Profile_ID,hour,N
SOLV_IND,0,0.020833333
SOLV_IND,0,0.020833333
SOLV_IND,0,0.020833333
SOLV_IND,0,0.020833333
SOLV_IND,0,0.020833333
SOLV_IND,0,0.03125
SOLV_IND,0,0.036458333
SOLV_IND,1,0.014583333
SOLV_IND,1,0.014583333
SOLV_IND,1,0.014583333
SOLV_IND,1,0.014583333
SOLV_IND,1,0.014583333
SOLV_IND,1,0.028125
SOLV_IND,1,0.034895833
SOLV_IND,2,0.008333333
SOLV_IND,2,0.008333333
SOLV_IND,2,0.008333333
SOLV_IND,2,0.008333333
SOLV_IND,2,0.008333333
SOLV_IND,2,0.025
SOLV_IND,2,0.033333333
SOLV_IND,3,0.004166667
SOLV_IND,3,0.004166667
SOLV_IND,3,0.004166667
SOLV_IND,3,0.004166667
SOLV_IND,3,0.004166667
SOLV_IND,3,0.022916667
SOLV_IND,3,0.032291667
SOLV_IND,4,0.004166667
SOLV_IND,4,0.004166667
SOLV_IND,4,0.004166667
SOLV_IND,4,0.004166667
SOLV_IND,4,0.004166667
SOLV_IND,4,0.022916667
SOLV_IND,4,0.032291667
SOLV_IND,5,0.008333333
SOLV_IND,5,0.008333333
SOLV_IND,5,0.008333333
SOLV_IND,5,0.008333333
SOLV_IND,5,0.008333333
SOLV_IND,5,0.025
SOLV_IND,5,0.033333333
SOLV_IND,6,0.03125
SOLV_IND,6,0.03125
SOLV_IND,6,0.03125
SOLV_IND,6,0.03125
SOLV_IND,6,0.03125
SOLV_IND,6,0.036458333
SOLV_IND,6,0.0390625
SOLV_IND,7,0.052083333
SOLV_IND,7,0.052083333
SOLV_IND,7,0.052083333
SOLV_IND,7,0.052083333
SOLV_IND,7,0.052083333
SOLV_IND,7,0.046875
SOLV_IND,7,0.044270833
SOLV_IND,8,0.058333333
SOLV_IND,8,0.058333333
SOLV_IND,8,0.058333333
SOLV_IND,8,0.058333333
SOLV_IND,8,0.058333333
SOLV_IND,8,0.05
SOLV_IND,8,0.045833333
SOLV_IND,9,0.0625
SOLV_IND,9,0.0625
SOLV_IND,9,0.0625
SOLV_IND,9,0.0625
SOLV_IND,9,0.0625
