Profile_ID,hour,N
OFFR_OTH,0,0.005039
OFFR_OTH,0,0.005039
OFFR_OTH,0,0.005039
OFFR_OTH,0,0.005039
OFFR_OTH,0,0.005039
OFFR_OTH,0,0.005039
OFFR_OTH,0,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,1,0.005039
OFFR_OTH,2,0.004436371
OFFR_OTH,2,0.004436371
OFFR_OTH,2,0.004436371
OFFR_OTH,2,0.004436371
OFFR_OTH,2,0.004436371
OFFR_OTH,2,0.004436371
OFFR_OTH,2,0.004436371
OFFR_OTH,3,0.00592371
OFFR_OTH,3,0.00592371
OFFR_OTH,3,0.00592371
OFFR_OTH,3,0.00592371
OFFR_OTH,3,0.00592371
OFFR_OTH,3,0.00592371
OFFR_OTH,3,0.00592371
OFFR_OTH,4,0.0113089
OFFR_OTH,4,0.0113089
OFFR_OTH,4,0.0113089
OFFR_OTH,4,0.0113089
OFFR_OTH,4,0.0113089
OFFR_OTH,4,0.0113089
OFFR_OTH,4,0.0113089
OFFR_OTH,5,0.03037504
OFFR_OTH,5,0.03037504
OFFR_OTH,5,0.03037504
OFFR_OTH,5,0.03037504
OFFR_OTH,5,0.03037504
OFFR_OTH,5,0.03037504
OFFR_OTH,5,0.03037504
OFFR_OTH,6,0.058886633
OFFR_OTH,6,0.058886633
OFFR_OTH,6,0.058886633
OFFR_OTH,6,0.058886633
OFFR_OTH,6,0.058886633
OFFR_OTH,6,0.058886633
OFFR_OTH,6,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,7,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,8,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,9,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,10,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,11,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,12,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,13,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,14,0.058886633
OFFR_OTH,15,0.058886633
OFFR_OTH,15,0.058886633
OFFR_OTH,15,0.058886633
