Profile_ID,hour,N
AVIA_GEN,0,11
AVIA_GEN,1,8
AVIA_GEN,2,
AVIA_GEN,3,4
AVIA_GEN,4,16
AVIA_GEN,5,55
AVIA_GEN,6,57
AVIA_GEN,7,57
AVIA_GEN,8,52
AVIA_GEN,9,49
AVIA_GEN,10,60
AVIA_GEN,11,60
AVIA_GEN,12,56
AVIA_GEN,13,56
AVIA_GEN,14,53
AVIA_GEN,15,57
AVIA_GEN,16,60
AVIA_GEN,17,55
AVIA_GEN,18,54
AVIA_GEN,19,45
AVIA_GEN,20,45
AVIA_GEN,21,41
AVIA_GEN,22,28
AVIA_GEN,23,13
AVIA_GEN,0,4
AVIA_GEN,1,2
AVIA_GEN,2,1
AVIA_GEN,3,2
AVIA_GEN,4,
AVIA_GEN,5,6
AVIA_GEN,6,33
AVIA_GEN,7,49
AVIA_GEN,8,53
AVIA_GEN,9,46
AVIA_GEN,10,44
AVIA_GEN,11,47
AVIA_GEN,12,47
AVIA_GEN,13,47
AVIA_GEN,14,42
AVIA_GEN,15,39
AVIA_GEN,16,44
AVIA_GEN,17,43
AVIA_GEN,18,45
AVIA_GEN,19,46
AVIA_GEN,20,41
AVIA_GEN,21,38
AVIA_GEN,22,28
AVIA_GEN,23,10
AVIA_GEN,0,8
AVIA_GEN,1,3
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,6
AVIA_GEN,5,29
AVIA_GEN,6,46
AVIA_GEN,7,47
AVIA_GEN,8,27
AVIA_GEN,9,14
AVIA_GEN,10,28
AVIA_GEN,11,37
AVIA_GEN,12,41
AVIA_GEN,13,28
AVIA_GEN,14,33
AVIA_GEN,15,40
AVIA_GEN,16,31
AVIA_GEN,17,48
AVIA_GEN,18,43
AVIA_GEN,19,26
AVIA_GEN,20,12
AVIA_GEN,21,27
AVIA_GEN,22,27
AVIA_GEN,23,10
AVIA_GEN,0,2
AVIA_GEN,1,1
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,1
AVIA_GEN,6,23
AVIA_GEN,7,37
AVIA_GEN,8,41
AVIA_GEN,9,25
AVIA_GEN,10,13
AVIA_GEN,11,23
AVIA_GEN,12,35
AVIA_GEN,13,30
AVIA_GEN,14,16
AVIA_GEN,15,20
AVIA_GEN,16,24
AVIA_GEN,17,29
AVIA_GEN,18,31
AVIA_GEN,19,38
AVIA_GEN,20,27
AVIA_GEN,21,8
AVIA_GEN,22,19
AVIA_GEN,23,26
AVIA_GEN,0,3
AVIA_GEN,1,1
AVIA_GEN,2,
AVIA_GEN,3,1
AVIA_GEN,4,2
AVIA_GEN,5,26
AVIA_GEN,6,26
AVIA_GEN,7,25
AVIA_GEN,8,22
AVIA_GEN,9,28
AVIA_GEN,10,21
AVIA_GEN,11,26
AVIA_GEN,12,25
AVIA_GEN,13,27
AVIA_GEN,14,31
AVIA_GEN,15,23
AVIA_GEN,16,26
AVIA_GEN,17,24
AVIA_GEN,18,24
AVIA_GEN,19,19
AVIA_GEN,20,18
AVIA_GEN,21,17
AVIA_GEN,22,12
AVIA_GEN,23,1
AVIA_GEN,0,
AVIA_GEN,1,
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,1
AVIA_GEN,5,2
AVIA_GEN,6,21
AVIA_GEN,7,19
AVIA_GEN,8,23
AVIA_GEN,9,21
AVIA_GEN,10,24
AVIA_GEN,11,22
AVIA_GEN,12,18
AVIA_GEN,13,22
AVIA_GEN,14,19
AVIA_GEN,15,23
AVIA_GEN,16,23
AVIA_GEN,17,24
AVIA_GEN,18,25
AVIA_GEN,19,20
AVIA_GEN,20,16
AVIA_GEN,21,14
AVIA_GEN,22,16
AVIA_GEN,23,5
AVIA_GEN,0,4
AVIA_GEN,1,
AVIA_GEN,2,
AVIA_GEN,3,1
AVIA_GEN,4,1
AVIA_GEN,5,16
AVIA_GEN,6,13
AVIA_GEN,7,10
AVIA_GEN,8,6
AVIA_GEN,9,10
AVIA_GEN,10,6
AVIA_GEN,11,17
AVIA_GEN,12,9
AVIA_GEN,13,11
AVIA_GEN,14,14
AVIA_GEN,15,16
AVIA_GEN,16,20
AVIA_GEN,17,8
AVIA_GEN,18,15
AVIA_GEN,19,9
AVIA_GEN,20,2
AVIA_GEN,21,7
AVIA_GEN,22,9
AVIA_GEN,23,2
AVIA_GEN,0,
AVIA_GEN,1,
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,
AVIA_GEN,6,
AVIA_GEN,7,
AVIA_GEN,8,
AVIA_GEN,9,
AVIA_GEN,10,
AVIA_GEN,11,
AVIA_GEN,12,
AVIA_GEN,13,
AVIA_GEN,14,
AVIA_GEN,15,
AVIA_GEN,16,
AVIA_GEN,17,
AVIA_GEN,18,
AVIA_GEN,19,
AVIA_GEN,20,
AVIA_GEN,21,
AVIA_GEN,22,
AVIA_GEN,23,
AVIA_GEN,0,5
AVIA_GEN,1,1
AVIA_GEN,2,1
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,4
AVIA_GEN,6,15
AVIA_GEN,7,29
AVIA_GEN,8,26
AVIA_GEN,9,12
AVIA_GEN,10,17
AVIA_GEN,11,14
AVIA_GEN,12,15
AVIA_GEN,13,15
AVIA_GEN,14,22
AVIA_GEN,15,13
AVIA_GEN,16,14
AVIA_GEN,17,20
AVIA_GEN,18,16
AVIA_GEN,19,11
AVIA_GEN,20,14
AVIA_GEN,21,26
AVIA_GEN,22,12
AVIA_GEN,23,8
AVIA_GEN,0,5
AVIA_GEN,1,1
AVIA_GEN,2,1
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,4
AVIA_GEN,6,15
AVIA_GEN,7,29
AVIA_GEN,8,26
AVIA_GEN,9,12
AVIA_GEN,10,12
AVIA_GEN,11,14
AVIA_GEN,12,15
AVIA_GEN,13,15
AVIA_GEN,14,22
AVIA_GEN,15,13
AVIA_GEN,16,14
AVIA_GEN,17,20
AVIA_GEN,18,16
AVIA_GEN,19,11
AVIA_GEN,20,14
AVIA_GEN,21,26
AVIA_GEN,22,12
AVIA_GEN,23,8
AVIA_GEN,0,6
AVIA_GEN,1,9
AVIA_GEN,2,2
AVIA_GEN,3,2
AVIA_GEN,4,12
AVIA_GEN,5,38
AVIA_GEN,6,49
AVIA_GEN,7,49
AVIA_GEN,8,34
AVIA_GEN,9,35
AVIA_GEN,10,39
AVIA_GEN,11,32
AVIA_GEN,12,42
AVIA_GEN,13,38
AVIA_GEN,14,42
AVIA_GEN,15,45
AVIA_GEN,16,41
AVIA_GEN,17,41
AVIA_GEN,18,33
AVIA_GEN,19,24
AVIA_GEN,20,23
AVIA_GEN,21,15
AVIA_GEN,22,17
AVIA_GEN,23,12
AVIA_GEN,0,3
AVIA_GEN,1,2
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,4
AVIA_GEN,6,28
AVIA_GEN,7,29
AVIA_GEN,8,45
AVIA_GEN,9,26
AVIA_GEN,10,33
AVIA_GEN,11,30
AVIA_GEN,12,33
AVIA_GEN,13,32
AVIA_GEN,14,19
AVIA_GEN,15,22
AVIA_GEN,16,31
AVIA_GEN,17,34
AVIA_GEN,18,33
AVIA_GEN,19,32
AVIA_GEN,20,26
AVIA_GEN,21,18
AVIA_GEN,22,18
AVIA_GEN,23,6
AVIA_GEN,0,
AVIA_GEN,1,
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,39
AVIA_GEN,6,39
AVIA_GEN,7,39
AVIA_GEN,8,44
AVIA_GEN,9,43
AVIA_GEN,10,40
AVIA_GEN,11,41
AVIA_GEN,12,41
AVIA_GEN,13,40
AVIA_GEN,14,40
AVIA_GEN,15,44
AVIA_GEN,16,42
AVIA_GEN,17,45
AVIA_GEN,18,43
AVIA_GEN,19,38
AVIA_GEN,20,41
AVIA_GEN,21,25
AVIA_GEN,22,
AVIA_GEN,23,
AVIA_GEN,0,
AVIA_GEN,1,
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,
AVIA_GEN,6,38
AVIA_GEN,7,38
AVIA_GEN,8,37
AVIA_GEN,9,44
AVIA_GEN,10,43
AVIA_GEN,11,35
AVIA_GEN,12,41
AVIA_GEN,13,40
AVIA_GEN,14,43
AVIA_GEN,15,39
AVIA_GEN,16,40
AVIA_GEN,17,40
AVIA_GEN,18,40
AVIA_GEN,19,42
AVIA_GEN,20,36
AVIA_GEN,21,37
AVIA_GEN,22,16
AVIA_GEN,23,
AVIA_GEN,0,
AVIA_GEN,1,
AVIA_GEN,2,
AVIA_GEN,3,
AVIA_GEN,4,
AVIA_GEN,5,5
AVIA_GEN,6,26
AVIA_GEN,7,32
AVIA_GEN,8,26
AVIA_GEN,9,14
AVIA_GEN,10,14
AVIA_GEN,11,14
AVIA_GEN,12,13
