time,N
0,0.516090626994591
1,0.2163754001553
2,-0.00933228419689921
3,0.0592144973703257
4,0.439980276187357
5,0.917069878341522
6,1.28538302431814
7,1.47311937221266
8,1.45611738208265
9,1.28813491560731
10,1.14363279008467
11,1.17986874000629
12,1.33501995870667
13,1.44330162980625
14,1.42132737623483
15,1.3598493836689
16,1.36077811714953
17,1.40083604680815
18,1.37602486801792
19,1.22649104488235
20,1.02323582094287
21,0.855314163816454
22,0.716076343807583
23,0.516090626994591
