
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Non Methane VOC","1A1a","Power stations","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00949307069963124","0.00982420651446794","0.0112467424883944","0.0116809796501085","0.0116809796501085","0.0134396401550505","0.0128425640576937","0.0146120804916785","0.0146120804916785","0.0145143771302928","0.0137327502392075","0.0146120804916785","0.0130705385675935","0.0129207267468022","0.0130868224611578","0.0122129201732083","0.0134765503137962","0.0165889451703818","0.015839886066425","0.0175724923416642","0.0195222171977604","0.0214708564609523","0.0257589484328787","0.0275936004411207","0.0262952313275956","0.0272722649414523","0.0299135124775781","0.0318447822543014","0.0338346740478562","0.0344426060742559","0.0353208507338226","0.0373357111641759","0.0379838101280341"
"Non Methane VOC","1A1a","Power stations","OPG","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0.029669292230407","0.0601404572237981","0.0517207932124661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1a","Power stations","Orimulsion","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00677041834089885","0.0182582894612627","0.0561726321702963","0.0618510475704577","0.0535966666391492","0.055735752805824","0.0380889599982528","0.00794976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1a","Power stations","Petroleum coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00777751238882415","0","0","0","0","0","0","0","0.00556711334584136","0.00772050937197862","0.0126810012319849","0.0191805925144938","0.0299376243464583","0.011826802637128","0.00257259210812028","0.00670177437177629","0.00246634476030306","0","0.000832087627539574","0","0","0","0","0"
"Non Methane VOC","1A1a","Power stations","Straw","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000505952480042575","0.00419262802776713","0.00328317450445073","0.00473483255466634","0.00473483255611064","0.00470831942172197","0.00490002027990498","0.00458207017565785","0.00486722721982568","0.00470855642488792","0.00502681702425254","0.00483419474438094","0.00557814883958717","0.00572724081292937","0.00641288996117687","0.00654499755975588","0.0130130020813582","0.0134689389324342","0.01274243134015","0.0183141229988539","0.0189272569228322"
"Non Methane VOC","1A1a","Power stations","Wood","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00265260448062122","0.100764197106639","0.0826266767022113","0.111492135415558","0.155432715883083","0.154090700376579","0.175810239768835","0.204685062423171","0.162631791964021","0.212319276401334","0.259031014948024","0.300897566822612","0.241800480641132","0.233052510467353","0.241473604828451","0.260922086760001","0.246663497891431"
"Non Methane VOC","1A1a","Power stations","Slurry","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0187942903016185","0.0171028041744728","0.0209103881726156","0.0108658841336394","0.0167338792167003","0.00398856605289904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1a","Power stations","MSW","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0128","0.0126397288421053","0.00972331452631579","0.00956258778947368","0.0114555966315789","0.0164159873684211","0.0259886829473684","0.0274265465263158","0.0265469477894737","0.0355712173473684","0.0514707347368421","0.0496319257263158","0.0508816208","0.0511055562658124","0.0323750773531127","0.0263203841690962","0.0275060241352301","0.0279906116149919","0.0317686070031668","0.0320773005352117","0.03178984822264","0.0385460476531167","0.0410107901213206","0.0443825676121579","0.057031480796663","0.0515671004649565","0.064660228544558","0.0773179244658684","0.105997924308531","0.0894632109594917","0.0966078476425967","0.10429024826751","0.109781232896723"
"Non Methane VOC","1A1a","Power stations","Scrap tyres","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0031725","0.0031725","0.004935","0.005405","0.0038775","0.0029375","0.00095704575478625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1a","Power stations","Sour gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0276197768829536","0.0704072489846035","0.0790839695245769","0.0817002316317013","0.0839190858892444","0.399821039533826","0.247226619120028","0.218639809094188","0.1230218583181","0.0646653357825911","0.0595394250193369","0.0321355174773243","0.0343041720310087","0.024917037806474","0.00803930095127346","9.92092999322382e-05","0","0.000592974724022093","0","0","0","0","0","0","0","0","0","0","0.00791355617873175"
"Non Methane VOC","1A1a","Power stations","Waste oils","kilotonne","0.0128748498651757","0.0125790022512526","0.0121954960850558","0.0129844230555177","0.0114503983907308","0.0108696604819186","0.011066892224534","0.0112750812861837","0.0111874227339102","0.0112860386052179","0.00981775785463614","0.00917127603161881","0.00906170284127689","0.00896308696996915","0.00896308696996915","0.00894117233190077","0.00879872718445628","0.00907266016031107","0.00930276386002911","0.00919319066968719","0.00920465669474475","0.0086817754645111","0.00917969360989002","0.00960716508609845","0.00963271627449538","0.0106019159422659","0.0109996341096571","0.0286192398041333","0.010562900161575","0.0074043441737146","0.00889509294404188","0.00933687807896432","0.0129348985894825","0.0134502513255259","0.0169085408421626","0.0154276999213873","0","0","0","0.00634030909551941","0.00846424749622466","0.00981717067868234","0.00606038161705338","0.00665300083378049","0.00900807325966574","0.00788657489323786","0.00767828577129448","0.00904572557796282","0.00974339650776141","0.0112557796428507","0.0105726764536766"
"Non Methane VOC","1A1a","Power stations","Poultry litter","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00126036928579545","0.00344286138339394","0.00805347544240909","0.00805347544240909","0.0733609894090909","0.143243034372944","0.15833608968786","0.00954528662355282","0.024579157076159","0.0174714612370536","0.0359029873414421","0.00612297172915615","0.0124848777525073","0.0133074350370721","0.0187810534298668","0.0223127386522045","0.0195103282301519","0.0200121086493764","0.0190602625962087","0.0215518062947471","0.0342993392590797","0.019727423801484","0.0201368910511002","0.0203358841406671","0.0387827642075148","0.0188293451845396","0.0242972904549909","0.0177430643154645","0.0160432458922547"
"Non Methane VOC","1A1a","Power stations","Liquid bio-fuels","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00293376630577304","0.0400582258573356","0.028859509210661","0.0161489427016178","0.00767732578035378","0.00384433453470083","0.00449667128657488","0.00376771173553184","0.00290846331244036","0.00299824174545442","0.000839284185668409","0.00109461988721189","0.000254064619424266","0.000436034444874973","5.69916120464952e-05","9.54165721073106e-05","0"
"Non Methane VOC","1A1a","Heat supply","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00416966833870318","0.00486624822587476","0.00554775408327805","0.00588840564979512","0.0051097734977561","0.00243322547512195","0.00306586409865366","0.00244944697828943","0.00269276952580163","0.00251433299095935","0.00220612443077724","0.00220612443077724","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374","0.00220288013014374"
"Non Methane VOC","1A1a","Heat supply","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00383005734279069","0.00368000663912114","0.00375615144882672","0.00472232913364053","0.00472232913364053","0.00369101587456961","0.00565593903132578","0.00635071849006829","0.00635071849006829","0.00631815070293974","0.00587305761218281","0.00588391354122567","0.00524124254188884","0.00535848657555164","0.00580032288759571","0.00570261952621004","0.00570261952621004","0.00574387205657288","0.00479180707951478","0.00537151369040306","0.00539865351301019","0.00553109584733298","0.00626929902224691","0.00698253356036227","0.00691848357900944","0.00741568512917205","0.00735489192653208","0.00788357567091897","0.00815063152537312","0.00872165339302712","0.00888340673576562","0.00975405224500233","0.00976490817404518"
"Non Methane VOC","1A1b","Refineries - combustion","Fuel oil","kilotonne","0.137608480703761","0.128766854183723","0.134297137953013","0.147986297159713","0.144231166205257","0.128425478642409","0.122110031128096","0.116545609804674","0.125728611866026","0.131941646717945","0.131224758081185","0.111151876251909","0.110025336965572","0.0916934703969989","0.0864704246148914","0.0776287980948531","0.0755805448469678","0.0690944095619977","0.0695723353198376","0.0710743877016201","0.0717230012301172","0.0786529247187958","0.0807353155208126","0.0833980447430634","0.0862655992901029","0.0812473788327839","0.0801720458776441","0.0803051823387566","0.0764681212543848","0.0597065821758567","0.0419021408186137","0.0574729620090378","0.0697990086792702","0.0690377412221395","0.057349384063082","0.053695641644396","0.034032410464697","0.0347858262843775","0.0244189338457473","0.0203927507114874","0.0177720106808182","0.016238893124776","0.0118034007164804","0.0117402462413373","0.00477994032948168","0.00941035817186773","0.0079257159426922","0.00709788025500522","0.00686813451570075","0.00419584677829305","0.00300478751464775"
"Non Methane VOC","1A1b","Refineries - combustion","Gas oil","kilotonne","0.00342262250989666","0.00336651394416065","0.00437646812740884","0.00443257669314485","0.00488144521903294","0.00619999651382919","0.0056950194222051","0.00561085657360108","0.00538642231065704","0.00451673954174887","0.00488144521903294","0.00544253087639305","0.00370316533857671","0.00204796264936439","0.00168325697208032","0.00148687699200429","0.00126244272906024","0.00196379980076038","0.00221628834657243","0.00193574551789237","0.00190769123502437","0.00185158266928836","0.00185158266928836","0.00199185408362838","0.00238461404378046","0.00283348256966854","0.00325429681268862","0.00430072156366523","0.00454479382461687","0.00322624252982062","0.00475492040329823","0.0013572662051541","0.00138251505973531","0.00559598780368104","0.00539315533854536","0.00576683838634719","0.00122036130475823","0","0","0","0","1.37465986053226e-05","1.12217131472022e-06","0","0","0","2.80542828680054e-07","2.80542828680054e-07","2.80542828680054e-07","2.80542828680054e-07","2.80542828680054e-07"
"Non Methane VOC","1A1b","Refineries - combustion","LPG","kilotonne","0.0189888987795874","0.0220098599490672","0.028483348169381","0.0340937046269864","0.0332305728642779","0.0306411775761523","0.0327990069829236","0.0336621387456321","0.00733661998302237","0.0051787905762511","0.00345252705083406","0.00129121736953783","0.00344324631876756","0.0137729852750702","0.0193682605430675","0.0159250142242999","0.00344324631876756","0.00430405789845945","0.00300853647102315","0.00352502341883829","0.00349514423571762","0.00345108781461909","0.00327486205387258","0.00262870093113539","0.00121889484516334","0.00180631404765169","0.00202179429111415","0.00222397370975565","0.00763836382400161","0.00763707743931129","0.0076283660975317","0.00856746492396527","0.00196622122538549","0.00384800192915691","0.00392903610741228","0.00855750796423827","0.00846047775400127","0.00849025653244071","0.000957147285577459","0.000943917948139306","0.00110274737867801","0.00255151429579023","0.00201502228346161","0.00134264007470272","0.0021582882015847","0.00178154334967705","0.00165925449383665","0.00186213293065739","0.00220133300370074","0.001889677767149","0.00188967573778112"
"Non Methane VOC","1A1b","Refineries - combustion","Refinery miscellaneous","kilotonne","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.00135031625510457","0.000461950297798932","0.000106603914876677","0.000142138553168902","0.000248742468045579","0.00120817770193567","0.00142138553168902","0.0015279894465657","0.0016701279997346","0.00156352408485792","0.00110157378705899","0.00106603914876677","0.000746227404136736","0.0015279894465657","0.00163459336144237","0.00206100902094908","0.00206100902094908","0.00113710842535122","0.00191887046778018","0","0","0","0.000540837194807672","0.00114705812407304","0.000381642015258502","0","0","0","0","0","0","0","0","0","0","0.00206562852392707","0","0.00197821331372819","0","0","0","0","0"
"Non Methane VOC","1A1b","Refineries - combustion","Naphtha","kilotonne","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00650283880747727","0.00575661140334053","0.00444182978652819","0.00291384033996249","0.00294937497825472","0.00163459336144237","0.00131478161681234","0.000923900595597863","0.00149245480827347","0.00131478161681234","0.00106603914876677","0.000746227404136736","0.00390852809724076","0.00405066665040966","0.00401513201211743","0.00387299345894853","0.0035531817143185","0.0029846275016429","0.0029846275016429","0.00358871635261073","0.00358871635261073","0.00373085490577963","0.00364237365643199","0.00421483667931974","0.00370669135174092","0.00345048660965397","0.00325042659606874","0.00309904903694386","0.00298462750164289","0.00298462750164289","0.00274398476892565","0.00037808855142928","0.00553700733869458","0.00327949176798949","0.00652025078024046","0.00365686962665293","0.00601494822372501","0.00434375418484165","0.0016861185869661","0.00274931496466949","0.00191176354012173","0.000795975897745852","0"
"Non Methane VOC","1A1b","Refineries - combustion","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0197009740001656","0.00751747692111581","0.00207378673685954","0.00259223342107442","0.00285145676318187","0.00285145676318187","0.00259223342107442","0.00240635629474673","0.00246828458174389","0.0171629823963553","0.021666053550863","0.0171010541093582","0.0217368287360026","0.0263195219737923","0.0276200160007327","0.0332024086649417","0.0367588617113862","0.0499671863488391","0.0652146348042614","0.0719313199293123","0.0700108537143341","0.064252852222722","0.098319502436039","0.102845141730248","0.105696113314255","0.0751006360477719","0.0733654950041442","0.0906953174310893","0.111369458062847","0.107462395492307","0.110898672933251","0.124696183724793","0.111844220229179","0.11235146263791","0.104816800812319","0.128373991571827","0.130054074102391","0.12769116821579"
"Non Methane VOC","1A1b","Refineries - combustion","OPG","kilotonne","0.387491939306793","0.46002145431665","0.443992832215021","0.47284435199795","0.466032187604757","0.402719130303338","0.465230756499679","0.4556135832387","0.462826463184432","0.432372081191343","0.392300525937281","0.342399669794157","0.3652530435392","0.370866152880088","0.372469898406056","0.388908290047227","0.450652492796995","0.443836574311629","0.487923538820489","0.510468191551781","0.519333134321627","0.505491875015549","0.49980927482621","0.532907688909785","0.5154500854435","0.551471760201398","0.582752639078949","0.549631541079066","0.521485670448111","0.505928618659908","0.517938392474046","0.468823229211272","0.499889750117823","0.452098491247876","0.523749169565032","0.51654353633016","0.539867862912825","0.48262514170492","0.623550969438103","0.59517242757562","0.597131681702893","0.607528883844789","0.475854811510185","0.477192503553411","0.43569078340002","0.418334733987461","0.462591314550481","0.471438483428603","0.427525273817164","0.4067303389378","0.384512670588725"
"Non Methane VOC","1A1b","Refineries - combustion","Petrol","kilotonne","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","3.22971351318192e-05","0","0","3.22971351318192e-05","0","3.22971351318192e-05","0","0","0","0","0","0","0","0","0","0","0","6.45942702636384e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1b","Refineries - combustion","Petroleum coke","kilotonne","0.0254644460316996","0.0277988874132372","0.030750304057122","0.0332969674321584","0.0323540018516952","0.031045664438682","0.0338483069152512","0.0326821801228824","0.03516102","0.0393022068","0.0364893252","0.0379739016","0.0479752584","0.0600081408","0.0689155992","0.0692281416","0.069931362","0.0718066164","0.0775886508","0.0788388204","0.0762603456","0.0814954308","0.0818079732","0.083605092","0.0740725488","0.0896215332","0.0872774652","0.0924344148","0.0930594996","0.091027974","0.09652248862","0.07285455551","0.08621113276","0.07961771609","0.07903806618","0.106919585196758","0.112454961925484","0.113437226719268","0.107681977359649","0.106135273402724","0.107160176432239","0.119244301872","0.12545451936","0.0974512827249258","0.089065207728","0.0919588724810862","0.0948644265299195","0.0933605563692604","0.0865671094368439","0.091788233388","0.070741628172"
"Non Methane VOC","1A1c","Coke production","Blast furnace gas","kilotonne","0.27866982528","0.2162093472","0.13693258656","0.10330002144","0.1081046736","0.0840814128","0.11771397792","0.12492095616","0.12251863008","0.1321279344","0.04324186944","0.06246047808","0.06966745632","0.0840814128","0.06966745632","0.07687443456","0.07927676064","0.0840814128","0.096071184","0.100907532","0.095825268","0.086726376","0.080578476","0.08033256","0.085578768","0.087546096","0.091972584","0.093202164","0.08893962","0.088775676","0.086644404","0.053199828","0.04176719316","0.035411904","0.024345684","0.02334398616","0.04397060052","0.05759106804","0.0523473192","0.04146799536","0.05998055184","0.05388347448","0.05505977268","0.06158638332","0.058282092","0.05256618444","0.05183253504","0.04664288772","0.04952666268","0.04596006096","0.04382878896"
"Non Methane VOC","1A1c","Coke production","Coke oven gas","kilotonne","0.957467779535831","0.991785621096254","0.907706909273215","1.06213719629512","0.909422801351238","0.966047239925936","0.945456534989682","0.849366578620494","0.722390564846926","0.760140190563393","0.624584716399717","0.538790112498657","0.509619947172298","0.492461026392085","0.386075717554771","0.513051731328339","0.499324594704169","0.489029242236041","0.459848147660777","0.43871176093993","0.451124265053003","0.41183751854417","0.357854835561837","0.321378467342756","0.33139044","0.31156812","0.37133316","0.36581868","0.4240188","0.39368916","0.4139586","0.3517344","0.3181691016","0.33280632","0.32237352","0.3219644052","0.3190655772","0.315059382","0.3241202688","0.2897106588","0.2877001092","0.2855360484","0.2843698104","0.2714979708","0.2775840192","0.2373365124","0.116892072","0.1151900352","0.1115758152","0.1153115028","0.0792490392"
"Non Methane VOC","1A1c","Coke production","Colliery methane","kilotonne","0.00182061913647379","0.00130044224033842","0.000520176896135368","0.000520176896135368","0.000520176896135368","0.000780265344203052","0.000780265344203052","0.00130044224033842","0.00104035379227074","0.000780265344203052","0.00130044224033842","0.00182061913647379","0.0015605306884061","0.00104035379227074","0.000260088448067684","0.00104035379227074","0.000260088448067684","0.000260088448067684","0.000257366867400916","0.000257366867400916","0.000257366867400916","0.000257366867400916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1c","Coke production","Natural gas","kilotonne","2.78699125471083e-05","5.59821721598438e-05","8.74872906913577e-05","9.28189261351522e-05","9.40306614632873e-05","8.89413730851197e-05","0.000105663320613385","0.000117295979763482","0.000108086791269655","0.000130382721307342","0.00010929852659779","9.91199498414552e-05","8.84566789538658e-05","9.45153555945415e-05","0.000108813832466536","0.000108813832466536","0.000101543420497725","0.000112691385516569","0.000108088665655513","0.000113232200965568","0.000112413535377633","0.000103904374872735","0.00011501011108078","0.000128811655184449","0.000168091064706573","9.73158795669633e-05","0.000203478657276378","0.000132703472136768","6.19282869971584e-05","0.000115009675851866","0.000150397268421671","7.96220832820608e-05","0","8.84689814245121e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Non Methane VOC","1A1c","Collieries - combustion","Coal","kilotonne","0.0965000000000003","0.0812500000000002","0.0710500000000002","0.0710500000000002","0.0609500000000002","0.0600000000000002","0.0549500000000002","0.0549500000000002","0.0500000000000001","0.0399500000000001","0.0330999999999999","0.0308000000000001","0.0267000000000001","0.0243000000000001","0.01045","0.0166","0.0153","0.01175","0.00980000000000003","0.00730000000000002","0.00585","0.0056","0.00395","0.0024","0.0011","0.0004","0.0004","0.0004","0.00025","0.0005","0.0006","0.0005","0.00045","0.0003","0.0004","0.0002875","0.000188","0.0002305","0.0002645","0.000242","0.0002455","0.000189","0.0001915","0.00013","3.05e-05","0","0","0","0","0","0"
"Non Methane VOC","1A1c","Collieries - combustion","Coke oven gas","kilotonne","0.0065519226","0.0152878194","0.0131038452","0.0240237162","0.021839742","0.0262076904","0.0262076904","0.0152878194","0.0043679484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
