
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"PM10 (Particulate Matter < 10&micro;m)","1A","","","kilotonne","542.98219134074","476.27757906584","412.31711172914","421.83930913538","388.26853542303","344.26465192473","338.07127932185","337.29600564714","322.87298399465","334.19087620006","300.36820054407","284.00134664284","275.93915736495","266.46173216445","224.8180038921","262.56082830808","276.48113402125","255.29161842747","247.55444194742","241.45130141112","237.37283978687","240.44569436079","234.50684292635","218.03239414406","203.89715758863","182.60866535352","175.31469177933","159.45587328466","156.2894571432","150.98631020213","136.43722527094","126.63967398026","110.79127213629","106.96639567639","106.92624862674","105.8106588275","106.0086648187","95.616601523591","88.697487058831","81.913174567104","85.104071888838","78.941996232313","81.680085888187","80.714703825733","76.830773769875","74.967601610789","71.92367032611","72.799246574459","76.442374406782","73.577566565852","67.493609969619"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Miscellaneous industrial/commercial combustion","MSW","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00640446270767297","0.00639562896313442","0.0067754798545913","0.00709349455441566","0.00725250190432785","0.00798570246225624","0.00882490792012609","0.00838675433370141","0.0054177337611745","0.00572426459683854","0.00273810516359008","0.00392481385795637","0.00697358927818668","0.00442892449070351","0.0051348842285685","0.00570732135485552","0.00683518889985159","0.00583621960731195","0.00674413440652828","0.00780032135461532","0.00629143631778568","0.00687914031242793","0.0086359637782571","0.00638360219887258","0.00723574396609924","0.00621330175781986","0.00684463977763764","0.00500902204543874","0.00740143153122876","0.00734212342576173","0.00881940521389676","0.0116644091959867"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Burning oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.64065390630851e-06","1.64065390630851e-06","1.33240983906267e-06","1.56607872874903e-06","1.46664515866973e-06","1.4417867661499e-06","1.24291962599129e-06","1.24291962599129e-06","7.28311477838841e-05","0.00167703202819152","0.000659153634328585","6.90393244193687e-05","6.05041686387308e-05","8.91675288561457e-05","7.66609529789624e-05","0.0019514615562981","2.66892728952434e-05","2.71551893068981e-05","3.05609939884336e-05","7.44405361593584e-05","3.39822390508516e-05","3.65365093344732e-05","3.96947681121625e-05","5.94235012359562e-05"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Coal","kilotonne","64.2474055309906","60.6121885453284","55.4551560717338","63.9087620626536","55.7929674922371","62.0707683978955","64.7333214659018","66.5638267001561","67.0630554004072","73.8858476371732","74.5256924213285","72.5753722990139","66.7535336062515","67.8659815599779","44.4405068485254","61.5216168276192","68.7704175552662","71.7025541214081","68.6148246103546","67.0905129789211","68.6897089153923","68.2453953721688","64.058530672729","53.3309379521651","47.2356611898703","35.8689008178648","32.9731455232788","19.620667692652","22.4442807810319","17.0736408899557","19.9322082144305","15.1450945737005","7.20227575921814","6.39284915484458","6.86211061703173","5.9658364211703","7.54843160006285","5.91671424811136","4.90873525568463","3.37778267468617","3.68067703569419","3.69883244791067","6.02986095121545","5.55148565335125","4.15898634287328","2.7731216111163","0.761603277145133","0.62353406287729","0.402242947881996","0.240156046614006","0.129626818127358"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Coke","kilotonne","0.14662494","0.05094012","0.01858626","0.0068838","0.00435974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Fuel oil","kilotonne","2.42508664149135","2.92159476089943","3.54421635011203","3.28811839931352","3.36451993594792","2.63289882113691","2.05387704216368","2.07017603664568","2.27065366877435","2.18304657343357","1.29088036297481","0.971420071127509","1.27580379307896","0.764830316068094","4.03257497227911","1.93733923161734","1.11748140283376","0.880906120939898","1.01421755894767","1.05400164314862","1.20704872994996","0.893913165162547","0.609372077411354","0.546711056426301","0.386017452306237","0.271034229082089","0.339503011264214","2.49182739517585","1.99788833068909","1.57891189111145","1.33139438424309","1.02726237441724","0.479333019096904","0.446934520323502","0.440261281025513","0.366433129635413","0.448435054504003","0.337202902394478","0.635513766382275","0.397386015915312","0.330856467428879","0.216051864720992","0.235213619258083","0.115616884967451","0.0926837994005391","0.0994328855675785","0.0910543744743743","0.0793248732984498","0.0604986996105762","0.0387695673181133","0.0294338652822266"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Gas oil","kilotonne","0.24325","0.17925","0.41","0.21325","0.18175","0.1055","0.09","0.17875","0.12325","0.11825","0.045","0.02375","0.0595","0.03225","0.112","0.053","0.01925","0.017","0.01725","0.013","0.0159707225","0.0183252475","0.0148334375","0.018372055","0.0200509625","0.011898705","0.01542137","0.0161377463003476","0.00431484420249705","0.0339162854552267","0.00714762001326027","0.00277141257221116","0.00689963036481932","0.0111183416235947","0.114595369364994","0.022316772663424","0.0279463805902017","0.0161652360352432","0.0173961169927691","0.0171819574259745","0.0272441736901892","0.00786201692308924","0.0114440178218163","0.015266333050008","0.0292617107937227","0.014827841131353","0.0188972763194106","0.0162334397824206","0.0119971929114589","0.016127457676873","0.0106866530482949"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","LPG","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0.00920429316227351","0.0190222058686985","0.0170060273664863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Natural gas","kilotonne","0.00912825417812652","0.0400121808141212","0.0958466688703284","0.043359207346101","0.14985550609091","0.130534034747209","0.0973680445666828","0.0666362555003237","0.0384908051177668","0.0244941487113061","0.00836756632994931","0","0","0","0.0150616193939088","0.0191693337740657","0.000167351326598987","0.000182565083562531","0.000258633868380251","0.00028906138230734","0.00045691568618436","0.00104882918874137","0.0142973735409922","0.26140270649207","0.417103428809016","0.555002885217383","0.777885102188548","2.06901215557302","0.0981784585385487","0.299987826348901","0.172568811935102","0.184737003718189","0.409920988895531","0.44659643315067","0.415891634878851","0.617411838005202","0.681624177499527","0.943036121865508","1.01686342607256","0.714680995547895","0.734727534654293","0.557632999622274","0.494461501610138","0.392310078612137","0.133774619970556","0.047244632365558","0.113679488125303","0.114239481360897","0.181862923439189","0.094772367583544","0.0769055557009579"
"PM10 (Particulate Matter < 10&micro;m)","1A1a","Power stations","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0137717812239222","0.018877856909708","0.0188786433475253","0.0282351639539742","0.0511710595998711","0.0606931823409474","0.0701739045483669","0.0763011835295813","0.0960906386175573","0.124657006840786","0.160965274857847","0.231180579939871","0.297069529254753","0.340411747940113","0.363711968282191","0.444857014249624","0.543646967661608","0.582580029512513","0.600771424001335","0.635034505655747","0.637630319116031","0.667720226977833","0.708367270922131","0.72209982793611","0.707228756246568","0.702633297010657","0.683431729500609","0.661563967623058","0.638574251283408","0.581669217772062","0.53169877364824","0.492124003525654","0.474710939069581"
