
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Hydrogen Chloride","1A1c","Collieries - combustion","Coal","kilotonne","4.5355","3.81875","3.33935","3.33935","2.86465","2.82","2.58265","2.58265","2.35","1.87765","1.5557","1.4476","1.2549","1.1421","0.49115","0.7802","0.7191","0.55225","0.4606","0.3431","0.27495","0.2632","0.18565","0.1128","0.0517","0.0188","0.0188","0.0188","0.01175","0.0235","0.0282","0.0235","0.02115","0.0141","0.0188","0.0135125","0.008836","0.0108335","0.0124315","0.011374","0.0115385","0.008883","0.0090005","0.00611","0.0014335","0","0","0","0","0"
"Hydrogen Chloride","1A2a","Iron and steel - combustion plant","Coal","kilotonne","1.786","1.316","0.799","0.846","0.846","0.60865","0.564","0.564","0.423","0.65565","0.37365","0.423","0.3525","0.16215","0.11515","0.0705","0.04935","0.0235","0.0235","0.047","0.0282","0.02115","0.0141","0.03055","0.0329","0.0188","0.00705","0.00176436786489836","0.010240589351048","0.0172762153234172","0.00658426619983745","0.00235","0","0","0","0","0.00235","0.17625","0.162244","0.140812","0.1510815","0.123657","0.1189335","0.124973","0.127464","0.1043635","0.0814300406126738","0.077588898764821","0.0783801162858004","0.0639396274533248"
"Hydrogen Chloride","1A2a","Iron and steel - combustion plant","Fuel oil","kilotonne","0.0452539547934528","0.0409660031176929","0.0387659875292284","0.0374674247856586","0.0299309672642245","0.0246594910366329","0.0227281566640686","0.0212191067809821","0.0201081823850351","0.0197528106001559","0.0104345845674201","0.00754988932190179","0.00674570771628994","0.00462749025720966","0.00287669056897895","0.0010184302416212","0.00110752533125487","0","0.00103685190958691","0.00152959236165238","0.00112674279033515","0.00154708028059236","0.00151022057677319","0.00311020498830865","0.00274466173031956","0.00253750740452065","0.000819","0.001161","0.00233463306152706","0.0034431051779146","0.00273737551759546","0.00314901460732535","0.00249515162437249","0.00133003578267835","0.00152176958032943","0.00129801768312266","0.00118419356865449","0.00158667804574534","0.00132864727179865","0.00142573892680255","0.000550826893676839","0.000292703158710468","0.000256526540257396","0.000129252941176471","0.000111471215880893","0.000222365847764801","0.000114926986302962","0.000113264128191786","0.000163739322755815","0.000158714566554096"
"Hydrogen Chloride","1A2b","Autogenerators","Coal","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.714626991889131","0.718232172902025","0.56881744870099","0.424081133981531","0.453074873570427","0.42942214698006","0.528446266685994","0.45563856951177","0.479685369215921","0.627301496243487","0.603867819659677","0.630529578550513","0.507261830010348","0.441221752484229","0.472940249368805","0.637107789848572","0.539648920482633","0.439124091928999","0.464765701831188","0.338225953424441","0.387402405620613","0.294039279318584","0.233404979254288","0.247277466299215","0.239060525558365","0.296978381225466","0.00784807396774417","0.00446654932477457","0.00429993806532491","0.00350419111994854","0.00326369304538367","0.0035791577421493","0.00340949198082513"
"Hydrogen Chloride","1A2b","Non-Ferrous Metal (combustion)","Fuel oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00032","0.00054","0.00055","0.00038","0.00051","0.00039","0.00025","0.00027","0.00017","0.00016","9.58e-05","0.0003515","0.0003406","0.00024","0.000236041970876103","0.000237144118455615","0.000287078614508981","0.000260014141906949","9.32482571276095e-06","9.35271865667855e-06","9.98294443257733e-06","1.09857410358826e-05","4.31152547173693e-06","4.5e-06","4.6e-06","3.3e-06","3.3015857390688e-06","3.31397931962653e-06","3.70498782380928e-06","3.70137921909769e-06"
"Hydrogen Chloride","1A2b","Autogeneration - exported to grid","Coal","kilotonne","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.160358765775327","0.156200717608592","0.163429841806889","0.288728096236552","0.247772303670581","0.179261604807411","0.209100498747829","0.201289273219892","0.154999306592192","0.13165636060802","0.13400490690635","0.184356352901957","0.187255934801186","0.271428335382483","0.173282582871727","0.143719447603337","0.128560732224418","0.213605800032481","0.201500965059761","0.213542348794048","0.193638533700785","0.187392380402051","0.25303750599667","0.00539896337629931","0.00303623293872511","0.00343918384235335","0.00276111120481095","0.0024153147507997","0.00271103233736647","0.00284975285098324"
"Hydrogen Chloride","1A2b","Non-Ferrous Metal (combustion)","Coal","kilotonne","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.18565","0.6956","0.64625","0.7003","0.6157","0.5405","0.457756983016476","0.262890811869855","0.236671398335331","0.368919226955006","0.17248320579041","0.167968783154349","0.246780752447392","0.166596190189256","0.113538278054466","0.134579557151498","0.185405524574814","0.124109315957711","0.116493027672863","0.106637389236134","0.0978828896792361","0.0927983494906991","0.0894589558411103","0.089347","0.0987","0.0893","0.0810758378918756","0.0763758378918756","0.0705008378918756","0.0634459725700334"
"Hydrogen Chloride","1A2c","Chemicals (combustion)","Fuel oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01312","0.01495","0.01509","0.01429","0.01212","0.00799","0.00656","0.00494","0.00425","0.00137431461462969","0.00219490169820058","0.00149331763181333","0.00108726105181873","0.000866367673211631","0.000927722867616455","0.00101228470928425","0.000914761562292662","0.000962006220581143","0.001266080445602","0.000876695942940969","0.00152443689314702","0.00105380309379457","0.000253519989995027","0.0002188","0.0002316","0.0002754","0.000268871286708342","0.000274444292450016","0.000282101200460915","0.000274720845061129"
"Hydrogen Chloride","1A2c","Chemicals (combustion)","Coal","kilotonne","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.6649","2.96805","2.8435","2.38525","2.37115","1.97635","1.44631727612653","1.14683911218393","0.731633216969318","0.75786621850379","0.408404307941373","0.783006330001252","0.846495442888975","0.882641956548888","0.838345004384265","0.93872667874198","0.93351815601439","0.969548238948955","0.964643089869317","0.854955246009028","0.854188095278856","1.04790860693402","0.808731697387274","0.596336","0.440813","0.222639","0.206025138078927","0.16181042565403","0.14478554515403","0.128009786827352"
"Hydrogen Chloride","1A2d","Pulp, Paper and Print (combustion)","Fuel oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00226","0.00274","0.00307","0.00263","0.00267","0.00189","0.00147","0.00101","0.00084","0.000706194154095216","0.000474603102618125","0.00099087690564002","0.000493464916977043","0.000381874418925217","0.000324920576885035","0.000355729937937193","0.000375580302267371","0.000359999273608338","4.06458430894214e-05","4.07674252247556e-05","4.08991759064608e-05","4.09113659787076e-05","1.05392844864681e-05","1.05e-05","1.05e-05","7.1e-06","7.1e-06","7.1e-06","7.1e-06","7.1e-06"
"Hydrogen Chloride","1A2d","Pulp, Paper and Print (combustion)","Coal","kilotonne","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.6168","1.94345","2.1855","2.2325","1.87765","1.1092","0.433408207324111","0.411097712521317","0.122887072212576","0.172092562285186","0.389839007891141","0.35392062705682","0.38739183930834","0.360087733883605","0.3703074650976","0.348912380195562","0.347354614954547","0.354438429966136","0.365967317884852","0.306736522549029","0.305713476509272","0.303747288029862","0.340903969582969","0.350808","0.4065265","0.329","0.321960804359749","0.260860804359748","0.239710804359748","0.227958841876988"
"Hydrogen Chloride","1A2e","Food & drink, tobacco (combustion)","Fuel oil","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00791","0.00799","0.00798","0.00742","0.00645","0.00495","0.00442","0.0032","0.00246","0.00240272891222548","0.00154487560406317","0.00187720967854953","0.000965048766745896","0.000744663045803292","0.00066093242260341","0.000519850590976422","0.000496642425183995","0.000625096991463665","0.000755087375716319","0.000885223348078103","0.00101537905603588","0.000980402715104958","0.000884064689465571","0.0009803","0.0010123","0.0007093","5.28772828849502e-05","4.7743117827679e-05","4.29041512153843e-05","4.37481515805465e-05"
"Hydrogen Chloride","1A2e","Food & drink, tobacco (combustion)","Coal","kilotonne","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.18675","1.4476","1.504","1.4852","1.33715","1.08805","0.623328657724564","0.649287374282596","0.327698859233536","0.310472560403452","0.244245472511947","0.234791804642509","0.17364774469508","0.168747814611432","0.152008864280216","0.117622724021875","0.114367165152467","0.134764763839102","0.146999879636251","0.169151746058039","0.157949969376394","0.162775878688472","0.160353361656703","0.186402","0.202429","0.182689","0.159895197466107","0.181615444178248","0.174576505628248","0.138134828356844"
"Hydrogen Chloride","1A2f","Lime production - non decarbonising","Coal","kilotonne","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865399999999999","0.0865400000000001","0.08654","0.0865399999999999","0.0865399999999999","0.0865400000000001","0.0865399999999999","0.0865399999999999","0.08654","0.0783399999999999","0.0783399999999999","0.07834","0.07834","0.07834","0.08608","0.0878400000000001","0.067318","0.0695881000976562","0.115026","0.17152","0.25213","0.199649999999999","0.461","0.440000000000002","0.3436","0.21954","0.20669","0.16603","0.11306","0.2526","0.2532","0.285100000000001","0.2855","0.1797","0.12369","0.0395","0.1183","0.1013","0.1549"
"Hydrogen Chloride","1A2f","Cement - non-decarbonising","Clinker production","kilotonne","0.333415327733037","0.352969814230698","0.365992401655905","0.397992525502973","0.359604740102402","0.341080521597242","0.314623239549827","0.307122888564422","0.322659329891331","0.324637444436932","0.289731964851013","0.243843828465037","0.24975756674199","0.263583763201348","0.261873518333797","0.254187719109743","0.260575380663246","0.273762810967254","0.282314035305008","0.272691332255053","0.271970144660303","0.223465127573375","0.203416112439314","0.205971177060716","0.237394350831983","0.234303546854482","0.239207622498784","0.25016967393899","0.254929512064343","0.344165425245098","0.23830372511245","0.210646594363792","0.261152214712361","0.175459566020445","0.297546011330114","0.24222881474931","0.217296752337876","0.170480732717739","0.105153069999695","0.069414","0.068847","0.065366","0.074178","0.0805397247269171","0.0712091286028837","0.121153","0.077837563480055","0.0833889814857217","0.117103330697398","0.131049335028449"
"Hydrogen Chloride","1A2gvii","Industrial off-road mobile machinery","Petrol","kilotonne","0.00350363678598982","0.00372248072500509","0.00387411116903944","0.00423351666303466","0.00406268236329148","0.00359618870169768","0.00358538653286146","0.00346469563413579","0.00325238634046588","0.00320628819609074","0.00292956596973078","0.00251694979220899","0.00248711269046878","0.00254059898488746","0.00263420000012015","0.00244849160287656","0.00103649254918865","0.0010848481853577","0.00116044997810833","0.000983378479782948","0.000804082726390018","0.000690905910001121","0.000613822588869607","0.00055527822206155","0.00051220609003225","0.000444356131978893","0.00036986118819178","0.000326306982698109","0.000243533278147089","0.000128160399122766","2.66102191653097e-07","1.78897357765529e-07","1.45467837295705e-07","1.48271618476912e-07","1.62526960095005e-07","1.94086591695325e-07","2.07697116494829e-07","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A2gviii","Other industrial combustion","Coal","kilotonne","37.439184966531","28.6406142570705","19.1013379784838","19.4103671546777","17.817288368297","15.1298944987552","14.0277228875299","14.3166130226654","13.0232691713133","14.3496151796292","12.1172710050713","10.9728823538262","11.164781737554","11.2404211244454","8.51718470053892","12.2121933418948","13.7392921062816","8.86670777540434","10.8664847065367","10.1284193180166","3.52398642977991","3.58756087265361","4.56088036014766","2.02867599486561","1.46265488315438","2.20506649027025","0.691497485327076","0.953267515066805","0.69270483229841","1.11564218927061","1.2451041168318","0.869541317448462","0.902184861925985","0.998466324418662","0.859144094815017","1.11567363824633","1.16245269069607","0.724940973887985","1.33125119226604","1.64890631426665","2.30365081373702","2.0963262524295","2.60186401313443","3.83306734867992","3.56402119099987","2.67213535372071","2.43298672119451","1.98114223403489","1.56990655851899","1.35026996701679"
"Hydrogen Chloride","1A2gviii","Other industrial combustion","Fuel oil","kilotonne","0.162907740737935","0.157657021744072","0.153206542919918","0.15136536631563","0.135316777786196","0.115207458898401","0.117098431699371","0.117168707477839","0.115728136222441","0.112878063489658","0.0902893469202212","0.0738310341692552","0.06643081672854","0.0576803083566937","0.0508603712402455","0.0407906538374119","0.0486613224054528","0.0390926106099204","0.0479989998848978","0.0407866401505393","0.0168561969083956","0.0257489913686671","0.0247931995130522","0.0195350697047228","0.0159389667618632","0.0116618399028461","0.00991199711289609","0.00442305419620587","0.00364850513830019","0.00118932973680249","0.000921796634438694","0.00339352655543674","0.000746900539607461","0.0010423073271443","0.00288423496455041","0.00571956694460915","0.0030967069930825","0.00341982374625456","0.00187429947447446","0.00265546718950243","0.00401883334589931","0.00158061114531547","0.000420467089859688","0.000189181857133245","0.00122589954867308","0.00115736314503624","0.00183701005847597","0.00274343951168306","0.00197647108027345","0.00113793058766641"
"Hydrogen Chloride","1A2gviii","Other industrial combustion","Lubricants","kilotonne","0.0581472261390544","0.0568110771128804","0.0550790320789511","0.0586420961487485","0.0517139160130314","0.0490911049616528","0.0499818709791021","0.0509221239975208","0.0505262279897656","0.0509716109984903","0.0443403528685896","0.0414206198113945","0.0409257498017004","0.0404803667929758","0.0404803667929758","0.0403813927910369","0.0397380617784346","0.0409752368026698","0.0420144638230274","0.0415195938133333","0.0416801547022872","0.0393013270984292","0.0415560409075189","0.0433150065962229","0.0432074409751825","0.0492590196474408","0.0484510806405076","0.0498499273601383","0.0457862676767689","0.04385731749311","0.0431495394189683","0.0442883354306586","0.0421903436552529","0.0429200472997066","0.0437073739272416","0.0358467219706162","0.0287404126613203","0.0301402067023483","0.0256288433755355","0.0282166837450988","0.0320932606224615","0.0271753881727863","0.0228128688718539","0.0242100497265826","0.02410875638296","0.0226983428801377","0.0225598220427057","0.0229288295464018","0.0204387591304699","0.0198279747405352"
"Hydrogen Chloride","1A3bi","Road transport - cars - rural driving","Petrol","kilotonne","0.114826649653373","0.130290939899485","0.142011883673163","0.151496773906728","0.146411400066632","0.135709043093595","0.141107744511851","0.131273194053327","0.12752936630537","0.127626711661272","0.130779699492375","0.115615673055909","0.117506770732897","0.127802028071005","0.135512662889122","0.123105420069779","0.0534301308979168","0.0552600044793078","0.0562853835708908","0.0463409020412232","0.0415954854993548","0.0373354710379672","0.0337686239886563","0.0290446820623275","0.0248877465539176","0.0205821044399766","0.017671372550784","0.015608547859638","0.0113658799956226","0.00600320751911077","1.23042652787153e-05","8.146500223867e-06","6.66329734337146e-06","6.58295690590602e-06","6.47290305004739e-06","7.73396237643604e-06","7.80055389505818e-06","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bi","Road transport - cars - urban driving","Petrol","kilotonne","0.176740462936334","0.200543002022605","0.218583805571378","0.233182889458266","0.211678528103339","0.195384116764837","0.196719272027623","0.196974280569128","0.19693221182079","0.198912286545619","0.204377865595043","0.184836680039066","0.189759045318032","0.184695169038906","0.184739289361342","0.168821516494367","0.0746952479992058","0.0747014758326827","0.0796772008067426","0.0666625172818643","0.0521789296501479","0.0468577544007111","0.0417778862952789","0.0378536799250768","0.0318323571504643","0.0261170443872851","0.0220239361206581","0.0191664867424669","0.0140643398236956","0.00745967576151862","1.53377079782111e-05","1.00890705394124e-05","8.16847033689916e-06","7.92587082216521e-06","7.68782453199009e-06","9.10566607204674e-06","9.02299071565787e-06","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bi","Road transport - cars - motorway driving","Petrol","kilotonne","0.021282292910126","0.0241484877800173","0.026320880332464","0.0280788364580145","0.030189351034711","0.0300916114876563","0.032490886000689","0.033138256997625","0.0342051283966839","0.0346103281414241","0.0358905846347618","0.0315576775885485","0.0322303253264592","0.0341806335612247","0.0383637107506297","0.0358654912331126","0.016212414617441","0.0189929733095199","0.0201055246941773","0.0169394066868448","0.0158578779417843","0.0140075673405442","0.012602345884351","0.0112330516062067","0.00962873053845712","0.00808188539297072","0.00709286651355309","0.00637543844528521","0.00479685876016043","0.00253650921498488","5.2030018410106e-06","3.47254823535686e-06","2.79794670186047e-06","2.71134446261541e-06","2.67853215225611e-06","3.16384497240053e-06","3.13899237960245e-06","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bii","Road transport - LGVs - rural driving","Petrol","kilotonne","0.0171234164699012","0.0188180578017978","0.0198597453983226","0.0208539138417661","0.0197447947323952","0.0181765010150315","0.0179010255497503","0.0170447594616392","0.0163027699381604","0.0160706407699809","0.016184942928666","0.0143455192680076","0.0137564850924911","0.0146950177980096","0.0151258011277736","0.0139554357898999","0.00606133527628984","0.00633757645081842","0.00648460693872272","0.0057945035014604","0.00418242827452573","0.00370538500462682","0.00311625323584051","0.00262379110547636","0.00213598760851648","0.00161074225690396","0.00128958583781048","0.00106368320537993","0.000756100540438998","0.000335697618622704","6.0418227010772e-07","3.48071803987274e-07","2.4302362050027e-07","2.10911961608022e-07","1.84298552137256e-07","1.9706564345001e-07","2.04223917662387e-07","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bii","Road transport - LGVs - urban driving","Petrol","kilotonne","0.0268530977373205","0.0295106497369839","0.0311442337189327","0.0327032977319692","0.0321205672978853","0.0290399992082268","0.0291909941020837","0.0280612106463707","0.0271511932530004","0.027129460837941","0.0266001672549702","0.0232783146542901","0.0228058469789366","0.0216011567657876","0.0223651895361881","0.0201178624475512","0.00888770759398841","0.0090917797589097","0.00953164510785718","0.00853507390382577","0.0058997864492083","0.00520302841160537","0.00425523446460687","0.00346658300147283","0.00280835532381582","0.00210177628269125","0.001617321079593","0.00131138622767912","0.000904649110882533","0.000407728787906038","7.27476886634587e-07","4.13459125995113e-07","2.88954307280149e-07","2.55943685814751e-07","2.26750014823511e-07","2.39617515924784e-07","2.46156857472701e-07","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3bii","Road transport - LGVs - motorway driving","Petrol","kilotonne","0.00235598233744137","0.00258914519136978","0.00273246925062492","0.00286925522885203","0.00300521934948517","0.00294286806263514","0.00319888646024471","0.00313591013725838","0.0031336595069013","0.0032024914973227","0.00318988082551775","0.00273135237771137","0.00281117686405983","0.00313583111881211","0.00359382917725004","0.003456299582393","0.0015778100049324","0.00197808959978459","0.0020565835817252","0.0018915573418991","0.00156264507506955","0.00129870168922507","0.00112365438988523","0.00103690018667468","0.000851981770843215","0.000675243941810145","0.000555075950199955","0.00046481819396527","0.000325172992894397","0.000142081904040455","2.61557425658078e-07","1.51431247303384e-07","1.05125891599957e-07","9.11140984549862e-08","8.3082633989903e-08","8.88253872282151e-08","9.46065872388615e-08","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3biv","Road transport - motorcycle (>50cc  2st) - rural driving","Petrol","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3biv","Road transport - motorcycle (>50cc  4st) - rural driving","Petrol","kilotonne","0.00192056914175467","0.00199324345949055","0.00189465884517822","0.00201908930901369","0.00236762778328288","0.00264585785387833","0.00357415113733018","0.00306012677589102","0.0028525543608607","0.00305681898590117","0.00357361289353143","0.00382233804406913","0.00403343448704934","0.00361305661779881","0.00323694523769364","0.0026782027277782","0.00107721316130269","0.000948908200353272","0.000822962978380072","0.000618943912576726","0.000432539575953655","0.000416886907156745","0.000316926933852577","0.000253967495373466","0.000220249637086136","0.000184633414643161","0.000155280359591413","0.00014412011717301","0.00010953542717747","6.53711206354682e-05","1.37099278591957e-07","9.12899685995698e-08","7.85068898103201e-08","8.12448827723802e-08","7.62165584927179e-08","9.46260752034862e-08","9.26071844957411e-08","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrogen Chloride","1A3biv","Road transport - mopeds (<50cc 2st) - urban driving","Petrol","kilotonne","0.000393496666656363","0.000411228721570464","0.000397097146202501","0.00043656036181763","0.000431771912245248","0.000486882149854873","0.000564233005612493","0.000568402986888407","0.000538174982007584","0.000564427658500943","0.000654642919096606","0.000630779064196536","0.000621706352146972","0.000563898444471594","0.000574720489767472","0.000454004188094148","0.000181193187571296","0.000169070112349893","0.000149086560581025","0.000111945706180649","9.38923854469327e-05","7.71259275704758e-05","5.68255698684925e-05","4.05035118839146e-05","3.41453352022923e-05","2.54588718907694e-05","1.97365966913661e-05","1.64479635527998e-05","1.21159538150437e-05","7.09982959465478e-06","1.56883463159159e-08","1.10734353845482e-08","8.79527700343147e-09","9.82882889041318e-09","8.26388497705693e-09","1.01634770864611e-08","8.97120689042574e-09","0","0","0","0","0","0","0","0","0","0","0","0","0"
