
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0188885695047471","0.0195474376467801","0.0223778884531306","0.0232418995903171","0.0232418995903171","0.0267411446959225","0.025553129382291","0.0290739747663261","0.0290739747663261","0.0288795722604591","0.0273243522135234","0.0290739747663261","0.026006735229314","0.0257086513869846","0.0260391356469585","0.0243003132333706","0.0268145856425833","0.0330073854683677","0.0315169662567209","0.0349643706940951","0.0388437807000625","0.042721030678187","0.0512531406579038","0.0549035877125168","0.0523201944123291","0.0542642194709988","0.0595195672129357","0.0633622567455727","0.0673215877817299","0.068531203373791","0.0702786658987507","0.0742876775752962","0.075577214197547"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","OPG","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0.00639296039165207","0.0129587034965921","0.0111444850070691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Orimulsion","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.053167134802598","0.143379757080555","0.441115711975103","0.485707502591907","0.457952788028719","0.480372512757642","0.374688644733583","0.0810760938132223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Petroleum coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00895376213805878","0","0","0","0","0","0","0","0.00859598818456977","0.0122377507932482","0.0117224813545631","0.0219199785729909","0.03605729478553","0.0171218189631584","0.00314419278331936","0.0137379333745813","0.00406833818975083","0","0.00101421644350305","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Straw","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000413810299221509","0.000413810299196327","0.00159672233520369","0.00413810299164617","0.00413810299290844","0.00413771930511707","0.0151214420365803","0.00968405655651738","0.00984618303391483","0.00532635188226322","0.00120371491350223","0.00232132452913093","0.00655134672956476","0.0107027454515667","0.000434608124729106","0.0157413625037773","0.0120815770708142","0.0125477182578722","0.0076692428647665","0.020478621253537","0.0122472374246571"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Wood","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0988504532241091","1.19417531047205","1.17441284716259","1.24144406832775","1.17861069199186","0.686249703441538","0.634799655515504","0.733741191096573","1.02326706985339","0.91850781045985","0.854012579971614","0.824234445478256","0.921771685722893","0.710834103643069","0.564235557875606","0.512611368294463","0.557683481726213"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Slurry","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.076220007753906","0.0693602070560542","0.0848018160343457","0.0440664563347582","0.0678640365334778","0.0161755794233289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","MSW","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0128282099282974","0.0126675855486938","0.00974474374112613","0.00958366277859687","0.0114808436232642","0.0164521665662337","0.0260459594108634","0.0274869918976372","0.0266054546129648","0.0356496127603255","0.0515841710993229","0.022199868121408","0.0224165683787048","0.0406630562459977","0.0235292107383642","0.022626876772156","0.0244518978219504","0.0268223292541994","0.0285278323335372","0.0280136761129463","0.0305376134557363","0.0327522825701248","0.0385726787143237","0.0420796005395165","0.0398992618761665","0.0391477343049858","0.0441170270532767","0.0586076649813521","0.0511854483497788","0.0651358576892877","0.0760992192232588","0.10599759045168","0.126456939670706"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Scrap tyres","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00968088000160512","0.00968088000160512","0.0150591466691635","0.0164933511138458","0.0118321866686285","0.008963777779264","0.0029204239899547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Sour gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0460817641416112","0.117469820821421","0.131946346247203","0.136311405440474","0.140013417667677","0.022781825614463","0.0140869868444461","0.0124581087802956","0.00700979249675785","0.00368463451752656","0.00339255983016165","0.00183108361694155","0.00195465367698056","0.00240942644978535","0.000448491971090936","9.0792601836776e-05","0","0.000438366255973739","0","0","0","0","0","0","0","0","0","0","0.00582482734550743"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Waste oils","kilotonne","0.0233094605801611","0.0227738389327872","0.0220795145750803","0.0235078389680774","0.0207305415372497","0.0196791360812935","0.0200362171795427","0.0204131361165837","0.0202544334062506","0.0204329739553753","0.0177747035572973","0.0166042710685914","0.0164058926806751","0.0162273521315505","0.0162273521315505","0.0161876764539672","0.0159297845496761","0.0164257305194667","0.0168423251340909","0.0166439467461746","0.0166647055820028","0.0157180475973358","0.016619510799262","0.0173934327967858","0.0165883745321227","0.0142019884298663","0.0175577279657753","0.286979499001818","0.264238593464026","0.191624109221602","0.177027803334269","0.133084475651522","0.0872699044064886","0.0944893267573724","0.0898968526679507","0.0776121194679446","0","0","0","0.0280101865626466","0.038983042130174","0.0338665938133982","0.0302162575276432","0.026243867996152","0.025763662403289","0.0221198381237096","0.0182665456198368","0.0251344266826574","0.0191543520164053","0.019562344422045","0.0146348519310805"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Poultry litter","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0026367312878513","0.00720257184274408","0.0168481181779515","0.0168481181779515","0.0168481181779515","0.0177746508278125","0.0196475083061666","0.0722017899485223","0.0528513994591676","0.0538952022475378","0.0378316527671644","0.0319187214963865","0.0384794234315606","0.0224176841926464","0.00161449450023221","0.00335536167820197","0.00389211950165577","0.00171977702072765","0.00311113368437844","0.00185124950507048","0.00294590163871088","0.00257608217710648","0.0069191516103028","0.00698752678859017","0.0183352145027353","0.00646806554875337","0.0129513105892708","0.00975200875034899","0.00882753146766671"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Liquid bio-fuels","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0487198582621235","0.390820430438499","0.303255243426254","0.125420408173766","0.0767518115771172","0.0220091812597195","0.0645445173927009","0.0442747028572148","0.0207566562742574","0.0138225076256745","0.00425310799029285","0.00686462132542726","0.00169703678846932","0.00272953409465825","0.000640219785038591","0.000909659021731662","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Heat supply","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0106418309457581","0.0124196427037553","0.0141589825106439","0.0150283937174378","0.0130411681019089","0.00621008004852804","0.00782470086114533","0.00625148058218489","0.00687248858703769","0.0064170827168123","0.00563047257733209","0.00563047257733209","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Heat supply","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00762074850335615","0.00732218935056181","0.00747369633666331","0.0093961211169033","0.0093961211169033","0.00734409466608534","0.0112537450618543","0.0126361628813527","0.0126361628813527","0.0125713620460637","0.0116857506304476","0.0117073509088772","0.0104286144258412","0.0106618974328815","0.0115410287649688","0.0113466262591018","0.0113466262591018","0.0114287073171346","0.00953436289885314","0.0106878177669971","0.0107418184630713","0.0110053418599132","0.0124741607931302","0.0138932990859591","0.0137658574432241","0.0147551501953026","0.0146341886360965","0.0156861221956211","0.0162174890449908","0.0173536636903911","0.017675507838993","0.019407850169052","0.0194294504474816"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Fuel oil","kilotonne","1.99863634814319","1.87021987228879","1.95054214676142","2.14936456690665","2.09482475090671","1.86526170719788","1.77353565301617","1.69271756203444","1.82609220297975","1.91633080763419","1.90591866094329","1.61437855359817","1.59801660879819","1.33176314341667","1.25590321752585","1.12748674167145","1.09773775112603","1.00353261439886","1.01047404552613","1.0322899719261","1.04171048559882","1.14236123694416","1.17260604399867","1.21127973170772","1.25292831847131","1.18004329163502","1.16442507159868","1.16635875598413","1.11062898036238","0.884152405829108","0.498943188335539","0.562714893379171","0.485154839453985","0.399527881899344","0.397398866079492","0.302798982130374","0.336898162539784","0.351254038501815","0.184805212858662","0.185043221749782","0.111393289646687","0.149627000495444","0.118944984040598","0.11019933942514","0.0469983559420165","0.0724981038368461","0.0839189171658257","0.0513495449157489","0.132742824667829","0.0265177227703695","0.0274107731131072"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Gas oil","kilotonne","0.0951404547838203","0.0935807751972003","0.12165500775636","0.12321468734298","0.13569212403594","0.172344594321511","0.158307478041931","0.155967958662001","0.14972924031552","0.12555420672291","0.13569212403594","0.151288919902141","0.10293885271692","0.0569283049116302","0.0467903875986002","0.0413315090454301","0.0350927906989501","0.0545887855317002","0.0616073436714902","0.0538089457383902","0.0530291059450801","0.05146942635846","0.05146942635846","0.0553686253250101","0.0662863824313501","0.0787638191243101","0.0904614160239601","0.119549440314423","0.12633404651622","0.0916374549497067","0.108851821088398","0.0253136890197894","0.0183470433307692","0.0615468203687886","0.0711711899555877","0.0616086330525476","0.0229541673361898","0","0","0","0","0.00024068186582913","2.14833780085804e-05","0","0","0","5.64244565126678e-06","3.8614217164525e-06","1.03017819492659e-05","3.36550912352588e-06","4.86090050561512e-06"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","LPG","kilotonne","0.00117587371549355","0.00136294453386752","0.00176381057324033","0.00211122780736342","0.00205777900211371","0.00189743258636459","0.00203105459948886","0.00208450340473857","0.000454314844622507","0.000320692831498241","0.000213795220998827","8.01732078745602e-05","0.000213795220998827","0.00085518088399531","0.0012025981181184","0.000988802897119575","0.000213795220998827","0.000267244026248534","0.000186803574347725","0.000218872857497549","0.000217017623811906","0.000214294177761523","0.000203351496343913","0.000163228331146011","7.56868798051336e-05","0.000112162484530499","0.000125542660311896","0.000138081383077259","0.000474195136729903","0.000483474347400943","0.000390483978718921","0.000354957241140524","5.79289106922961e-05","9.409879879381e-05","0.000114981336181635","0.000204215752119106","0.00035588848113719","0.000361826649601879","3.06192511692536e-05","3.64043680470774e-05","2.94572490664782e-05","0.000100224675669849","8.63872330019032e-05","5.36280316967746e-05","9.01923967345184e-05","5.83169776117965e-05","7.47177197227672e-05","5.7385363551859e-05","0.000180984474166627","5.07553407645905e-05","7.33073028701725e-05"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Refinery miscellaneous","kilotonne","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.00810475687174862","0.00187032850886507","0.00249377134515342","0.00436409985401849","0.0211970564338041","0.0249377134515342","0.0268080419603993","0.0293018133055527","0.0274314847966876","0.019326727924939","0.0187032850886507","0.0130922995620555","0.0268080419603993","0.0286783704692644","0.0361596845047246","0.0361596845047246","0.0199501707612274","0.0336659131595712","0","0","0","0.00948879996830879","0.0160213010268134","0.00378406382466207","0","0","0","0","0","0","0","0","0","0","0.0279525349832156","0","0.0218016407395225","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Naphtha","kilotonne","0.151202585054786","0.151202585054786","0.151202585054786","0.151202585054786","0.151202585054786","0.151202585054786","0.151202585054786","0.151202585054786","0.151202585054786","0.133851468737024","0.103280454272395","0.0677519780026911","0.0685782216368703","0.0380072071722414","0.0305710144646289","0.0214823344886582","0.0347022326355247","0.0305710144646289","0.0247873090253748","0.0173511163177624","0.0908802400856888","0.0941852146224055","0.0933589709882263","0.0900539964515097","0.0826178037438972","0.0693979055970306","0.0693979055970306","0.0834440473780764","0.0834440473780764","0.0884465560890259","0.069594273362397","0.0654721028436988","0.0409701708386465","0.0313421935762441","0.0356360448375276","0.027731254588228","0.0469324898562455","0.0477206009296852","0.03292008455971","0.00544066251856331","0.0555110138606027","0.048292142337793","0.105019666786035","0.0549189627856412","0.0943931890704756","0.0535049047899442","0.0286006189160315","0.0318973284372115","0.0591650652520336","0.00804853696359085","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00196358692661515","0.000749263432524203","0.000206693360696332","0.000258366700870415","0.000284203370957457","0.000284203370957457","0.000258366700870415","0.000239840414037552","0.000246012777634106","0.00171062648247371","0.00215944549256604","0.00170445411887716","0.00216649962239068","0.00262325452853572","0.00275287416406337","0.00330926864763464","0.00373543194696551","0.00409241916839941","0.00435149249398104","0.00341520684928854","0.00275484394899414","0.00303327171950154","0.0037783521361998","0.00696365121496207","0.00725105341135435","0.0038656327211754","0.00454148309938518","0.00389030873842595","0.00702396387027122","0.00741006192264449","0.00712656397697126","0.00838345084560667","0.00588994389300028","0.00813848315643096","0.00519608788001158","0.0169773437749824","0.0056187170871405","0.00796804693434014"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","OPG","kilotonne","0.113334893666757","0.13454856042341","0.129860457272768","0.138299042943923","0.1363065991049","0.117788591659866","0.136072193947369","0.133259332056983","0.135368978474771","0.126461582488552","0.114741324611949","0.100091002266195","0.106771549255859","0.108412385358583","0.108881195673648","0.113686501403055","0.131735698533025","0.129743254694002","0.142630850255116","0.149221151259129","0.151812570250274","0.147981565263846","0.146317997336546","0.156007480720799","0.150896808097986","0.161442069214072","0.170599473413668","0.160903349365919","0.152663711505163","0.151007676142008","0.124596063946458","0.0918826045240612","0.0697114664060165","0.0522511303870486","0.0725572454899716","0.0582516491597653","0.107270236998461","0.0971543836573805","0.0941863345457786","0.108115149871026","0.0751623351313554","0.112449514851012","0.0963075666065703","0.0899965804131637","0.0859684324578855","0.0646580618522001","0.0983576683659938","0.0685986599045051","0.165965383209075","0.0515823004610952","0.0704321187798364"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Petrol","kilotonne","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0","0","0.000600096","0","0.000600096","0","0","0","0","0","0","0","0","0","0","0","0.001200192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Petroleum coke","kilotonne","0.201582865179913","0.22006288165854","0.243427027207724","0.263587045578025","0.256122296364978","0.245765173181973","0.267951585554677","0.258720236886179","0.278343347639484","0.31112600858369","0.288858540772531","0.300610815450643","0.379784034334763","0.475039313304719","0.545552961373389","0.548027124463517","0.553593991416307","0.56843896995708","0.614210987124461","0.624107639484976","0.603695793991415","0.645138025751072","0.647612188841201","0.661838626609441","0.586376652360514","0.70946626609442","0.690910042918454","0.731733733905578","0.736682060085836","0.720599999999999","0.6666","0.542999999999999","0.583110000000001","0.595800000000001","0.572639999999999","0.621600000000001","0.547647154121406","0.45156212033716","0.480412820926542","0.677988355155069","0.431822204499817","0.561692960117769","0.469262746342896","0.452836864793672","0.352447818460597","0.372011316435384","0.392222267406022","0.468012690218852","0.411498390394775","0.312712909803369","0.311090492006748"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Blast furnace gas","kilotonne","0.00596235905329443","0.0046259682310043","0.00292977987963605","0.00221018482147983","0.00231298411550215","0.00179898764539056","0.00251858270354678","0.00267278164458026","0.0026213819975691","0.00282698058561374","0.000925193646200859","0.00133639082229013","0.00149058976332361","0.00179898764539056","0.00149058976332361","0.00164478870435708","0.00169618835136824","0.00179898764539056","0.00205551818575107","0.00215899563708155","0.00205025662187971","0.0018555787048321","0.00172403957169183","0.00171877800636622","0.00183102473331259","0.00187311725591747","0.00196782543177847","0.00199413325840652","0.0019029327927626","0.00189942508254553","0.00185382484972357","0.00113825196544049","0.000893641793452837","0.000757665406887967","0.000520894967235477","0.000499462857809156","0.000940785418770311","0.00123220598360481","0.0011200118723117","0.000887240222306677","0.00128333086001866","0.00115287911704569","0.00117804693785319","0.0013176888815949","0.00124699098216978","0.0011246946654515","0.00110899766223009","0.000997961095308616","0.00105966171802695","0.000983351482254503","0.000937751249432542"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Coke oven gas","kilotonne","0.0204857726444446","0.0212200297284748","0.0194210998726007","0.0227252567507369","0.0194578127268022","0.0206693369154521","0.020228782665034","0.0181728628297492","0.0154561116188372","0.0162637944112705","0.0133634789293509","0.0115278362192753","0.0109037176978495","0.0105365891558344","0.00826039219534056","0.0109771434062525","0.0106834405726404","0.0104631634474313","0.00983881108616994","0.00938658154681329","0.00965215679559108","0.00881158609995946","0.00765658433934492","0.00687614388721602","0.00709035787969442","0.00666624382617548","0.00794496364167243","0.00782697702527994","0.00907221415234118","0.00842328776218251","0.00885696829811165","0.00752563282935859","0.00680747699482476","0.00712065174066006","0.00689743381775535","0.00688868048635002","0.00682665779205721","0.00674094210966181","0.00693480687570454","0.00619858633355277","0.00615556905098157","0.00610926727611619","0.00608431470116292","0.00580891161671056","0.00593912738645076","0.00507800047229646","0.0025009973847737","0.00246458097506554","0.00238725190891641","0.00246717986945364","0.00169559523065883"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Colliery methane","kilotonne","0.000327088662798284","0.000233634759141631","9.34539036566524e-05","9.34539036566524e-05","9.34539036566524e-05","0.000140180855484979","0.000140180855484979","0.000233634759141631","0.000186907807313305","0.000140180855484979","0.000233634759141631","0.000327088662798284","0.000280361710969957","0.000186907807313305","4.67269518283262e-05","0.000186907807313305","4.67269518283262e-05","4.67269518283262e-05","4.62379982832618e-05","4.62379982832618e-05","4.62379983159744e-05","4.62379983159744e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
