
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0188885695047471","0.0195474376467801","0.0223778884531306","0.0232418995903171","0.0232418995903171","0.0267411446959225","0.025553129382291","0.0290739747663261","0.0290739747663261","0.0288795722604591","0.0273243522135234","0.0290739747663261","0.026006735229314","0.0257086513869846","0.0260391356469585","0.0243003132333706","0.0268145856425833","0.0330073854683677","0.0315169662567209","0.0349643706940951","0.0388437807000625","0.042721030678187","0.0512531406579038","0.0549035877125168","0.0523201944123291","0.0542642194709988","0.0595195672129357","0.0633622567455727","0.0673215877817299","0.068531203373791","0.0702786658987507","0.0742876775752962","0.075577214197547"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","OPG","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0.00639296039165207","0.0129587034965921","0.0111444850070691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Orimulsion","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0330498405529664","0.0891279571041288","0.274207064200741","0.30192628539497","0.284673354720555","0.298609940362858","0.232914562942497","0.050398652910922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Petroleum coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00386639728688903","0","0","0","0","0","0","0","0.00371190398879149","0.00528448329708444","0.00506198058492497","0.00946544529288244","0.0155701954755698","0.0073935127340911","0.00135771961097881","0.00593228941175102","0.00175678240011967","0","0.00043795710060359","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Straw","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000169021108132729","0.000169021108122443","0.000652182362266295","0.00169021108109491","0.00169021108161049","0.00169005436406191","0.00617636364874408","0.00395545972026766","0.00402168039413423","0.00217555217726245","0.000491658204106546","0.000948146638659113","0.00267590218531519","0.0043715439168371","0.000177515994607663","0.0064295706001344","0.00493472866272695","0.00512512435884922","0.00313250764898913","0.00836450727257143","0.00500239275091629"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Wood","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.042685422983138","0.515666611340206","0.507132820365663","0.536078120414256","0.508945526087393","0.296335099213391","0.274118033063513","0.31684278706443","0.441865325618511","0.396628372698573","0.368778159533197","0.355919419638338","0.39803777338034","0.306951090209507","0.243647172719012","0.221354909036245","0.240817867109047"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Slurry","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0329131851664594","0.0299509985014779","0.036618966014831","0.0190286970536457","0.0293049248667291","0.00698490929643745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","MSW","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0114202356678745","0.0112772407933494","0.00867519869636838","0.00853179735167769","0.0102207510304669","0.0146464409675007","0.0231872565486955","0.0244701269332624","0.0236853437408101","0.0317368503841922","0.0459224937835435","0.0197632972300339","0.0199562133127494","0.0362000378775345","0.0209467363890315","0.020143439077651","0.0217681529390534","0.0238784150677629","0.0253967287847344","0.0249390043444521","0.0271859241740091","0.0291575198490135","0.0343390920261662","0.0374611077973744","0.0355200745970751","0.0348510317593166","0.039274914327917","0.0521751163858378","0.0455675332869982","0.0579868001380243","0.0677468658938767","0.0943637085728374","0.112577519462945"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Scrap tyres","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00418038000069312","0.00418038000069312","0.00650281333441152","0.00712212889006976","0.00510935333418048","0.003870722222864","0.00126109217748044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Sour gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0460817641416112","0.117469820821421","0.131946346247203","0.136311405440474","0.140013417667677","0.022781825614463","0.0140869868444461","0.0124581087802956","0.00700979249675785","0.00368463451752656","0.00339255983016165","0.00183108361694155","0.00195465367698056","0.00240942644978535","0.000448491971090936","9.0792601836776e-05","0","0.000438366255973739","0","0","0","0","0","0","0","0","0","0","0.00582482734550743"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Waste oils","kilotonne","0.0178812300340962","0.0174703421950148","0.0169377098110205","0.0180334107152374","0.01590288117926","0.0150963235692114","0.0153702487952657","0.015659392089434","0.015537647544521","0.0156746101575482","0.0136353890302555","0.0127375230115221","0.0125853423303809","0.0124483797173538","0.0124483797173538","0.0124179435811255","0.0122201086956419","0.012600560398495","0.0129201398288916","0.0127679591477504","0.0127838837341392","0.0120576803486412","0.0127492137638175","0.013342907350959","0.0127253284082037","0.0108946760557879","0.0134689420011427","0.220148656768518","0.202703578547746","0.146999316663146","0.135802150503001","0.102092200499798","0.0669467759830599","0.0724849629919571","0.068961969169935","0.0595380642493819","0","0","0","0.021487266404222","0.0299047994423253","0.0259798527883603","0.0231795948157263","0.020132282298418","0.0197639054052628","0.0169686429442157","0.0140126925302857","0.0192812040305318","0.0146937494920369","0.0150067299675962","0.0112267357279521"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Poultry litter","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00107697475137588","0.00294189554140251","0.00688162573465625","0.00688162573465625","0.00688162573465625","0.00726006864797974","0.00802503860392718","0.0294908719508049","0.0215871913283924","0.0220135333123746","0.0154523652147573","0.013037224273172","0.0157169475988064","0.00915651889558798","0.000659441415587802","0.00137049984039236","0.00158973895138053","0.000702444135226786","0.00127074474432359","0.000756144164042874","0.00120325559891008","0.00105220257938152","0.00282613234787016","0.00285406023759316","0.00748903127576511","0.00264188592836405","0.00528997193082893","0.00398321484169183","0.00360561144453992"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Power stations","Liquid bio-fuels","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0210381206131897","0.168763367689352","0.130951127843155","0.05415881262049","0.0331428277264824","0.0095039646348789","0.027871496146848","0.0191186216883427","0.00896310157297476","0.00596881011108674","0.00183656935944464","0.00296426829961632","0.000732811340475389","0.00117866244996606","0.000276458543539391","0.000392807304838673","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Heat supply","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0106418309457581","0.0124196427037553","0.0141589825106439","0.0150283937174378","0.0130411681019089","0.00621008004852804","0.00782470086114533","0.00625148058218489","0.00687248858703769","0.0064170827168123","0.00563047257733209","0.00563047257733209","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072"
"PM1 (Particulate Matter < 1&micro;m)","1A1a","Heat supply","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00762074850335615","0.00732218935056181","0.00747369633666331","0.0093961211169033","0.0093961211169033","0.00734409466608534","0.0112537450618543","0.0126361628813527","0.0126361628813527","0.0125713620460637","0.0116857506304476","0.0117073509088772","0.0104286144258412","0.0106618974328815","0.0115410287649688","0.0113466262591018","0.0113466262591018","0.0114287073171346","0.00953436289885314","0.0106878177669971","0.0107418184630713","0.0110053418599132","0.0124741607931302","0.0138932990859591","0.0137658574432241","0.0147551501953026","0.0146341886360965","0.0156861221956211","0.0162174890449908","0.0173536636903911","0.017675507838993","0.019407850169052","0.0194294504474816"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Fuel oil","kilotonne","1.2914265634156","1.20844976363275","1.26035031021507","1.38882018169353","1.35357906981665","1.2052460261894","1.14597688348737","1.09375596316072","1.17993650038691","1.23824452185594","1.2315166732249","1.04313691155574","1.03256457799267","0.860523877284618","0.811506694401317","0.728529894618474","0.709307469958356","0.648436458534649","0.652921690955343","0.667018135706096","0.673105236848467","0.738141106948533","0.757683905352986","0.782673057411139","0.809584451935305","0.762489511518015","0.752397738571454","0.753647196174365","0.717637187311074","0.571298477612654","0.322394060155271","0.363600392645003","0.313484665493344","0.258156477534961","0.256780805774441","0.195654726915011","0.217688043487245","0.226964147955019","0.119412599077905","0.119566389438321","0.0719772025409364","0.0966820618585946","0.0768567589185403","0.0712057270131672","0.0303681684548414","0.046844928633039","0.0542245310917643","0.0331797059455608","0.0857722867084434","0.0171345285593157","0.0177115764730847"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Gas oil","kilotonne","0.0646955092529976","0.063634927134096","0.0827254052743248","0.0837859873932264","0.0922706443444392","0.117194324138627","0.107649085068512","0.10605821189016","0.101815883414554","0.0853768605715788","0.0922706443444392","0.102876465533455","0.0699984198475056","0.0387112473399084","0.031817463567048","0.0281054261508924","0.023863097675286","0.037120374161556","0.0418929936966132","0.0365900831021052","0.0360597920426545","0.0349992099237529","0.0349992099237529","0.0376506652210069","0.0450747400533182","0.053559397004531","0.061513762896293","0.0812936194138079","0.08590715163103","0.0623134693658004","0.0740192383401104","0.0172133085334567","0.0124759894649231","0.0418518378507763","0.0483964091697997","0.0418938704757324","0.0156088337886091","0","0","0","0","0.000163663668763809","1.46086970458347e-05","0","0","0","3.83686304286141e-06","2.6257667671877e-06","7.00521172550085e-06","2.2885462039976e-06","3.30541234381828e-06"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","LPG","kilotonne","0.00117587371549355","0.00136294453386752","0.00176381057324033","0.00211122780736342","0.00205777900211371","0.00189743258636459","0.00203105459948886","0.00208450340473857","0.000454314844622507","0.000320692831498241","0.000213795220998827","8.01732078745602e-05","0.000213795220998827","0.00085518088399531","0.0012025981181184","0.000988802897119575","0.000213795220998827","0.000267244026248534","0.000186803574347725","0.000218872857497549","0.000217017623811906","0.000214294177761523","0.000203351496343913","0.000163228331146011","7.56868798051336e-05","0.000112162484530499","0.000125542660311896","0.000138081383077259","0.000474195136729903","0.000483474347400943","0.000390483978718921","0.000354957241140524","5.79289106922961e-05","9.409879879381e-05","0.000114981336181635","0.000204215752119106","0.00035588848113719","0.000361826649601879","3.06192511692536e-05","3.64043680470774e-05","2.94572490664782e-05","0.000100224675669849","8.63872330019032e-05","5.36280316967746e-05","9.01923967345184e-05","5.83169776117965e-05","7.47177197227672e-05","5.7385363551859e-05","0.000180984474166627","5.07553407645905e-05","7.33073028701725e-05"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Refinery miscellaneous","kilotonne","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.0120532281682415","0.00412347279439842","0.000951570644861173","0.0012687608598149","0.00222033150467607","0.0107844673084266","0.012687608598149","0.0136391792430101","0.014907940102825","0.0139563694579639","0.00983289666356545","0.00951570644861173","0.00666099451402821","0.0136391792430101","0.0145907498878713","0.018397032467316","0.018397032467316","0.0101500868785192","0.0171282716075011","0","0","0","0.0048276350715957","0.00815118824171204","0.00192522545465263","0","0","0","0","0","0","0","0","0","0","0.0142214651668992","0","0.0110920628323886","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Naphtha","kilotonne","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0769276309927859","0.0680998700591876","0.0525461960333237","0.0344703045978604","0.0348906741661269","0.0193370001402631","0.0155536740258638","0.0109296087749313","0.0176555218671968","0.0155536740258638","0.0126110870479977","0.00882776093359838","0.0462373151313154","0.0479187934043816","0.047498423836115","0.0458169455630487","0.0420336194486495","0.0353077063563841","0.0353077063563841","0.0424539890169161","0.0424539890169161","0.0449991250277499","0.0354076127633248","0.0333103681134606","0.0208444728828201","0.0159460283107207","0.0181306193033035","0.014108883913309","0.0238779334356337","0.0242789022273837","0.0167488149514314","0.00276805636909361","0.0282424456483768","0.0245696864525613","0.0534310585402632","0.0279412266804139","0.0480246049656804","0.0272217936650593","0.0145511920800862","0.0162284653452479","0.0301015244264733","0.00409486968323043","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00196358692661515","0.000749263432524203","0.000206693360696332","0.000258366700870415","0.000284203370957457","0.000284203370957457","0.000258366700870415","0.000239840414037552","0.000246012777634106","0.00171062648247371","0.00215944549256604","0.00170445411887716","0.00216649962239068","0.00262325452853572","0.00275287416406337","0.00330926864763464","0.00373543194696551","0.00409241916839941","0.00435149249398104","0.00341520684928854","0.00275484394899414","0.00303327171950154","0.0037783521361998","0.00696365121496207","0.00725105341135435","0.0038656327211754","0.00454148309938518","0.00389030873842595","0.00702396387027122","0.00741006192264449","0.00712656397697126","0.00838345084560667","0.00588994389300028","0.00813848315643096","0.00519608788001158","0.0169773437749824","0.0056187170871405","0.00796804693434014"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","OPG","kilotonne","0.113334893666757","0.13454856042341","0.129860457272768","0.138299042943923","0.1363065991049","0.117788591659866","0.136072193947369","0.133259332056983","0.135368978474771","0.126461582488552","0.114741324611949","0.100091002266195","0.106771549255859","0.108412385358583","0.108881195673648","0.113686501403055","0.131735698533025","0.129743254694002","0.142630850255116","0.149221151259129","0.151812570250274","0.147981565263846","0.146317997336546","0.156007480720799","0.150896808097986","0.161442069214072","0.170599473413668","0.160903349365919","0.152663711505163","0.151007676142008","0.124596063946458","0.0918826045240612","0.0697114664060165","0.0522511303870486","0.0725572454899716","0.0582516491597653","0.107270236998461","0.0971543836573805","0.0941863345457786","0.108115149871026","0.0751623351313554","0.112449514851012","0.0963075666065703","0.0899965804131637","0.0859684324578855","0.0646580618522001","0.0983576683659938","0.0685986599045051","0.165965383209075","0.0515823004610952","0.0704321187798364"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Petrol","kilotonne","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0.000536927999999998","0","0","0.000536927999999998","0","0.000536927999999998","0","0","0","0","0","0","0","0","0","0","0","0.001073856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM1 (Particulate Matter < 1&micro;m)","1A1b","Refineries - combustion","Petroleum coke","kilotonne","0.0310127484892175","0.0338558279474678","0.0374503118781115","0.04055185316585","0.0394034302099966","0.0378100266433806","0.0412233208545658","0.0398031133671046","0.0428220534829976","0.0478655397821062","0.0444397755034664","0.0462478177616374","0.058428312974579","0.0730829712776493","0.0839312248266753","0.0843118653020798","0.0851683063717397","0.0874521492241662","0.0944939980191481","0.0960165599207658","0.0928762759986792","0.0992520039617033","0.0996326444371077","0.101821327170683","0.0902117926708482","0.109148656322218","0.106293852756685","0.112574420600858","0.113335701551667","0.110861538461538","0.102553846153846","0.0835384615384615","0.0897092307692309","0.0916615384615386","0.0880984615384618","0.0956307692307698","0.0842534083263704","0.0694710954364863","0.0739096647579298","0.104305900793088","0.0664341853076642","0.0864143015565802","0.0721942686681379","0.0696672099682571","0.0542227413016304","0.0572325102208284","0.0603418872932343","0.0720019523413617","0.0633074446761192","0.0481096784312876","0.0478600756933457"
"PM1 (Particulate Matter < 1&micro;m)","1A1c","Coke production","Blast furnace gas","kilotonne","0.00596235905329443","0.0046259682310043","0.00292977987963605","0.00221018482147983","0.00231298411550215","0.00179898764539056","0.00251858270354678","0.00267278164458026","0.0026213819975691","0.00282698058561374","0.000925193646200859","0.00133639082229013","0.00149058976332361","0.00179898764539056","0.00149058976332361","0.00164478870435708","0.00169618835136824","0.00179898764539056","0.00205551818575107","0.00215899563708155","0.00205025662187971","0.0018555787048321","0.00172403957169183","0.00171877800636622","0.00183102473331259","0.00187311725591747","0.00196782543177847","0.00199413325840652","0.0019029327927626","0.00189942508254553","0.00185382484972357","0.00113825196544049","0.000893641793452837","0.000757665406887967","0.000520894967235477","0.000499462857809156","0.000940785418770311","0.00123220598360481","0.0011200118723117","0.000887240222306677","0.00128333086001866","0.00115287911704569","0.00117804693785319","0.0013176888815949","0.00124699098216978","0.0011246946654515","0.00110899766223009","0.000997961095308616","0.00105966171802695","0.000983351482254503","0.000937751249432542"
"PM1 (Particulate Matter < 1&micro;m)","1A1c","Coke production","Coke oven gas","kilotonne","0.0204857726444446","0.0212200297284748","0.0194210998726007","0.0227252567507369","0.0194578127268022","0.0206693369154521","0.020228782665034","0.0181728628297492","0.0154561116188372","0.0162637944112705","0.0133634789293509","0.0115278362192753","0.0109037176978495","0.0105365891558344","0.00826039219534056","0.0109771434062525","0.0106834405726404","0.0104631634474313","0.00983881108616994","0.00938658154681329","0.00965215679559108","0.00881158609995946","0.00765658433934492","0.00687614388721602","0.00709035787969442","0.00666624382617548","0.00794496364167243","0.00782697702527994","0.00907221415234118","0.00842328776218251","0.00885696829811165","0.00752563282935859","0.00680747699482476","0.00712065174066006","0.00689743381775535","0.00688868048635002","0.00682665779205721","0.00674094210966181","0.00693480687570454","0.00619858633355277","0.00615556905098157","0.00610926727611619","0.00608431470116292","0.00580891161671056","0.00593912738645076","0.00507800047229646","0.0025009973847737","0.00246458097506554","0.00238725190891641","0.00246717986945364","0.00169559523065883"
"PM1 (Particulate Matter < 1&micro;m)","1A1c","Coke production","Colliery methane","kilotonne","0.000327088662798284","0.000233634759141631","9.34539036566524e-05","9.34539036566524e-05","9.34539036566524e-05","0.000140180855484979","0.000140180855484979","0.000233634759141631","0.000186907807313305","0.000140180855484979","0.000233634759141631","0.000327088662798284","0.000280361710969957","0.000186907807313305","4.67269518283262e-05","0.000186907807313305","4.67269518283262e-05","4.67269518283262e-05","4.62379982832618e-05","4.62379982832618e-05","4.62379983159744e-05","4.62379983159744e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
