
"Gas","NFR/CRF Group","Source","Activity","Units","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Nitrous Oxide","1A1ci","Solid smokeless fuel production","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitrous Oxide","1A1cii","Upstream Oil Production - fuel combustion","Gas oil","kilotonne","0.10287279581894","0.101907218101936","0.122155028701398","0.134689721375869","0.142799683546873","0.122835185739535","0.127130509392493","0.123939632599609","0.126606502611292","0.17733138647","0.092858677760125","0.0930481627535312","0.0929763493706912","0.0913837038879175","0.0869254462638688","0.0932707576554227","0.0836895671232571","0.0776451469430779","0.0909904328210231","0.0890009281690137","0.0956455404546264","0.101410609479132","0.11801849693358","0.112266591940618","0.1183994159912","0.119984228027595","0.131613394772626","0.114949682304565","0.104200397023356","0.110970392944701","0.126831718640387"
"Nitrous Oxide","1A1cii","Upstream Oil Production - fuel combustion","Natural gas","kilotonne","0.609865159067428","0.592172688451326","0.639640380107707","0.671161751596259","0.692700005441877","0.678615681318143","0.699416020884541","0.751537668148319","0.814330155789766","0.808273012904139","0.82583802092747","0.827621167902182","0.80592170424203","0.800982773044185","0.762870970980331","0.730447982320771","0.710840270581841","0.692682498762954","0.655741839216227","0.632299085963519","0.617022986436656","0.532903879271113","0.487697914397617","0.444342129932627","0.431500669265299","0.489444591929351","0.490517514043094","0.499715746835032","0.515433693916563","0.54868470637715","0.529621276989194"
"Nitrous Oxide","1A1cii","Oil terminal: fuel combustion","Gas oil","kilotonne","0.00785359449509886","0.00757081263519114","0.0077614285555734","0.0082159742118695","0.0104172101390739","0.0106321425672162","0.0106263138911989","0.0105043670601469","0.0175423441179018","0.0183115258434398","0.0156837326729838","0.0191233384096432","0.0144567138182596","0.0092199332731514","0.00815397355647696","0.00633548380367091","0.00620962473346349","0.00658333612369969","0.00579849049375069","0.00683516445991545","0.00648668019257735","0.00622038385820044","0.00524707594663487","0.00835911138873899","0.0130059667193391","0.00736848836968711","0.00279575429206393","0.0053932939110863","0.0018546105109194","0.00171019906086347","0.00105836329946369"
"Nitrous Oxide","1A1cii","Oil terminal: fuel combustion","Natural gas","kilotonne","0.0409750224440574","0.0379667933187698","0.0344931687919793","0.0338417322126395","0.041832708201697","0.0478469774414671","0.047176916696166","0.0636998876578121","0.102909418353719","0.098712074695674","0.0975551500000002","0.0984439390000002","0.10163600849317","0.0995543794133301","0.0928903880000001","0.0921823240834891","0.0805842567427391","0.0846608429823013","0.082863348963615","0.0908978805356993","0.0760322799058933","0.0671867917210783","0.0648050038220528","0.0576075173582985","0.0495393832218621","0.0646964024873667","0.0687736117225818","0.0662331521833718","0.0687064155738501","0.0638592700121228","0.064454298716355"
"Nitrous Oxide","1A1cii","Gas terminal: fuel combustion","Gas oil","kilotonne","6.75715046695802e-05","7.51399608848432e-05","7.60776578045703e-05","8.88682805625922e-05","9.46473326122629e-05","0.000102584316001218","0.000122179042317957","0.0001244393423166","0.0001932788","0.00298497144","3.31815e-05","6.8975e-05","7.01542e-05","0.0001241448","0.000182062","0.000100200322952795","0.000607947458052847","0.000149009790541664","0.000320316433754365","0.000250778941275729","0.000162814328785644","0.000184900965904701","0.000465428541645331","0.000681959656944108","0.00019728929210856","0.00021610266097739","0.00025692686024776","0.000192482033769632","0.000194226766594109","0.000116236985501251","9.56428739803067e-05"
"Nitrous Oxide","1A1cii","Gas terminal: fuel combustion","Natural gas","kilotonne","0.0714377477688843","0.0763564664153585","0.0685112672454599","0.0741743471018323","0.0770169601200813","0.106993281318533","0.105494921303834","0.142442853542188","0.126282799214029","0.144025000954468","0.179963416608785","0.189519287024778","0.177796654912904","0.174495894299409","0.166704549912352","0.166113010573812","0.13283124518951","0.124507627800194","0.129227780956359","0.115481854325359","0.116641051179677","0.10948280835246","0.110111932509437","0.119939612203863","0.120708310043494","0.113594367248672","0.122967101603623","0.119023676473262","0.12537118545861","0.113403985930706","0.0943196521775878"
"Nitrous Oxide","1A1cii","Upstream Gas Production - fuel combustion","Gas oil","kilotonne","0.00227846801725549","0.0024394587152326","0.00264799565546026","0.0030659573523295","0.00324100888618952","0.00297519004493503","0.00364473165619068","0.00367074557197812","0.005341864","0.0048553667","0.00454419916170095","0.0056229806124911","0.006129511478","0.00487024526000001","0.00446024369241989","0.00418739804002212","0.00404350091981812","0.00484430786203612","0.00483739504945482","0.00363981407205852","0.00641690134620721","0.00935298959837602","0.0114040438876878","0.0145477824248541","0.0194865905738278","0.0309761342274778","0.0330861818147109","0.00888858965011933","0.0121852202294575","0.0108806515970781","0.0113868280214715"
"Nitrous Oxide","1A1cii","Upstream Gas Production - fuel combustion","Natural gas","kilotonne","0.152020311797846","0.170274462974664","0.181645239923418","0.210323397306708","0.182337008165303","0.21651478504534","0.22315120853815","0.239780808419493","0.258665630728507","0.257882425155522","0.277523907673569","0.341018396543901","0.503358001747175","0.322406446454568","0.335603977612964","0.313438466696482","0.291081595894338","0.266925805248546","0.273073366915265","0.277054929851164","0.265654737554715","0.235430907738661","0.205370903498094","0.21884116","0.213821301923671","0.214194635104973","0.192464090275525","0.188998365964593","0.1665090589","0.174750775669348","0.171104344"
"Nitrous Oxide","1A1ciii","Collieries - combustion","Coal","kilotonne","0.007956","0.007448","0.0052722625","0.0032034","0.00147345","0.0005358","0.000532","0.0005282","0.0003515","0.000695875","0.0008434357542","0.00070777832475","0.000634918446675","0.0004285932249","0.0005672572598","0.000407020644825","0.000268205162352","0.0003260940412755","0.00037254825","0.000337711","0.00034185875","0.000260253","0.0002636955","0.00017901","4.19985e-05","0","0","0","0","0","0"
"Nitrous Oxide","1A1ciii","Collieries - combustion","Coke oven gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitrous Oxide","1A1ciii","Collieries - combustion","Colliery methane","kilotonne","0.000218376","0.000171072","0.000173016","0.000187596","0.000225828","0.000131868","0.000118584","0.000106272","9.5256e-05","0.000107244","0.000119232","0.0002025","0.000195048","0.00027216","0.00024138","0.000227448","0.000229068","0.000219348","0.00022889952","0.0002237706","0.000260496","0.00021219732","0.0001657422","0.000135432","0.000122472","0.000111132","0.000140616","0.00012826836","0.000123444","8.8776e-05","5.994e-05"
"Nitrous Oxide","1A1ciii","Collieries - combustion","Natural gas","kilotonne","0.000109843229317774","0.000204737380089341","0.000338629127068403","0.000134866686884249","8.64446715932775e-05","0.000119592628369647","0.000111793109128148","6.27211339003856e-05","2.17736578407583e-05","4.54971954881517e-06","1.94987980663507e-06","1.29991987109005e-06","0","0","0","0","0","0","2.76232699962085e-05","2.5348474482654e-05","2.40489377948815e-05","1.98806283093839e-05","3.12799084206825e-05","1.94937517737213e-05","3.24648282822142e-05","2.56892124672e-05","2.50724985039128e-05","2.48126359327166e-05","2.56790549195829e-05","2.55155590544758e-05","2.56397111384417e-05"
"Nitrous Oxide","1A1ciii","Gas production","Colliery methane","kilotonne","2.8512e-05","1.9116e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitrous Oxide","1A1ciii","Gas production","LPG","kilotonne","0.000169375938358773","0.000192575157754739","0.000185181347160316","0.000191902993155246","0.000217445247935979","0.00019728030995119","0.000220214642808702","0.000206674174127802","0.00021156044","0.00021156044","0.0001816200386","0","0","9.1936364e-08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitrous Oxide","1A1ciii","Gas production","Natural gas","kilotonne","0.000924720125934994","0.00115783654940063","0.00108822048822944","0.00110068814427851","0.00112317851494054","0.00126167993369188","0.00171704654052266","0.00158658177029552","0.00205225299011851","0.00257750151264975","0.00279796835251279","0.00293888455524148","0.00292986384547797","0.00311676621715163","0.00246925543241208","0.00276736351551649","0.00250238589958673","0.0021316717728091","0.00230984985757748","0.00226004975490288","0.00323432296034269","0.00285317498643084","0.0020703984329434","0.00198064831563541","0.00193382327845179","0.00221655887215487","0.00223347196426355","0.00223944700282428","0.00187027390836895","0.00209155061071299","0.00219163936117737"
"Nitrous Oxide","1A1ciii","Gas production","OPG","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitrous Oxide","1A1ciii","Gas production","Town gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nitrous Oxide","1A1ciii","Nuclear fuel production","Natural gas","kilotonne","0.000137141546663019","0.000161190064324307","0.000165089823945056","0.000183613682143616","0.000178738982617679","0.000151765645240829","0.000284032492377912","0.000299956510829305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
