
"Gas","NFR/CRF Group","Source","Activity","Units","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Coke","kilotonne","43.8736230189647","23.6381282890373","69.6910194172057","91.1737762007278","23.5591367992451","0","0","17.2688886226148","53.6414997402656","51.4699018009148","17.9323993802783","14.9204004162147","28.9137648296087","13.11739132364","14.5669761529077","0","10.8875902604731","0","10.0725274704887","0","0","0","0","7.75250988713305","8.46413049490597","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Coke oven gas","kilotonne","20.425496548962","16.529303565634","15.7421938720324","10.4685589249015","10.2324260168211","6.2181665794528","8.28252438630644","8.95697497860898","4.65844676828817","5.01929495361486","13.6346950815245","28.5852735474222","12.790002252089","10.0370707654451","12.8810985530251","11.7295535787875","10.0974799493614","11.1062763153278","10.1350233503308","12.5518331913752","10.6177294800466","9.80590996968173","9.88211773243035","8.95906265136565","8.4978593700444","0.0534076588155653","0.0532048383363506","0.0514568711173669","0.0519132617708928","0.0526643015107642","0.0524376280598494"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Colliery methane","kilotonne","27.5495226984165","22.3803158808032","21.9103879882929","13.2754629634161","1.82097058347743","11.9244202724489","11.7481973127576","11.7481973127576","10.5733775814818","8.81114798456819","7.04891838765455","6.16780358919773","5.28668879074091","4.40557399228409","3.81816412664621","3.05849307464097","2.63498395754717","2.37459552926583","2.0803923103987","1.78290787817394","1.54292187920667","1.31589096800426","1.14487609535308","0.931801956103362","0.773109424500613","0.657294600908757","0.558457866639267","0.474780140693318","0.403835981739144","0.343199948444978","0.291659320144937"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Fuel oil","kilotonne","1461.4322719579","2235.0124508003","2144.61175787901","1689.78352945853","1378.72062490117","1008.74915159619","857.501629803349","384.094408738083","318.051841951801","104.381157066045","81.0001110104429","297.057573160531","65.5831451367933","91.6188140559849","253.524253383981","502.824209931145","272.200544691953","300.602507295776","164.747167941218","233.413388695423","353.260783617658","138.942509435089","36.9584951827942","16.6276964220121","107.755181508364","101.705938348686","161.37536577683","241.015470477197","140.266064677508","53.4211755748312","92.437944603389"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Gas oil","kilotonne","1142.70907746588","1258.91796913917","1223.49626987866","1155.01165826565","1029.10669125604","940.768365784331","1054.218914692","915.972281929801","972.981897892384","874.933264935971","1052.35201170668","752.096274889204","339.785917250431","259.119874706418","127.523560916922","475.852574835302","252.004111962036","240.665077659261","78.2231713148772","55.2701638408364","65.1440070010989","40.4582359016817","32.1134500601129","39.222537042901","43.7077697791907","50.908425290482","44.3251240536235","46.3068449159107","52.3069910886106","41.6900200146657","34.5008977460567"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","LPG","kilotonne","496.554434336887","566.115320547009","485.888008887354","519.925239069448","577.265234098294","610.295888447686","692.037836134395","633.331976491602","601.646115910546","605.861754935452","573.396499578423","581.483001454416","514.588046259119","732.643017104934","682.473856025601","691.510552458823","733.502483460663","737.276131947723","568.89084895132","534.557384527879","529.990075268731","592.545344824112","388.418672735039","244.464474384337","483.061626665991","640.884037076341","475.458972076967","482.641166439915","508.136628869905","492.693759549879","623.911587380462"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Natural gas","kilotonne","3368.73807520492","3601.75935158651","2781.15820154059","2270.92505258397","2213.71361972817","1890.75458462402","2256.8209259557","2650.764187124","2932.05216252021","3039.01281370282","3505.62360668652","3360.63992732515","3038.40753594718","2979.48015634312","2820.94583341372","2928.25134379017","2904.2222929521","2675.65578628337","2579.34363599237","2147.37744420033","2238.95116534177","2191.88971030723","2001.00708511975","2052.75592436437","1989.95222085565","2259.68353122331","2353.34155281111","2328.38638777153","2430.35371262107","2326.56866226195","1943.9751092508"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","OPG","kilotonne","35.9142387377907","46.474249275749","42.7501875884497","35.9142387377907","61.3194814812846","68.2574594192669","72.4971287028748","52.3989148050482","49.5733828031933","53.1656569193667","57.7206604986746","58.5684371900916","51.6784554352709","54.0278027072483","54.3737934091931","51.0295764400434","46.6196127990098","37.2673224239616","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Petroleum coke","kilotonne","0","0","57.188473231066","58.7757542979747","60.7894118830485","90.7346064128766","94.7742770402219","81.828757021579","80.4592517492038","79.9151724645507","79.6596583450615","70.7471953039766","58.5355947413266","58.6662877970546","63.0927769400663","74.2729891961837","55.877221714519","56.734102996898","42.276402641007","40.2104784666464","31.0241502185695","31.241063695935","42.6419632382697","77.4742956514716","67.6171231828189","25.4527981288416","17.4206677423682","21.1628466055362","32.4552272408816","26.9575119044142","26.3769502130408"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","SSF","kilotonne","50.56","16.59","16.59","26.07","54.51","49.77","41.87","52.9299999999999","36.34","24.49","28.44","38.71","25.2405","16.59","12.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Town gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Lubricants","kilotonne","186.574012869016","175.903084829871","185.992256875025","193.870982732731","193.404224287618","220.510044031136","216.90574984059","223.180205006669","205.043606511369","196.451318800142","193.360449722489","198.522661184082","189.17909769923","192.509146498394","196.110968589211","160.852872356085","129.27614235892","135.454716443722","115.209715550689","126.760940105538","144.082923334042","122.042132257373","102.531379584715","108.804764100369","108.468349552531","102.1480821537","101.570037320336","103.238076970992","92.0844691023584","89.3917037539921","73.1353727274068"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Waste solvent","kilotonne","19.0082503997205","16.8935975317964","16.7951468534553","17.2613005573447","17.8526727857524","20.6474662916656","22.2204069675246","23.0257279723299","23.6293237517825","23.4642411012394","23.3862095917244","20.795260215859","17.2758035153241","17.4475643055913","18.7303533295058","18.0309318781223","18.5717919399142","20.8987579942374","19.0538753623637","16.2712345328181","20.0196724363636","18.1930275307853","18.042503096728","17.1876957736364","16.57360569","15.5392754482943","8.62487712545452","10.4957828181819","11.7157985454546","10.5997405418182","9.67091774181818"
"Carbon Dioxide as Carbon","1A2gviii","Autogenerators","Natural gas","kilotonne","138.876645767858","147.499581400811","139.706431727897","207.058676952984","204.3173839736","682.296366802419","768.526578272149","898.511294852528","1165.62359955814","1240.59102004782","1406.82017563736","1100.12631175788","1232.37403919386","1143.80787499978","1143.43338731709","1162.29875832575","980.508184098413","954.017599084867","773.090856915321","658.868858700731","670.765750885388","644.90135347514","643.674908815227","631.78375304305","569.553835629662","523.249278127817","536.825382240519","622.88069360819","571.324307730357","554.810102347358","484.056434325082"
"Carbon Dioxide as Carbon","1A2gviii","Autogeneration - exported to grid","Natural gas","kilotonne","52.5137425974742","50.8515077876909","53.1695912687878","113.131005694885","111.106021953609","254.978678768525","256.175526090717","299.503764950842","285.975820505271","322.049363947244","427.26997390501","428.906100075434","362.213987037905","575.296885824706","455.149601038085","361.826553137043","372.184629138503","530.594304781289","533.783247992408","607.557773635134","525.264588003283","505.518840761966","548.436869132185","439.581007387367","387.166465737684","419.153991432076","420.982801314642","456.50484094569","423.031237246359","423.948399487913","380.725162445524"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - TOL","Aviation spirit","kilotonne","1.63174855096665","1.36625981292561","1.57490900776389","1.55930132806471","1.84340302363353","1.82222359878687","2.0316407928641","2.17716335253962","2.0659136037718","2.55116134629994","2.79955498547358","3.23233392053301","2.83942501607775","2.63311397420224","2.70020928774356","2.83467534864827","2.79225875785803","2.09713608517498","1.94122612727175","1.40517019272783","1.50111249868709","1.52716840807288","1.17061935091067","1.11173593010584","1.27778980948254","0.799383317508883","0.72370055014968","0.575149984799654","0.54452511554716","0.348364712860074","0.0449130475585564"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - TOL","Aviation turbine fuel","kilotonne","14.4957086505659","13.1058495039011","13.1963842828142","13.5327173987102","12.8933246944143","13.2857092703013","14.2135171759038","15.51493196653","17.0334609591462","15.574689317394","18.0966355267031","18.1346468344406","19.4635260980923","20.5412092035118","22.7004731026153","22.5477487864905","21.1034899530058","22.2332494413198","22.1533158040056","20.3377102914867","21.7259331693759","20.9080238251772","19.9183049028589","18.0518470293285","17.634701738786","17.2081021365801","15.6517445114497","16.3304583493874","15.7367588364274","16.7616202576991","5.59121867362087"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - TOL","Aviation spirit","kilotonne","0","0.0030098646085752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - TOL","Aviation turbine fuel","kilotonne","1.73448973766134","1.5112216842189","1.54092232043427","1.64529616121653","1.52414416684443","1.36189816375661","1.16017691490131","1.09223919674553","1.14962552009579","1.12911703803108","1.22778379844045","1.27272007199983","1.35587943324063","1.48963160962222","1.75677577780915","1.92367910624576","1.75058534435431","1.43357466272113","1.78755562423555","1.69076869663751","1.44758776217865","1.75821671698831","1.66514803581224","1.75808150444088","1.86576764940438","1.87576913385953","2.39075432358463","2.43302574109708","1.70839299913893","1.97498801807308","0.849017364084739"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL","Aviation spirit","kilotonne","0.0218788032657744","0.0389369691901213","0.0384636309454249","0.030026485735948","0.0258897684241683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL","Aviation turbine fuel","kilotonne","1.05289994580336","0.738836887069457","0.681322966909791","0.736883285029611","0.716409701984892","0.688067944424489","0.641017111274334","0.611904593399116","0.722685498202385","0.432672060493798","0.819073095835754","0.825222262608303","0.707809967396266","0.725567487528247","0.856548858736844","0.926875092459632","0.938875036283999","0.996405575220871","1.07471091023756","1.09205753238757","1.00347777396874","0.669272914276654","0.555073771412412","0.535206435756259","0.537641404293415","0.523830991103644","0.473808539368759","0.522754960639443","0.492543264519593","0.484158753022435","0.451385695468342"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - TOL","Aviation spirit","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - TOL","Aviation turbine fuel","kilotonne","1.14234245619802","0.881401873930972","0.42719926307104","0.57589374575684","0.60031653011819","0.676211579181285","0.776794270899447","0.639957374684405","0.771055615821764","0.782637502592419","0.867883443145817","0.779115724511957","0.866915429148152","0.834685114132561","0.978995862092268","1.0999520086007","1.57302764660736","1.55798996743785","1.50433597775355","1.46362694018295","1.40910911098464","1.36085038989497","1.34499852413955","1.35773656405525","1.31671128065965","1.30292627255855","1.34991036558726","1.37811220173901","1.35627124073516","1.34480644009691","0.547114422336399"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic take off and landing","Aviation spirit","kilotonne","17.6436633777266","16.8703913376411","19.1554732950171","17.7562434182058","20.7875706233075","21.1482748835167","23.9073370187061","28.1672662338617","27.0745431049107","33.9794768212644","40.9517715392398","46.324961846645","37.6709455568569","35.5546265182782","38.8998305742405","39.2008558740535","33.748216294695","23.6575075274463","21.2399555283721","15.1500008499055","15.8834111215699","15.6226282120482","13.1638254018157","11.5062642488896","13.6961963346556","8.69090108291431","9.38694489682362","9.41811640494002","8.42472313484326","6.33545502817371","1.496214392531"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic take off and landing","Aviation turbine fuel","kilotonne","111.518860927387","109.086840116654","108.269710102675","108.141257973689","98.4960248520239","103.663858790763","117.804482505276","119.473672793076","128.011431993767","143.752650617365","153.050107726694","157.392820925878","158.541294327983","162.850883482417","171.404772075454","190.071597221785","182.671050993487","173.413293712267","161.482420696627","142.058758968548","132.916832944316","125.723424762743","119.316735859366","123.365258676528","113.062960688994","115.053422744163","106.591124020958","114.02648194136","107.025533794221","102.468509852791","41.9735103842841"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - Cruise","Aviation spirit","kilotonne","0.389140086366123","0.393785886251427","0.622342409597259","0.833156709426947","0.295674273699263","0.272430533027459","0.342069996012291","0.363581431431741","0.383677856548494","0.322786132245882","0.2316308107995","0.221417004365387","0.242661453508614","0.261575582258931","0.370451457407623","0.471240061210597","0.501722502147176","0.266191047619155","0.232784288006818","0.195530594865439","0.169191076647013","0.195885143229521","0.200073185828348","0.19197794852237","0.130856613324291","0.0843925363764266","0.115030839830375","0.0666656089294025","0.0326437023471106","0.0545884108695099","0.00177220186666526"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - Cruise","Aviation turbine fuel","kilotonne","34.7485269429603","30.9355927117905","32.8713164157939","35.2879172790751","32.6281682041678","32.5865609258443","33.4495445285481","34.919112414938","37.1749507297657","36.2292097695777","39.6177800031152","39.3939419322638","40.120405519167","40.9721509427059","46.2402691777324","46.6097175261628","43.1532305040707","43.9451881096843","43.0612184264181","38.8559193154635","41.2970841931595","40.6338084303574","39.3667293930857","35.0929324269181","35.9157440015734","33.9058044744652","32.5471573601031","34.9711354975351","32.892517464831","33.8330498184569","11.3899654138514"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - Cruise","Aviation spirit","kilotonne","0","0.0529150950050219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - Cruise","Aviation turbine fuel","kilotonne","13.2570893807084","11.4881862720337","11.9849925681955","12.098086454028","11.1910713558176","10.4210590245935","9.08331219953268","8.645549944924","9.25552860045842","9.19240182409401","9.83456852476071","10.1777767757065","10.6777949850106","11.5549929698762","13.881397743773","15.1106549513112","13.5350462460316","10.8033649313496","13.619577842557","13.3231459797877","11.6519297612403","14.551994649145","13.934983809205","14.1230802146111","14.91600327794","15.0448525128362","19.0431841229722","19.3518219435925","13.267633491795","15.3647343443765","6.63196207490369"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise","Aviation spirit","kilotonne","0.0138679567532148","0.0250169227037834","0.0228131973745807","0.0175831626008071","0.0170163507672853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise","Aviation turbine fuel","kilotonne","16.6870006926138","9.94105217423176","11.6328810024052","15.3023844668368","10.4255895561493","7.484080710475","6.53863580262292","6.59830839548301","13.0689261135791","1.7124726393518","4.95552726981711","10.6800549322863","10.2977825333685","10.3401935550419","10.8634154369081","11.1191267360269","11.0427728689792","11.0048647532566","11.0832983571079","11.2847545869263","11.5591923517868","3.61153032100544","0.868558933504949","0.938452685784771","0.853535932301745","0.840343267219138","0.905860595545651","1.01725661423016","0.921828188463136","0.956078455393134","2.48677640341053"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - Cruise","Aviation spirit","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - Cruise","Aviation turbine fuel","kilotonne","22.2840637418074","16.9026469930923","8.37468382015471","11.2012256533613","11.6577376101796","13.209884268647","15.1919159149672","12.5054622676053","13.5220550610492","13.5932602466144","14.6511650891123","15.0212089322938","14.3269717823544","13.8075115074794","16.1801908111357","18.1717945163138","26.9529867721846","26.1878605983701","25.0719654691449","24.2526475400972","24.3558703759024","23.7142339064291","23.399537267444","23.3356006639352","22.858688921082","22.9033972811391","24.8530961800707","25.4008505098499","24.9619576049312","24.7836278411502","10.0924458924504"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic cruise","Aviation spirit","kilotonne","1.16514139298905","0.783712937559538","0.663702691234297","0.976224920546962","0.384013474467171","0.165478952469148","0.182105480434572","0.238657725672647","0.165673364175209","0.22791341144813","0.115518816170215","0.153038035946615","0.0689974504033231","0.083812227564272","0.04989060757508","0.0823498723261325","0.116539726032231","0.0479497665100177","0.0466508685272065","0.0460392777158667","0.0444463070950253","0.0591306859891405","0.0760786559884846","0.071517434096105","0.0494173950848104","0.0485714502681906","0.0598080267871373","0.0953923039234233","0.0792289352933147","0.0539842871003147","0.0425230823660413"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic cruise","Aviation turbine fuel","kilotonne","272.135195308625","280.024658304098","279.988919989278","269.804442204077","248.894642755309","264.066341806115","293.380047215887","299.84861358693","324.802865038293","361.335540838063","384.398041141079","399.185165030405","400.969254549591","409.637410278053","428.169906686895","473.756602959136","453.997577051647","434.681130156594","417.69976774069","371.832039993548","342.316792091332","327.32673112206","312.907344011092","319.308836800524","292.438318988449","299.258349617035","276.850976202944","296.409223814059","278.528799810984","265.894239916785","105.969990765017"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - rural driving","Petrol","kilotonne","6843.8385172684","6789.73568001065","6905.75561740675","6652.73660176289","6463.66694353854","6253.58948477474","6446.36118423413","6452.04910365325","6293.90669479875","6312.18409973856","6229.25922268433","6130.8506383443","6167.53329285874","5984.48325719277","5913.30221336259","5763.83657252317","5580.38479833533","5434.22788739311","5106.5943183589","4807.3891248572","4512.65974240578","4258.99756024949","4030.79299874665","3854.68817345195","3720.5410756104","3592.3238880985","3600.65922181281","3552.49809737181","3503.81058616313","3544.59194836876","2705.14019877623"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - rural driving","DERV","kilotonne","267.590067888422","307.247421062056","394.497040826021","508.438437592243","688.246116905093","817.06872562824","951.870726865924","1055.66679214726","1088.93967124698","1193.54275142531","1252.18326006499","1358.81423808218","1545.88704208176","1711.58540408863","1895.79870295527","2099.80869288636","2327.24652808062","2522.23325760419","2687.76568034391","2750.43399225653","2859.76513515568","3005.84059405151","3155.95190138936","3253.41427166851","3475.86692197734","3727.11698445206","3960.11337828246","4037.16959187613","3978.26889285673","3823.38885274999","2793.46605011974"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - urban driving","Petrol","kilotonne","9126.39242321912","9061.51791750933","9092.05142937009","9243.19036615879","8836.22728729951","8502.99877551265","8642.21278118492","8534.53274376917","8402.44447830222","8473.46759052089","8382.30634087346","8220.23255093532","8180.06471509154","7786.55195707808","7579.10382748611","7303.75761412094","6945.66540723761","6771.99105907643","6369.32285284148","5994.62420830205","5577.7100297432","5352.44659925025","5142.73480291084","4875.95339735803","4848.41918918677","4807.33958486541","4709.40500468339","4651.48827570519","4547.90002316284","4576.1849339016","3666.17085472244"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - urban driving","DERV","kilotonne","410.646003132163","465.393209042622","584.969617934547","746.547753267335","949.701808510146","1089.92314398422","1226.67858660179","1320.59750957986","1353.51393266797","1474.11442821769","1534.35601031633","1636.78742826846","1815.59851573031","1953.23931762132","2112.24390377974","2306.90783823815","2502.12693397245","2705.91642526917","2772.42556137367","2859.01784279918","2987.21483665238","3150.277103538","3378.84492322735","3474.66737482091","3540.58649198992","3617.32618455139","3744.47921269147","3812.26136868392","3802.18806956189","3718.1194870843","2860.27331111551"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - motorway driving","Petrol","kilotonne","2420.1873320486","2363.05041643138","2391.64411730821","2390.3603812468","2326.2371440784","2287.76591445583","2415.19118695748","2468.53149366983","2495.59682387906","2514.21662627634","2489.65786096256","2476.64098196368","2451.99784874941","2333.03848241024","2309.87655430509","2226.96296633504","2124.93905806298","2049.3879686697","1913.32408841844","1851.16463903241","1724.70726694777","1609.48172446019","1509.24543129182","1408.66662480105","1344.02730320085","1295.62513500078","1272.45871534503","1240.26182934811","1228.41738332632","1268.09009225057","883.474588159953"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - motorway driving","DERV","kilotonne","126.773384630701","141.317622256369","179.863214821251","242.65336964649","333.084200582442","405.469527005496","484.808715442122","548.635384259132","583.638666904243","645.456671817469","678.949313380043","744.43140227607","837.88289325904","918.376810337268","1029.43497520618","1143.32034998902","1268.00220529803","1381.33662691222","1450.94653430819","1462.6531388703","1483.30612888667","1597.06291384112","1710.88783039666","1777.86532542072","1835.00743116154","1925.95506458332","1984.06707987787","1978.92115768918","1905.83579182249","1820.07925840979","1200.05615109509"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - rural driving","Petrol","kilotonne","703.490625271817","688.87110467532","651.454654148414","614.2231701743","566.415572259822","498.822947812016","479.046005690022","445.963641108747","422.840746381012","355.106548497801","306.177708169259","261.228441927476","224.50878851924","190.758683202359","166.720216975333","145.054680309825","143.45734164859","135.142876052997","121.763796757976","107.231014866114","96.53605214819","87.1617120675226","78.2765397058225","73.9584933422069","70.3562210350005","67.0023292605291","64.0612212527071","60.8038063423662","57.8897179020638","55.8912280865669","47.3002110813678"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - rural driving","DERV","kilotonne","401.857355343215","465.746888286958","525.91170209231","581.545740783799","675.996725877729","730.90103655211","822.310264169541","910.432102286267","974.464554986723","1028.63657227393","1071.84355792987","1120.85401893337","1184.13072097394","1251.86602328415","1302.57822972853","1374.49483187528","1412.82699244273","1513.45727689383","1453.15665003694","1449.94534808591","1496.25549517367","1496.629546442","1508.56083605871","1564.00308260585","1663.68098099608","1787.98506234637","1948.46911754458","1993.92727953758","2007.39745826148","1963.28370247592","1747.49284958709"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - urban driving","Petrol","kilotonne","1077.44711590917","1049.70038251507","965.498533895206","881.356452521284","809.518428345907","710.193594065791","655.660650558551","601.017695401116","553.909813718163","472.103141475679","403.763902467784","340.14684250976","291.426892051215","251.824896247527","222.641488286237","190.148658459371","186.150630293194","168.283380166443","151.746313871815","132.84828569291","121.231118567208","112.014362948446","102.414119229764","94.5060767236816","89.9006786420508","83.3754921884479","78.3820366785556","73.4665877749948","69.1170190087998","65.4125563857407","56.1367195823953"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - urban driving","DERV","kilotonne","516.159248600763","596.268074594582","654.588343640087","701.129645453909","811.868047821756","875.372199360605","948.713793485402","1035.32550080466","1079.16327959378","1155.85766904552","1196.05226574143","1235.54708205751","1300.65166116576","1398.87581637253","1478.85840325657","1545.77217479041","1572.65283894442","1623.67755167511","1534.56672293079","1508.32483562967","1580.50948909448","1608.67375525577","1629.63279938106","1633.80621649434","1716.41660696026","1781.03709201275","1893.43526144393","1910.61125660935","1897.58355235519","1823.88369933168","1654.51058736567"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - motorway driving","Petrol","kilotonne","230.437597516297","211.678725855536","205.943163737048","212.80304837434","198.068810267353","183.343802809889","180.663970725824","170.718010553995","159.171787279514","131.348361010532","115.684226040346","99.0084179984755","84.1825880475428","70.9704855110642","64.1829175214386","55.600954088754","56.448460842498","51.3421134151893","45.4903478455492","40.4307637710124","35.3457373888913","33.22886480943","31.7877975149805","30.2280297574165","28.4049105968275","27.0375683652984","25.5387125825983","24.5799026157699","23.5666259961679","23.0682753718653","20.2189786689427"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - motorway driving","DERV","kilotonne","151.003659552338","165.273066757861","192.422243499018","233.69028586566","274.999213144776","313.168612735793","362.342115841964","407.974573487103","430.149044849027","446.885143765037","476.287607925322","500.503382871883","521.501082167323","548.729161596968","592.879909288691","625.152773064109","658.020968624455","682.854684927046","642.351586387516","646.994418946076","651.220075043626","674.601918952527","715.696261831478","739.004138224567","765.237130285905","811.555058675002","864.814983837257","889.83780894061","893.204254300954","878.142323240172","803.943182114343"
"Carbon Dioxide as Carbon","1A3biii","Road transport - general","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.65066228073686","8.76499023135046","15.5405781671972"
"Carbon Dioxide as Carbon","1A3biii","Road transport - buses and coaches - rural driving","DERV","kilotonne","410.066318945771","359.263058796071","339.816088932403","343.194351257822","344.858060112186","349.582566800757","356.132180423574","355.4507194077","336.993095501039","342.983066592921","338.429588168522","332.384545685187","351.597173345697","346.777725736975","311.97620352184","298.738446728615","308.542209736572","323.767714471197","291.997381200595","295.626229908188","294.705471805116","268.014598958955","251.39903642099","259.014678170187","260.651703201347","250.737755671883","234.524547617249","233.92132137675","217.498221493184","200.392846359764","145.305959414206"
"Carbon Dioxide as Carbon","1A3biii","Road transport - HGV articulated - rural driving","DERV","kilotonne","1185.18529186872","1172.423831223","1200.04765802298","1170.9963298806","1228.50659346631","1230.46512091566","1269.63397736098","1285.40863294795","1282.14647908184","1256.94792343867","1233.20520281256","1229.60334382889","1273.95216617216","1281.25044475713","1293.04874152397","1309.73361440877","1337.17401370765","1366.73949705004","1283.25122798818","1177.99397176528","1188.38533612497","1148.76804411873","1146.56418556296","1134.85959618063","1139.38323024146","1202.90383804887","1245.18742919022","1281.41219380253","1297.74409736275","1259.68319036658","1176.93703361938"
"Carbon Dioxide as Carbon","1A3biii","Road transport - HGV rigid - rural driving","DERV","kilotonne","1232.47896330239","1182.53667380871","1194.11086024792","1137.94013918108","1170.96629307357","1146.43396008817","1142.06125610518","1129.22123114316","1115.43421007561","1091.72868808806","1062.63521523435","1055.21229344368","1098.3417922766","1118.52119437999","1108.92346945829","1144.37842276554","1142.7152600687","1174.73827140077","1073.03276675147","977.270579279316","991.90560650052","954.935071666504","936.30778365906","927.809797383508","927.124824283277","960.756160339719","1003.7873458029","995.561483791177","945.501274867456","895.424344342491","808.804423916005"
"Carbon Dioxide as Carbon","1A3biii","Road transport - buses and coaches - urban driving","DERV","kilotonne","881.026281870839","980.398279932441","977.937072273596","988.603260350357","1008.26104584","1027.73483794106","1043.22208776807","1047.7317477905","1027.05107462443","990.976249055388","916.049498894138","918.033902675367","900.480258461686","941.038736846941","922.832564374839","934.755136671917","927.558097566607","950.357861860214","832.137226190373","830.482889517698","857.056028612928","795.908202461212","765.848121992539","769.627956557706","761.692350855659","736.505151534415","701.333196669179","653.477831988226","621.773298586921","580.110806948085","401.554379736153"
"Carbon Dioxide as Carbon","1A3biii","Road transport - HGV articulated - urban driving","DERV","kilotonne","421.117569136088","399.653341530077","364.268800867616","394.025129085819","412.359532442776","407.856438646639","413.693443853111","411.649396358581","397.938405787906","376.553672151257","357.395522040399","352.849413915115","358.916695287498","363.045952209508","375.359023923872","368.785546315764","354.646258505485","335.15319844209","294.375635618677","275.621129661273","268.558853021322","271.378936269821","259.021519081226","256.31706507571","258.872283330518","269.936561324546","279.844628340215","289.69928161978","299.448347086481","293.557087659084","271.014070159078"
