
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Sulphur Dioxide","1A1a","Power stations","Petroleum coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0753005633550844","0","0","0","0","0","0","0","0.195514454681771","0.181114786174006","0.287597813039515","0.559793768211201","1.15419900518767","0.429213413080187","0.117833053262911","0.282018119318835","0.131108854346629","0","0.0760461793668993","0","0","0","0","0"
"Sulphur Dioxide","1A1a","Power stations","Straw","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0204526567767684","0.169483074847987","0.132719265003142","0.191401186783216","0.166682969588467","0.129962868870487","0.13059580818088","0.0754659819524598","0.0877626297907566","0.0904948294885869","0.102582858529781","0.1055825558774","0.129161443727417","0.129668531141029","0.133205686093844","0.280896962051254","0.254698982006007","0.317396304500202","0.18882810054711","0.352420337058768","0.461054821616999"
"Sulphur Dioxide","1A1a","Power stations","Wood","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00427126971670811","0.0720370827355985","0.0523418279737817","0.0491371712876736","0.10019781322717","0.0330212474337565","0.0728874942474832","0.0594163866515294","0.370382684361376","0.407050496278141","0.238713496282816","0.383667843103045","0.38845785140913","0.453348635905345","0.551210855256012","0.850728025429791","0.699825609910265"
"Sulphur Dioxide","1A1a","Power stations","Slurry","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.18775886228331","3.68669280748556","5.65206338803659","2.94121713796551","3.98537661636801","0.82691672254027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1a","Power stations","MSW","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.088","1.07437695157895","0.826481734736842","0.812819962105263","0.97372571368421","0.565057965715167","0.817688384485713","0.854774035802605","0.840079299043661","0.154387817623358","0.27415349630442","0.246255755950583","0.200585298195711","0.229026551276698","0.248820014781414","0.236602401407937","0.255012979560097","0.263323363867268","0.269006660038162","0.260954467328009","0.258804728750285","0.275755137690163","0.309367988906245","0.342014347619367","0.376184415057676","0.372183907135815","0.432986867216972","0.620616822731824","0.771332753330267","0.88366285682624","0.872685742261042","0.999608360460381","1.09364387342109"
"Sulphur Dioxide","1A1a","Power stations","Scrap tyres","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.026","1.026","1.596","1.748","1.254","0.95","0.309512669633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1a","Power stations","Sour gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.4151531374408","10.0413807014218","7.77529478672986","2.30608743127962","3.53813414218009","2.46809357345972","3.0911171943128","1.34905114691943","0.0635488732214751","0.00760030629869906","0.171553397998275","0.0551316736069068","0.0188624079828624","0.00121847719099997","0.000415276834490293","4.53945661753039e-05","0","0.000235443244898391","0","0","0","0","0","0","0","0","0","0","0.000582425467168238"
"Sulphur Dioxide","1A1a","Power stations","Waste oils","kilotonne","8.0667461263409","8.17328565752882","8.34860548271749","8.88867699642429","7.83853794199442","7.89501152165276","7.49895907826775","7.45687723480332","7.39890345649581","7.59507350019866","6.60697655939611","6.17191895113231","5.67761620977356","4.99184743742549","5.05736543504171","5.04500023837902","4.96462646007151","5.76869606674613","5.09832291775922","4.95381333333334","5.41068669937175","4.86094362698369","4.84631808299779","5.23268660315543","5.02187124571922","5.16251236763417","5.48667179951258","4.12380345910718","4.06852988367033","3.70620225750413","3.60557876782875","2.84374570460265","2.59100369678183","2.66373375172645","2.07226365711425","2.15100566329666","0","0","0","0.481858006791956","0.431380524050055","0.469137019092099","0.322575036454126","0.280988337327052","0.262130305880379","0.214413716999394","0.170199353377853","0.229069304709672","0.186270924241287","0.20862887594325","0.21585628238357"
"Sulphur Dioxide","1A1a","Power stations","Poultry litter","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0716242784090909","0.195650961212121","1.13955818181818","0.8886298845","0.749818177772727","0.608102453486012","0.751606472761176","0.506461639850309","0.490683783994603","0.503337161377228","0.818042895883406","0.650967448786002","0.614666789954538","0.495992038072017","0.163493060550658","0.119909935454043","0.200323136951395","0.179972627568239","0.2205772103127","0.160176522610043","0.109224248399731","0.105783975444897","0.105460825103355","0.104868480852278","0.165668741240375","0.20760525238276","0.267956037128531","0.1615520347367","0.234246644913304"
"Sulphur Dioxide","1A1a","Power stations","Liquid bio-fuels","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00295467454399272","0.028575536319148","0.050122735300241","0.00978104933196938","0.00336544890582986","0.00339755321968912","0.00193128107458361","0.00139488194222972","0.0275871037037804","0.0245307757627838","0.000317128786580128","0.00100119075599551","3.36112708582474e-05","4.51884832977921e-05","6.07322944871751e-06","6.68361442426793e-06","0"
"Sulphur Dioxide","1A1a","Heat supply","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0295649112686489","0.0345039905629407","0.0393361878905246","0.0417515678487147","0.0362306993728516","0.0172527139870722","0.021738419623711","0.0173677320803193","0.0190930034790266","0.0178278044533079","0.0156424606816121","0.0156424606816121","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627","0.0156194570629627"
"Sulphur Dioxide","1A1b","Refineries - combustion","Fuel oil","kilotonne","181.924426918236","170.235410155194","177.546687049452","195.644353929684","190.679906655805","169.78409676666","161.434799078772","154.078390845661","166.218720997238","174.432624668565","173.484866552642","146.947639306817","145.458305124653","121.222776160353","114.317681315776","102.628664552734","99.920784221527","91.3458298393725","91.9776685833207","93.9634474928723","94.8209429310874","77.3548208397463","79.4028434401042","79.5928650685679","74.9758258692574","69.2640133178592","67.3608510925177","60.1621892885747","52.8531941673809","39.3150453628905","27.3178637859872","31.850042296181","26.7489668083302","25.7254491990872","28.793967734609","31.0885774130164","33.0646739958007","27.3229194210001","25.4332597060857","21.7168285057493","18.7695471641497","19.1429300731581","14.9459299375307","10.8388080375067","6.28843478075009","6.2506690653693","6.52643154306565","6.99487160394503","5.3979699597358","3.68107810417338","2.62547724746583"
"Sulphur Dioxide","1A1b","Refineries - combustion","Gas oil","kilotonne","0.550510201570155","0.541485444167366","0.703931077417576","0.712955834820365","0.78515389404268","0.997235693008232","0.916012876383127","0.902475740278943","0.866376710667785","0.726492970924549","0.78515389404268","0.875401468070575","0.595633988584102","0.329403645201814","0.270742722083683","0.23915607117392","0.203057041562762","0.31586650909763","0.356477917410183","0.311354130396235","0.306841751694842","0.221350311875026","0.221350311875026","0.231068269921511","0.251922080865301","0.293618463398162","0.332358112042762","0.390734500097352","0.382670577454632","0.259362446800621","0.379344475715596","0.0911967731087136","0.0643865504551038","0.252245787817314","0.328232472889458","0.402615452362558","0.143393535763985","0","0","0","0","0.00195994660550397","0.000171823201705065","0","0","0","2.79309513078002e-05","3.34805674661837e-05","2.66645457283577e-05","2.97366475910794e-05","2.96350820198781e-05"
"Sulphur Dioxide","1A1b","Refineries - combustion","LPG","kilotonne","0.00279058343415736","0.00323453988959148","0.00418587515123604","0.00501036571132798","0.00488352100977538","0.00450298690511755","0.00482009865899908","0.00494694336055168","0.00107817996319716","0.000761068209315644","0.000507378806210429","0.000190267052328911","0.000507378806210429","0.00202951522484172","0.00285400578493366","0.00234662697872323","0.000507378806210429","0.000634223507763036","0.000443322231926362","0.000519429052857926","0.000515026212381579","0.000378330533949882","0.000359011527960952","0.000279641950916814","0.00011808445511762","0.000171646292628329","0.000189349621084054","0.000185267632481233","0.000588350907915093","0.000560508469109822","0.000557411535535231","0.000523811150261651","8.32720202384187e-05","0.000157970884045603","0.000217209760319492","0.000546654304128336","0.000910660772757129","0.000733809653924382","0.000109865027568007","0.000111391951385953","0.000129408870655554","0.000334310638957017","0.000283011099421249","0.000137521780322393","0.000314634917430354","0.000131090723754272","0.000151501390917115","0.000203808071946514","0.000191883584994111","0.000183695132784871","0.000183067525141026"
"Sulphur Dioxide","1A1b","Refineries - combustion","Refinery miscellaneous","kilotonne","0.164746710755191","0.164746710755191","0.164746710755191","0.164746710755191","0.164746710755191","0.164746710755191","0.164746710755191","0.164746710755191","0.164746710755191","0.0563607168373022","0.0130063192701467","0.0173417590268622","0.0303480782970089","0.147404951728329","0.173417590268622","0.186423909538769","0.203765668565631","0.190759349295484","0.134398632458182","0.130063192701467","0.0910442348910263","0.139005650183094","0.148703718800519","0.181944006007546","0.165692594319679","0.0896684703578769","0.149131658975623","0","0","0","0.0330681086743154","0.0577194004993293","0.0132796773834033","0","0","0","0","0","0","0","0","0","0","0.174995209769476","0","0.119644148912481","0","0","0","0","0"
"Sulphur Dioxide","1A1b","Refineries - combustion","Naphtha","kilotonne","0.880170454114212","0.880170454114212","0.880170454114212","0.880170454114212","0.880170454114212","0.880170454114212","0.880170454114212","0.880170454114212","0.880170454114212","0.779167287248647","0.601209326580746","0.394393318236969","0.399202992849615","0.221245032181715","0.177957960667901","0.125051539928795","0.202006333731131","0.177957960667901","0.144290238379379","0.101003166865565","0.529026022651967","0.407648848795011","0.404072732653558","0.378226749668745","0.314681423717127","0.259273722429806","0.255531714732574","0.273328625057105","0.252755157266496","0.250331212394846","0.24253340805412","0.23587413526805","0.143779459409285","0.128454017009978","0.164348904779031","0.181225115011036","0.293184917759317","0.236273005964181","0.288370730936715","0.0406422212510397","0.59535547550441","0.393257797472236","0.839943112389895","0.3438169532304","0.803901763712424","0.293626928024335","0.14157734849201","0.27656669878425","0.153139485547598","0.0711145025984471","0"
"Sulphur Dioxide","1A1b","Refineries - combustion","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00465998438160536","0.00177815193508625","0.000490524671747933","0.000613155839684916","0.00067447142365341","0.00067447142365341","0.000613155839684916","0.000569189256835892","0.000434328858082101","0.00302006446121605","0.00369955109018123","0.00265923944042599","0.00331547245695075","0.00395652162978897","0.00369360783857015","0.00410592826151187","0.00433061496088278","0.00584188283523244","0.00642150666176937","0.00490931333722045","0.00462476821817742","0.00573011451298527","0.0101140702239339","0.0178188515019229","0.0147056415005024","0.0138702884382159","0.0138962627773854","0.0170905456651769","0.0234292187406678","0.0242759224787412","0.0182751023053763","0.0292455512891297","0.0132400038449399","0.0165019960824513","0.0184542640656583","0.0179997405977589","0.0203354162508739","0.0198982990147725"
"Sulphur Dioxide","1A1b","Refineries - combustion","OPG","kilotonne","0.0604418793592563","0.071755199073864","0.069255017921464","0.0737553439957835","0.0726927670060134","0.0628170514540358","0.0725677579483939","0.0710676492569536","0.0721927307755335","0.0674423865859744","0.0611919337049762","0.0533788676037279","0.0569416257458971","0.0578166891492369","0.0580667072644769","0.0606293929456863","0.0702550903824244","0.0691925133926543","0.0760655113806006","0.0795801410355857","0.0809621534852786","0.0587095332113753","0.0580495368374817","0.0600609497772621","0.0529044459421047","0.055519239820327","0.0578216909824312","0.0485142695406187","0.0425652450479399","0.0393412139189715","0.0399684258803927","0.0304699670811304","0.0225189401395186","0.0197119073111648","0.0308015634491747","0.0350406172578809","0.0616824942608548","0.0442777210835123","0.0759438812038504","0.0743407364949043","0.0742014024202724","0.0842894292618757","0.0709013171932974","0.0518615658860003","0.0673931858413659","0.0326617631251873","0.0448168392914183","0.0547489587482551","0.0395415787958499","0.0419523793675502","0.0395252669262536"
"Sulphur Dioxide","1A1b","Refineries - combustion","Petrol","kilotonne","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0.00299768538698754","0","0","0.00299768538698754","0","0.00299768538698754","0","0","0","0","0","0","0","0","0","0","0","0.00599537077397508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1b","Refineries - combustion","Petroleum coke","kilotonne","13.8422472034866","15.1112288512738","16.7155927841974","18.0999364269939","17.5873486937716","16.8761480702059","18.399639684175","17.7657434937579","19.1132188841201","21.364331330472","19.8352738197424","20.6422763948497","26.0789253218883","32.6198935622316","37.4619090128754","37.6318042918454","38.0140686695278","39.0334403433475","42.1765030042917","42.8560841201715","41.4544480686695","44.3001939914163","44.4700892703863","45.4469871244635","40.2651811158798","48.7174712446352","47.4432566523605","50.2465287553648","50.5863193133047","49.482","44.414","39.954","38.632","36.534","40.241","43.5070986778241","44.7008597874614","51.2846232769875","46.1617892045976","38.6295937065296","37.2395436102318","40.4834566435779","34.1866203104215","31.531098882812","25.1209861090431","25.2842963265229","20.0321519788519","21.1047983102811","17.9998792206143","19.0542491016241","14.433876483986"
"Sulphur Dioxide","1A1c","Coke production","Coke oven gas","kilotonne","5.63333737401787","5.83524910785364","5.34056535995601","6.24916816221696","5.35066094664781","5.68381530747681","5.56266826717535","4.9973154124352","4.25024199724287","4.47234490446222","3.67479355581094","3.17001422122153","2.99838924746113","2.89743338054324","2.27150700565237","3.0185804208447","2.9378157273104","2.87724220715966","2.70555293029931","2.58119532807904","2.65422527730535","2.42307859838622","2.10546721543028","1.89085561935485","2.61782051612903","2.52211238709677","2.4197130967742","3.91734212903226","4.65358006451613","3.8024713548387","3.82208941935484","3.48105038709677","2.98579935483872","3.25379612903225","3.75865650967742","3.60902322580645","3.657105","4.82416950923676","4.32183164269348","3.77665258064516","4.20902512558912","3.1821728395898","3.29902273145419","3.30203907388597","3.28088007820973","1.94320617321311","0.76829857873244","0.785055846296516","0.776042789617969","0.827286254320737","0.70766520898027"
"Sulphur Dioxide","1A1c","Collieries - combustion","Coal","kilotonne","51.338","43.225","36.44865","36.44865","31.26735","30.78","28.18935","28.18935","26.6","22.0124499999999","18.2380999999999","16.9707999999999","15.0160800000001","13.6663200000001","6.11534000000002","9.14659999999996","8.19774","6.1617","5.2136","4.05004","3.21516","3.03744","2.18514","1.20384","0.5434","0.206806427688504","0.193505978898007","0.189518309859155","0.116973076923077","0.236188635184224","0.290001742043551","0.24328816","0.217302747805472","0.150203646701024","0.198256653133458","0.141493508420469","0.0884796440728668","0.106008524937231","0.116608127363103","0.11130256091235","0.10647916277088","0.0721724993866973","0.059336488341878","0.0382619774753223","0.00897684856151793","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Collieries - combustion","Coke oven gas","kilotonne","0.0385487545827866","0.0899470940265021","0.0770975091655732","0.141345433470218","0.128495848609289","0.154195018331146","0.154195018331146","0.0899470940265021","0.0256991697218577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Upstream Oil Production - fuel combustion","Gas oil","kilotonne","0.00198307027419801","0.00269494165467934","0.00423309231607652","0.00472885988462603","0.00521191546423836","0.0198815506977288","0.154692193376382","0.486424256680685","0.686523674540627","0.988331715886837","1.022895613807","1.13713825838531","1.31201709019392","1.46137024821669","1.60253688536393","1.62218962026079","1.6152870102679","1.56803654738846","1.45500154175916","1.16581650542756","1.50683494488883","1.4926915920772","1.78927251345566","1.97287511504703","2.0916662327931","1.79923515114737","1.86215114101971","1.8154125973836","1.85376101212457","1.755580726","1.27043981779275","1.24155075855519","1.28706654018459","1.29614142616144","1.73921079578992","1.74090215711878","1.32068334637461","0.987029360944261","1.13980919177719","1.16082504470242","1.03407047262833","1.06537872955236","1.15893810942451","1.18480152033872","1.29896799579489","1.28673613992482","1.25559087188229","1.36717672157734","1.24969331741312","1.10410863256371","1.00518479805684"
"Sulphur Dioxide","1A1c","Upstream Oil Production - fuel combustion","Natural gas","kilotonne","0","0","0","0.0109113948908752","0.0122753192522346","0.0221637708720902","0.0231867141431097","0.0429636173828209","0.0692191613389895","0.110477873270111","0.165034847724487","0.200837862210171","0.256076798845227","0.306542000215524","0.342345014701208","0.402016705510683","0.429636173828209","0.434750890183309","0.449242586522749","0.386706654554422","0.596453863085084","0.579150460374504","0.625574309383153","0.656402507247144","0.67746712213672","0.68265973895638","0.677373025664272","0.722706114242055","0.767431042349337","1.55671727260153","0.392321946181569","0.453035235197994","0.386180907237831","0.446462976921963","0.337949343506286","0.297882455281229","0.444426835294118","0.24136","1.1045879902771","0.510493996643951","1.5255579286944","0.441748713366818","0.496577412739103","0.515338788952592","0.50250344515353","0.522925064269405","0.463198041219495","0.457637704821301","0.49307683136239","0.555254553431908","0.461024236915316"
"Sulphur Dioxide","1A1c","Solid smokeless fuel production","Coke","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.342","0.513","0.38","0.703","0.608","0.323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Town gas manufacture","Burning oil","kilotonne","7.2","3.04","1.92","2.38","1","0.699999999999999","0.2","0.1","0.1","0.1","0.12","0.12","0.0800000000000001","0.0378000000000001","0.0472000000000001","0.0528000000000001","0.036","0.0384","0.00660000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Town gas manufacture","Coal","kilotonne","111.72","47.88","15.39","12.825","2.565","0.23085","0.2052","0.17955","0.1596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Town gas manufacture","Coke","kilotonne","2.831","0.779","0.38","0.095","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Town gas manufacture","Coke oven gas","kilotonne","3.80347711883494","2.85260783912621","1.0665155434571","0.693877582490159","0.385487545827866","0.128495848609289","0.11564626374836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sulphur Dioxide","1A1c","Upstream oil and gas production - combustion at gas separation plant","LPG","kilotonne","0","0","0","0","0","0","0.00102319505043585","0","0.00034106501681195","0.0013642600672478","0","0.0006821300336239","0.0006821300336239","0.0006821300336239","0.00375171518493145","0.0040927802017434","0.00613917030261509","0.00818556040348681","0.00648023531942704","0.00579469463563504","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sulphur Dioxide","1A1c","Upstream oil and gas production - combustion at gas separation plant","OPG","kilotonne","0","0","0","0","0","0.000341252971768432","0.00477754160475805","0.0105788421248214","0.0119438540118951","0.0269589847697062","0.0313952734026958","0.0307127674591589","0.0644968116642335","0.0655205705795391","0.072686882986676","0.0760994127043603","0.0702981121842971","0.0651793176077705","0.0470860850446084","0.0429398614376218","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
