time,N
1,0.86263045645586
2,0.862833366122461
3,0.863085186529816
4,0.863385577249159
5,0.863734197851726
6,0.864130707908751
7,0.864574766991468
8,0.865066034671112
9,0.865604170518919
10,0.866188834106122
11,0.866819685003956
12,0.867496382783655
13,0.868218587016456
14,0.868985957273591
15,0.869798153126295
16,0.870654834145805
17,0.871555659903352
18,0.872500289970174
19,0.873488383917504
20,0.874519601316576
21,0.875593601738626
22,0.876710044754888
23,0.877868589936597
24,0.879068896854987
25,0.880310625081293
26,0.881593434186749
27,0.882916983742591
28,0.884280933320053
29,0.885684942490369
30,0.887128670824774
31,0.888611777894503
32,0.890133923270791
33,0.891694766524871
34,0.893293967227979
35,0.89493118495135
36,0.896606079266217
37,0.898318309743816
38,0.900067535955381
39,0.901853417472147
40,0.903675613865348
41,0.90553378470622
42,0.907427576808286
43,0.909356407958666
44,0.911319497842758
45,0.913316059614017
46,0.915345306425894
47,0.917406451431843
48,0.919498707785315
49,0.921621288639765
50,0.923773407148644
51,0.925954276465405
52,0.928163109743501
53,0.930399120136384
54,0.932661520797508
55,0.934949524880325
56,0.937262345538288
57,0.939599195924849
58,0.941959289193461
59,0.944341838497578
60,0.94674605699065
61,0.949171157826133
62,0.951616354157477
63,0.954080859138135
64,0.956563885921562
65,0.959064647661208
66,0.961582357510527
67,0.964116228622972
68,0.966665474151995
69,0.969229307251049
70,0.971806941073587
71,0.974397588773061
72,0.977000463502925
73,0.97961477841663
74,0.98223974666763
75,0.984874581409377
76,0.987518495795323
77,0.990170702978923
78,0.992830416113628
79,0.995496848352891
80,0.998169212850165
81,1.0008467227589
82,1.00352859112725
83,1.0062139261218
84,1.00890153421668
85,1.011590167971
86,1.01427857994386
87,1.01696552269438
88,1.01964974878167
89,1.02233001076483
90,1.02500506120298
91,1.02767365265523
92,1.03033453768067
93,1.03298646883844
94,1.03562819868762
95,1.03825847978733
96,1.04087606469669
97,1.0434797059748
98,1.04606815618077
99,1.04864016787371
100,1.05119449361272
101,1.05372988595693
102,1.05624509746543
103,1.05873888069734
104,1.06120998821177
105,1.06365717256782
106,1.0660791863246
107,1.06847478204123
108,1.07084271227682
109,1.07318172959047
110,1.07549058654129
111,1.07776803568839
112,1.08001282959088
113,1.08222372080788
114,1.08439946189848
115,1.08653880542181
116,1.08864050393696
117,1.09070331000305
118,1.09272597617919
119,1.09470725502448
120,1.09664589909804
121,1.09854066095898
122,1.1003902931664
123,1.10219358245044
124,1.10394971277934
125,1.10565812440402
126,1.10731826184676
127,1.10892956962985
128,1.11049149227557
129,1.11200347430622
130,1.11346496024408
131,1.11487539461143
132,1.11623422193056
133,1.11754088672376
134,1.11879483351332
135,1.11999550682152
136,1.12114235117065
137,1.12223481108299
138,1.12327233108084
139,1.12425435568647
140,1.12518032942218
141,1.12604969681026
142,1.12686190237298
143,1.12761639063264
144,1.12831260611152
145,1.12894999333191
146,1.12952799681609
147,1.13004606108636
148,1.130503630665
149,1.13090015007429
150,1.13123506383653
151,1.131507816474
152,1.13171785250898
153,1.13186461646376
154,1.13194755286064
155,1.13196610622189
156,1.1319197210698
157,1.13180784192667
158,1.13162991331477
159,1.13138537975639
160,1.13107368577382
161,1.13069427588935
162,1.13024659462526
163,1.12973009210835
164,1.12914512849717
165,1.12849397228481
166,1.12777913225755
167,1.1270031172017
168,1.12616843590355
169,1.12527759714939
170,1.12433310972553
171,1.12333748241826
172,1.12229322401387
173,1.12120284329867
174,1.12006884905895
175,1.11889375008101
176,1.11768005515113
177,1.11643027305563
178,1.1151469125808
179,1.11383248251292
180,1.11248949163831
181,1.11112044874325
182,1.10972786261405
183,1.10831424203699
184,1.10688209579839
185,1.10543393268452
186,1.10397226148169
187,1.1024995909762
188,1.10101842995434
189,1.0995312872024
190,1.0980406715067
191,1.09654909165351
192,1.09505905642915
193,1.0935730746199
194,1.09209365501206
195,1.09062330639192
196,1.0891645375458
197,1.08771985725997
198,1.08629177432074
199,1.08488279751441
200,1.08349543562726
201,1.08213219744561
202,1.08079559175574
203,1.07948812734395
204,1.07821202551505
205,1.07696722448471
206,1.07575257372676
207,1.07456691600993
208,1.07340909410293
209,1.07227795077449
210,1.07117232879332
211,1.07009107092815
212,1.0690330199477
213,1.06799701862069
214,1.06698190971584
215,1.06598653600188
216,1.06500974024751
217,1.06405036522148
218,1.06310725369248
219,1.06217924842926
220,1.06126519220052
221,1.06036392777499
222,1.0594742979214
223,1.05859514540845
224,1.05772531300488
225,1.0568636434794
226,1.05600897960073
227,1.05516016413761
228,1.05431603985874
229,1.05347544953285
230,1.05263723592865
231,1.05180024181488
232,1.05096330996025
233,1.05012528313349
234,1.04928500410331
235,1.04844131563843
236,1.04759306050758
237,1.04673908147948
238,1.04587822132285
239,1.04500932280641
240,1.04413122869888
241,1.04324278176898
242,1.04234282478543
243,1.04143020051696
244,1.04050375517708
245,1.03956254166677
246,1.0386059332526
247,1.03763333075946
248,1.03664413501225
249,1.03563774683587
250,1.03461356705521
251,1.03357099649517
252,1.03250943598064
253,1.03142828633652
254,1.03032694838771
255,1.02920482295911
256,1.0280613108756
257,1.02689581296208
258,1.02570773004346
259,1.02449646294462
260,1.02326141249047
261,1.02200197950589
262,1.02071756481579
263,1.01940756924506
264,1.01807139361859
265,1.01670843876129
266,1.01531810549805
267,1.01389979465376
268,1.01245290705333
269,1.01097684352164
270,1.00947100488359
271,1.00793479196408
272,1.00636760558801
273,1.00476884658027
274,1.00313791576576
275,1.00147421396937
276,0.999777142015996
277,0.99804610073054
278,0.996280490937896
279,0.994479713462959
280,0.992643169130625
281,0.99077025876579
282,0.988860383193351
283,0.986912943238204
284,0.984927339725244
285,0.982903297456388
286,0.980842354112771
287,0.978746677612077
288,0.976618436504755
289,0.974459799341257
290,0.972272934672032
291,0.97006001104753
292,0.967823197018202
293,0.965564661134498
294,0.963286571946868
295,0.960991098005762
296,0.958680407861631
297,0.956356670064926
298,0.954022053166095
299,0.95167872571559
300,0.94932885626386
301,0.946974613361357
302,0.944618165558529
303,0.942261681405828
304,0.939907329453703
305,0.937557278252606
306,0.935213696352985
307,0.932878752305292
308,0.930554614659976
309,0.928243451967489
310,0.925947432778279
311,0.923668725642798
312,0.921409499111495
313,0.919171921734821
314,0.916958162063226
315,0.914770388647161
316,0.912610770037075
317,0.910481474783418
318,0.908384671436642
319,0.906322528547197
320,0.904297214665531
321,0.902310898342096
322,0.900365748127343
323,0.89846393257172
324,0.896607620225679
325,0.894798948045166
326,0.893039094784053
327,0.891328131413909
328,0.889666067198286
329,0.888052911400738
330,0.886488673284816
331,0.884973362114073
332,0.883506987152062
333,0.882089557662335
334,0.880721082908446
335,0.879401572153946
336,0.878131034662388
337,0.876909479697325
338,0.875736916522309
339,0.874613354400892
340,0.873538802596629
341,0.87251327037307
342,0.871536766993769
343,0.870609301722278
344,0.86973088382215
345,0.868901522556937
346,0.868121227190192
347,0.867390006985467
348,0.866707871206315
349,0.866074829116289
350,0.865490889978941
351,0.864956063057825
352,0.864470357616491
353,0.864033782918493
354,0.863646348227384
355,0.863308062806716
356,0.863018935920041
357,0.862778976830913
358,0.862588194802883
359,0.862446599099505
360,0.862354198984331
361,0.862311003720913
362,0.862317022572805
363,0.862372264803558
364,0.862476739676726
365,0.86263045645586
