Profile_ID,Pollutant,Year,1,2,3,4,5,6,7,8,9,10,11,12
AGRI_GRZ_POU,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_GRZ_SHP,All,0,0.090909091,0.090909091,0.045454545,0.045454545,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091
AGRI_HOU_CAT,All,0,0.181818182,0.181818182,0.045454545,0,0,0,0,0,0.045454545,0.181818182,0.181818182,0.181818182
AGRI_HOU_MLI,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_HOU_PIG,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_HOU_POU,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_HOU_SHP,All,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
AGRI_STO_CAT,All,0,0.181818182,0.181818182,0.045454545,0,0,0,0,0,0.045454545,0.181818182,0.181818182,0.181818182
AGRI_STO_MLI,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_STO_PIG,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_STO_POU,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_STO_SHP,All,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
AGRI_SPR_NMD,All,0,0.020406593,0.172440236,0.172440236,0.172440236,0.040776361,0.040776361,0.040776361,0.118494643,0.148804314,0.031831476,0.020406593,0.020406593
AGRI_YRD_CAT,All,0,0.181818182,0.181818182,0.045454545,0,0,0,0,0,0.045454545,0.181818182,0.181818182,0.181818182
AGRI_SPR_CAT,All,0,0.031094892,0.155811854,0.155811854,0.155811854,0.066458883,0.066458883,0.066458883,0.077349788,0.111559607,0.050993716,0.031094892,0.031094892
AGRI_SPR_OTH,All,0,0.024207709,0.102563165,0.102563165,0.102563165,0.064040051,0.064040051,0.064040051,0.161485158,0.204505816,0.06157625,0.024207709,0.024207709
AGRI_SPR_PIG,All,0,0.008776289,0.123637887,0.123637887,0.123637887,0.013781789,0.013781789,0.013781789,0.295545804,0.207714111,0.05815219,0.008776289,0.008776289
AGRI_SPR_POU,All,0,0.005495719,0.099621833,0.099621833,0.099621833,0.028795213,0.028795213,0.028795213,0.239674263,0.301787189,0.056800254,0.005495719,0.005495719
AGRI_SPR_BIO,All,0,0.013536524,0.057103735,0.057103735,0.057103735,0.006887536,0.006887536,0.006887536,0.270066769,0.409455441,0.087894405,0.013536524,0.013536524
AGRI_ENT_ALL,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_EXC_ALL,All,0,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
AGRI_BUR_ALL,All,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667
