Profile_ID,Pollutant,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AGRI_BUR_ALL,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_ENT_ALL,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_EXC_ALL,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_GRZ_CAT,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_GRZ_MLI,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_GRZ_PIG,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_GRZ_POU,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_GRZ_SHP,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_HOU_CAT,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_HOU_MLI,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_HOU_PIG,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_HOU_POU,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_HOU_SHP,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_BIO,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_CAT,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_FER,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_NMD,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_OTH,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_PIG,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_SPR_POU,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_STO_CAT,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_STO_MLI,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_STO_PIG,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_STO_POU,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_STO_SHP,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AGRI_YRD_CAT,All,0,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.668210020764991,0.709045719132378,0.790717102152864,0.913224166397878,1.07656691529599,1.28074536256149,1.3624167421534,1.48492380982699,1.6482665587251,1.60743087407201,1.5665951894189,1.44408812860246,1.28074536256149,1.07656691529599,0.913224166397878,0.790717102152864,0.709045719132378,0.668210020764991,0.668210020764991,0.668210020764991
AVIA_DOM_CRU,All,0,0.444027364040551,0.169843084777426,0,0.0852956565939836,0.442648873785861,0.885939188899578,1.24219142315895,1.44508076956104,1.46646506510246,1.34461643534246,1.22069145395829,1.22398957205539,1.31935848774531,1.39356485977142,1.38833329852286,1.36164790192294,1.37862141032829,1.41705708594098,1.39846059570558,1.27437471977565,1.08544467259979,0.885657791719207,0.682662924651426,0.444027364040551
AVIA_DOM_TOL,All,0,0.444027364040551,0.169843084777426,0,0.0852956565939836,0.442648873785861,0.885939188899578,1.24219142315895,1.44508076956104,1.46646506510246,1.34461643534246,1.22069145395829,1.22398957205539,1.31935848774531,1.39356485977142,1.38833329852286,1.36164790192294,1.37862141032829,1.41705708594098,1.39846059570558,1.27437471977565,1.08544467259979,0.885657791719207,0.682662924651426,0.444027364040551
AVIA_INT_CRU,All,0,0.444027364040551,0.169843084777426,0,0.0852956565939836,0.442648873785861,0.885939188899578,1.24219142315895,1.44508076956104,1.46646506510246,1.34461643534246,1.22069145395829,1.22398957205539,1.31935848774531,1.39356485977142,1.38833329852286,1.36164790192294,1.37862141032829,1.41705708594098,1.39846059570558,1.27437471977565,1.08544467259979,0.885657791719207,0.682662924651426,0.444027364040551
AVIA_INT_TOL,All,0,0.444027364040551,0.169843084777426,0,0.0852956565939836,0.442648873785861,0.885939188899578,1.24219142315895,1.44508076956104,1.46646506510246,1.34461643534246,1.22069145395829,1.22398957205539,1.31935848774531,1.39356485977142,1.38833329852286,1.36164790192294,1.37862141032829,1.41705708594098,1.39846059570558,1.27437471977565,1.08544467259979,0.885657791719207,0.682662924651426,0.444027364040551
ENER_ANY,All,0,0.837654646935962,0.791079391445933,0.774804318104438,0.763310696436918,0.757403365440439,0.78831997704062,0.87868791446442,0.99346803596085,1.07808267752756,1.10846792425351,1.10788737061373,1.10148526664225,1.09700936560342,1.09392824307946,1.09437572529711,1.10618180070772,1.13633081153692,1.17363845424749,1.19520350861557,1.18270048871287,1.13152799522095,1.04069969680205,0.930097678373858,0.837654646935962
ENER_ANY,All,2011,0.840197551541055,0.792884576623158,0.771703387428856,0.757864106573826,0.753640900116671,0.785660182176759,0.872967620953114,0.984598597487155,1.07262610039036,1.11450863015651,1.12707928687334,1.12907534371482,1.12745742574516,1.1235795070351,1.12027198011053,1.12353381105898,1.13866039396264,1.15812995920547,1.16615429814129,1.14949542749395,1.10264753970853,1.02251880824078,0.92454701372091,0.840197551541055
ENER_ANY,All,2012,0.842238379718756,0.796683179558089,0.777728945437431,0.765784998586537,0.762396141393768,0.793542013815725,0.877870065581076,0.985382559678453,1.06958255096394,1.10867600403657,1.11918471123721,1.11949910664084,1.11667410376166,1.11236908801515,1.10984479263606,1.11578978428821,1.13603559238549,1.16143304612402,1.17317197427993,1.15623271544839,1.10696238819229,1.02469787207607,0.925981606425594,0.842238379718756
ENER_ANY,All,2013,0.841908762362249,0.798296010114336,0.780458310307232,0.767655688610699,0.761681940144646,0.790382265822975,0.874033644500754,0.982443214094791,1.06828552297533,1.10899431028945,1.12040736568886,1.12038241762804,1.11658295863514,1.11181790819502,1.10996636114575,1.11721434962294,1.13874999558884,1.16478383414392,1.1758679015866,1.15683580667212,1.10530038646256,1.02205480649254,0.923987476552961,0.841908762362249
ENER_ANY,All,2014,0.835966915530253,0.786671051098448,0.764982260469026,0.74711874137991,0.735723532386362,0.763989565291512,0.856190907193574,0.977171794218625,1.07160493187958,1.11347582033579,1.12223694371311,1.11960022540067,1.1141603046357,1.10826931791087,1.10631376053623,1.11702695745378,1.14794167621165,1.18627134129057,1.20612662022488,1.18787035184956,1.13047826419188,1.03717144932965,0.927670351938132,0.835966915530253
ENER_ANY,All,2015,0.829699899392331,0.782805542581465,0.768706325602805,0.75668691879675,0.746720506429931,0.774259420244731,0.865614729286005,0.984886732169129,1.07506363107313,1.11001811428023,1.11152748031941,1.1036235056714,1.09551600192736,1.08936001562431,1.08944591550254,1.10463311833988,1.14251770937783,1.18932139940368,1.2174821724102,1.20537561975298,1.14911800922038,1.04924318658031,0.928674146620888,0.829699899392331
ENER_ANY,All,2016,0.840197779777976,0.795754447374605,0.784730336120645,0.775535507806775,0.767414435692776,0.795259413407646,0.884746310425917,0.998867068644169,1.07938037550837,1.10152917259053,1.09249090812858,1.08123480885941,1.07548047179587,1.07283715855162,1.07459012686727,1.08986405749168,1.12700497205908,1.17383167921943,1.20492451495528,1.19951407864981,1.15084239060615,1.05606783994897,0.937704365739451,0.840197779777976
ENER_ANY,All,2017,0.835429035763924,0.785107721582459,0.770118510464679,0.76145451918631,0.758264624687733,0.792248721843134,0.886167533015391,1.00261455535999,1.0838256716669,1.10556531681428,1.09559973262092,1.08347381223494,1.07733259055559,1.07513666008934,1.07812156001992,1.09452217796436,1.13179567650742,1.17811256012315,1.20920455436395,1.20480540719491,1.15675724781818,1.06055216956724,0.938360604791364,0.835429035763924
ENER_ANY,All,2018,0.835293276434446,0.787877495823491,0.774147145987132,0.764961038002873,0.760346288651794,0.794051641710763,0.890254433382229,1.00906209187763,1.08891965081361,1.10491717025942,1.08897916388882,1.07470428152781,1.07015983492826,1.07126155367018,1.07768294609843,1.09713481082734,1.13664759560543,1.18357773166854,1.21259400787387,1.20340407905971,1.15081844913405,1.0536566368797,0.934255399460027,0.835293276434446
ENER_ANY,All,2019,0.838858737087135,0.791208310902661,0.777147580082078,0.771634930215918,0.774365697161781,0.813633731150945,0.908973288860162,1.02198828189869,1.09473530917994,1.10476012789679,1.08464803159971,1.06836871827391,1.06328579693479,1.06410180532899,1.06976586368033,1.08829602168106,1.12713494440519,1.17376140571775,1.20277973727656,1.19404525981979,1.14313528240266,1.04964533156215,0.934867069793885,0.838858737087135
ENER_BIO,All,0,0.98962184754563,0.98676947695531,0.98505627388378,0.984655832352942,0.9855886406547,0.98769818076561,0.990792783906061,0.994539261607029,0.998556180499765,1.0025192719125,1.00619294901767,1.00935933415325,1.01188060682431,1.01365721694201,1.014605009659,1.01467162087517,1.01381323746989,1.01203891635246,1.00939186955847,1.00596112546478,1.00196586815089,0.997654750954593,0.993387896948557,0.98962184754563
ENER_BIO,All,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENER_BIO,All,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENER_BIO,All,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENER_BIO,All,2014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENER_BIO,All,2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENER_BIO,All,2016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENER_BIO,All,2017,0.999581145510051,0.999468368247198,0.999399467536464,0.999380376323348,0.999412112802536,0.99949001320023,0.999608137008877,0.999755170587941,0.999917942638938,1.00008389675101,1.00024143249604,1.00037950246157,1.000490798029,1.00056979998535,1.00061205206189,1.00061530395573,1.00057782942106,1.00050076529558,1.0003870975496,1.00024181695534,1.00007559255425,0.999900242225308,0.999729990892634,0.999581145510051
ENER_BIO,All,2018,0.978568170734123,0.971041204398227,0.966188930499295,0.964580670900714,0.966327424262912,0.971010319453726,0.978108692028887,0.986697434714213,0.995714988023963,1.00434864549263,1.01217164164455,1.01881778812308,1.02413832334536,1.0280879953852,1.03059375292511,1.03152291034733,1.03073454673746,1.02807929819209,1.02340247440146,1.01666949492729,1.00819153724326,0.998367773844266,0.988067811640751,0.978568170734123
ENER_BIO,All,2019,0.967727403796006,0.958867376713173,0.953889582400086,0.95336730126986,0.957275164446639,0.96489570155821,0.975388782553128,0.987443640761309,0.999592498024857,1.01076356185318,1.02049907216018,1.02842924272598,1.03446346853777,1.03864384506371,1.04094293247896,1.04118575624898,1.0391798928718,1.03474603502948,1.02771351020618,1.01808384379314,1.00635348381279,0.993141436027074,0.979679063871494,0.967727403796006
ENER_COA,All,0,0.84364530342175,0.787333395095735,0.75868307748531,0.740928628561498,0.737474528061958,0.775044128864109,0.871934066462382,0.992018990725158,1.08076934223988,1.1145525471565,1.11765580220591,1.11608083192483,1.1167089218897,1.11731887680852,1.1181543518275,1.1247455425895,1.1422654723842,1.16399662935565,1.17555177913464,1.16399995404265,1.12096692261054,1.04008723895976,0.936438364770553,0.84364530342175
ENER_COA,All,2011,0.774236993808051,0.703693729956174,0.669516504148047,0.648962503113319,0.646227127242476,0.69664918313665,0.824933174908118,0.986569694998198,1.11359195312712,1.17427401688293,1.19310072912051,1.19716143598808,1.19582890360598,1.19003943798394,1.18263965020451,1.18059116571399,1.1902526061252,1.20494913993324,1.20959793134563,1.18964844252271,1.13248442084332,1.02747124520511,0.893343016278644,0.774236993808051
ENER_COA,All,2012,0.889114624607677,0.831532515189057,0.795905034649496,0.776662115420908,0.77803804350457,0.815601968070067,0.898587365122619,0.997242046825812,1.06867811774536,1.0950394972596,1.09729050942683,1.09754642057308,1.10054252422837,1.10273785479429,1.1024511595007,1.1020080350975,1.10403028836157,1.10871796513558,1.11470506221651,1.11699138998086,1.10019790515711,1.04838643477172,0.968878497753048,0.889114624607677
ENER_COA,All,2013,0.930632930649683,0.889678581100856,0.86160463356454,0.844972147125997,0.843474486502934,0.866738501131844,0.920393857762062,0.985853686909496,1.03635796811346,1.0598731506857,1.06720481352711,1.07009536019932,1.072124472954,1.07298257303361,1.07287425881388,1.07313262773257,1.07508558002564,1.07834870824268,1.08143101933794,1.08095963323752,1.06820137246619,1.03419804005794,0.983148666175328,0.930632930649683
