sector,hour,coeff,coeff_l,coeff_u
1,0,0.903987566844561,0.900022968457772,0.90795216523135
1,1,0.869197055366131,0.865592451768374,0.872801658963889
1,2,0.851669101986145,0.847216130741283,0.856122073231008
1,3,0.842449856133354,0.837918007477073,0.846981704789635
1,4,0.843113344540165,0.839134191424386,0.847092497655943
1,5,0.867404926586798,0.862627864390471,0.872181988783124
1,6,0.924514674597587,0.920388825584731,0.928640523610442
1,7,0.994348778613542,0.990000375796655,0.998697181430428
1,8,1.04691101950482,1.04225174432774,1.05157029468189
1,9,1.06887232819339,1.06491105947029,1.07283359691649
1,10,1.07275356111965,1.06801916426595,1.07748795797335
1,11,1.07216342181938,1.06792741303372,1.07639943060504
1,12,1.0716904220818,1.06745441329614,1.07592643086745
1,13,1.07162547919583,1.06689108234213,1.07635987604954
1,14,1.07286378193024,1.06890251320715,1.07682505065334
1,15,1.07762322655571,1.07296395137864,1.08228250173279
1,16,1.08779163307269,1.0834432302558,1.09214003588957
1,17,1.09948351346501,1.09535766445215,1.10360936247786
1,18,1.10508928208611,1.10031221988978,1.10986634428244
1,19,1.09755202484276,1.09357287172698,1.10153117795854
1,20,1.07158316010585,1.06705131144957,1.07611500876213
1,21,1.02293571518043,1.01848274393557,1.0273886864253
1,22,0.960388559333488,0.95678395573573,0.963993162931245
1,23,0.903987566844562,0.900022968457773,0.90795216523135
2,0,0.77690270856478,0.767418295895473,0.786387121234087
2,1,0.636739867984655,0.628123788325001,0.645355947644309
2,2,0.550772214292747,0.540114402860137,0.561430025725356
2,3,0.506251549930742,0.495407542886875,0.517095556974609
2,4,0.507210432504022,0.497697906341765,0.516722958666279
2,5,0.57708173625235,0.565644408680477,0.588519063824222
2,6,0.729089389992479,0.719223424053061,0.738955355931898
2,7,0.913283946092931,0.902879968845546,0.923687923340316
2,8,1.05836548870822,1.0472119099419,1.06951906747453
2,9,1.1296945966464,1.12022540645894,1.13916378683387
2,10,1.14948979299698,1.13815474467396,1.16082484132
2,11,1.14341692959394,1.13328434069132,1.15354951849657
2,12,1.12567661997938,1.11554403107676,1.135809208882
2,13,1.10504579695904,1.09371074863602,1.11638084528205
2,14,1.09737539602715,1.08790620583968,1.10684458621461
2,15,1.13342112960622,1.1222675508399,1.14457470837253
2,16,1.24025856999661,1.22985459274923,1.250662547244
2,17,1.38036413675201,1.37049817081259,1.39023010269143
2,18,1.47456027417744,1.46312294660557,1.48599760174931
2,19,1.46578071321831,1.45626818705605,1.47529323938056
2,20,1.36256049696657,1.35171648992271,1.37340450401044
2,21,1.18606289761959,1.17540508618698,1.1967207090522
2,22,0.973692606572658,0.965076526913004,0.982308686232312
2,23,0.77690270856478,0.767418295895473,0.786387121234087
3,0,0.873369374111947,0.872848002801868,0.873890745422027
3,1,0.895546971546741,0.895073665666854,0.896020277426629
3,2,0.932464420096803,0.931878309242011,0.933050530951596
3,3,0.965579547593864,0.964983318557421,0.966175776630306
3,4,0.989005514150183,0.988482909679278,0.989528118621088
3,5,1.01148637407561,1.01085721531907,1.01211553283215
3,6,1.04008874430291,1.03954659502569,1.04063089358013
3,7,1.0679322977196,1.06736031028439,1.0685042851548
3,8,1.0834300255804,1.08281655622495,1.08404349493584
3,9,1.08350342054357,1.08298322475538,1.08402361633176
3,10,1.07826969790997,1.07764617025372,1.07889322556621
3,11,1.07766056852249,1.07710361732748,1.07821751971749
3,12,1.08111978425441,1.0805628330594,1.08167673544942
3,13,1.08309615958541,1.08247263192917,1.08371968724166
3,14,1.07905976152756,1.07853956573937,1.07957995731575
