sector,month,coeff,coeff_l,coeff_u
1,1,1.23454287119973,1.22131787581592,1.24776786658354
1,2,1.26314917567055,1.25068814811188,1.27561020322921
1,3,1.17054514695551,1.15946572182337,1.18162457208765
1,4,0.987288588723829,0.97663708348774,0.997940093959918
1,5,0.853257944509268,0.841599351676313,0.864916537342223
1,6,0.811384811047776,0.798813601656295,0.823956020439257
1,7,0.770208875799565,0.757637666408084,0.782780085191046
1,8,0.797433476047088,0.785774883214133,0.809092068880043
1,9,0.874127496714671,0.863475991478581,0.88477900195076
1,10,1.00344491643178,0.992365491299636,1.01452434156392
1,11,1.11728476087992,1.10482373332125,1.12974578843859
1,12,1.11733193602032,1.10410694063651,1.13055693140413
2,1,1.69482258385892,1.67505528457398,1.71458988314386
2,2,1.68224684740885,1.66353728842457,1.70095640639312
2,3,1.47473409030243,1.45811090811464,1.49135727249021
2,4,1.14130615510939,1.12536001403672,1.15725229618206
2,5,0.767168347666418,0.749664991754169,0.784671703578667
2,6,0.427004226877121,0.408092745590038,0.445915708164204
2,7,0.264265464656886,0.245353983369803,0.283176945943969
2,8,0.263886534117444,0.246383178205194,0.281389890029693
2,9,0.449313973706068,0.433367832633394,0.465260114778742
2,10,0.856510491438451,0.839887309250664,0.873133673626237
2,11,1.3265709693163,1.30786141033202,1.34528052830057
2,12,1.65217031554173,1.63240301625679,1.67193761482667
3,1,0.960740935699402,0.958694031251023,0.96278784014778
3,2,0.98747272007938,0.985516744122301,0.98942869603646
3,3,1.03831307654944,1.03657743416792,1.04004871893097
3,4,1.00402249579304,1.00236588467656,1.00567910690952
3,5,0.973114903311578,0.971285133926088,0.974944672697069
3,6,1.02440494056357,1.02241901795794,1.02639086316919
3,7,0.983805970816918,0.981820048211293,0.985791893422543
3,8,0.965456798800205,0.963627029414714,0.967286568185696
3,9,1.01219653597325,1.01053992485677,1.01385314708973
3,10,1.05535525533447,1.05361961295294,1.05709089771599
3,11,1.03372741971448,1.0317714437574,1.03568339567156
3,12,0.961388947364275,0.959342042915897,0.963435851812653
4,1,0.975815810300924,0.972993403746372,0.978638216855477
4,2,0.98205915077846,0.979363987372558,0.984754314184361
4,3,1.02397742371936,1.02158566762476,1.02636917981396
4,4,1.00394530114305,1.00166158239934,1.00622901988676
4,5,0.977577986701557,0.975056726996521,0.980099246406593
4,6,1.01670575951254,1.01397026230873,1.01944125671635
4,7,0.996540115572535,0.99380461836872,0.99927561277635
4,8,0.975929432631931,0.973408172926895,0.978450692336967
4,9,1.01370832586062,1.01142460711691,1.01599204460433
4,10,1.0623823643679,1.0599906082733,1.0647741204625
4,11,1.03874612870841,1.03605096530251,1.04144129211431
4,12,0.932612200702716,0.929789794148164,0.935434607257268
5,1,1.03090369448466,1.02847740124218,1.03332998772713
5,2,0.966407779244208,0.964092412781079,0.968723145707337
5,3,0.988055499885298,0.986000622053554,0.990110377717042
5,4,1.00806211658153,1.00609934490001,1.01002488826305
5,5,0.988396757877375,0.98623078912496,0.990562726629789
5,6,0.990583990811353,0.988234736909958,0.992933244712747
5,7,1.0233286636888,1.02097940978741,1.0256779175902
5,8,1.0256555137605,1.02348954500808,1.02782148251291
5,9,1.00569836558884,1.00373559390732,1.00766113727036
5,10,0.978943507266261,0.976888629434517,0.980998385098005
5,11,0.974725105196403,0.972409738733274,0.977040471659532
5,12,1.01923900561477,1.0168127123723,1.02166529885725
6,1,0.998670395173391,0.998063392893007,0.999277397453775
6,2,0.998824396051235,0.998368999754381,0.999279792348089
6,3,0.998988035332101,0.998602941563083,0.99937312910112
6,4,0.99917323381152,0.998807261856166,0.999539205766874
6,5,0.999390943244837,0.99902507631997,0.999756810169704
6,6,0.999647852064343,0.999279460087193,1.00001624404149
6,7,0.999945825844309,0.999577433867159,1.00031421782146
6,8,1.00028329739361,0.999917430468744,1.00064916431848
6,9,1.00065553447745,1.0002895625221,1.0010215064328
6,10,1.00105473621086,1.00066964244184,1.00143982997988
6,11,1.0014710154749,1.00101561917805,1.00192641177176
6,12,1.00189473492144,1.00128773264106,1.00250173720182
7,1,0.910723232297438,0.908661133112832,0.912785331482044
7,2,0.945799898429924,0.943897787973846,0.947702008886001
7,3,0.975974262979535,0.974275631291732,0.977672894667337
7,4,0.998390342526255,0.996742774508168,1.00003791054434
7,5,1.01569992173894,1.01391880444266,1.01748103903521
7,6,1.03033862534823,1.0284344409437,1.03224280975276
7,7,1.03949042935808,1.03758624495355,1.04139461376262
7,8,1.04307175045211,1.04129063315584,1.04485286774839
7,9,1.03944244878657,1.03779488076849,1.04109001680466
7,10,1.02809643708115,1.02639780539335,1.02979506876895
7,11,1.00497045162157,1.0030683411655,1.00687256207765
7,12,0.968002199380188,0.965940100195582,0.970064298564794
8,1,0.838657170183493,0.835780849343722,0.841533491023265
8,2,0.855951965067512,0.853203236639792,0.858700693495232
8,3,0.991423391686055,0.988984316001955,0.993862467370155
8,4,1.04489355006354,1.04256562061928,1.0472214795078
8,5,1.07877862730409,1.07620725636804,1.08134999824015
8,6,1.19642439047289,1.19363348749066,1.19921529345512
8,7,1.14536300213954,1.14257209915731,1.14815390512177
8,8,1.04110675382519,1.03853538288913,1.04367812476124
8,9,1.01898778075456,1.0166598513103,1.02131571019882
8,10,0.98086489557596,0.97842581989186,0.98330397126006
8,11,0.901907727409549,0.899158998981829,0.904656455837269
8,12,0.905640745517625,0.902764424677853,0.908517066357396
9,1,1.04623597911449,1.03889146285938,1.05358049536961
9,2,1.0124606817528,1.00558140272402,1.01933996078157
9,3,1.02534055997164,1.01921751616132,1.03146360378196
9,4,1.03334892393698,1.02744634703592,1.03925150083803
9,5,1.00956510324383,1.00312780989647,1.01600239659119
9,6,0.988868040694384,0.981944438132786,0.995791643255983
9,7,0.979404065245818,0.972480462684219,0.986327667807416
9,8,0.939765798619941,0.933328505272581,0.946203091967302
9,9,0.953999067718052,0.948096490816994,0.959901644619109
9,10,0.993055009301501,0.986931965491183,0.999178053111818
9,11,1.00381063152998,0.996931352501203,1.01068991055875
9,12,1.0141461388706,1.00680162261548,1.02149065512571
