Pollutant,sector,hour,coeff,coeff_l,coeff_u
SOx,6,3,0.238524045476704,0.234218800900989,0.242829290052419
SOx,6,4,0.266134619604881,0.262361006686111,0.269908232523651
SOx,6,5,0.439151532863543,0.434608506629756,0.44369455909733
SOx,6,6,0.761323259254016,0.757408516286833,0.765238002221199
SOx,6,7,1.11967333477852,1.11554313417576,1.12380353538129
SOx,6,8,1.36220562973419,1.35777589424473,1.36663536522366
SOx,6,9,1.43042664449934,1.42667042443418,1.43418286456451
SOx,6,10,1.41083510569557,1.40633274052324,1.4153374708679
SOx,6,11,1.39364281248502,1.38962118655726,1.39766443841278
SOx,6,12,1.39949729864708,1.39547567271932,1.40351892457484
SOx,6,13,1.4158654986329,1.41136313346057,1.42036786380523
SOx,6,14,1.42881954465741,1.42506332459224,1.43257576472257
SOx,6,15,1.42193508920622,1.41750535371676,1.42636482469569
SOx,6,16,1.37999332757625,1.37586312697349,1.38412352817901
SOx,6,17,1.30544422242663,1.30152947945944,1.30935896539381
SOx,6,18,1.21213483972099,1.2075918134872,1.21667786595478
SOx,6,19,1.11200919263655,1.10823557971778,1.11578280555532
SOx,6,20,1.01099065352731,1.00668540895159,1.01529589810302
SOx,6,21,0.913112801195075,0.908880616692296,0.917344985697854
SOx,6,22,0.807798915482552,0.804381277428348,0.811216553536755
SOx,6,23,0.671834758282474,0.668070046648747,0.675599469916201
SOx,7,0,0.251524203692312,0.247212886441297,0.255835520943327
SOx,7,1,0.163181476998147,0.159267679347364,0.167095274648931
SOx,7,2,0.102651906079104,0.0978052044640378,0.10749860769417
SOx,7,3,0.106089819044917,0.101159468668187,0.111020169421646
SOx,7,4,0.210456553618773,0.206135093244032,0.214778013993513
SOx,7,5,0.453646435454091,0.448443728455059,0.458849142453121
SOx,7,6,0.848338544269476,0.843855444233429,0.852821644305523
SOx,7,7,1.26582411360675,1.26109423050593,1.27055399670758
SOx,7,8,1.53017299729846,1.52510004469817,1.53524594989875
SOx,7,9,1.58128092270299,1.57697938482248,1.5855824605835
SOx,7,10,1.53865021369586,1.53349407272561,1.54380635466612
SOx,7,11,1.52504983825112,1.52044431308976,1.52965536341249
SOx,7,12,1.56649208016674,1.56188655500538,1.5710976053281
SOx,7,13,1.64280853596285,1.6376523949926,1.6479646769331
SOx,7,14,1.72703379461128,1.72273225673077,1.73133533249179
SOx,7,15,1.77854502007366,1.77347206747337,1.78361797267395
SOx,7,16,1.75644814048866,1.75171825738784,1.76117802358948
SOx,7,17,1.63668762506,1.63220452502395,1.64117072509605
SOx,7,18,1.40609782074715,1.40089511374812,1.41130052774618
SOx,7,19,1.07789179763445,1.07357033725971,1.08221325800919
SOx,7,20,0.740640362806435,0.735710012429705,0.745570713183164
SOx,7,21,0.491825340309124,0.486978638694058,0.49667204192419
SOx,7,22,0.347138253735338,0.343224456084554,0.351052051386121
SOx,7,23,0.251524203692312,0.247212886441297,0.255835520943327
SOx,8,0,0.828287038391009,0.825973646187308,0.830600430594711
SOx,8,1,0.782227319180984,0.780127173304863,0.784327465057104
SOx,8,2,0.72937683703331,0.726776205714743,0.731977468351877
SOx,8,3,0.712275509145275,0.709629972850447,0.714921045440102
SOx,8,4,0.753135833049327,0.750816944481818,0.755454721616835
SOx,8,5,0.850669672724131,0.847878047865633,0.853461297582629
SOx,8,6,0.995296494454695,0.992890892156814,0.997702096752576
SOx,8,7,1.13835920104692,1.13582122381332,1.14089717828052
SOx,8,8,1.21829394663337,1.21557193048368,1.22101596278306
SOx,8,9,1.21420224660402,1.21189404355824,1.2165104496498
SOx,8,10,1.16823806719603,1.1654714276194,1.17100470677266
SOx,8,11,1.12522179032765,1.12275052152456,1.12769305913074
SOx,8,12,1.10807497376791,1.10560370496482,1.110546242571
SOx,8,13,1.12916992240835,1.12640328283172,1.13193656198498
SOx,8,14,1.18355231295454,1.18124410990876,1.18586051600033
SOx,8,15,1.23006878855902,1.22734677240933,1.23279080470871
SOx,8,16,1.22628354708316,1.22374556984956,1.22882152431676
SOx,8,17,1.16784028991312,1.16543468761524,1.170245892211
SOx,8,18,1.07495239166201,1.07216076680351,1.07774401652051
SOx,8,19,0.970485275639783,0.968166387072275,0.972804164207291
SOx,8,20,0.883755193603855,0.881109657309028,0.886400729898683
SOx,8,21,0.843110820057519,0.840510188738952,0.845711451376085
SOx,8,22,0.838835490173006,0.836735344296886,0.840935636049127
SOx,8,23,0.82828703839101,0.825973646187308,0.830600430594711
SOx,9,0,0.989380323746683,0.988560221942857,0.990200425550508
SOx,9,1,0.988687477233657,0.987934004147813,0.9894409503195
SOx,9,2,0.988626816528444,0.987711351652926,0.989542281403961
SOx,9,3,0.989751480561079,0.988817075303383,0.990685885818775
SOx,9,4,0.992272091945402,0.991441600111255,0.993102583779549
SOx,9,5,0.996003288435111,0.995025210165911,0.996981366704311
SOx,9,6,1.00059755737413,0.999739616788343,1.00145549795992
SOx,9,7,1.00492347046031,1.00402532896087,1.00582161195975
SOx,9,8,1.00759309702892,1.00663714621773,1.00854904784012
SOx,9,9,1.00817950431015,1.00735222692983,1.00900678169046
SOx,9,10,1.00774573037919,1.0067760531139,1.00871540764447
SOx,9,11,1.00737701821962,1.00649947176271,1.00825456467653
SOx,9,12,1.00731707249707,1.00643952604016,1.00819461895399
SOx,9,13,1.0074085910722,1.00643891380692,1.00837826833748
SOx,9,14,1.00754042569884,1.00671314831852,1.00836770307916
SOx,9,15,1.00770339542226,1.00674744461106,1.00865934623346
SOx,9,16,1.00784905038071,1.00695090888127,1.00874719188015
SOx,9,17,1.00732318055367,1.00646523996788,1.00818112113946
SOx,9,18,1.00508143760923,1.00410335934003,1.00605951587843
SOx,9,19,1.00074495517792,0.999914463343778,1.00157544701207
SOx,9,20,0.995867866030206,0.994933460772509,0.996802271287901
SOx,9,21,0.992271580091956,0.991356115216439,0.993187044967474
SOx,9,22,0.990374265496553,0.989620792410709,0.991127738582396
SOx,9,23,0.989380323746683,0.988560221942857,0.990200425550508
