Pollutant,sector,hour,coeff,coeff_l,coeff_u
N2O,10,18,0.928522411789969,0.925411377000551,0.931633446579386
N2O,10,19,0.817216521761093,0.814631893051127,0.819801150471059
N2O,10,20,0.745661898548302,0.742713485123192,0.748610311973413
N2O,10,21,0.710451283008122,0.707552990141892,0.713349575874353
N2O,10,22,0.701848468225591,0.69950761901731,0.704189317433872
N2O,10,23,0.704642876686616,0.702064568557274,0.707221184815958
N2O,11,0,0.999999288227123,0.999997487709732,1.00000108874451
N2O,11,1,1.00000007233198,0.999998282816034,1.00000186184792
N2O,11,2,1.00000088117976,0.999999036476198,1.00000272588331
N2O,11,3,1.000001634588,0.999999750690669,1.00000351848533
N2O,11,4,1.00000226723045,1.00000038228988,1.00000415217101
N2O,11,5,1.00000273095618,1.00000080402788,1.00000465788449
N2O,11,6,1.00000298353677,1.00000107662219,1.00000489045135
N2O,11,7,1.00000301053067,1.00000109448199,1.00000492657934
N2O,11,8,1.00000280740798,1.00000087913596,1.00000473568001
N2O,11,9,1.0000023847521,1.00000048270186,1.00000428680233
N2O,11,10,1.00000177655689,0.999999845843201,1.00000370727058
N2O,11,11,1.00000102223785,0.999999110938195,1.00000293353751
N2O,11,12,1.00000018827416,0.999998276974496,1.00000209957381
N2O,11,13,0.999999354018769,0.999997423305078,1.00000128473246
N2O,11,14,0.999998593689392,0.999996691639155,1.00000049573963
N2O,11,15,0.999997970568383,0.999996042296358,0.999999898840407
N2O,11,16,0.999997542175528,0.999995626126852,0.999999458224203
N2O,11,17,0.999997315047817,0.999995408133237,0.999999221962396
N2O,11,18,0.999997262837022,0.999995335908716,0.999999189765328
N2O,11,19,0.99999736552839,0.999995480587824,0.999999250468957
N2O,11,20,0.999997622902353,0.999995739005025,0.999999506799682
N2O,11,21,0.999998037577553,0.999996192873996,0.999999882281111
N2O,11,22,0.999998599617762,0.999996810101817,1.00000038913371
N2O,11,23,0.999999288227123,0.999997487709732,1.00000108874451
N2O,2,0,0.776411316837575,0.770582188901896,0.782240444773254
N2O,2,1,0.621785513582066,0.616492842167571,0.627078184996561
N2O,2,2,0.524471895010256,0.51791961820036,0.531024171820153
N2O,2,3,0.472774710737417,0.466108978533316,0.479440442941518
N2O,2,4,0.471557410022862,0.465713617181126,0.477401202864597
N2O,2,5,0.544827617293974,0.537794603024682,0.551860631563265
N2O,2,6,0.705691556901966,0.699629570239044,0.711753543564889
N2O,2,7,0.900287146301743,0.8938922988121,0.906681993791386
N2O,2,8,1.05213613524507,1.04527827806901,1.05899399242113
N2O,2,9,1.1246345574791,1.1188176195559,1.1304514954023
N2O,2,10,1.143019817616,1.13604973798416,1.14998989724784
N2O,2,11,1.13604064992746,1.12981358190961,1.1422677179453
N2O,2,12,1.11808436705491,1.11185729903706,1.12431143507275
N2O,2,13,1.09674583188024,1.0897757522484,1.10371591151208
N2O,2,14,1.08868918196997,1.08287224404677,1.09450611989317
N2O,2,15,1.12968524897372,1.12282739179766,1.13654310614978
N2O,2,16,1.2515565171224,1.24516166963276,1.25795136461204
N2O,2,17,1.41225766673568,1.40619568007276,1.4183196533986
N2O,2,18,1.52211294246247,1.51507992819318,1.52914595673176
N2O,2,19,1.51675947735499,1.51091568451326,1.52260327019673
N2O,2,20,1.40693182434744,1.40026609214334,1.41359755655154
N2O,2,21,1.21765071315157,1.21109843634167,1.22420298996147
N2O,2,22,0.989476585153541,0.984183913739046,0.994769256568035
N2O,2,23,0.776411316837575,0.770582188901897,0.782240444773255
N2O,3,0,0.873204936464482,0.872816127410365,0.873593745518598
N2O,3,1,0.895612943117634,0.895259990044708,0.89596589619056
N2O,3,2,0.932970863285833,0.932533766972227,0.933407959599438
N2O,3,3,0.966095212197698,0.965650574400913,0.966539849994484
N2O,3,4,0.98901546164745,0.988625743806172,0.989405179488727
N2O,3,5,1.01103664990699,1.01056744407003,1.01150585574396
N2O,3,6,1.03969693451884,1.0392926372718,1.04010123176588
N2O,3,7,1.06788608386024,1.06745952585585,1.06831264186462
N2O,3,8,1.08354828973232,1.08309078732002,1.08400579214462
N2O,3,9,1.08343349426803,1.08304557361544,1.08382141492062
N2O,3,10,1.07794847757205,1.07748347136966,1.07841348377443
N2O,3,11,1.0773143648461,1.07689902410773,1.07772970558446
N2O,3,12,1.08094811373311,1.08053277299474,1.08136345447147
N2O,3,13,1.08312119492788,1.0826561887255,1.08358620113027
N2O,3,14,1.07916462399729,1.0787767033447,1.07955254464987
N2O,3,15,1.06669781802623,1.06624031561394,1.06715532043853
N2O,3,16,1.04405629029926,1.04362973229487,1.04448284830364
N2O,3,17,1.01455042388859,1.01414612664155,1.01495472113562
N2O,3,18,0.984697699152303,0.984228493315337,0.985166904989268
N2O,3,19,0.958582948590045,0.958193230748767,0.958972666431322
N2O,3,20,0.933139604902448,0.932694967105662,0.933584242699233
N2O,3,21,0.904596487521338,0.904159391207732,0.905033583834943
N2O,3,22,0.879476147079373,0.879123194006447,0.8798291001523
N2O,3,23,0.873204936464482,0.872816127410365,0.873593745518598
N2O,4,0,0.871209741636684,0.871060224563652,0.871359258709715
N2O,4,1,0.893769455603202,0.893633731217438,0.893905179988966
N2O,4,2,0.93136706531851,0.931198976311386,0.931535154325635
N2O,4,3,0.96492833069379,0.96475734309372,0.96509931829386
N2O,4,4,0.988475141134121,0.988325278553788,0.988625003714454
N2O,4,5,1.01116988814881,1.0109894488702,1.01135032742743
N2O,4,6,1.04041090131313,1.04025543073651,1.04056637188975
N2O,4,7,1.06900599423104,1.06884195989361,1.06917002856848
N2O,4,8,1.08483929363674,1.08466335608464,1.08501523118884
N2O,4,9,1.08470692312554,1.08455775199777,1.08485609425332
N2O,4,10,1.07922649507496,1.07904767087383,1.07940531927608
N2O,4,11,1.07880101481968,1.07864129559757,1.0789607340418
N2O,4,12,1.08268690896456,1.08252718974244,1.08284662818667
N2O,4,13,1.08483317055772,1.0846543463566,1.08501199475884
N2O,4,14,1.08046487802002,1.08031570689224,1.08061404914779
N2O,4,15,1.06755170498784,1.06737576743575,1.06772764253994
N2O,4,16,1.04479199763584,1.0446279632984,1.04495603197327
N2O,4,17,1.0153373982415,1.01518192766488,1.01549286881813
N2O,4,18,0.985210389447351,0.98502995016874,0.985390828725962
N2O,4,19,0.958236459465857,0.958086596885524,0.95838632204619
N2O,4,20,0.931783687580849,0.931612699980779,0.931954675180919
N2O,4,21,0.90261597159339,0.902447882586266,0.902784060600515
N2O,4,22,0.877367447132173,0.877231722746409,0.877503171517937
N2O,4,23,0.871209741636684,0.871060224563652,0.871359258709715
N2O,5,0,0.969405700831327,0.969209464839089,0.969601936823566
N2O,5,1,0.967930139054804,0.967751990609877,0.968108287499731
N2O,5,2,0.968096020897761,0.967875420463822,0.968316621331699
N2O,5,3,0.971365875993484,0.971141465985012,0.971590286001956
N2O,5,4,0.978383604674432,0.978186901221862,0.978580308127002
N2O,5,5,0.988846685762985,0.988609884870048,0.989083486655921
N2O,5,6,1.00194800758791,1.00174394900221,1.00215206617362
N2O,5,7,1.01435192287305,1.01413663647577,1.01456720927032
N2O,5,8,1.02189243334964,1.0216615367329,1.02212332996638
N2O,5,9,1.02332340936752,1.0231276122208,1.02351920651425
N2O,5,10,1.021925885604,1.02169120408266,1.02216056712534
N2O,5,11,1.02101538559773,1.02080575735224,1.02122501384322
N2O,5,12,1.02108857233375,1.02087894408826,1.02129820057924
N2O,5,13,1.02130054163038,1.02106586010905,1.02153522315172
N2O,5,14,1.02123152183355,1.02103572468682,1.02142731898028
N2O,5,15,1.02137060340593,1.02113970678919,1.02160150002267
N2O,5,16,1.0221045661829,1.02188927978562,1.02231985258017
N2O,5,17,1.02130044199625,1.02109638341055,1.02150450058195
N2O,5,18,1.01520189279376,1.01496509190082,1.0154386936867
N2O,5,19,1.0022903797639,1.00209367631133,1.00248708321647
N2O,5,20,0.987562343331688,0.987337933323216,0.987786753340161
N2O,5,21,0.976924945336455,0.976704344902516,0.977145545770394
N2O,5,22,0.971733418965474,0.971555270520547,0.9719115674104
N2O,5,23,0.969405700831327,0.969209464839089,0.969601936823566
N2O,6,0,0.714119718977506,0.701850309031346,0.726389128923667
N2O,6,1,0.585105445285559,0.573954323678896,0.596256566892222
N2O,6,2,0.467825475077315,0.454041686101149,0.481609264053481
N2O,6,3,0.406273313096758,0.392246889102131,0.420299737091384
N2O,6,4,0.433806223870284,0.421495720526726,0.446116727213841
N2O,6,5,0.571484860358982,0.556695623105914,0.58627409761205
N2O,6,6,0.82350986465354,0.810743898065942,0.836275831241139
N2O,6,7,1.10357116148931,1.0901131565955,1.11702916638312
N2O,6,8,1.29507734538229,1.28065379033743,1.30950090042715
N2O,6,9,1.35245596154066,1.34020112788032,1.364710795201
N2O,6,10,1.34026289614922,1.32560582644505,1.35491996585339
N2O,6,11,1.3262321176201,1.31312341961032,1.33934081562988
N2O,6,12,1.32810208103418,1.3149933830244,1.34121077904396
N2O,6,13,1.33974878772206,1.32509171801789,1.35440585742624
N2O,6,14,1.35149462215219,1.33923978849185,1.36374945581253
N2O,6,15,1.34651794398474,1.33209438893988,1.3609414990296
N2O,6,16,1.30873362096942,1.29527561607561,1.32219162586323
N2O,6,17,1.24107580842428,1.22830984183668,1.25384177501188
N2O,6,18,1.15874599012044,1.14395675286738,1.17353522737351
N2O,6,19,1.07398322138863,1.06167271804507,1.08629372473218
N2O,6,20,0.989916844463186,0.97589042046856,1.00394326845781
N2O,6,21,0.907608607406073,0.893824818429907,0.921392396382239
N2O,6,22,0.820228369855768,0.809077248249105,0.83137949146243
N2O,6,23,0.714119718977506,0.701850309031346,0.726389128923667
N2O,7,0,0.270488261879883,0.265825619458028,0.275150904301738
N2O,7,1,0.192871460295038,0.188638624328674,0.197104296261402
N2O,7,2,0.147109528046726,0.141867949131205,0.152351106962247
N2O,7,3,0.168446307180999,0.163114225267644,0.173778389094355
N2O,7,4,0.288315039678664,0.283641327275028,0.292988752082299
N2O,7,5,0.533743513349262,0.528116981900166,0.539370044798358
N2O,7,6,0.909773712743199,0.904925225866181,0.914622199620218
N2O,7,7,1.29979479035691,1.29467949506255,1.30491008565126
N2O,7,8,1.54664021947694,1.54115398671153,1.55212645224235
N2O,7,9,1.59727273500834,1.5926205599568,1.60192491005988
N2O,7,10,1.56012124303306,1.55454506963093,1.56569741643519
N2O,7,11,1.54635300307448,1.54137216163408,1.55133384451488
N2O,7,12,1.57857581359869,1.57359497215829,1.58355665503909
N2O,7,13,1.63713014871498,1.63155397531285,1.64270632211712
N2O,7,14,1.69628739852681,1.69163522347527,1.70093957357834
N2O,7,15,1.71813749883154,1.71265126606613,1.72362373159695
N2O,7,16,1.66527509014626,1.66015979485191,1.67039038544062
N2O,7,17,1.52399314572259,1.51914465884557,1.5288416325996
N2O,7,18,1.29589134795198,1.29026481650288,1.30151787940108
N2O,7,19,1.000216565488,0.995542853084366,1.00489027789164
N2O,7,20,0.706244911060674,0.700912829147318,0.711576992974029
N2O,7,21,0.488636110386792,0.483394531471271,0.493877689302313
N2O,7,22,0.358193893568305,0.353961057601941,0.362426729534669
N2O,7,23,0.270488261879883,0.265825619458028,0.275150904301738
N2O,8,0,0.629604567328214,0.622641735759039,0.63656739889739
N2O,8,1,0.517558055449701,0.511234777118934,0.523881333780469
N2O,8,2,0.447089567554569,0.439263823324195,0.454915311784944
N2O,8,3,0.48381552716445,0.475853823985509,0.491777230343392
N2O,8,4,0.637585114849667,0.630603601277394,0.644566628421939
N2O,8,5,0.853774717165736,0.845375471789102,0.86217396254237
N2O,8,6,1.07499972962346,1.06775801726646,1.08224144198045
N2O,8,7,1.24852226386434,1.24088393439953,1.25616059332914
N2O,8,8,1.32399802456196,1.3158076619032,1.33218838722072
N2O,8,9,1.29777574709205,1.2908262125042,1.30472528167991
N2O,8,10,1.23857585048845,1.2302517479842,1.2468999529927
N2O,8,11,1.21336094114589,1.20592258334093,1.22079929895085
N2O,8,12,1.22569245546124,1.21825409765628,1.23313081326621
N2O,8,13,1.24895352532398,1.24062942281973,1.25727762782823
N2O,8,14,1.26542659249218,1.25847705790432,1.27237612708003
N2O,8,15,1.27644639236675,1.26825602970799,1.28463675502551
N2O,8,16,1.2841850615944,1.2765467321296,1.2918233910592
N2O,8,17,1.27266089217611,1.26541917981912,1.2799026045331
N2O,8,18,1.21419622622457,1.20579698084794,1.22259547160121
N2O,8,19,1.09706131909326,1.09007980552099,1.10404283266553
N2O,8,20,0.955962196187362,0.94800049300842,0.963923899366303
N2O,8,21,0.831958337818391,0.824132593588017,0.839784082048766
N2O,8,22,0.731192327645051,0.724869049314283,0.737515605975818
N2O,8,23,0.629604567328215,0.622641735759039,0.63656739889739
N2O,9,0,1.0000144153691,1.00001023716787,1.00001859357034
N2O,9,1,1.0000136764628,1.00000957033309,1.0000177825925
N2O,9,2,1.00001192303773,1.00000754047495,1.00001630560051
N2O,9,3,1.00000940212699,1.00000488834036,1.00001391591363
N2O,9,4,1.00000627812055,1.00000185377453,1.00001070246657
N2O,9,5,1.00000261986419,0.999998012875687,1.00000722685269
N2O,9,6,0.99999853544676,0.999994073997388,1.00000299689613
N2O,9,7,0.999994382331012,0.999989875451842,0.999998889210181
N2O,9,8,0.999990603158414,0.999986024844282,0.999995181472546
N2O,9,9,0.999987549780671,0.999983123953595,0.999991975607747
N2O,9,10,0.999985433190434,0.999980837240211,0.999990029140658
N2O,9,11,0.999984432305119,0.999979948982923,0.999988915627316
N2O,9,12,0.999984567539291,0.999980084217095,0.999989050861488
N2O,9,13,0.999985783415258,0.999981187465034,0.999990379365481
N2O,9,14,0.999987974197844,0.999983548370768,0.99999240002492
N2O,9,15,0.999990929738212,0.99998635142408,0.999995508052344
N2O,9,16,0.999994428491257,0.999989921612087,0.999998935370426
N2O,9,17,0.999998269270359,0.999993807820987,1.00000273071973
N2O,9,18,1.00000226397902,0.999997656990516,1.00000687096752
N2O,9,19,1.00000618052328,1.00000175617725,1.0000106048693
N2O,9,20,1.00000965962056,1.00000514583393,1.00001417340719
N2O,9,21,1.00001232710011,1.00000794453733,1.00001670966288
N2O,9,22,1.00001394956195,1.00000984343225,1.00001805569165
N2O,9,23,1.0000144153691,1.00001023716787,1.00001859357034
