Pollutant,sector,hour,coeff,coeff_l,coeff_u
NOx,11,20,0.968556744230307,0.963351940268035,0.973761548192579
NOx,11,21,0.963618979069513,0.958546292771578,0.968691665367449
NOx,11,22,0.962266532147493,0.95794576109813,0.966587303196856
NOx,11,23,0.962444999165503,0.957838794275696,0.967051204055311
NOx,2,0,0.695766859365851,0.684734234782565,0.706799483949137
NOx,2,1,0.604761933460842,0.594731199255056,0.614792667666628
NOx,2,2,0.554267716071402,0.541875981939015,0.566659450203788
NOx,2,3,0.519225668149727,0.50661447092904,0.531836865370414
NOx,2,4,0.506453210490828,0.495380179508241,0.517526241473414
NOx,2,5,0.559619723646159,0.546326053970434,0.572913393321883
NOx,2,6,0.711279319096751,0.699798028913652,0.722760609279849
NOx,2,7,0.920301473727129,0.908200784087187,0.932402163367071
NOx,2,8,1.1202901397552,1.10732427436861,1.13325600514178
NOx,2,9,1.26585324449847,1.25482998973053,1.27687649926641
NOx,2,10,1.34419474096633,1.33101980300219,1.35736967893047
NOx,2,11,1.34966047137067,1.33787258608151,1.36144835665984
NOx,2,12,1.31104677742399,1.29925889213482,1.32283466271315
NOx,2,13,1.27346692316401,1.26029198519987,1.28664186112815
NOx,2,14,1.26402001908244,1.25299676431449,1.27504327385038
NOx,2,15,1.27181737100927,1.25885150562269,1.28478323639586
NOx,2,16,1.28154694441047,1.26944625477053,1.29364763405042
NOx,2,17,1.28208169556477,1.27060040538167,1.29356298574786
NOx,2,18,1.26499358128919,1.25169991161346,1.27828725096491
NOx,2,19,1.22090999800816,1.20983696702557,1.23198302899075
NOx,2,20,1.13761186599965,1.12500066877896,1.15022306322033
NOx,2,21,1.00412425530679,0.991732521174406,1.01651598943918
NOx,2,22,0.840939208776051,0.830908474570265,0.850969942981837
NOx,2,23,0.695766859365851,0.684734234782565,0.706799483949137
NOx,3,0,0.886208000999639,0.885224131936515,0.887191870062763
NOx,3,1,0.906197871369104,0.905304503707247,0.907091239030962
NOx,3,2,0.939587700887307,0.938481806751172,0.940693595023441
NOx,3,3,0.969299488155902,0.968174428760143,0.970424547551661
NOx,3,4,0.989974434818321,0.988988048788542,0.9909608208481
NOx,3,5,1.00980237292796,1.00861536388931,1.0109893819666
NOx,3,6,1.03542327185631,1.03440007344522,1.03644647026739
NOx,3,7,1.06058137257477,1.05950202747438,1.06166071767516
NOx,3,8,1.07466676340993,1.07350930605123,1.07582422076864
NOx,3,9,1.0748032129032,1.07382135602399,1.07578506978241
NOx,3,10,1.07010867067556,1.06893228292932,1.07128505842181
NOx,3,11,1.0695447084671,1.06849366626812,1.07059575066608
NOx,3,12,1.07263709390444,1.07158605170546,1.07368813610342
NOx,3,13,1.07441767500266,1.07324128725641,1.07559406274891
NOx,3,14,1.07082481198134,1.06984295510213,1.07180666886055
NOx,3,15,1.05975593024712,1.05859847288841,1.06091338760582
NOx,3,16,1.03972679626456,1.03864745116416,1.04080614136495
NOx,3,17,1.01357372332673,1.01255052491564,1.01459692173781
NOx,3,18,0.986918344085224,0.985731335046581,0.988105353123867
NOx,3,19,0.96330706126153,0.962320675231751,0.96429344729131
NOx,3,20,0.940183230923983,0.939058171528224,0.941308290319742
NOx,3,21,0.914402384748612,0.913296490612477,0.915508278884746
NOx,3,22,0.891847078209061,0.890953710547203,0.892740445870918
NOx,3,23,0.886208000999639,0.885224131936515,0.887191870062763
NOx,4,0,0.870809838420533,0.870690487577348,0.870929189263718
NOx,4,1,0.893568413502272,0.893460072789451,0.893676754215092
NOx,4,2,0.931654132759037,0.931519956853749,0.931788308664326
NOx,4,3,0.965448732067012,0.965312242462075,0.965585221671949
NOx,4,4,0.988812524230813,0.988692897800536,0.988932150661089
NOx,4,5,1.01118847358901,1.01104443904167,1.01133250813636
NOx,4,6,1.04023716478522,1.04011306173738,1.04036126783307
NOx,4,7,1.06878834616844,1.06865740698619,1.06891928535069
NOx,4,8,1.08466457398615,1.08452413296875,1.08480501500355
NOx,4,9,1.08460275837101,1.08448368390556,1.08472183283646
NOx,4,10,1.07916508164127,1.07902233632241,1.07930782696012
NOx,4,11,1.07871399152376,1.07858649692874,1.07884148611877
NOx,4,12,1.0825808847723,1.08245339017729,1.08270837936731
NOx,4,13,1.08484399641187,1.08470125109301,1.08498674173072
NOx,4,14,1.08072481375947,1.08060573929402,1.08084388822492
NOx,4,15,1.06791015719706,1.06776971617966,1.06805059821446
NOx,4,16,1.04482466036137,1.04469372117912,1.04495559954362
NOx,4,17,1.01486129609731,1.01473719304947,1.01498539914516
NOx,4,18,0.984615861330071,0.984471826782724,0.984759895877417
NOx,4,19,0.958191746121328,0.958072119691052,0.958311372551604
NOx,4,20,0.932369245587704,0.932232755982766,0.932505735192641
NOx,4,21,0.903211539483464,0.903077363578175,0.903345715388752
NOx,4,22,0.87740192941299,0.877293588700169,0.87751027012581
NOx,4,23,0.870809838420533,0.870690487577348,0.870929189263718
NOx,5,0,0.941264225523833,0.939598689968216,0.94292976107945
NOx,5,1,0.946425314549987,0.944907409745316,0.947943219354657
NOx,5,2,0.957191925762108,0.955323798363088,0.959060053161127
NOx,5,3,0.969283503641238,0.967380991801014,0.971186015481462
NOx,5,4,0.981354013472193,0.979678971000517,0.983029055943869
NOx,5,5,0.99545003500845,0.993447855646573,0.997452214370326
NOx,5,6,1.0128453237115,1.01110993883912,1.01458070858387
NOx,5,7,1.02943164957528,1.02760555740605,1.03125774174451
NOx,5,8,1.03930011313994,1.03734641071071,1.04125381556918
NOx,5,9,1.04076065977743,1.03909286831048,1.04242845124437
NOx,5,10,1.03866535606886,1.03668096666163,1.04064974547609
NOx,5,11,1.03786058426198,1.03608045435779,1.03964071416617
NOx,5,12,1.03867829264303,1.03689816273884,1.04045842254721
NOx,5,13,1.03930004703922,1.037315657632,1.04128443644645
NOx,5,14,1.03828804540512,1.03662025393818,1.03995583687206
NOx,5,15,1.0350304729058,1.03307677047657,1.03698417533503
NOx,5,16,1.02901626135282,1.02719016918359,1.03084235352205
NOx,5,17,1.0196964471565,1.01796106228413,1.02143183202888
NOx,5,18,1.00649844263144,1.00449626326956,1.00850062199331
NOx,5,19,0.989670504639554,0.987995462167878,0.991345547111229
NOx,5,20,0.971823226439332,0.969920714599108,0.973725738279556
NOx,5,21,0.95597674715746,0.954108619758441,0.95784487455648
NOx,5,22,0.944924582613096,0.943406677808425,0.946442487417766
NOx,5,23,0.941264225523833,0.939598689968216,0.94292976107945
NOx,6,0,0.67365532130581,0.670020375491435,0.677290267120186
NOx,6,1,0.497191724947249,0.493891902433261,0.500491547461238
NOx,6,2,0.329782837666785,0.325696523059356,0.333869152274214
NOx,6,3,0.237364879837458,0.233208028068685,0.241521731606231
NOx,6,4,0.266204171822661,0.262560643766884,0.269847699878437
NOx,6,5,0.439826562259023,0.435440112595568,0.444213011922477
NOx,6,6,0.760303762293564,0.756523964284194,0.764083560302933
NOx,6,7,1.11674478590533,1.11275694653656,1.12073262527409
NOx,6,8,1.36049381124786,1.35621675087935,1.36477087161638
NOx,6,9,1.43321353014327,1.42958679647606,1.43684026381047
NOx,6,10,1.41662144479901,1.41227425496843,1.42096863462958
NOx,6,11,1.39664340314199,1.39276040060744,1.40052640567655
NOx,6,12,1.39694732055825,1.3930643180237,1.40083032309281
NOx,6,13,1.41148097505034,1.40713378521977,1.41582816488092
NOx,6,14,1.42896638615757,1.42533965249036,1.43259311982477
NOx,6,15,1.42755059066824,1.42327353029972,1.43182765103675
NOx,6,16,1.38609674213709,1.38210890276832,1.39008458150586
NOx,6,17,1.30727244838866,1.30349265037929,1.31105224639803
NOx,6,18,1.20909983370436,1.20471338404091,1.21348628336782
NOx,6,19,1.10667379291007,1.10303026485429,1.11031732096585
NOx,6,20,1.00593275179668,1.0017759000279,1.01008960356545
NOx,6,21,0.910324178094174,0.906237863486745,0.914410492701602
NOx,6,22,0.807953423858759,0.80465360134477,0.811253246372748
NOx,6,23,0.67365532130581,0.670020375491434,0.677290267120186
NOx,7,0,0.234029170211626,0.230739242478142,0.237319097945111
NOx,7,1,0.143969571757567,0.140983069419898,0.146956074095235
NOx,7,2,0.0794369364233543,0.0757384035351431,0.0831354693115654
NOx,7,3,0.0737723242222974,0.0700099886712061,0.0775346597733886
NOx,7,4,0.1678204285117,0.164522837528288,0.171118019495112
NOx,7,5,0.411100931429869,0.407130685412276,0.415071177447462
NOx,7,6,0.824716127450502,0.821295162292964,0.82813709260804
NOx,7,7,1.26804902080785,1.26443967270895,1.27165836890676
NOx,7,8,1.54639074208603,1.54251953292939,1.55026195124267
NOx,7,9,1.59270780928929,1.58942542758704,1.59599019099154
NOx,7,10,1.53795108303481,1.53401637312342,1.54188579294619
NOx,7,11,1.51697118225319,1.51345675964011,1.52048560486626
NOx,7,12,1.56033516773348,1.55682074512041,1.56384959034656
NOx,7,13,1.6488195543912,1.64488484447982,1.65275426430258
NOx,7,14,1.75305284610315,1.7497704644009,1.7563352278054
NOx,7,15,1.82302543003771,1.81915422088107,1.82689663919435
NOx,7,16,1.80829803411772,1.80468868601881,1.81190738221662
NOx,7,17,1.68364655003648,1.68022558487894,1.68706751519401
NOx,7,18,1.44014102971079,1.4361707836932,1.44411127572839
NOx,7,19,1.09533003494632,1.09203244396291,1.09862762592973
NOx,7,20,0.742147811393019,0.738385475841928,0.74591014694411
NOx,7,21,0.482250036992494,0.478551504104283,0.485948569880706
NOx,7,22,0.332009006847929,0.32902250451026,0.334995509185597
NOx,7,23,0.234029170211626,0.230739242478142,0.237319097945111
NOx,8,0,0.757870204509044,0.752779292940221,0.762961116077867
NOx,8,1,0.691058188640497,0.686435136469673,0.695681240811321
NOx,8,2,0.634299042014877,0.62857703176537,0.640021052264383
NOx,8,3,0.636612708184482,0.630791377933814,0.642434038435149
NOx,8,4,0.715544867307426,0.71044052829248,0.720649206322373
NOx,8,5,0.852253643098467,0.846112168187555,0.858395118009379
NOx,8,6,1.02159404847773,1.01629937775178,1.02688871920369
NOx,8,7,1.17449289213144,1.16890803733533,1.18007774692754
NOx,8,8,1.25425010773725,1.24826142639794,1.26023878907656
NOx,8,9,1.24565454445044,1.24057360669076,1.25073548221011
NOx,8,10,1.19781581586737,1.19172928850424,1.20390234323051
NOx,8,11,1.16112242447509,1.15568386743502,1.16656098151517
NOx,8,12,1.15217828332989,1.14673972628981,1.15761684036996
NOx,8,13,1.17142363447677,1.16533710711363,1.1775101618399
NOx,8,14,1.21063617549331,1.20555523773363,1.21571711325298
NOx,8,15,1.24363633343062,1.23764765209131,1.24962501476993
NOx,8,16,1.24354937882437,1.23796452402827,1.24913423362047
NOx,8,17,1.20170513352018,1.19641046279422,1.20699980424613
NOx,8,18,1.12118552245373,1.11504404754282,1.12732699736464
NOx,8,19,1.01247057048873,1.00736623147379,1.01757490950368
NOx,8,20,0.906757911590018,0.90093658133935,0.912579241840685
NOx,8,21,0.83690555402427,0.831183543774763,0.842627564273776
NOx,8,22,0.79911281096498,0.794489758794156,0.803735863135804
NOx,8,23,0.757870204509044,0.752779292940221,0.762961116077867
NOx,9,0,0.983651815099024,0.982781935654662,0.984521694543386
NOx,9,1,0.982779160770093,0.981984400617943,0.983573920922243
NOx,9,2,0.982948600128097,0.981974336830898,0.983922863425297
NOx,9,3,0.984816334466275,0.983823439133716,0.985809229798833
NOx,9,4,0.988633646486399,0.987756931907037,0.989510361065761
NOx,9,5,0.994183690441384,0.993140549668861,0.995226831213908
NOx,9,6,1.00100912706554,1.00010162043898,1.0019166336921
NOx,9,7,1.00745280408492,1.00649942271253,1.0084061854573
NOx,9,8,1.01146374109322,1.01044535705717,1.01248212512927
NOx,9,9,1.01238731705923,1.01151425854576,1.0132603755727
NOx,9,10,1.0117339170966,1.01069997262033,1.01276786157288
NOx,9,11,1.01105931969884,1.01012926427987,1.01198937511781
NOx,9,12,1.0108007661573,1.00987071073834,1.01173082157627
NOx,9,13,1.01086211896321,1.00982817448694,1.01189606343949
NOx,9,14,1.01114729217506,1.01027423366159,1.01202035068853
NOx,9,15,1.0115671965926,1.01054881255655,1.01258558062865
NOx,9,16,1.01195848491052,1.01100510353814,1.01291186628291
NOx,9,17,1.01128431756426,1.0103768109377,1.01219182419082
NOx,9,18,1.0079453378258,1.00690219705328,1.00898847859833
NOx,9,19,1.00135492132431,1.00047820674494,1.00223163590367
NOx,9,20,0.993866591681124,0.992873696348565,0.994859487013682
NOx,9,21,0.988244731537442,0.987270468240242,0.989218994834641
NOx,9,22,0.985196952679735,0.984402192527585,0.985991712831885
NOx,9,23,0.983651815099024,0.982781935654662,0.984521694543386
NOx,avi.cruise,0,0.445615367332398,0.441700156064026,0.44953057860077
NOx,avi.cruise,1,0.166309190571127,0.162755066154847,0.169863314987407
NOx,avi.cruise,2,-0.0116523762832753,-0.0160538468082795,-0.00725090575827118
NOx,avi.cruise,3,0.0806601419252037,0.0761827397258744,0.0851375441245329
NOx,avi.cruise,4,0.445834162852301,0.441909824744071,0.44975850096053
NOx,avi.cruise,5,0.89414820305606,0.889423382111833,0.898873024000286
NOx,avi.cruise,6,1.24623538866827,1.24216423052174,1.2503065468148
NOx,avi.cruise,7,1.44061354480255,1.43631820567381,1.44490888393128
NOx,avi.cruise,8,1.45779872925538,1.4531917660382,1.46240569247256
NOx,avi.cruise,9,1.33932775784525,1.33542151908228,1.34323399660821
NOx,avi.cruise,10,1.22125584426239,1.21657331323211,1.22593837529267
NOx,avi.cruise,11,1.22767869066218,1.22349631586512,1.23186106545924
NOx,avi.cruise,12,1.32314242389748,1.31896004910042,1.32732479869454
NOx,avi.cruise,13,1.39644493499563,1.39176240396535,1.4011274660259
NOx,avi.cruise,14,1.3905593733905,1.38665313462754,1.39446561215347
NOx,avi.cruise,15,1.36304687966451,1.35843991644733,1.36765384288169
NOx,avi.cruise,16,1.37848510237614,1.3741897632474,1.38278044150488
NOx,avi.cruise,17,1.415285375333,1.41121421718647,1.41935653347953
NOx,avi.cruise,18,1.39629832783206,1.39157350688783,1.40102314877628
NOx,avi.cruise,19,1.27379250083333,1.2698681627251,1.27771683894156
NOx,avi.cruise,20,1.08732237437373,1.0828449721744,1.09179977657306
NOx,avi.cruise,21,0.889472306970659,0.885070836445655,0.893873777495664
NOx,avi.cruise,22,0.686710388050741,0.683156263634461,0.690264512467021
NOx,avi.cruise,23,0.445615367332398,0.441700156064026,0.44953057860077
