time,N
1,0.638208316500581
2,0.632339930993621
3,0.625879445174138
4,0.61889943509915
5,0.611472476825673
6,0.603671146410727
7,0.595568019911328
8,0.587235673384495
9,0.578746682887245
10,0.570173624476597
11,0.561589074209567
12,0.553065608143175
13,0.544675802334437
14,0.536492232840371
15,0.528587475717996
16,0.521034107024328
17,0.513904702816387
18,0.507271839151189
19,0.501208092085753
20,0.495786037677095
21,0.491078251982236
22,0.48715731105819
23,0.484095790961978
24,0.481966267750616
25,0.480841317481123
26,0.480793516210515
27,0.481895439995812
28,0.48421966489403
29,0.487838766962188
30,0.492825322257303
31,0.499251906836393
32,0.507191096756476
33,0.51671546807457
34,0.527897596847693
35,0.540810059132862
36,0.555525430987095
37,0.57211628846741
38,0.590655207630825
39,0.611214764534358
40,0.633867535235026
41,0.658686095789848
42,0.685737752482007
43,0.714995208614837
44,0.746349338443591
45,0.779688318099319
46,0.814900323713071
47,0.851873531415897
48,0.890496117338848
49,0.930656257612973
50,0.972242128369324
51,1.01514190573895
52,1.0592437658529
53,1.10443588484223
54,1.15060643883798
55,1.19764360397121
56,1.24543555637296
57,1.29387047217429
58,1.34283652750625
59,1.39222189849988
60,1.44191476128624
61,1.49180329199638
62,1.54177566676134
63,1.59172006171219
64,1.64152465297996
65,1.6910776166957
66,1.74026712899048
67,1.78898136599533
68,1.83710850384132
69,1.88453671865948
70,1.93115418658087
71,1.97684908373654
72,2.02150958625754
73,2.06502387027491
74,2.10728011191972
75,2.14816648732301
76,2.18757117261583
77,2.22538234392923
78,2.26148817739425
79,2.29577684914196
80,2.3281365353034
81,2.35845541200963
82,2.38662169018387
83,2.4125582337752
84,2.43628758637018
85,2.457850105159
86,2.47728614733186
87,2.49463607007895
88,2.50994023059046
89,2.52323898605659
90,2.53457269366754
91,2.54398171061349
92,2.55150639408465
93,2.55718710127121
94,2.56106418936335
95,2.56317801555129
96,2.5635689370252
97,2.56227731097529
98,2.55934349459175
99,2.55480784506477
100,2.54871071958455
101,2.54109247534129
102,2.53199346952517
103,2.52145405932639
104,2.50951460193515
105,2.49621545454164
106,2.48159697433605
107,2.46569951850859
108,2.44856344424943
109,2.43022910874879
110,2.41073686919685
111,2.39012708278381
112,2.36844010669985
113,2.34571629813519
114,2.32199601428
115,2.29731961232449
116,2.27172744945885
117,2.24525988287327
118,2.21795726975795
119,2.18985996730309
120,2.16100833269887
121,2.13144272313549
122,2.10120349580315
123,2.07033127514742
124,2.03886979245768
125,2.00686478343869
126,1.97436201720211
127,1.9414072628596
128,1.90804628952285
129,1.8743248663035
130,1.84028876231324
131,1.80598374666373
132,1.77145558846664
133,1.73675005683363
134,1.70191292087638
135,1.66698994970655
136,1.63202691243581
137,1.59706957817583
138,1.56216371603828
139,1.52735509513482
140,1.49268948457712
141,1.45821265347686
142,1.42397037094569
143,1.39000840609529
144,1.35637252803733
145,1.32310850588347
146,1.29026210874538
147,1.25787910573473
148,1.22600526596319
149,1.19468635854242
150,1.16396815258409
151,1.13389641719988
152,1.10451692150145
153,1.07587543460046
154,1.04801772560859
155,1.02098956363751
156,0.994836717798871
157,0.969604957204356
158,0.945340050965629
159,0.922087768194357
160,0.89989387800221
161,0.878804149500855
162,0.85886435180196
163,0.840120098418544
164,0.822591737532959
165,0.806246635987501
166,0.79104548933238
167,0.776948993117805
168,0.763917842893988
169,0.751912734211137
170,0.740894362619464
171,0.730823423669177
172,0.721660612910487
173,0.713366625893604
174,0.705902158168738
175,0.699227905286099
176,0.693304562795898
177,0.688092826248344
178,0.683553391193646
179,0.679646953182017
180,0.676334207763664
181,0.673575850488799
182,0.671332576907632
183,0.669565082570371
184,0.668234063027228
185,0.667300213828414
186,0.666724230524136
187,0.666466808664606
188,0.666488643800033
189,0.666750431480628
190,0.667212867256602
191,0.667836646678162
192,0.668582465295522
193,0.669411018658888
194,0.670283002318472
195,0.671159111824485
196,0.672000042727135
197,0.672766490576634
198,0.67341915092319
199,0.673918719317015
200,0.674225891308318
201,0.674301362447309
202,0.674105828284198
203,0.673599984369196
204,0.672748930395817
205,0.671552742402658
206,0.670028175676576
207,0.668192088224971
208,0.666061338055243
209,0.663652783174793
210,0.660983281591021
211,0.658069691311328
212,0.654928870343113
213,0.651577676693778
214,0.648032968370722
215,0.644311603381347
216,0.640430439733051
217,0.636406335433236
218,0.632256148489302
219,0.62799673690865
220,0.623644958698679
221,0.61921767186679
222,0.614731734420383
223,0.610204004366859
224,0.605651339713618
225,0.601090598468061
226,0.596538638637587
227,0.592012318229597
228,0.587528495251492
229,0.583104027710672
230,0.578755773614537
231,0.574500590970487
232,0.570355337785924
233,0.566336872068246
234,0.562462051824855
235,0.558747735063151
236,0.555210779790535
237,0.551868044014405
238,0.548736385742164
239,0.545832662981211
240,0.543173733738947
241,0.540776456022772
242,0.538657687840086
243,0.53683428719829
244,0.535322925216902
245,0.534129059742484
246,0.53324076804852
247,0.532644632305433
248,0.532327234683645
249,0.532275157353579
250,0.532474982485658
251,0.532913292250305
252,0.533576668817942
253,0.534451694358993
254,0.535524951043879
255,0.536783021043023
256,0.538212486526849
257,0.539799929665779
258,0.541531932630236
259,0.543395077590642
260,0.54537594671742
261,0.547461122180994
262,0.549637186151785
263,0.551890720800216
264,0.554208308296711
265,0.556576530811691
266,0.55898197051558
267,0.561411209578801
268,0.563850830171775
269,0.566287414464927
270,0.568707544628678
271,0.571097802833451
272,0.573444771249669
273,0.575735032047755
274,0.577955167398132
275,0.580091759471221
276,0.582131390437447
277,0.584060642467231
278,0.585866097730997
279,0.587534338399167
280,0.589051946642163
281,0.59040550463041
282,0.591581594534329
283,0.592566798524342
284,0.593347698770874
285,0.59391391806711
286,0.594272093628539
287,0.59443477763212
288,0.594414528193529
289,0.59422390342844
290,0.593875461452529
291,0.593381760381471
292,0.592755358330943
293,0.592008813416617
294,0.591154683754172
295,0.590205527459281
296,0.58917390264762
297,0.588072367434864
298,0.586913479936689
299,0.585709798268769
300,0.584473880546781
301,0.5832182848864
302,0.5819555694033
303,0.580698292213157
304,0.579459011431647
305,0.578250285174445
306,0.577084671557227
307,0.575974728695666
308,0.57493301470544
309,0.573972087702222
310,0.573104505801689
311,0.572342827119516
312,0.571699609771378
313,0.571187411872951
314,0.570818791539909
315,0.570606306887928
316,0.570562516032684
317,0.570699977089851
318,0.571031248175106
319,0.571568887404123
320,0.572325452892577
321,0.573313502756145
322,0.574545595110501
323,0.576034288071321
324,0.57779213975428
325,0.579831179617358
326,0.582147403921893
327,0.584718272868807
328,0.587520214124459
329,0.59052965535521
330,0.593723024227423
331,0.597076748407457
332,0.600567255561675
333,0.604170973356436
334,0.607864329458103
335,0.611623751533035
336,0.615425667247595
337,0.619246504268143
338,0.623062690261041
339,0.626850652892648
340,0.630586819829327
341,0.634247618737439
342,0.637809477283344
343,0.641248823133403
344,0.644542083953978
345,0.64766568741143
346,0.65059606117212
347,0.653309632902408
348,0.655782830268656
349,0.657992080937225
350,0.659913812574475
351,0.661524452846769
352,0.662800429420467
353,0.66371816996193
354,0.664254102137519
355,0.664384653613595
356,0.664086252056519
357,0.663335325132652
358,0.662108300508356
359,0.660381605849992
360,0.658131668823919
361,0.6553349170965
362,0.651967778334096
363,0.648006680203067
364,0.643428050369775
365,0.638208316500581
