sector,wday,hour,coeff,coeff_l,coeff_u
1,1,0,0.933739043991531,0.924306930342804,0.943171157640258
1,2,0,0.945106384237218,0.93574705266779,0.954465715806645
1,3,0,0.948908212271835,0.939576001852016,0.958240422691655
1,4,0,0.957916223867544,0.948745650275047,0.967086797460042
1,5,0,0.949437790252224,0.940029751628851,0.958845828875598
1,6,0,0.965771088989094,0.956706862510243,0.974835315467946
1,7,0,0.964401900612604,0.955331453805055,0.973472347420153
1,1,1,0.908154319996322,0.899348603342532,0.916960036650112
1,2,1,0.928457359539574,0.919678747401967,0.937235971677181
1,3,1,0.931098191801768,0.922340454596534,0.939855929007001
1,4,1,0.942369563556846,0.933714857409032,0.951024269704661
1,5,1,0.938095742222559,0.92928837756578,0.946903106879338
1,6,1,0.952712583036055,0.94412978080433,0.961295385267779
1,7,1,0.948853037169512,0.940267170107805,0.957438904231219
1,1,2,0.895486853596521,0.885065094594171,0.905908612598871
1,2,2,0.921253452621637,0.910945652948007,0.931561252295267
1,3,2,0.923017388770528,0.912743289244183,0.933291488296873
1,4,2,0.932946848689499,0.922892745415656,0.943000951963341
1,5,2,0.931045480227756,0.920669974698605,0.941420985756907
1,6,2,0.945057887887981,0.935146117429403,0.95496965834656
1,7,2,0.941001346573382,0.931080177243052,0.950922515903712
1,1,3,0.896213621958938,0.885532441568285,0.906894802349591
1,2,3,0.923270172043929,0.912694115060772,0.933846229027087
1,3,3,0.923984700561707,0.913441951764771,0.934527449358644
1,4,3,0.930791399587185,0.920461416433767,0.941121382740603
1,5,3,0.929558436405678,0.918917690535988,0.940199182275367
1,6,3,0.943522278767266,0.933331426980483,0.953713130554048
1,7,3,0.938788449716579,0.928588622700428,0.94898827673273
1,1,4,0.909257153286428,0.899574986685162,0.918939319887694
1,2,4,0.933884043825407,0.924239207276944,0.94352888037387
1,3,4,0.933647991023487,0.924026959549496,0.943269022497478
1,4,4,0.936870746528722,0.927372712497886,0.946368780559558
1,5,4,0.935673022304272,0.92599342837673,0.945352616231813
1,6,4,0.948122137342388,0.938709279270542,0.957534995414233
1,7,4,0.940820826002219,0.931403964669476,0.950237687334963
1,1,5,0.931742869406204,0.920671534789521,0.942814204022887
1,2,5,0.952010328233726,0.941076441231574,0.962944215235877
1,3,5,0.952035443811645,0.941139070220617,0.962931817402673
1,4,5,0.951949188027759,0.941304025730973,0.962594350324545
1,5,5,0.952314358279441,0.941301974249049,0.963326742309833
1,6,5,0.958065850879471,0.947581045646443,0.968550656112499
1,7,5,0.946473601148787,0.93597792227738,0.956969280020193
1,1,6,0.960425810002692,0.950485086545132,0.970366533460252
1,2,6,0.976081846631836,0.966198181510295,0.985965511753378
1,3,6,0.978129642454086,0.968272480092055,0.987986804816118
1,4,6,0.975668200912442,0.96595976566476,0.985376636160123
1,5,6,0.980730141043401,0.970803074849366,0.990657207237436
1,6,6,0.972268749283694,0.962660753920363,0.981876744647025
1,7,6,0.955299138047253,0.945685728906323,0.964912547188183
1,1,7,0.990548630783142,0.980238276277967,1.00085898528832
1,2,7,1.00197561369376,0.991750168655893,1.01220105873163
1,3,7,1.00494375552044,0.994748548818344,1.01513896222253
1,4,7,1.00144963327048,0.991437741361006,1.01146152517996
1,5,7,1.01250531225104,1.00222442025791,1.02278620424417
1,6,7,0.988258155238189,0.978366629667247,0.998149680809132
1,7,7,0.967601976360748,0.95770322524244,0.977500727479056
1,1,8,1.01686188849535,1.00600248179379,1.0277212951969
1,2,8,1.02470163585517,1.01396514166806,1.03543813004228
1,3,8,1.0235123520983,1.01281134811388,1.03421335608272
1,4,8,1.02063315486734,1.01016440928312,1.03110190045155
1,5,8,1.03597181841061,1.02516322266841,1.04678041415282
1,6,8,1.00309322053663,0.992773623915682,1.01341281715757
1,7,8,0.983917429768082,0.973587983311209,0.994246876224954
1,1,9,1.03613594545841,1.02648629294711,1.04578559796971
1,2,9,1.04055918159423,1.03094600332145,1.05017235986702
1,3,9,1.03066581891302,1.021076299667,1.04025533815905
1,4,9,1.02935855424758,1.0198910218606,1.03882608663457
1,5,9,1.04583044155122,1.036182893679,1.05547798942343
1,6,9,1.01469430035253,1.00531136655962,1.02407723414545
1,7,9,1.00293813186725,0.993551237631688,1.01232502610282
1,1,10,1.04827268084519,1.03728416453451,1.05926119715586
1,2,10,1.04784725827764,1.03699057070162,1.05870394585367
1,3,10,1.03222128955488,1.02140131789243,1.04304126121733
1,4,10,1.0312091689586,1.02063281002389,1.04178552789332
1,5,10,1.04665888642773,1.03572620434987,1.05759156850559
1,6,10,1.02231736602708,1.01189681025137,1.0327379218028
1,7,10,1.02050015519418,1.01006914405491,1.03093116633345
1,1,11,1.05372861863955,1.04361116741312,1.06384606986598
1,2,11,1.04568573324276,1.03563937692684,1.05573208955867
1,3,11,1.03411378124293,1.02409577632145,1.04413178616441
1,4,11,1.03025495008719,1.02040268832232,1.04010721185206
1,5,11,1.04358638944074,1.03349060890877,1.05368216997271
1,6,11,1.02554768275774,1.01580549869203,1.03528986682345
1,7,11,1.03264312451176,1.02289465415732,1.0423915948662
1,1,12,1.05522578531729,1.04510833409087,1.06534323654372
1,2,12,1.03834735599347,1.02830099967755,1.04839371230938
1,3,12,1.03707515460097,1.02705714967949,1.04709315952245
1,4,12,1.02934527632915,1.01949301456428,1.03919753809402
1,5,12,1.03937479976307,1.0292790192311,1.04947058029504
1,6,12,1.02567323130279,1.01593104723708,1.0354154153685
1,7,12,1.03897469089809,1.02922622054365,1.04872316125253
1,1,13,1.05655554482532,1.04556702851465,1.067544061136
1,2,13,1.03254627045175,1.02168958287573,1.04340295802777
1,3,13,1.03936206381508,1.02854209215262,1.05018203547753
1,4,13,1.03073887265315,1.02016251371844,1.04131523158786
1,5,13,1.03565614875366,1.0247234666758,1.04658883083152
1,6,13,1.02479442255309,1.01437386677738,1.03521497832881
1,7,13,1.04080791335226,1.03037690221299,1.05123892449153
1,1,14,1.05972690057704,1.05007724806574,1.06937655308834
1,2,14,1.03243452521405,1.02282134694127,1.04204770348683
1,3,14,1.04019574021394,1.03060622096791,1.04978525945997
1,4,14,1.03529500177985,1.02582746939287,1.04476253416683
1,5,14,1.03391318564314,1.02426563777093,1.04356073351535
1,6,14,1.02509011634564,1.01570718255272,1.03447305013855
1,7,14,1.04010205957433,1.03071516533877,1.0494889538099
1,1,15,1.06299729777706,1.05213789107551,1.07385670447861
1,2,15,1.03675972644102,1.02602323225391,1.04749622062813
1,3,15,1.04085217524116,1.03015117125674,1.05155317922558
1,4,15,1.04094577432487,1.03047702874066,1.05141451990909
1,5,15,1.0353301951358,1.0245215993936,1.04613879087801
1,6,15,1.02889319346033,1.01857359683939,1.03921279008127
1,7,15,1.04014952142982,1.02982007497295,1.05047896788669
1,1,16,1.06427192767704,1.05396157317186,1.07458228218221
1,2,16,1.04346526991918,1.03323982488132,1.05369071495705
1,3,16,1.04266659224124,1.03247138553915,1.05286179894333
1,4,16,1.04529784775324,1.03528595584376,1.05530973966272
1,5,16,1.04061762592632,1.03033673393319,1.05089851791944
1,6,16,1.03803032877146,1.02813880320052,1.04792185434241
1,7,16,1.04398999786753,1.03409124674922,1.05388874898584
1,1,17,1.06285253792042,1.05291181446286,1.07279326137798
1,2,17,1.04905659653231,1.03917293141077,1.05894026165385
1,3,17,1.0446550397705,1.03479787740847,1.05451220213253
1,4,17,1.04645923449727,1.03675079924959,1.05616766974495
1,5,17,1.04541447369606,1.03548740750203,1.0553415398901
1,6,17,1.04821809856025,1.03861010319692,1.05782609392358
1,7,17,1.04977421345449,1.04016080431356,1.05938762259542
1,1,18,1.05894063815673,1.04786930354005,1.07001197277341
1,2,18,1.04911264756943,1.03817876056728,1.06004653457158
1,3,18,1.04433730016786,1.03344092657683,1.05523367375889
1,4,18,1.04286192697451,1.03221676467773,1.0535070892713
1,5,18,1.04209128821837,1.03107890418797,1.05310367224876
1,6,18,1.05123423404085,1.04074942880783,1.06171903927388
1,7,18,1.05249973138013,1.04200405250872,1.06299541025153
