time,N
0,0.99999905119931
1,0.999999369982524
2,0.999999759599565
3,1.00000016898458
4,1.00000055404295
5,1.00000087873954
6,1.00000111313873
7,1.00000125892366
8,1.00000132854201
9,1.00000132080126
10,1.00000121334937
11,1.00000098831107
12,1.00000067781948
13,1.00000033778403
14,1.00000001268099
15,0.999999722703393
16,0.999999482882667
17,0.999999283792191
18,0.999999100243015
19,0.999998923769084
20,0.99999879476435
21,0.999998760991943
22,0.999998845754978
23,0.99999905119931
