sector,hour,coeff,coeff_l,coeff_u
1,0,0.900821908384957,0.896199498604355,0.905444318165558
1,1,0.869827229562423,0.865622485173009,0.874031973951836
1,2,0.856012479056876,0.850822134123266,0.861202823990486
1,3,0.848766258335313,0.843483229503364,0.854049287167262
1,4,0.849347309544599,0.844705991137138,0.85398862795206
1,5,0.872737505014819,0.8671705041678,0.878304505861838
1,6,0.929211485815647,0.924399859618599,0.934023112012695
1,7,0.99842607518664,0.993356577501551,1.00349557287173
1,8,1.04968174764353,1.04425150548058,1.05511198980649
1,9,1.06953336865678,1.06491274654352,1.07415399077004
1,10,1.07129667429011,1.06577935023873,1.07681399834148
1,11,1.06934946422428,1.06441028684352,1.07428864160504
1,12,1.06822226418971,1.06328308680895,1.07316144157047
1,13,1.06775607274062,1.06223874868925,1.07327339679199
1,14,1.06879640023734,1.06417577812408,1.0734170223506
1,15,1.07435586123685,1.0689256190739,1.07978610339981
1,16,1.0870504882271,1.08198099054202,1.09211998591219
1,17,1.1017138529088,1.09690222671175,1.10652547910585
1,18,1.10816045442117,1.10259345357415,1.11372745526819
1,19,1.09798351194243,1.09334219353497,1.10262483034989
1,20,1.0681334564111,1.06285042757915,1.07341648524305
1,21,1.01714683991512,1.01195649498151,1.02233718484873
1,22,0.954847383668827,0.950642639279414,0.959052128058241
1,23,0.900821908384957,0.896199498604355,0.905444318165558
10,0,0.707445986069326,0.703879320208751,0.711012651929902
10,1,0.708098859928064,0.704860167599741,0.711337552256386
10,2,0.706225967930553,0.70221701985151,0.710234916009597
10,3,0.704073727799759,0.69999526510072,0.708152190498799
10,4,0.711254726008704,0.707678835159765,0.714830616857643
10,5,0.745897614293223,0.741594676582754,0.750200552003692
10,6,0.822723111649263,0.819013807915578,0.826432415382947
10,7,0.934727668943722,0.930814910262286,0.938640427625158
10,8,1.06736570377847,1.06316986571507,1.07156154184187
10,9,1.20670071608185,1.20314123549478,1.21026019666893
10,10,1.33975203648269,1.33548759973606,1.34401647322932
10,11,1.45301118826367,1.44920099369966,1.45682138282768
10,12,1.52812503019654,1.52431483563253,1.53193522476055
10,13,1.54449701406076,1.54023257731413,1.54876145080739
10,14,1.49237585051827,1.48881636993119,1.49593533110534
10,15,1.38478256933174,1.38058673126834,1.38897840739514
10,16,1.23827001970087,1.23435726101944,1.24218277838231
10,17,1.07711446651093,1.07340516277725,1.08082377024461
10,18,0.930567843123999,0.92626490541353,0.934870780834468
10,19,0.820813499206752,0.817237608357814,0.824389390055691
10,20,0.749463074266248,0.745384611567209,0.753541536965288
10,21,0.714064114377267,0.710055166298224,0.718073062456311
10,22,0.705203225407998,0.701964533079676,0.708441917736321
10,23,0.707445986069326,0.703879320208751,0.711012651929902
11,0,0.950127244639099,0.942898826663778,0.957355662614419
11,1,0.949840734118013,0.943015768698537,0.956665699537489
11,2,0.949402466128881,0.941480451261848,0.957324480995914
11,3,0.949540832699543,0.941400631665283,0.957681033733802
11,4,0.951710795393648,0.944221468874564,0.959200121912733
11,5,0.958207306521037,0.949820678338383,0.966593934703692
11,6,0.970907894758992,0.963254147066137,0.978561642451848
11,7,0.989092481915511,0.981201380757047,0.996983583073975
11,8,1.01113015367739,1.00288156325049,1.0193787441043
11,9,1.03492146507435,1.02745615517348,1.04238677497523
11,10,1.05764215395467,1.04930934224847,1.06597496566087
11,11,1.07640582266482,1.06863960598421,1.08417203934542
11,12,1.08832777595795,1.08056155927734,1.09609399263855
11,13,1.09053407445606,1.08220126274986,1.09886688616226
11,14,1.08176544700555,1.07430013710468,1.08923075690642
11,15,1.06414856750593,1.05589997707903,1.07239715793284
11,16,1.04033211942683,1.03244101826836,1.04822322058529
11,17,1.01407682125816,1.00642307356531,1.02173056895102
11,18,0.989859820844463,0.981473192661808,0.998246449027117
11,19,0.971161679745717,0.963672353226632,0.978651006264801
11,20,0.958561877636187,0.950421676601928,0.966702078670447
11,21,0.952040945761647,0.944118930894613,0.95996296062868
11,22,0.950134274216446,0.94330930879697,0.956959239635923
11,23,0.950127244639099,0.942898826663778,0.957355662614419
2,0,0.760125001071939,0.74848549417142,0.771764507972458
2,1,0.634716580039936,0.624136017768267,0.645297142311606
2,2,0.559355712559723,0.546280949991802,0.572430475127644
2,3,0.518000718803344,0.504695100789075,0.531306336817613
2,4,0.515264297809145,0.503583989629379,0.526944605988911
2,5,0.579637781369715,0.565610327197762,0.593665235541668
2,6,0.729254246314888,0.71714253725969,0.741365955370087
2,7,0.916841993887211,0.904075291559198,0.929608696215224
2,8,1.07293646996662,1.05925538981098,1.08661755012225
2,9,1.16073355585609,1.14910591054135,1.17236120117083
2,10,1.19408819254697,1.18018606190229,1.20799032319166
2,11,1.19110833946767,1.17867233095327,1.20354434798208
2,12,1.16907006282023,1.15663405430583,1.18150607133463
2,13,1.14486003524583,1.13095790460115,1.15876216589051
2,14,1.13654997211948,1.12492232680474,1.14817761743422
2,15,1.16470174397616,1.15102066382053,1.1783828241318
2,16,1.24611908678712,1.23335238445911,1.25888578911513
2,17,1.35027234790668,1.33816063885148,1.36238405696187
2,18,1.41611103313045,1.4020835789585,1.43013848730241
2,19,1.39883688977541,1.38715658159564,1.41051719795517
2,20,1.30186536566524,1.28855974765097,1.31517098367951
2,21,1.13832782573362,1.1252530631657,1.15140258830154
2,22,0.94109774607459,0.93051718380292,0.951678308346259
2,23,0.760125001071939,0.74848549417142,0.771764507972458
3,0,0.876928884030474,0.876034344823755,0.877823423237193
3,1,0.898580177143494,0.897767991835073,0.899392362451915
3,2,0.934630034106578,0.933624499574224,0.935635568638932
3,3,0.966689571956185,0.965666636853479,0.967712507058891
3,4,0.989003935325306,0.98810717307453,0.989900697576083
3,5,1.01042453259068,1.00934520666835,1.01150385851301
3,6,1.03812910543838,1.03719884896805,1.03905936190872
3,7,1.06537722855223,1.06439586804246,1.06635858906199
3,8,1.08072859555268,1.07967615729061,1.08178103381475
3,9,1.08105919573116,1.08016655698201,1.0819518344803
3,10,1.07614280656742,1.07507313934257,1.07721247379227
3,11,1.07559150614454,1.07463590346008,1.07654710882901
3,12,1.07892200178892,1.07796639910446,1.07987760447338
3,13,1.08084269370175,1.0797730264769,1.0819123609266
3,14,1.07698953546072,1.07609689671158,1.07788217420987
3,15,1.06500573111599,1.06395329285392,1.06605816937807
3,16,1.04319899137735,1.04221763086759,1.04418035188712
3,17,1.01466371556893,1.0137334590986,1.01559397203926
3,18,0.985580170480291,0.984500844557962,0.98665949640262
3,19,0.959870630238686,0.958973867987909,0.960767392489462
3,20,0.934814186372306,0.9337912512696,0.935837121475012
