sector,wday,coeff,coeff_l,coeff_u
1,1,1.01888657942496,1.01471726820291,1.023055890647
1,2,1.04217369244178,1.03816443601269,1.04618294887086
1,3,1.03985401610496,1.03624235325012,1.04346567895979
1,4,1.04805940396114,1.04469861865651,1.05142018926577
1,5,1.01457294563785,1.01096128278302,1.01818460849269
1,6,0.932946766732798,0.928937510303715,0.936956023161881
1,7,0.903506595696516,0.899337284474471,0.907675906918561
10,1,0.996967639575933,0.996028173883349,0.997907105268517
10,2,0.997979103512164,0.997242995007609,0.99871521201672
10,3,0.998990321296576,0.998407513664212,0.999573128928941
10,4,1.00000104542655,0.9994788560296,1.00052323482351
10,5,1.00101115100373,1.00042834337137,1.0015939586361
10,6,1.00202072431672,1.00128461581217,1.00275683282128
10,7,1.00303001486832,1.00209054917573,1.0039694805609
11,1,0.998254115228827,0.997085922420505,0.999422308037149
11,2,0.999554568410774,0.998714109625451,1.0003950271961
11,3,1.00069116913631,0.999861437162739,1.00152090110988
11,4,1.0013375811717,1.00052016882005,1.00215499352336
11,5,1.00117610952114,1.00034637754757,1.00200584149471
11,6,1.00020406784614,0.99936360906082,1.00104452663147
11,7,0.998782388685107,0.997614195876785,0.999950581493429
2,1,1.0160304657812,1.0125973446369,1.01946358692551
2,2,1.00844881522925,1.00579687824789,1.01110075221062
2,3,1.00050201845219,0.997937776292188,1.00306626061219
2,4,0.995372968289208,0.992870408063479,0.997875528514938
2,5,0.994180090660988,0.991615848500986,0.99674433282099
2,6,0.993846947117341,0.991195010135976,0.996498884098705
2,7,0.991618694469815,0.988185573325509,0.995051815614121
3,1,1.07197145628769,1.06797947656747,1.0759634360079
3,2,1.0805622536045,1.07676474944112,1.08435975776788
3,3,1.08316355599583,1.07973896861863,1.08658814337302
3,4,1.06046233106479,1.05725362489299,1.0636710372366
3,5,0.995756052516345,0.992331465139154,0.999180639893537
3,6,0.901506138232376,0.897708634068999,0.905303642395754
3,7,0.806578212298476,0.802586232578265,0.810570192018686
4,1,1.08451600412426,1.08068989838481,1.08834210986371
4,2,1.08715968572672,1.08351999744442,1.09079937400902
4,3,1.08400290317409,1.08072063177181,1.08728517457638
4,4,1.05825142969217,1.05517605635464,1.06132680302969
4,5,0.992950510080027,0.989668238677742,0.996232781482311
4,6,0.896741288183686,0.893101599901386,0.900380976465987
4,7,0.796378179019043,0.792552073279597,0.800204284758489
5,1,1.03066190749434,1.02449245972317,1.03683135526551
5,2,1.03390795944982,1.02862792711386,1.03918799178578
5,3,1.03379294467026,1.0289047310426,1.03868115829791
5,4,1.02310865521696,1.01835113740797,1.02786617302595
5,5,0.996889927572201,0.992001713944545,1.00177814119986
5,6,0.959903881193865,0.954623848857904,0.965183913529826
5,7,0.921734724402553,0.915565276631382,0.927904172173724
6,1,1.01571520124454,1.00742598168341,1.02400442080568
6,2,1.01717459380916,1.01103544065357,1.02331374696476
6,3,1.01638848517083,1.01036121918287,1.02241575115879
6,4,1.01056812792431,1.00466899134486,1.01646726450376
6,5,0.998314155183066,0.992286889195108,1.00434142117102
6,6,0.980853670566058,0.974714517410462,0.986992823721654
6,7,0.960985766102035,0.952696546540899,0.969274985663172
7,1,1.05595498682918,1.04785911991091,1.06405085374744
7,2,1.09128529662083,1.08357118404167,1.09899940919998
7,3,1.11425989964836,1.10730458012316,1.12121521917357
7,4,1.1165799878265,1.11006970295303,1.12309027269997
7,5,1.04586101948218,1.03890569995697,1.05281633900739
7,6,0.884317379313044,0.876603266733885,0.892031491892203
7,7,0.691741430279908,0.68364556336164,0.699837297198175
8,1,0.985984404309576,0.981821008940828,0.990147799678323
8,2,1.00615827879353,1.0024514765182,1.00986508106885
8,3,1.01748890135815,1.01410184994818,1.02087595276812
8,4,1.01878454147821,1.01551484674621,1.02205423621021
8,5,1.01118360882679,1.00779655741682,1.01457066023676
8,6,0.99358627488283,0.989879472607505,0.997293077158156
8,7,0.966813990350916,0.962650594982168,0.970977385719663
9,1,0.998334746701646,0.997891848637651,0.99877764476564
9,2,1.00018601351306,0.999803592565414,1.00056843446072
9,3,1.00134749914739,1.00099460109209,1.0017003972027
9,4,1.00143395598848,1.00109093430355,1.00177697767341
9,5,1.00056117412485,1.00020827606955,1.00091407218015
9,6,0.999436029552431,0.99905360860478,0.999818450500081
9,7,0.998700580972137,0.998257682908142,0.999143479036131
