sector,wday,coeff,coeff_l,coeff_u
1,1,1.01869382236803,1.01448448822927,1.02290315650678
1,2,1.05594785892148,1.05189302899065,1.06000268885231
1,3,1.05721075214108,1.0535585746299,1.06086292965225
1,4,1.06826023158291,1.06486570489836,1.07165475826746
1,5,1.02065999792921,1.01700782041803,1.02431217544039
1,6,0.909439925360113,0.905385095429283,0.913494755290944
1,7,0.869787411697184,0.865578077558427,0.87399674583594
2,1,1.01022665216917,1.01016418390867,1.01028912042967
2,2,1.00349656122781,1.00343625181207,1.00355687064356
2,3,0.993101644777025,0.993047333841231,0.993155955712819
2,4,0.98888843829857,0.988838034661181,0.988938841935958
2,5,0.994814116968495,0.994759806032701,0.994868427904289
2,6,1.00289497993438,1.00283467051863,1.00295528935012
2,7,1.00657760662455,1.00651513836405,1.00664007488505
3,1,1.07900877798472,1.07535279878616,1.08266475718328
3,2,1.08884935069096,1.08536831546879,1.09233038591313
3,3,1.08607987255668,1.082940995106,1.08921875000737
3,4,1.05818537777098,1.05524601163726,1.0611247439047
3,5,0.99357716124605,0.990438283795366,0.996716038696735
3,6,0.898641484367811,0.895160449145639,0.902122519589983
3,7,0.795657975382801,0.792001996184241,0.799313954581362
4,1,1.09208397753889,1.08546617563466,1.09870177944312
4,2,1.09153692425645,1.0853779032517,1.09769594526121
4,3,1.08547672418543,1.07990540251235,1.0910480458585
4,4,1.05919166919125,1.05390724758471,1.0644760907978
4,5,0.994469312236277,0.988897990563204,1.00004063390935
4,6,0.894344401482949,0.888185380478196,0.900503422487701
4,7,0.782896991108753,0.776279189204521,0.789514793012984
8,1,0.959027246203606,0.954783500276381,0.96327099213083
8,2,0.997285334438727,0.993408395699514,1.00116227317794
8,3,1.01897123139878,1.01545162714581,1.02249083565175
8,4,1.02560309211177,1.02223612027316,1.02897006395038
8,5,1.02284783860742,1.01932823435445,1.02636744286039
8,6,1.00587145651711,1.0019945177779,1.00974839525632
8,7,0.970393800722589,0.966150054795365,0.974637546649814
9,1,0.996048807360694,0.995653689487406,0.996443925233983
9,2,0.999231476356641,0.998868712878595,0.999594239834688
9,3,1.00140515120367,1.0010761690151,1.00173413339223
9,4,1.00186188685579,1.00154783747589,1.00217593623569
9,5,1.00093993665124,1.00061095446268,1.00126891883981
9,6,1.00010733220012,0.99974456872207,1.00047009567816
9,7,1.00040540937185,1.00001029149856,1.00080052724513
