sector,month,coeff,coeff_l,coeff_u
1,1,1.28974374817614,1.27428207529844,1.30520542105384
1,2,1.34584513568725,1.33127262780698,1.36041764356752
1,3,1.22742256262361,1.21446636238197,1.24037876286524
1,4,1.00966845579606,0.997214288891147,1.02212262270097
1,5,0.845349828489525,0.831715804673616,0.858983852305434
1,6,0.760808141292676,0.746105094123538,0.775511188461813
1,7,0.701744600004124,0.687041552834987,0.716447647173261
1,8,0.748154055487004,0.734520031671095,0.761788079302913
1,9,0.83599593296728,0.823541766062369,0.848450099872191
1,10,0.977039448079115,0.964083247837478,0.989995648320752
1,11,1.11803897767815,1.10346646979788,1.13261148555842
1,12,1.14018911371907,1.12472744084137,1.15565078659677
2,1,1.75806432142516,1.75606595797277,1.76006268487756
2,2,1.74500172277735,1.74309153798956,1.74691190756514
2,3,1.51298712736825,1.51129217839954,1.51468207633697
2,4,1.15356669809787,1.15194920565406,1.15518419054168
2,5,0.750188485576549,0.748401551630945,0.751975419522153
2,6,0.373244835417072,0.371305107138911,0.375184563695232
2,7,0.200791005423942,0.198851277145781,0.202730733702102
2,8,0.202476439305756,0.200689505360152,0.20426337325136
2,9,0.39862026524998,0.397002772806169,0.400237757693792
2,10,0.839321275725741,0.837626326757026,0.841016224694457
2,11,1.35482085815289,1.3529106733651,1.35673104294068
2,12,1.71091696547943,1.70891860202704,1.71291532893183
3,1,0.950134085301615,0.948113157326909,0.952155013276321
3,2,0.979474814680316,0.977543587911025,0.981406041449607
3,3,1.03507033223139,1.0333566586355,1.03678400582727
3,4,1.00292322385499,1.00128761552269,1.0045588321873
3,5,0.973271159301297,0.971464542074138,0.975077776528456
3,6,1.02847942908498,1.02651859783331,1.03044026033665
3,7,0.989729288112281,0.987768456860607,0.991690119363954
3,8,0.971756015974689,0.96994939874753,0.973562633201848
3,9,1.01880722510467,1.01717161677236,1.02044283343698
3,10,1.06207712088068,1.0603634472848,1.06379079447657
3,11,1.03614314352447,1.03421191675518,1.03807437029376
3,12,0.952134161948619,0.950113233973913,0.954155089923325
4,1,1.0017898711838,0.997288413801587,1.00629132856601
4,2,1.00608822261634,1.00180828455704,1.01036816067563
4,3,1.03809083109736,1.03429062842836,1.04189103376636
4,4,1.04548691857699,1.04184993357758,1.0491239035764
4,5,1.03814784833681,1.034144020967,1.04215167570661
4,6,1.03511033982006,1.03077532377829,1.03944535586182
4,7,0.982868976251174,0.978533960209407,0.987203992292941
4,8,0.952947980530605,0.948944153160796,0.956951807900414
4,9,0.989267779161844,0.985630794162433,0.992904764161256
4,10,1.02521959532298,1.02141939265398,1.02901979799198
4,11,0.989438638946395,0.985158700887098,0.993718577005691
4,12,0.895542998155654,0.891041540773443,0.900044455537866
8,1,0.842551130565211,0.839495341353022,0.8456069197774
8,2,0.857112023646975,0.854192613205891,0.860031434088059
8,3,0.990210073543916,0.987619459026417,0.992800688061414
8,4,1.04381468893008,1.04134174027136,1.04628763758879
8,5,1.08022104382956,1.07749000514473,1.08295208251439
8,6,1.19824183862684,1.19527804776295,1.20120562949072
8,7,1.14434951783299,1.1413857269691,1.14731330869688
8,8,1.04437739955122,1.04164636086639,1.04710843823605
8,9,1.01648336409207,1.01401041543335,1.01895631275078
8,10,0.974158647068464,0.971568032550966,0.976749261585963
8,11,0.901457449748848,0.898538039307764,0.904376860189932
8,12,0.907022822563842,0.903967033351653,0.910078611776031
9,1,1.00305876814546,1.00294398284893,1.003173553442
9,2,1.00250263112442,1.00240241882739,1.00260284342144
9,3,1.00194649398566,1.00185964555633,1.00203334241499
9,4,1.00139035650608,1.00131504344694,1.00146566956521
9,5,1.00083421834652,1.00076768120074,1.00090075549229
9,6,1.00027807907776,1.00021639072769,1.00033976742783
9,7,0.999721938233405,0.999660249883334,0.999783626583476
9,8,0.999165795433886,0.99909925828811,0.999232332579661
9,9,0.998609650612126,0.998534337552992,0.998684963671259
9,10,0.998053504062893,0.997966655633565,0.99814035249222
9,11,0.997497356353269,0.997397144056242,0.997597568650297
9,12,0.996941208118536,0.996826422821999,0.997055993415072
