sector,hour,coeff,coeff_l,coeff_u
1,0,0.893041190535359,0.887873214131683,0.898209166939034
1,1,0.851747595502489,0.847046569236748,0.856448621768231
1,2,0.829601525672395,0.823798590462349,0.835404460882441
1,3,0.817486046942384,0.811579484914789,0.823392608969979
1,4,0.817590491861649,0.812401364931684,0.822779618791614
1,5,0.845175425522828,0.838951385372871,0.851399465672785
1,6,0.910331751723212,0.904952220011324,0.9157112834351
1,7,0.990148134083114,0.984480303652665,0.995815964513563
1,8,1.05055454175072,1.04448339842081,1.05662568508064
1,9,1.07632956201696,1.07116357328261,1.08149555075131
1,10,1.08148499490907,1.0753164943632,1.08765349545495
1,11,1.08129258291359,1.07577045024507,1.0868147155821
1,12,1.08105929128716,1.07553715861864,1.08658142395568
1,13,1.08134418720014,1.07517568665427,1.08751268774602
1,14,1.08333105734807,1.07816506861372,1.08849704608242
1,15,1.08957509274088,1.08350394941096,1.09564623607079
1,16,1.10221306239323,1.09654523196278,1.10788089282368
1,17,1.11651012614526,1.11113059443337,1.12188965785714
1,18,1.12329913669981,1.11707509654986,1.12952317684977
1,19,1.11432420643341,1.10913507950345,1.11951333336337
1,20,1.0841632317191,1.07825666969151,1.0900697937467
1,21,1.0286775704263,1.02287463521625,1.03448050563634
1,22,0.957678003637509,0.952976977371768,0.96237902990325
1,23,0.893041190535359,0.887873214131683,0.898209166939034
2,0,0.757325976742239,0.746645607993741,0.768006345490736
2,1,0.612104890826253,0.602397870119155,0.621811911533351
2,2,0.521747714223158,0.50974917433637,0.533746254109947
2,3,0.472112608859444,0.459902820301436,0.484322397417452
2,4,0.468654863326,0.457938621615699,0.4793711050363
2,5,0.539486104304856,0.526612397878246,0.552359810731467
2,6,0.701570902314754,0.690458223478103,0.712683581151406
2,7,0.902436148597699,0.890721143913509,0.91415115328189
2,8,1.06608752749862,1.05353211301211,1.07864294198513
2,9,1.15360954021791,1.14294174992501,1.16427733051082
2,10,1.18359642071473,1.17083776125936,1.1963550801701
2,11,1.17889923177419,1.1674882563307,1.19031020721768
2,12,1.15688732402309,1.1454763485796,1.16829829946658
2,13,1.13234120553641,1.11958254608104,1.14509986499178
2,14,1.12412263028933,1.11345483999642,1.13479042058223
2,15,1.1596854750664,1.14713006057989,1.17224088955291
2,16,1.26237862795441,1.25066362327022,1.2740936326386
2,17,1.39525338515853,1.38414070632188,1.40636606399518
2,18,1.48248096185363,1.46960725542702,1.49535466828025
2,19,1.46908899875464,1.45837275704434,1.47980524046495
2,20,1.36196378518994,1.34975399663193,1.37417357374795
2,21,1.18007085204676,1.16807231215997,1.19206939193354
2,22,0.960768847984771,0.951061827277673,0.970475868691869
2,23,0.757325976742239,0.746645607993741,0.768006345490736
3,0,0.871250304081763,0.87109321458655,0.871407393576976
3,1,0.893831493994777,0.893688895645176,0.893974092344378
3,2,0.931419668868028,0.931243066906912,0.931596270829145
3,3,0.964972965704214,0.964793318318514,0.965152613089914
3,4,0.988518685139976,0.988361232559659,0.988676137720294
3,5,1.01119345454796,1.01100387687525,1.01138303222067
3,6,1.04037677414534,1.04021342957615,1.04054011871452
3,7,1.06890615061499,1.06873380863292,1.06907849259705
3,8,1.08471179300922,1.08452694503374,1.08489664098469
3,9,1.08460716654912,1.08445044043376,1.08476389266448
3,10,1.07918265091355,1.0789947701133,1.0793705317138
3,11,1.07881236398184,1.07864455562789,1.07898017233579
3,12,1.08274115456324,1.08257334620929,1.08290896291719
3,13,1.08491470428909,1.08472682348884,1.08510258508934
3,14,1.08055676040002,1.08040003428466,1.08071348651538
3,15,1.06763971130095,1.06745486332548,1.06782455927643
3,16,1.04486461714478,1.04469227516271,1.04503695912684
3,17,1.01537990256519,1.01521655799601,1.01554324713437
3,18,0.98520101782407,0.98501144015136,0.98539059549678
3,19,0.958158422643501,0.958000970063184,0.958315875223819
3,20,0.931659880545568,0.931480233159868,0.931839527931268
3,21,0.902512150742783,0.902335548781666,0.9026887527039
3,22,0.877337902348283,0.877195303998682,0.877480500697884
3,23,0.871250304081763,0.87109321458655,0.871407393576976
4,0,0.870861090558347,0.87058237668527,0.871139804431424
4,1,0.893562213547319,0.893309207214978,0.89381521987966
4,2,0.931510142353105,0.931196811013683,0.931823473692527
4,3,0.965406821089424,0.965088085322214,0.965725556856635
4,4,0.98911523505242,0.988835873994558,0.989394596110282
4,5,1.01171391637665,1.01137756494766,1.01205026780563
4,6,1.04057138109258,1.04028156735707,1.04086119482809
4,7,1.0687446619649,1.06843888721844,1.06905043671136
4,8,1.08445952317346,1.0841315624733,1.08478748387362
4,9,1.08457867785124,1.08430060545706,1.08485675024543
4,10,1.07935985269582,1.07902651184275,1.07969319354888
4,11,1.07887211518647,1.07857438303857,1.07916984733437
4,12,1.0825353728699,1.08223764072201,1.0828331050178
4,13,1.08469763024857,1.08436428939551,1.08503097110163
4,14,1.08071250750034,1.08043443510615,1.08099057989452
4,15,1.0681079822929,1.06778002159274,1.06843594299305
4,16,1.0451234560932,1.04481768134675,1.04542923083966
4,17,1.01508582047248,1.01479600673697,1.01537563420799
4,18,0.984601712634298,0.984265361205311,0.984938064063286
4,19,0.957836450362147,0.957557089304286,0.958115811420009
4,20,0.931775524475421,0.93145678870821,0.932094260242632
4,21,0.902696844871258,0.902383513531836,0.903010176210679
4,22,0.877209976679404,0.876956970347063,0.877462983011745
4,23,0.870861090558347,0.87058237668527,0.871139804431424
8,0,0.841377277877328,0.838930781615494,0.843823774139161
8,1,0.800521642062411,0.798300539432154,0.802742744692668
8,2,0.749820160273542,0.747069985054354,0.75257033549273
8,3,0.729969922250942,0.727172215149042,0.732767629352841
8,4,0.763947869401124,0.761495445685432,0.766400293116816
8,5,0.85424458926103,0.85129250399943,0.85719667452263
8,6,0.994586290706494,0.992042206512834,0.997130374900155
8,7,1.13604199191434,1.13335801343455,1.13872597039412
8,8,1.21553555598563,1.21265705092915,1.21841406104212
8,9,1.21103758300679,1.20859644977839,1.21347871623519
8,10,1.16416419345275,1.16123852802815,1.16708985887736
8,11,1.11937831136996,1.11676483610081,1.12199178663912
8,12,1.10027146239331,1.09765798712416,1.10288493766246
8,13,1.12037075797147,1.11744509254687,1.12329642339608
8,14,1.1750496168976,1.1726084836692,1.177490750126
8,15,1.22174174464193,1.21886323958544,1.22462024969842
8,16,1.21656870100435,1.21388472252456,1.21925267948413
