sector,wday,coeff,coeff_l,coeff_u
1,1,1.04110216904338,0.987719521897662,1.09448481618909
1,2,1.03892939586122,1.00185018592873,1.0760086057937
1,3,1.03420266267839,0.998678118585995,1.06972720677079
1,4,1.02177794730328,0.98600218885404,1.05755370575252
1,5,0.994631185944294,0.959106641851897,1.03015573003669
1,6,0.95513365069056,0.91805444075807,0.992212860623049
1,7,0.914222988478883,0.860840341333168,0.967605635624598
2,1,0.999291685736469,0.881992168417354,1.11659120305558
2,2,1.06759043208462,0.978936594163337,1.1562442700059
2,3,1.03486894739283,0.948409793586797,1.12132810119887
2,4,0.950352510804438,0.865905682517941,1.03479933909093
2,5,0.927115239058316,0.840656085252281,1.01357439286435
2,6,0.981414889515698,0.892761051594416,1.07006872743698
2,7,1.03936629540763,0.922066778088513,1.15666581272674
3,1,1.08069628157032,1.07226126269453,1.08913130044611
3,2,1.08757525090251,1.07981558276901,1.09533491903601
3,3,1.08374233597117,1.07670808169362,1.09077659024872
3,4,1.06012277887433,1.0534137131489,1.06683184459977
3,5,0.995265138768687,0.988230884491141,1.00229939304623
3,6,0.895273480513548,0.887513812380044,0.903033148647052
3,7,0.797324733399429,0.78888971452364,0.805759752275218
4,1,1.07829467098995,1.07019926589475,1.08639007608515
4,2,1.09121019669802,1.08376473482502,1.09865565857103
4,3,1.08494797682959,1.07819823205194,1.09169772160723
4,4,1.05756587448478,1.05112747490118,1.06400427406839
4,5,0.994657521383347,0.987907776605702,1.00140726616099
4,6,0.897433238593433,0.889987776720427,0.904878700466439
4,7,0.795890521020875,0.787795115925677,0.803985926116073
5,1,1.07720282883284,1.06274476039733,1.09166089726834
5,2,1.08494795141995,1.07239296350858,1.09750293933133
5,3,1.08525478794381,1.07369209313657,1.09681748275106
5,4,1.06051566777649,1.04928757904,1.07174375651297
5,5,0.99832065691525,0.986757962108005,1.0098833517225
5,6,0.902973799673436,0.89041881176206,0.915528787584813
5,7,0.790784307438227,0.776326239002724,0.805242375873729
6,1,0.995722809605731,0.994640740185881,0.996804879025581
6,2,0.997148458725226,0.996299928812119,0.997996988638334
6,3,0.99857409123116,0.997902956656182,0.999245225806138
6,4,0.999999755821108,0.999399144182354,1.00060036745986
6,5,1.00142556549558,1.00075443092061,1.00209670007056
6,6,1.00285158226916,1.00200305235605,1.00370011218227
6,7,1.00427773685203,1.00319566743218,1.00535980627188
7,1,1.05937191287103,1.05400666487385,1.0647371608682
7,2,1.09385552651297,1.08870497062939,1.09900608239655
7,3,1.11762503218315,1.11298455609067,1.12226550827563
7,4,1.12029615520185,1.11597320558011,1.1246191048236
7,5,1.04612118104985,1.04148070495737,1.05076165714234
7,6,0.879076953813866,0.873926397930289,0.884227509697444
7,7,0.683653238367284,0.67828799037011,0.689018486364458
8,1,1.02159481685851,0.889606605628701,1.15358302808831
8,2,1.02627597527728,0.934084852252619,1.11846709830194
8,3,1.0359335552216,0.949480861711817,1.12238624873139
8,4,1.03597137617942,0.948968329143709,1.12297442321514
8,5,1.01342724923399,0.926974555724198,1.09987994274377
8,6,0.966138053890261,0.8739469308656,1.05832917691492
8,7,0.900658973338938,0.768670762109134,1.03264718456874
9,1,0.997251945573213,0.990834347530172,1.00366954361625
9,2,0.99856143495891,0.993814082227191,1.00330878769063
9,3,0.999748370397266,0.9956977209941,1.00379901980043
9,4,1.00063470965797,0.996737796862707,1.00453162245323
9,5,1.00113368555662,0.997083036153452,1.00518433495978
9,6,1.00131890634267,0.996571553610947,1.00606625907439
9,7,1.00135094751336,0.994933349470316,1.0077685455564
