wday,hour,N
1,0,0.600562610171238
1,1,0.393888248919114
1,2,0.197159855497341
1,3,0.0830035133985349
1,4,0.108436205162697
1,5,0.312429152104864
1,6,0.705833299501803
1,7,1.14777180496397
1,8,1.4465775151375
1,9,1.52794676999744
1,10,1.49957141076532
1,11,1.47408440556338
1,12,1.47902826816866
1,13,1.50134450833588
1,14,1.52387192172057
1,15,1.5213699586578
1,16,1.46996130000061
1,17,1.37344267900492
1,18,1.25346118332766
1,19,1.12810400719993
1,20,1.00436232675921
1,21,0.886295590704178
1,22,0.760930854766145
1,23,0.600562610171238
2,0,0.597613899860489
2,1,0.387406800938416
2,2,0.186863807117655
2,3,0.0704930892179341
2,4,0.0964970603947699
2,5,0.304226964201162
2,6,0.704285625909817
2,7,1.15228423431561
2,8,1.45198111342106
2,9,1.52882315493298
2,10,1.49695838286866
2,11,1.47493684664025
2,12,1.4873557702433
2,13,1.51400765550955
2,14,1.53420980772307
2,15,1.52686166242773
2,16,1.47282161745031
2,17,1.37633268239715
2,18,1.25672162085397
2,19,1.13048668319283
2,20,1.00526659441582
2,21,0.886103450348412
2,22,0.759847575758567
2,23,0.597613899860489
3,0,0.601489106393541
3,1,0.388622083885307
3,2,0.185357143831429
3,3,0.068435787189272
3,4,0.095790688255738
3,5,0.303609540891827
3,6,0.700181580099085
3,7,1.14446253625879
3,8,1.4454484230329
3,9,1.52939375270426
3,10,1.50438450166842
3,11,1.48309799859967
3,12,1.49045537886008
3,13,1.5095283312413
3,14,1.52297599186605
3,15,1.51313282870945
3,16,1.4638152032987
3,17,1.37654173700762
3,18,1.26425113340667
3,19,1.1393447577525
3,20,1.01213078445799
3,21,0.89136702845565
3,22,0.764694575740199
3,23,0.601489106393541
4,0,0.600613047729691
4,1,0.389485401564945
4,2,0.188229221036076
4,3,0.0735521125819146
4,4,0.102943957924311
4,5,0.311676929220509
4,6,0.707337383958804
4,7,1.14951542014237
4,8,1.44829773348645
4,9,1.53051573777795
4,10,1.5040352275992
4,11,1.48135275407908
4,12,1.48806614397112
4,13,1.50832467566489
4,14,1.52456779231944
4,15,1.51618458961657
4,16,1.46407784755389
4,17,1.37121200679663
4,18,1.25478254737408
4,19,1.12994123297655
4,20,1.00527869396792
4,21,0.887124720729604
4,22,0.76227177419833
4,23,0.600613047729691
5,0,0.601559120163662
5,1,0.389120491254749
5,2,0.18459191848135
5,3,0.068908932184133
5,4,0.100625901752372
5,5,0.312422222245136
5,6,0.709483042697031
5,7,1.15120919653364
5,8,1.44827356058402
5,9,1.52848310505828
5,10,1.5012815160029
5,11,1.48046930145301
5,12,1.49036125254127
5,13,1.51259868540082
5,14,1.52852436525813
5,15,1.51940610203977
5,16,1.46813304468125
5,17,1.37655212721913
5,18,1.25874070839299
5,19,1.12857721728407
5,20,0.998781493053353
5,21,0.880477633250823
5,22,0.759859942304445
5,23,0.601559120163662
6,0,0.800252701240607
6,1,0.691019536207589
6,2,0.588598426661781
6,3,0.53642289499155
6,4,0.560593816602803
6,5,0.667173705320482
6,6,0.851415236829995
6,7,1.05432847131066
6,8,1.19882565637455
6,9,1.25335847409026
6,10,1.25699407585166
6,11,1.25136409849743
6,12,1.25022513322758
6,13,1.25401941195108
6,14,1.25961239878158
6,15,1.25654075482319
6,16,1.234271100585
6,17,1.19218369291909
6,18,1.13605486377298
6,19,1.07194750122395
6,20,1.00644214330257
6,21,0.945513062563716
6,22,0.882590141629274
6,23,0.800252701240607
7,0,0.887942958753888
7,1,0.842734841548108
7,2,0.805670309807802
7,3,0.79136669476934
7,4,0.807617296332908
7,5,0.854326116965203
7,6,0.928302646616873
7,7,1.01149952433661
7,8,1.08087386232033
7,9,1.12353966178846
7,10,1.14236213968728
7,11,1.142157659642
7,12,1.1324774483574
7,13,1.12509005816269
7,14,1.1251856567606
7,15,1.12413039443499
7,16,1.11233698309111
7,17,1.08936992796746
7,18,1.06069673030214
7,19,1.03050204884245
7,20,0.998997371638307
7,21,0.96564618698545
7,22,0.929230522134692
7,23,0.887942958753888
