time,N
1,1.87821917578174
2,1.56308170537983
3,1.02786159943006
4,0.470310633043578
5,0.192090118338999
6,0.201955835052863
7,0.197060657956419
8,0.28710386745441
9,0.81980488979773
10,1.54334685745914
11,1.9409454845235
12,1.87821917578174
