sector,wday,coeff,coeff_l,coeff_u
1,1,1.01809581547767,1.0133498534047,1.02284177755065
1,2,1.04232062088395,1.03776301469887,1.04687822706904
1,3,1.0399384333576,1.03583231111621,1.04404455559899
1,4,1.04789312557822,1.04406882185025,1.0517174293062
1,5,1.01487523271357,1.01076911047218,1.01898135495496
1,6,0.933621787031752,0.929064180846667,0.938179393216838
1,7,0.903254984957233,0.898509022884259,0.908000947030207
10,1,1.00255080539246,0.999303599942288,1.00579801084264
10,2,1.0017007877748,0.999154959892857,1.00424661565674
10,3,1.00085068249632,0.998836550364838,1.0028648146278
10,4,1.00000039575548,0.998197339092722,1.00180345241825
10,5,0.999149874558114,0.997135742426635,1.00116400668959
10,6,0.998299146667072,0.995753318785131,1.00084497454901
10,7,0.997448307355751,0.994201101905574,1.00069551280593
11,1,0.998141482986023,0.994662263328223,1.00162070264382
11,2,0.998964546583405,0.996385069465496,1.00154402370131
11,3,0.999719713224754,0.997525495231771,1.00191393121774
11,4,1.00032780007632,0.998221708648381,1.00243389150425
11,5,1.00074066701543,0.998546449022445,1.00293488500841
11,6,1.00097984435585,0.998400367237943,1.00355932147376
11,7,1.00112594575822,0.997646726100422,1.00460516541602
2,1,1.01569106132585,1.01142761066812,1.01995451198358
2,2,1.00830566217927,1.00523888244532,1.01137244191321
2,3,1.00115190407789,0.998124230458132,1.00417957769764
2,4,0.996153194083265,0.993170295432771,0.999136092733759
2,5,0.994000780747167,0.990973107127413,0.99702845436692
2,6,0.993057624927383,0.989990845193438,0.996124404661328
2,7,0.991639772659181,0.987376322001451,0.99590322331691
3,1,1.08066310186066,1.07593632315333,1.085389880568
3,2,1.08562573805689,1.08116987880488,1.09008159730889
3,3,1.08034609733568,1.07632327502229,1.08436891964907
3,4,1.05472728028735,1.050937799155,1.0585167614197
3,5,0.992901933715012,0.988879111401622,0.996924756028403
3,6,0.900465243203503,0.896009383951499,0.904921102455507
3,7,0.8052706055409,0.800543826833566,0.809997384248235
4,1,1.08161570987947,1.07688783046391,1.08634358929503
4,2,1.08465534697841,1.08019377943815,1.08911691451867
4,3,1.0812912083461,1.07726379885814,1.08531861783406
4,4,1.05684764972773,1.05305611495597,1.0606391844995
4,5,0.994094958455675,0.990067548967718,0.998122367943633
4,6,0.900001166549807,0.895539599009544,0.904462734090069
4,7,0.801493960062807,0.796766080647245,0.806221839478368
5,1,1.02748706271625,1.02283374020143,1.03214038523108
5,2,1.03091476996956,1.0268049884982,1.03502455144091
5,3,1.03139864529151,1.02763444355382,1.0351628470292
5,4,1.02294692700367,1.01930515439524,1.02658869961211
5,5,0.999647908830759,0.99588370709307,1.00341211056845
5,6,0.963680606502352,0.959570825030995,0.96779038797371
5,7,0.923924079685895,0.919270757171068,0.928577402200722
6,1,1.01280787238164,1.0082563244119,1.01735942035139
6,2,1.0158654884128,1.01213612297284,1.01959485385277
6,3,1.0167481825939,1.01323362587296,1.02026273931483
6,4,1.01242319580664,1.00899284426632,1.01585354734696
6,5,1.00042598343874,0.996911426717801,1.00394054015967
6,6,0.981676805182361,0.977947439742394,0.985406170622329
6,7,0.96005247218392,0.955500924214172,0.964604020153668
7,1,1.05538508420637,1.05063874472431,1.06013142368843
7,2,1.09127844585259,1.08671878999644,1.09583810170874
7,3,1.11409051687506,1.10998268371797,1.11819835003214
7,4,1.1155811023926,1.11175613525887,1.11940606952632
7,5,1.04475124353975,1.04064341038266,1.04885907669683
7,6,0.884652027106813,0.880092371250662,0.889211682962963
7,7,0.694261580026823,0.689515240544765,0.699007919508881
8,1,0.984450345511783,0.979802722926073,0.989097968097493
8,2,1.0050011180691,1.00091546171124,1.00908677442697
8,3,1.01793981659507,1.01419228790037,1.02168734528976
8,4,1.01977009495216,1.0161403146591,1.02339987524522
8,5,1.01155826444348,1.00781073574878,1.01530579313818
8,6,0.993861386655249,0.989775730297384,0.997947043013114
8,7,0.967418973773158,0.962771351187448,0.972066596358868
9,1,0.999565537080984,0.996095883394154,1.00303519076781
9,2,0.999934497956841,0.997356746762811,1.00251224915087
9,3,1.0002081708588,0.998021615092348,1.00239472662524
9,4,1.00031040294596,0.998216226727476,1.00240457916444
9,5,1.00022762664258,0.998041070876135,1.00241418240903
9,6,1.00001265326873,0.997434902074701,1.00259040446276
9,7,0.999741111246106,0.996271457559277,1.00321076493294
