sector,wday,hour,coeff,coeff_l,coeff_u
1,1,0,0.881402793547611,0.876563944667956,0.886241642427265
1,2,0,0.89460280814213,0.889772943957961,0.8994326723263
1,3,0,0.897293738490858,0.892463061618085,0.902124415363631
1,4,0,0.898025985654084,0.89319528329018,0.902856688017986
1,5,0,0.895994670217532,0.891163701118878,0.900825639316187
1,6,0,0.939546628941556,0.934733736543931,0.944359521339182
1,7,0,0.941699096994094,0.93688298049623,0.946515213491958
1,1,1,0.838042823662944,0.833642206807483,0.842443440518406
1,2,1,0.859478883427076,0.855084023727179,0.863873743126973
1,3,1,0.863490205483966,0.859094056884761,0.867886354083172
1,4,1,0.865235767698872,0.860840066729502,0.869631468668243
1,5,1,0.871924076817906,0.867527036220139,0.876321117415673
1,6,1,0.91566999258789,0.911283461282511,0.920056523893269
1,7,1,0.908157525031149,0.90376858713634,0.912546462925958
1,1,2,0.816618313552095,0.811184216238111,0.822052410866079
1,2,2,0.843197494765655,0.837775209643452,0.848619779887858
1,3,2,0.847004958179969,0.841582152926316,0.852427763433623
1,4,2,0.850146075800608,0.844722905785235,0.85556924581598
1,5,2,0.862368736203992,0.856946049983279,0.867791422424706
1,6,2,0.901370098904175,0.895971954436178,0.906768243372173
1,7,2,0.888367611794071,0.882965470262455,0.893769753325687
1,1,3,0.810596519103635,0.805065750166579,0.81612728804069
1,2,3,0.839422082872843,0.833902465206474,0.844941700539212
1,3,3,0.842908061027472,0.837387716106382,0.848428405948563
1,4,3,0.84610148629121,0.840580939546105,0.851622033036315
1,5,3,0.860109185271127,0.85458873636698,0.865629634175275
1,6,3,0.889471176211228,0.883973586485106,0.894968765937351
1,7,3,0.874646968491556,0.86914549744665,0.880148439536461
1,1,4,0.821158050615085,0.81630035825607,0.826015742974101
1,2,4,0.849158751750249,0.84430780711673,0.854009696383769
1,3,4,0.852707879767162,0.847855601739431,0.857560157794892
1,4,4,0.854411095463674,0.849559235024514,0.859262955902834
1,5,4,0.867071194842787,0.862218033950958,0.871924355734615
1,6,4,0.881243063617478,0.876402466559532,0.886083660675425
1,7,4,0.865637438864198,0.860794099973149,0.870480777755246
1,1,5,0.858400966757836,0.852571985141231,0.864229948374442
1,2,5,0.881902495876143,0.876087472691943,0.887717519060342
1,3,5,0.88535613310182,0.879540844505847,0.891171421697794
1,4,5,0.885591821760739,0.879775891429696,0.891407752091783
1,5,5,0.895753387331703,0.889938559220829,0.901568215442577
1,6,5,0.887719613939441,0.881934242532381,0.893504985346502
1,7,5,0.867292344139238,0.861502409182716,0.873082279095759
1,1,6,0.92788100010829,0.922844668141585,0.932917332074996
1,2,6,0.943021358330727,0.937992961173153,0.9480497554883
1,3,6,0.945780757640531,0.940751192536701,0.950810322744361
1,4,6,0.945857408001843,0.94082809216388,0.950886723839806
1,5,6,0.954205752511123,0.949175516651114,0.959235988371132
1,6,6,0.917433391726894,0.912418512483114,0.922448270970674
1,7,6,0.88477370994841,0.879755780417866,0.889791639478953
1,1,7,1.00695677410883,1.00164970852425,1.01226383969341
1,2,7,1.01214416959149,1.00684742095991,1.01744091822308
1,3,7,1.01407368000143,1.00877614461936,1.0193712153835
1,4,7,1.01447219236127,1.00917453949183,1.01976984523071
1,5,7,1.02228945663129,1.01699171947505,1.02758719378752
1,6,7,0.961877016682437,0.956600209675906,0.967153823688968
1,7,7,0.916536692793124,0.911256253309328,0.921817132276919
1,1,8,1.06349928666099,1.05781374777234,1.06918482554963
1,2,8,1.06024216304972,1.0545696452516,1.06591468084784
1,3,8,1.06196909631936,1.05629618405951,1.06764200857922
1,4,8,1.06162902244403,1.05595560034903,1.06730244453902
1,5,8,1.07035148806202,1.06467887038419,1.07602410573985
1,6,8,1.00668326885097,1.00103791166109,1.01232862604086
1,7,8,0.95865240317243,0.953002725676717,0.964302080668143
1,1,9,1.08426547432963,1.07942952319068,1.08910142546858
1,2,9,1.07570670012591,1.07087727617929,1.08053612407254
1,3,9,1.07777406519637,1.07294327100333,1.08260485938941
1,4,9,1.07534980111748,1.07051945929901,1.08018014293595
1,5,9,1.08585880978685,1.08102708814893,1.09069053142477
1,6,9,1.04131865496654,1.03649899398788,1.04613831594521
1,7,9,1.00404301076614,0.999220658905659,1.00886536262662
1,1,10,1.08530073358827,1.07952378859383,1.09107767858272
1,2,10,1.07394426591438,1.06818110024357,1.07970743158518
1,3,10,1.07549701864351,1.0697335766604,1.08126046062662
1,4,10,1.07130604686288,1.06554198025677,1.07707011346898
1,5,10,1.08282959593842,1.07706659483014,1.0885925970467
1,6,10,1.06120117694967,1.05546720259124,1.0669351513081
1,7,10,1.04075345548238,1.03501497458953,1.04649193637522
1,1,11,1.08361915130049,1.07844886184689,1.08878944075408
1,2,11,1.07116058319298,1.06599951228842,1.07632165409753
1,3,11,1.07012337443813,1.06496134789324,1.07528540098301
1,4,11,1.06606987409683,1.06090789506781,1.07123185312584
1,5,11,1.07628988598221,1.07112744760826,1.08145232435617
1,6,11,1.06343224946356,1.05828817422766,1.06857632469945
1,7,11,1.05826715908723,1.05311972387972,1.06341459429474
1,1,12,1.08391926072524,1.07874897127164,1.08908955017883
1,2,12,1.07145312387763,1.06629205297308,1.07661419478219
1,3,12,1.066839416492,1.06167738994711,1.07200144303688
1,4,12,1.06447664517626,1.05931466614724,1.06963862420527
1,5,12,1.07113124956143,1.06596881118747,1.07629368793538
1,6,12,1.05441663002937,1.04927255479348,1.05956070526526
1,7,12,1.06082343153216,1.05567599632465,1.06597086673967
1,1,13,1.08503382413088,1.07925687913644,1.09081076912533
1,2,13,1.07315169907432,1.06738853340351,1.07891486474513
1,3,13,1.06615948219651,1.0603960402134,1.07192292417962
1,4,13,1.06576751630987,1.06000344970376,1.07153158291598
1,5,13,1.06741669004058,1.0616536889323,1.07317969114887
1,6,13,1.04497780149977,1.03924382714134,1.0507117758582
1,7,13,1.05968073658378,1.05394225569094,1.06541921747662
1,1,14,1.08692443091344,1.0820884797745,1.09176038205239
1,2,14,1.07559430328287,1.07076487933625,1.0804237272295
1,3,14,1.06872963176691,1.06389883757387,1.07356042595995
1,4,14,1.06959167489352,1.06476133307505,1.07442201671199
1,5,14,1.06587459326658,1.06104287162865,1.0707063149045
1,6,14,1.04307943157517,1.0382597705965,1.04789909255383
1,7,14,1.06329610685093,1.05847375499045,1.06811845871141
1,1,15,1.09199566471424,1.08631012582559,1.09768120360289
1,2,15,1.08030765892592,1.0746351411278,1.08598017672405
1,3,15,1.07553249666026,1.0698595844004,1.08120540892011
1,4,15,1.07652623054808,1.07085280845308,1.08219965264308
1,5,15,1.06869106459403,1.0630184469162,1.07436368227185
1,6,15,1.05063086677231,1.04498550958243,1.05627622396219
1,7,15,1.07416110490457,1.06851142740885,1.07981078240028
1,1,16,1.10241992343576,1.09711285785118,1.10772698902034
1,2,16,1.08868054345129,1.0833837948197,1.09397729208288
1,3,16,1.08711800510661,1.08182046972454,1.09241554048868
1,4,16,1.08688972913471,1.08159207626527,1.09218738200415
1,5,16,1.07760894655089,1.07231120939465,1.08290668370712
1,6,16,1.06809000381169,1.06281319680516,1.07336681081822
1,7,16,1.09337307045285,1.08809263096905,1.09865350993664
1,1,17,1.11409440531932,1.10905807335262,1.11913073728603
1,2,17,1.09729427705765,1.09226587990008,1.10232267421522
1,3,17,1.09851323934032,1.09348367423649,1.10354280444415
1,4,17,1.09663662577371,1.09160730993575,1.10166594161168
1,5,17,1.08708435015884,1.08205411429883,1.09211458601884
1,6,17,1.08790391487524,1.08288903563146,1.09291879411902
1,7,17,1.11455372198832,1.10953579245778,1.11957165151887
1,1,18,1.11886830488587,1.11303932326927,1.12469728650248
1,2,18,1.09962900675329,1.09381398356909,1.10544402993749
1,3,18,1.10118385948481,1.09536857088884,1.10699914808079
