time,N
1,0.82989481822485
2,0.828703444824281
3,0.827545349583413
4,0.826421325270928
5,0.825332164655505
6,0.824278660505824
7,0.823261605590564
8,0.822281792678407
9,0.82134001453803
10,0.820437063938116
11,0.819573733647343
12,0.818750816434391
13,0.817969105067941
14,0.817229392316672
15,0.816532470949264
16,0.815879133734397
17,0.81527017344075
18,0.814706382837005
19,0.814188554691841
20,0.813717481773937
21,0.813293956851973
22,0.812918772694631
23,0.812592722070588
24,0.812316597748526
25,0.812091192497124
26,0.811917299085063
27,0.811795710281021
28,0.81172721885368
29,0.811712617571718
30,0.811752699203816
31,0.811848256518654
32,0.812000082284912
33,0.812208969271269
34,0.812475710246405
35,0.812801097979001
36,0.813185925237736
37,0.813630984791291
38,0.814137069408344
39,0.814704971857577
40,0.815335484907668
41,0.816029401327298
42,0.816787540660927
43,0.817611203131815
44,0.818502104737532
45,0.819461975184849
46,0.820492544180534
47,0.821595541431357
48,0.822772696644089
49,0.824025739525498
50,0.825356399782355
51,0.826766407121429
52,0.828257491249489
53,0.829831381873307
54,0.83148980869965
55,0.83323450143529
56,0.835067189786995
57,0.836989603461535
58,0.839003472165681
59,0.841110525606201
60,0.843312493489865
61,0.845611105523443
62,0.848008091413705
63,0.850505180867421
64,0.85310410359136
65,0.855806589292291
66,0.858614367676985
67,0.861529168452211
68,0.864552721324739
69,0.867686756001339
70,0.87093300218878
71,0.874293189593831
72,0.877769047923264
73,0.881362306883846
74,0.885074696182349
75,0.888907945525541
76,0.892863784620193
77,0.896943943173073
78,0.901150150890953
79,0.9054841374806
80,0.909947632648786
81,0.91454236610228
82,0.919270065743139
83,0.924130661979392
84,0.929118914716676
85,0.934228659847632
86,0.939453733264901
87,0.944787970861126
88,0.950225208528948
89,0.95575928216101
90,0.961384027649953
91,0.967093280888418
92,0.972880877769047
93,0.978740654184483
94,0.984666446027366
95,0.990652089190339
96,0.996691419566044
97,1.00277827304712
98,1.00890648552621
99,1.01506989289596
100,1.02126233104901
101,1.027477635878
102,1.03370964327557
103,1.03995218913437
104,1.04619910934703
105,1.05244423980619
106,1.05868141640451
107,1.06490447503462
108,1.07110725158915
109,1.07728358196077
110,1.0834273020421
111,1.08953224772579
112,1.09559225490447
113,1.1016011594708
114,1.10755279731742
115,1.11344100433695
116,1.11925961642206
117,1.12500246946537
118,1.13066339935953
119,1.13623624199719
120,1.14171483327098
121,1.14709300907354
122,1.15236460529752
123,1.15752369861224
124,1.16256716471588
125,1.16749368513173
126,1.17230197148012
127,1.17699073538141
128,1.18155868845596
129,1.18600454232413
130,1.19032700860626
131,1.19452479892271
132,1.19859662489384
133,1.20254119813999
134,1.20635723028152
135,1.2100434329388
136,1.21359851773215
137,1.21702119628196
138,1.22031018020856
139,1.22346418113231
140,1.22648191067357
141,1.22936208045269
142,1.23210340209002
143,1.23470458720592
144,1.23716434742074
145,1.23948139435483
146,1.24165443962855
147,1.24368219486226
148,1.2455633716763
149,1.24729668169104
150,1.24888083652682
151,1.250314547804
152,1.25159652714293
153,1.25272548616397
154,1.25370013648747
155,1.25451918973378
156,1.25518135752326
157,1.25568535147627
158,1.25602988321315
159,1.25621366435426
160,1.25623540651995
161,1.25609382133059
162,1.25578762040651
163,1.25531552534748
164,1.2546778781574
165,1.25387841882396
166,1.25292131520139
167,1.25181073514392
168,1.25055084650578
169,1.24914581714119
170,1.24759981490438
171,1.24591700764958
172,1.24410156323102
173,1.24215764950291
174,1.2400894343195
175,1.23790108553501
176,1.23559677100366
177,1.23318065857968
178,1.2306569161173
179,1.22802971147075
180,1.22530321249426
181,1.22248158704204
182,1.21956900296834
183,1.21656962812737
184,1.21348763037337
185,1.21032717756055
186,1.20709243754316
187,1.20378757817541
188,1.20041676731154
189,1.19698417280577
190,1.19349396251232
191,1.18995030428543
192,1.18635736597932
193,1.18271931544823
194,1.17904032054637
195,1.17532454912798
196,1.17157616904728
197,1.1677993481585
198,1.16399825431586
199,1.1601770553736
200,1.15633991918595
201,1.15249101360712
202,1.14863450649135
203,1.14477456569286
204,1.1409152108805
205,1.1370592848806
206,1.13320906931595
207,1.12936684235311
208,1.12553488215867
209,1.1217154668992
210,1.11791087474127
211,1.11412338385145
212,1.11035527239631
213,1.10660881854244
214,1.1028863004564
215,1.09918999630477
216,1.09552218425411
217,1.09188514247101
218,1.08828114912203
219,1.08471248237376
220,1.08118142039275
221,1.07769024134559
222,1.07424122339885
223,1.0708366447191
224,1.06747878347291
225,1.06416991782686
226,1.06091232594752
227,1.05770828600147
228,1.05456007615527
229,1.0514699745755
230,1.04844025942874
231,1.04547320888155
232,1.04257110110052
233,1.0397362142522
234,1.03697082650319
235,1.03427721602004
236,1.03165766096933
237,1.02911443951764
238,1.02664982983154
239,1.0242661100776
240,1.02196555842239
241,1.0197504530325
242,1.01762307207448
243,1.01558569371492
244,1.01364055938102
245,1.01178770613804
246,1.01002375429021
247,1.00834503022684
248,1.00674786033723
249,1.00522857101068
250,1.0037834886365
251,1.00240893960401
252,1.00110125030249
253,0.999856747121265
254,0.998671756449632
255,0.997542604676898
256,0.996465618192368
257,0.995437123385349
258,0.994453446645144
259,0.99351091436106
260,0.992605852922401
261,0.991734588718474
262,0.990893448138584
263,0.990078757572036
264,0.989286843408135
265,0.988514032036188
266,0.987756649845498
267,0.987011023225373
268,0.986273478565116
269,0.985540342254034
270,0.984807940681432
271,0.984072600236615
272,0.983330647308889
273,0.982578408287559
274,0.981812209561931
275,0.98102837752131
276,0.980223238555
277,0.979393119052309
278,0.97853434540254
279,0.977643243995001
280,0.976716141218995
281,0.975749363463828
282,0.974739237118806
283,0.973682088573234
284,0.972574244216418
285,0.971412646437697
286,0.970197684579734
287,0.968930946297758
288,0.967614020450123
289,0.966248495895183
290,0.964835961491294
291,0.96337800609681
292,0.961876218570086
293,0.960332187769475
294,0.958747502553333
295,0.957123751780013
296,0.955462524307872
297,0.953765408995262
298,0.95203399470054
299,0.950269870282058
300,0.948474624598172
301,0.946649846507237
302,0.944797124867606
303,0.942918048537635
304,0.941014206375677
305,0.939087187240088
306,0.937138579989222
307,0.935169973481433
308,0.933182956575077
309,0.931179118128507
310,0.929160047000078
311,0.927127332048145
312,0.925082562131062
313,0.923027326107183
314,0.920963212834864
315,0.918891811172459
316,0.916814709978322
317,0.914733498110809
318,0.912649764428272
319,0.910565097789068
320,0.90848108705155
321,0.906399321074073
322,0.904321388714991
323,0.90224887883266
324,0.900183380285434
325,0.898126467005426
326,0.896079260239857
327,0.894042357884637
328,0.892016328682859
329,0.890001741377617
330,0.887999164712005
331,0.886009167429118
332,0.88403231827205
333,0.882069185983895
334,0.880120339307748
335,0.878186346986701
336,0.876267777763851
337,0.874365200382291
338,0.872479183585115
339,0.870610296115417
340,0.868759106716292
341,0.866926184130834
342,0.865112097102136
343,0.863317414373294
344,0.861542704687402
345,0.859788536787553
346,0.858055479416843
347,0.856344101318364
348,0.854654971235212
349,0.85298865791048
350,0.851345730087263
351,0.849726756508655
352,0.84813230591775
353,0.846562947057643
354,0.845019248671427
355,0.843501779502197
356,0.842011108293048
357,0.840547803787072
358,0.839112434727366
359,0.837705569857021
360,0.836327777919134
361,0.834979627656798
362,0.833661687813108
363,0.832374527131156
364,0.831118714354039
365,0.82989481822485
