Profile_ID,wday,N
AVIA_GEN,1,26
AVIA_GEN,1,25
AVIA_GEN,1,27
AVIA_GEN,1,31
AVIA_GEN,1,23
AVIA_GEN,1,26
AVIA_GEN,1,24
AVIA_GEN,1,24
AVIA_GEN,1,19
AVIA_GEN,1,18
AVIA_GEN,1,17
AVIA_GEN,1,12
AVIA_GEN,1,1
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,1
AVIA_GEN,1,2
AVIA_GEN,1,21
AVIA_GEN,1,19
AVIA_GEN,1,23
AVIA_GEN,1,21
AVIA_GEN,1,24
AVIA_GEN,1,22
AVIA_GEN,1,18
AVIA_GEN,1,22
AVIA_GEN,1,19
AVIA_GEN,1,23
AVIA_GEN,1,23
AVIA_GEN,1,24
AVIA_GEN,1,25
AVIA_GEN,1,20
AVIA_GEN,1,16
AVIA_GEN,1,14
AVIA_GEN,1,16
AVIA_GEN,1,5
AVIA_GEN,1,4
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,1
AVIA_GEN,1,1
AVIA_GEN,1,16
AVIA_GEN,1,13
AVIA_GEN,1,10
AVIA_GEN,1,6
AVIA_GEN,1,10
AVIA_GEN,1,6
AVIA_GEN,1,17
AVIA_GEN,1,9
AVIA_GEN,1,11
AVIA_GEN,1,14
AVIA_GEN,1,16
AVIA_GEN,1,20
AVIA_GEN,1,8
AVIA_GEN,1,15
AVIA_GEN,1,9
AVIA_GEN,1,2
AVIA_GEN,1,7
AVIA_GEN,1,9
AVIA_GEN,1,2
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,5
AVIA_GEN,1,1
AVIA_GEN,1,1
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,4
AVIA_GEN,1,15
AVIA_GEN,1,29
AVIA_GEN,1,26
AVIA_GEN,1,12
AVIA_GEN,1,17
AVIA_GEN,1,14
AVIA_GEN,1,15
AVIA_GEN,1,15
AVIA_GEN,1,22
AVIA_GEN,1,13
AVIA_GEN,1,14
AVIA_GEN,1,20
AVIA_GEN,1,16
AVIA_GEN,1,11
AVIA_GEN,1,14
AVIA_GEN,1,26
AVIA_GEN,1,12
AVIA_GEN,1,8
AVIA_GEN,1,5
AVIA_GEN,1,1
AVIA_GEN,1,1
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,4
AVIA_GEN,1,15
AVIA_GEN,1,29
AVIA_GEN,1,26
AVIA_GEN,1,12
AVIA_GEN,1,12
AVIA_GEN,1,14
AVIA_GEN,1,15
AVIA_GEN,1,15
AVIA_GEN,1,22
AVIA_GEN,1,13
AVIA_GEN,1,14
AVIA_GEN,1,20
AVIA_GEN,1,16
AVIA_GEN,1,11
AVIA_GEN,1,14
AVIA_GEN,1,26
AVIA_GEN,1,12
AVIA_GEN,1,8
AVIA_GEN,1,6
AVIA_GEN,1,9
AVIA_GEN,1,2
AVIA_GEN,1,2
AVIA_GEN,1,12
AVIA_GEN,1,38
AVIA_GEN,1,49
AVIA_GEN,1,49
AVIA_GEN,1,34
AVIA_GEN,1,35
AVIA_GEN,1,39
AVIA_GEN,1,32
AVIA_GEN,1,42
AVIA_GEN,1,38
AVIA_GEN,1,42
AVIA_GEN,1,45
AVIA_GEN,1,41
AVIA_GEN,1,41
AVIA_GEN,1,33
AVIA_GEN,1,24
AVIA_GEN,1,23
AVIA_GEN,1,15
AVIA_GEN,1,17
AVIA_GEN,1,12
AVIA_GEN,1,3
AVIA_GEN,1,2
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,4
AVIA_GEN,1,28
AVIA_GEN,1,29
AVIA_GEN,1,45
AVIA_GEN,1,26
AVIA_GEN,1,33
AVIA_GEN,1,30
AVIA_GEN,1,33
AVIA_GEN,1,32
AVIA_GEN,1,19
AVIA_GEN,1,22
AVIA_GEN,1,31
AVIA_GEN,1,34
AVIA_GEN,1,33
AVIA_GEN,1,32
AVIA_GEN,1,26
AVIA_GEN,1,18
AVIA_GEN,1,18
AVIA_GEN,1,6
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,39
AVIA_GEN,1,39
AVIA_GEN,1,39
AVIA_GEN,1,44
AVIA_GEN,1,43
AVIA_GEN,1,40
AVIA_GEN,1,41
AVIA_GEN,1,41
AVIA_GEN,1,40
AVIA_GEN,1,40
AVIA_GEN,1,44
AVIA_GEN,1,42
AVIA_GEN,1,45
AVIA_GEN,1,43
AVIA_GEN,1,38
AVIA_GEN,1,41
AVIA_GEN,1,25
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,38
AVIA_GEN,1,38
AVIA_GEN,1,37
AVIA_GEN,1,44
AVIA_GEN,1,43
AVIA_GEN,1,35
AVIA_GEN,1,41
AVIA_GEN,1,40
AVIA_GEN,1,43
AVIA_GEN,1,39
AVIA_GEN,1,40
AVIA_GEN,1,40
AVIA_GEN,1,40
AVIA_GEN,1,42
AVIA_GEN,1,36
AVIA_GEN,1,37
AVIA_GEN,1,16
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,5
AVIA_GEN,1,26
AVIA_GEN,1,32
AVIA_GEN,1,26
AVIA_GEN,1,14
AVIA_GEN,1,14
AVIA_GEN,1,14
AVIA_GEN,1,13
AVIA_GEN,1,13
AVIA_GEN,1,13
AVIA_GEN,1,14
AVIA_GEN,1,24
AVIA_GEN,1,29
AVIA_GEN,1,30
AVIA_GEN,1,13
AVIA_GEN,1,6
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,5
AVIA_GEN,1,26
AVIA_GEN,1,38
AVIA_GEN,1,24
AVIA_GEN,1,15
AVIA_GEN,1,14
AVIA_GEN,1,11
AVIA_GEN,1,14
AVIA_GEN,1,10
AVIA_GEN,1,21
AVIA_GEN,1,15
AVIA_GEN,1,23
AVIA_GEN,1,34
AVIA_GEN,1,27
AVIA_GEN,1,11
AVIA_GEN,1,4
AVIA_GEN,1,
AVIA_GEN,1,
AVIA_GEN,1,6
AVIA_GEN,1,4
AVIA_GEN,1,2
AVIA_GEN,1,1
AVIA_GEN,1,1
AVIA_GEN,1,20
AVIA_GEN,1,20
AVIA_GEN,1,26
AVIA_GEN,1,11
AVIA_GEN,1,17
AVIA_GEN,1,16
AVIA_GEN,1,14
AVIA_GEN,1,18
AVIA_GEN,1,23
AVIA_GEN,1,27
AVIA_GEN,1,26
AVIA_GEN,1,20
AVIA_GEN,1,20
AVIA_GEN,1,19
AVIA_GEN,1,15
AVIA_GEN,1,18
AVIA_GEN,1,10
AVIA_GEN,1,12
AVIA_GEN,1,6
AVIA_GEN,1,5
AVIA_GEN,1,6
AVIA_GEN,1,5
AVIA_GEN,1,
AVIA_GEN,1,1
AVIA_GEN,1,
AVIA_GEN,1,14
AVIA_GEN,1,23
AVIA_GEN,1,27
AVIA_GEN,1,7
AVIA_GEN,1,14
AVIA_GEN,1,14
AVIA_GEN,1,20
AVIA_GEN,1,19
AVIA_GEN,1,14
AVIA_GEN,1,24
AVIA_GEN,1,20
AVIA_GEN,1,17
AVIA_GEN,1,13
AVIA_GEN,1,13
AVIA_GEN,1,14
AVIA_GEN,1,11
AVIA_GEN,1,12
AVIA_GEN,1,4
AVIA_GEN,2,11
AVIA_GEN,2,3
AVIA_GEN,2,3
AVIA_GEN,2,4
AVIA_GEN,2,18
AVIA_GEN,2,55
AVIA_GEN,2,56
AVIA_GEN,2,57
AVIA_GEN,2,51
AVIA_GEN,2,45
AVIA_GEN,2,60
AVIA_GEN,2,55
AVIA_GEN,2,54
AVIA_GEN,2,54
AVIA_GEN,2,47
AVIA_GEN,2,52
AVIA_GEN,2,59
AVIA_GEN,2,59
AVIA_GEN,2,55
AVIA_GEN,2,40
AVIA_GEN,2,37
AVIA_GEN,2,32
AVIA_GEN,2,29
AVIA_GEN,2,8
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,3
AVIA_GEN,2,
AVIA_GEN,2,3
AVIA_GEN,2,23
AVIA_GEN,2,46
AVIA_GEN,2,51
AVIA_GEN,2,46
AVIA_GEN,2,42
AVIA_GEN,2,39
AVIA_GEN,2,42
AVIA_GEN,2,34
AVIA_GEN,2,37
AVIA_GEN,2,36
AVIA_GEN,2,43
AVIA_GEN,2,40
AVIA_GEN,2,39
AVIA_GEN,2,43
AVIA_GEN,2,33
AVIA_GEN,2,36
AVIA_GEN,2,26
AVIA_GEN,2,7
AVIA_GEN,2,6
AVIA_GEN,2,5
AVIA_GEN,2,3
AVIA_GEN,2,3
AVIA_GEN,2,7
AVIA_GEN,2,29
AVIA_GEN,2,41
AVIA_GEN,2,46
AVIA_GEN,2,26
AVIA_GEN,2,11
AVIA_GEN,2,26
AVIA_GEN,2,39
AVIA_GEN,2,35
AVIA_GEN,2,19
AVIA_GEN,2,34
AVIA_GEN,2,41
AVIA_GEN,2,31
AVIA_GEN,2,45
AVIA_GEN,2,44
AVIA_GEN,2,22
AVIA_GEN,2,10
AVIA_GEN,2,23
AVIA_GEN,2,29
AVIA_GEN,2,14
AVIA_GEN,2,4
AVIA_GEN,2,2
AVIA_GEN,2,2
AVIA_GEN,2,4
AVIA_GEN,2,3
AVIA_GEN,2,1
AVIA_GEN,2,19
AVIA_GEN,2,29
AVIA_GEN,2,35
AVIA_GEN,2,17
AVIA_GEN,2,11
AVIA_GEN,2,17
AVIA_GEN,2,27
AVIA_GEN,2,22
AVIA_GEN,2,17
AVIA_GEN,2,12
AVIA_GEN,2,19
AVIA_GEN,2,22
AVIA_GEN,2,29
AVIA_GEN,2,30
AVIA_GEN,2,25
AVIA_GEN,2,12
AVIA_GEN,2,11
AVIA_GEN,2,23
AVIA_GEN,2,4
AVIA_GEN,2,5
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,3
AVIA_GEN,2,25
AVIA_GEN,2,23
AVIA_GEN,2,25
AVIA_GEN,2,25
AVIA_GEN,2,26
AVIA_GEN,2,17
AVIA_GEN,2,22
AVIA_GEN,2,20
AVIA_GEN,2,27
AVIA_GEN,2,32
AVIA_GEN,2,22
AVIA_GEN,2,22
AVIA_GEN,2,26
AVIA_GEN,2,26
AVIA_GEN,2,18
AVIA_GEN,2,20
AVIA_GEN,2,15
AVIA_GEN,2,7
AVIA_GEN,2,4
AVIA_GEN,2,1
AVIA_GEN,2,3
AVIA_GEN,2,3
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,4
AVIA_GEN,2,18
AVIA_GEN,2,16
AVIA_GEN,2,19
AVIA_GEN,2,17
AVIA_GEN,2,19
AVIA_GEN,2,16
AVIA_GEN,2,15
AVIA_GEN,2,12
AVIA_GEN,2,16
AVIA_GEN,2,17
AVIA_GEN,2,23
AVIA_GEN,2,14
AVIA_GEN,2,24
AVIA_GEN,2,28
AVIA_GEN,2,15
AVIA_GEN,2,11
AVIA_GEN,2,17
AVIA_GEN,2,2
AVIA_GEN,2,6
AVIA_GEN,2,3
AVIA_GEN,2,1
AVIA_GEN,2,1
AVIA_GEN,2,
AVIA_GEN,2,15
AVIA_GEN,2,15
AVIA_GEN,2,8
AVIA_GEN,2,5
AVIA_GEN,2,9
AVIA_GEN,2,5
AVIA_GEN,2,16
AVIA_GEN,2,14
AVIA_GEN,2,7
AVIA_GEN,2,7
AVIA_GEN,2,14
AVIA_GEN,2,18
AVIA_GEN,2,12
AVIA_GEN,2,17
AVIA_GEN,2,6
AVIA_GEN,2,2
AVIA_GEN,2,9
AVIA_GEN,2,11
AVIA_GEN,2,3
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,3
AVIA_GEN,2,3
AVIA_GEN,2,1
AVIA_GEN,2,1
AVIA_GEN,2,2
AVIA_GEN,2,2
AVIA_GEN,2,13
AVIA_GEN,2,28
AVIA_GEN,2,27
AVIA_GEN,2,12
AVIA_GEN,2,8
AVIA_GEN,2,11
AVIA_GEN,2,20
AVIA_GEN,2,14
AVIA_GEN,2,18
AVIA_GEN,2,16
AVIA_GEN,2,12
AVIA_GEN,2,18
AVIA_GEN,2,16
AVIA_GEN,2,8
AVIA_GEN,2,17
AVIA_GEN,2,21
AVIA_GEN,2,10
AVIA_GEN,2,4
AVIA_GEN,2,3
AVIA_GEN,2,3
AVIA_GEN,2,1
AVIA_GEN,2,1
AVIA_GEN,2,2
AVIA_GEN,2,2
AVIA_GEN,2,13
AVIA_GEN,2,28
AVIA_GEN,2,27
AVIA_GEN,2,12
AVIA_GEN,2,8
AVIA_GEN,2,11
AVIA_GEN,2,20
AVIA_GEN,2,14
AVIA_GEN,2,18
AVIA_GEN,2,16
AVIA_GEN,2,12
AVIA_GEN,2,18
AVIA_GEN,2,16
AVIA_GEN,2,8
AVIA_GEN,2,17
AVIA_GEN,2,21
AVIA_GEN,2,10
AVIA_GEN,2,4
AVIA_GEN,2,8
AVIA_GEN,2,8
AVIA_GEN,2,5
AVIA_GEN,2,1
AVIA_GEN,2,13
AVIA_GEN,2,43
AVIA_GEN,2,46
AVIA_GEN,2,43
AVIA_GEN,2,28
AVIA_GEN,2,33
AVIA_GEN,2,28
AVIA_GEN,2,43
AVIA_GEN,2,40
AVIA_GEN,2,38
AVIA_GEN,2,46
AVIA_GEN,2,36
AVIA_GEN,2,41
AVIA_GEN,2,36
AVIA_GEN,2,28
AVIA_GEN,2,18
AVIA_GEN,2,19
AVIA_GEN,2,15
AVIA_GEN,2,19
AVIA_GEN,2,8
AVIA_GEN,2,2
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,4
AVIA_GEN,2,25
AVIA_GEN,2,30
AVIA_GEN,2,38
AVIA_GEN,2,25
AVIA_GEN,2,30
AVIA_GEN,2,27
AVIA_GEN,2,22
AVIA_GEN,2,23
AVIA_GEN,2,20
AVIA_GEN,2,18
AVIA_GEN,2,24
AVIA_GEN,2,32
AVIA_GEN,2,26
AVIA_GEN,2,23
AVIA_GEN,2,22
AVIA_GEN,2,16
AVIA_GEN,2,12
AVIA_GEN,2,4
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,39
AVIA_GEN,2,39
AVIA_GEN,2,39
AVIA_GEN,2,44
AVIA_GEN,2,43
AVIA_GEN,2,39
AVIA_GEN,2,40
AVIA_GEN,2,41
AVIA_GEN,2,40
AVIA_GEN,2,40
AVIA_GEN,2,44
AVIA_GEN,2,42
AVIA_GEN,2,45
AVIA_GEN,2,43
AVIA_GEN,2,37
AVIA_GEN,2,42
AVIA_GEN,2,25
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,38
AVIA_GEN,2,38
AVIA_GEN,2,37
AVIA_GEN,2,44
AVIA_GEN,2,42
AVIA_GEN,2,35
AVIA_GEN,2,41
AVIA_GEN,2,41
AVIA_GEN,2,42
AVIA_GEN,2,38
AVIA_GEN,2,40
AVIA_GEN,2,39
AVIA_GEN,2,40
AVIA_GEN,2,43
AVIA_GEN,2,38
AVIA_GEN,2,36
AVIA_GEN,2,17
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,5
AVIA_GEN,2,26
AVIA_GEN,2,32
AVIA_GEN,2,26
AVIA_GEN,2,13
AVIA_GEN,2,14
AVIA_GEN,2,13
AVIA_GEN,2,13
AVIA_GEN,2,15
AVIA_GEN,2,12
AVIA_GEN,2,14
AVIA_GEN,2,25
AVIA_GEN,2,29
AVIA_GEN,2,30
AVIA_GEN,2,13
AVIA_GEN,2,6
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,5
AVIA_GEN,2,26
AVIA_GEN,2,38
AVIA_GEN,2,24
AVIA_GEN,2,15
AVIA_GEN,2,12
AVIA_GEN,2,8
AVIA_GEN,2,13
AVIA_GEN,2,12
AVIA_GEN,2,20
AVIA_GEN,2,14
AVIA_GEN,2,23
AVIA_GEN,2,34
AVIA_GEN,2,28
AVIA_GEN,2,14
AVIA_GEN,2,4
AVIA_GEN,2,
AVIA_GEN,2,
AVIA_GEN,2,5
AVIA_GEN,2,5
AVIA_GEN,2,1
AVIA_GEN,2,1
AVIA_GEN,2,3
AVIA_GEN,2,21
AVIA_GEN,2,18
AVIA_GEN,2,27
AVIA_GEN,2,17
AVIA_GEN,2,18
AVIA_GEN,2,15
AVIA_GEN,2,12
AVIA_GEN,2,26
AVIA_GEN,2,21
AVIA_GEN,2,27
AVIA_GEN,2,23
AVIA_GEN,2,18
AVIA_GEN,2,23
AVIA_GEN,2,18
AVIA_GEN,2,12
AVIA_GEN,2,23
AVIA_GEN,2,8
AVIA_GEN,2,8
AVIA_GEN,2,10
AVIA_GEN,2,3
AVIA_GEN,2,6
AVIA_GEN,2,2
AVIA_GEN,2,2
AVIA_GEN,2,3
AVIA_GEN,2,1
AVIA_GEN,2,15
AVIA_GEN,2,15
AVIA_GEN,2,27
AVIA_GEN,2,9
AVIA_GEN,2,16
AVIA_GEN,2,15
AVIA_GEN,2,22
AVIA_GEN,2,17
AVIA_GEN,2,13
AVIA_GEN,2,20
AVIA_GEN,2,16
AVIA_GEN,2,16
AVIA_GEN,2,19
AVIA_GEN,2,16
AVIA_GEN,2,12
AVIA_GEN,2,14
AVIA_GEN,2,15
AVIA_GEN,2,3
AVIA_GEN,3,15
AVIA_GEN,3,3
AVIA_GEN,3,1
AVIA_GEN,3,5
AVIA_GEN,3,17
AVIA_GEN,3,55
AVIA_GEN,3,55
AVIA_GEN,3,56
AVIA_GEN,3,50
AVIA_GEN,3,48
AVIA_GEN,3,59
AVIA_GEN,3,57
AVIA_GEN,3,57
AVIA_GEN,3,52
AVIA_GEN,3,51
AVIA_GEN,3,54
AVIA_GEN,3,55
AVIA_GEN,3,56
AVIA_GEN,3,56
AVIA_GEN,3,45
AVIA_GEN,3,39
AVIA_GEN,3,36
AVIA_GEN,3,32
AVIA_GEN,3,17
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,3
AVIA_GEN,3,
AVIA_GEN,3,6
AVIA_GEN,3,31
AVIA_GEN,3,48
AVIA_GEN,3,52
AVIA_GEN,3,45
AVIA_GEN,3,37
AVIA_GEN,3,36
AVIA_GEN,3,46
AVIA_GEN,3,35
AVIA_GEN,3,35
AVIA_GEN,3,38
AVIA_GEN,3,45
AVIA_GEN,3,43
AVIA_GEN,3,35
AVIA_GEN,3,42
AVIA_GEN,3,37
AVIA_GEN,3,39
AVIA_GEN,3,20
AVIA_GEN,3,7
AVIA_GEN,3,4
AVIA_GEN,3,6
AVIA_GEN,3,4
AVIA_GEN,3,3
AVIA_GEN,3,6
AVIA_GEN,3,28
AVIA_GEN,3,47
AVIA_GEN,3,43
AVIA_GEN,3,28
AVIA_GEN,3,15
AVIA_GEN,3,30
AVIA_GEN,3,41
AVIA_GEN,3,39
AVIA_GEN,3,24
AVIA_GEN,3,34
AVIA_GEN,3,44
AVIA_GEN,3,33
AVIA_GEN,3,43
AVIA_GEN,3,39
AVIA_GEN,3,30
AVIA_GEN,3,14
AVIA_GEN,3,23
AVIA_GEN,3,27
AVIA_GEN,3,8
AVIA_GEN,3,4
AVIA_GEN,3,2
AVIA_GEN,3,2
AVIA_GEN,3,4
AVIA_GEN,3,3
AVIA_GEN,3,2
AVIA_GEN,3,19
AVIA_GEN,3,28
AVIA_GEN,3,34
AVIA_GEN,3,21
AVIA_GEN,3,10
AVIA_GEN,3,17
AVIA_GEN,3,24
AVIA_GEN,3,23
AVIA_GEN,3,16
AVIA_GEN,3,14
AVIA_GEN,3,14
AVIA_GEN,3,19
AVIA_GEN,3,30
AVIA_GEN,3,36
AVIA_GEN,3,27
AVIA_GEN,3,13
AVIA_GEN,3,12
AVIA_GEN,3,21
AVIA_GEN,3,5
AVIA_GEN,3,5
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,3
AVIA_GEN,3,24
AVIA_GEN,3,24
AVIA_GEN,3,24
AVIA_GEN,3,20
AVIA_GEN,3,25
AVIA_GEN,3,18
AVIA_GEN,3,21
AVIA_GEN,3,25
AVIA_GEN,3,26
AVIA_GEN,3,29
AVIA_GEN,3,18
AVIA_GEN,3,23
AVIA_GEN,3,26
AVIA_GEN,3,23
AVIA_GEN,3,19
AVIA_GEN,3,16
AVIA_GEN,3,16
AVIA_GEN,3,12
AVIA_GEN,3,1
AVIA_GEN,3,
AVIA_GEN,3,2
AVIA_GEN,3,3
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,4
AVIA_GEN,3,18
AVIA_GEN,3,14
AVIA_GEN,3,17
AVIA_GEN,3,21
AVIA_GEN,3,24
AVIA_GEN,3,12
AVIA_GEN,3,12
AVIA_GEN,3,13
AVIA_GEN,3,13
AVIA_GEN,3,19
AVIA_GEN,3,21
AVIA_GEN,3,15
AVIA_GEN,3,24
AVIA_GEN,3,23
AVIA_GEN,3,14
AVIA_GEN,3,13
AVIA_GEN,3,16
AVIA_GEN,3,4
AVIA_GEN,3,4
AVIA_GEN,3,
AVIA_GEN,3,1
AVIA_GEN,3,1
AVIA_GEN,3,
AVIA_GEN,3,15
AVIA_GEN,3,14
AVIA_GEN,3,13
AVIA_GEN,3,7
AVIA_GEN,3,10
AVIA_GEN,3,3
AVIA_GEN,3,13
AVIA_GEN,3,10
AVIA_GEN,3,8
AVIA_GEN,3,17
AVIA_GEN,3,14
AVIA_GEN,3,15
AVIA_GEN,3,10
AVIA_GEN,3,14
AVIA_GEN,3,4
AVIA_GEN,3,2
AVIA_GEN,3,5
AVIA_GEN,3,9
AVIA_GEN,3,6
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,1
AVIA_GEN,3,4
AVIA_GEN,3,1
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,2
AVIA_GEN,3,12
AVIA_GEN,3,26
AVIA_GEN,3,28
AVIA_GEN,3,9
AVIA_GEN,3,141
AVIA_GEN,3,12
AVIA_GEN,3,16
AVIA_GEN,3,19
AVIA_GEN,3,17
AVIA_GEN,3,15
AVIA_GEN,3,19
AVIA_GEN,3,23
AVIA_GEN,3,20
AVIA_GEN,3,10
AVIA_GEN,3,13
AVIA_GEN,3,26
AVIA_GEN,3,14
AVIA_GEN,3,8
AVIA_GEN,3,1
AVIA_GEN,3,4
AVIA_GEN,3,1
AVIA_GEN,3,
AVIA_GEN,3,
AVIA_GEN,3,2
AVIA_GEN,3,12
AVIA_GEN,3,26
AVIA_GEN,3,28
