time,N
1,0.999903552518035
2,0.999905869328506
3,0.999942896885241
4,0.999988461580032
5,1.00003018776796
6,1.00006918258001
7,1.00010181237078
8,1.00010773894304
9,1.00007760222093
10,1.00001859001438
11,0.999950553273061
12,0.999903552518035
