Profile_ID,yday,N
RAIL_GEN,45,2.465889315
RAIL_GEN,45,2.59658035
RAIL_GEN,45,2.714141704
RAIL_GEN,45,2.903374438
RAIL_GEN,45,3.05606663
RAIL_GEN,45,3.263497653
RAIL_GEN,45,2.551172105
RAIL_GEN,45,3.085316297
RAIL_GEN,45,3.109564416
RAIL_GEN,45,3.324060895
RAIL_GEN,45,3.27546
RAIL_GEN,45,3.626471816
RAIL_GEN,45,3.984751857
RAIL_GEN,45,4.211948851
RAIL_GEN,45,4.146242806
RAIL_GEN,45,4.464036503
RAIL_GEN,45,4.66141967
RAIL_GEN,45,4.844422635
RAIL_GEN,45,4.734634463
RAIL_GEN,45,4.762219127
RAIL_GEN,45,5.063537477
RAIL_GEN,45,5.204429975
RAIL_GEN,45,5.50562608
RAIL_GEN,45,5.477643536
RAIL_GEN,45,5.582733244
RAIL_GEN,45,4.350505318
RAIL_GEN,45,3.445896464
RAIL_GEN,45,3.602693578
RAIL_GEN,45,3.835966305
RAIL_GEN,45,4.11979927
RAIL_GEN,45,4.429522854
RAIL_GEN,45,4.737543158
RAIL_GEN,45,4.74222559
RAIL_GEN,45,4.710156005
RAIL_GEN,45,4.9485021
RAIL_GEN,45,5.093038171
RAIL_GEN,45,5.112001126
RAIL_GEN,45,5.118239881
RAIL_GEN,45,5.632245883
RAIL_GEN,45,5.914342531
RAIL_GEN,45,5.882677803
RAIL_GEN,45,6.068907189
RAIL_GEN,45,6.454028774
RAIL_GEN,45,6.893386918
RAIL_GEN,45,6.767316529
RAIL_GEN,45,7.223750983
RAIL_GEN,45,7.359899083
RAIL_GEN,45,7.653169461
RAIL_GEN,45,7.597463932
RAIL_GEN,45,7.469819096
RAIL_GEN,45,7.739189219
RAIL_GEN,45,6.824576997
RAIL_GEN,45,1.286491896
RAIL_GEN,45,1.347027412
RAIL_GEN,45,1.433465002
RAIL_GEN,45,1.474812576
RAIL_GEN,45,1.555696831
RAIL_GEN,45,1.655356529
RAIL_GEN,45,1.540132838
RAIL_GEN,45,1.566444204
RAIL_GEN,45,1.638797321
RAIL_GEN,45,1.812146999
RAIL_GEN,45,1.857239272
RAIL_GEN,45,1.969267998
RAIL_GEN,45,2.03666381
RAIL_GEN,45,2.176606442
RAIL_GEN,45,2.261005581
RAIL_GEN,45,2.418746741
RAIL_GEN,45,2.590757417
RAIL_GEN,45,2.786084953
RAIL_GEN,45,2.694609188
RAIL_GEN,45,2.769464176
RAIL_GEN,45,2.945994672
RAIL_GEN,45,3.046803842
RAIL_GEN,45,3.170915196
RAIL_GEN,45,3.081191863
RAIL_GEN,45,3.208695419
RAIL_GEN,45,2.900644849
RAIL_GEN,45,0.008180947
RAIL_GEN,45,0.012316192
RAIL_GEN,45,0.012990616
RAIL_GEN,45,0.015313645
RAIL_GEN,45,0.01854081
RAIL_GEN,45,0.026106773
RAIL_GEN,45,0.019769584
RAIL_GEN,45,0.031596242
RAIL_GEN,45,0.027669071
RAIL_GEN,45,0.020812937
RAIL_GEN,45,0.481608071
RAIL_GEN,45,0.4501907
RAIL_GEN,45,0.433422367
RAIL_GEN,45,0.441840305
RAIL_GEN,45,0.472385534
RAIL_GEN,45,0.447939319
RAIL_GEN,45,0.450137498
RAIL_GEN,45,0.390306132
RAIL_GEN,45,0.372193134
RAIL_GEN,45,0.355820472
RAIL_GEN,45,0.047639667
RAIL_GEN,45,0.057477784
RAIL_GEN,45,0.067339586
RAIL_GEN,45,0.06740258
RAIL_GEN,45,0.052976627
RAIL_GEN,45,0.047189801
RAIL_GEN,45,0.040976437
RAIL_GEN,45,0.042877944
RAIL_GEN,45,0.04060751
RAIL_GEN,45,0.067004115
RAIL_GEN,45,0.208391761
RAIL_GEN,45,0.219564379
RAIL_GEN,45,0.215760423
RAIL_GEN,45,0.202407099
RAIL_GEN,45,0.199430696
RAIL_GEN,45,0.249350106
RAIL_GEN,45,0.253391315
RAIL_GEN,45,0.275910476
RAIL_GEN,45,0.263461232
RAIL_GEN,45,0.243000053
RAIL_GEN,45,0.175254881
RAIL_GEN,45,0.163820936
RAIL_GEN,45,0.16521529
RAIL_GEN,45,0.154614206
RAIL_GEN,45,0.118673294
RAIL_GEN,45,0.072291437
RAIL_GEN,45,0.073471332
RAIL_GEN,45,0.067698889
RAIL_GEN,45,0.067868484
RAIL_GEN,45,0.10560681
RAIL_GEN,45,0.078924674
RAIL_GEN,45,0.095421377
RAIL_GEN,45,0.100088129
RAIL_GEN,45,0.115351706
RAIL_GEN,45,0.135638835
RAIL_GEN,45,0.154042677
RAIL_GEN,45,0.161258503
RAIL_GEN,45,0.189897497
RAIL_GEN,45,0.225730629
RAIL_GEN,45,0.201784397
RAIL_GEN,135,2.63438183
RAIL_GEN,135,2.602095486
RAIL_GEN,135,2.699175571
RAIL_GEN,135,2.997726849
RAIL_GEN,135,3.096826835
RAIL_GEN,135,3.242049894
RAIL_GEN,135,3.470815584
RAIL_GEN,135,3.273744267
RAIL_GEN,135,3.282322559
RAIL_GEN,135,3.352500129
RAIL_GEN,135,3.260412971
RAIL_GEN,135,3.523470056
RAIL_GEN,135,3.752597367
RAIL_GEN,135,4.111172562
RAIL_GEN,135,4.389515828
RAIL_GEN,135,4.258482149
RAIL_GEN,135,4.666161268
RAIL_GEN,135,4.779190787
RAIL_GEN,135,4.9209376
RAIL_GEN,135,4.994463381
RAIL_GEN,135,5.166161937
RAIL_GEN,135,5.26722662
RAIL_GEN,135,5.399308018
RAIL_GEN,135,5.546054836
RAIL_GEN,135,5.672750297
RAIL_GEN,135,5.895658491
RAIL_GEN,135,3.336538235
RAIL_GEN,135,3.31775443
RAIL_GEN,135,3.623452256
RAIL_GEN,135,3.869739463
RAIL_GEN,135,4.030201195
RAIL_GEN,135,4.381094533
RAIL_GEN,135,4.688256693
RAIL_GEN,135,4.75338747
RAIL_GEN,135,4.864933568
RAIL_GEN,135,4.89832493
RAIL_GEN,135,4.964402502
RAIL_GEN,135,5.286591903
RAIL_GEN,135,5.412958287
RAIL_GEN,135,5.644117503
RAIL_GEN,135,6.074263195
RAIL_GEN,135,5.844147981
RAIL_GEN,135,6.002422618
RAIL_GEN,135,6.345718268
RAIL_GEN,135,6.634191865
RAIL_GEN,135,7.002758757
RAIL_GEN,135,7.138125308
RAIL_GEN,135,7.45408666
RAIL_GEN,135,7.642976966
RAIL_GEN,135,7.409145901
RAIL_GEN,135,7.551746565
RAIL_GEN,135,7.873501444
RAIL_GEN,135,1.351993327
RAIL_GEN,135,1.454924591
RAIL_GEN,135,1.472415079
RAIL_GEN,135,1.500978556
RAIL_GEN,135,1.600637853
RAIL_GEN,135,1.657526558
RAIL_GEN,135,1.763704806
RAIL_GEN,135,1.714534899
RAIL_GEN,135,1.715658842
RAIL_GEN,135,1.793241823
RAIL_GEN,135,1.942299909
RAIL_GEN,135,2.009321376
RAIL_GEN,135,1.998899385
RAIL_GEN,135,2.132568135
RAIL_GEN,135,2.38278021
RAIL_GEN,135,2.363743318
RAIL_GEN,135,2.578710532
RAIL_GEN,135,2.685715811
RAIL_GEN,135,2.677132418
RAIL_GEN,135,2.792156177
RAIL_GEN,135,2.9047026
RAIL_GEN,135,2.995897534
RAIL_GEN,135,3.088228312
RAIL_GEN,135,3.221083857
