Profile_ID,yday,N
AGRI_BUR_ALL,15,0.166666667
AGRI_BUR_ALL,45,0.166666667
AGRI_BUR_ALL,75,0.166666667
AGRI_BUR_ALL,105,0
AGRI_BUR_ALL,135,0
AGRI_BUR_ALL,165,0
AGRI_BUR_ALL,195,0
AGRI_BUR_ALL,225,0
AGRI_BUR_ALL,255,0
AGRI_BUR_ALL,285,0.166666667
AGRI_BUR_ALL,315,0.166666667
AGRI_BUR_ALL,345,0.166666667
AGRI_ENT_ALL,15,0.083333333
AGRI_ENT_ALL,45,0.083333333
AGRI_ENT_ALL,75,0.083333333
AGRI_ENT_ALL,105,0.083333333
AGRI_ENT_ALL,135,0.083333333
AGRI_ENT_ALL,165,0.083333333
AGRI_ENT_ALL,195,0.083333333
AGRI_ENT_ALL,225,0.083333333
AGRI_ENT_ALL,255,0.083333333
AGRI_ENT_ALL,285,0.083333333
AGRI_ENT_ALL,315,0.083333333
AGRI_ENT_ALL,345,0.083333333
AGRI_EXC_ALL,15,0.083333333
AGRI_EXC_ALL,45,0.083333333
AGRI_EXC_ALL,75,0.083333333
AGRI_EXC_ALL,105,0.083333333
AGRI_EXC_ALL,135,0.083333333
AGRI_EXC_ALL,165,0.083333333
AGRI_EXC_ALL,195,0.083333333
AGRI_EXC_ALL,225,0.083333333
AGRI_EXC_ALL,255,0.083333333
AGRI_EXC_ALL,285,0.083333333
AGRI_EXC_ALL,315,0.083333333
AGRI_EXC_ALL,345,0.083333333
AGRI_GRZ_CAT,15,0
AGRI_GRZ_CAT,45,0
AGRI_GRZ_CAT,75,0.045454545
AGRI_GRZ_CAT,105,0.181818182
AGRI_GRZ_CAT,135,0.181818182
AGRI_GRZ_CAT,165,0.181818182
AGRI_GRZ_CAT,195,0.181818182
AGRI_GRZ_CAT,225,0.181818182
AGRI_GRZ_CAT,255,0.045454545
AGRI_GRZ_CAT,285,0
AGRI_GRZ_CAT,315,0
AGRI_GRZ_CAT,345,0
AGRI_GRZ_MLI,15,0.083333333
AGRI_GRZ_MLI,45,0.083333333
AGRI_GRZ_MLI,75,0.083333333
AGRI_GRZ_MLI,105,0.083333333
AGRI_GRZ_MLI,135,0.083333333
AGRI_GRZ_MLI,165,0.083333333
AGRI_GRZ_MLI,195,0.083333333
AGRI_GRZ_MLI,225,0.083333333
AGRI_GRZ_MLI,255,0.083333333
AGRI_GRZ_MLI,285,0.083333333
AGRI_GRZ_MLI,315,0.083333333
AGRI_GRZ_MLI,345,0.083333333
AGRI_GRZ_PIG,15,0.083333333
AGRI_GRZ_PIG,45,0.083333333
AGRI_GRZ_PIG,75,0.083333333
AGRI_GRZ_PIG,105,0.083333333
AGRI_GRZ_PIG,135,0.083333333
AGRI_GRZ_PIG,165,0.083333333
AGRI_GRZ_PIG,195,0.083333333
AGRI_GRZ_PIG,225,0.083333333
AGRI_GRZ_PIG,255,0.083333333
AGRI_GRZ_PIG,285,0.083333333
AGRI_GRZ_PIG,315,0.083333333
AGRI_GRZ_PIG,345,0.083333333
AGRI_GRZ_POU,15,0.083333333
AGRI_GRZ_POU,45,0.083333333
AGRI_GRZ_POU,75,0.083333333
AGRI_GRZ_POU,105,0.083333333
AGRI_GRZ_POU,135,0.083333333
AGRI_GRZ_POU,165,0.083333333
AGRI_GRZ_POU,195,0.083333333
AGRI_GRZ_POU,225,0.083333333
AGRI_GRZ_POU,255,0.083333333
AGRI_GRZ_POU,285,0.083333333
AGRI_GRZ_POU,315,0.083333333
AGRI_GRZ_POU,345,0.083333333
AGRI_GRZ_SHP,15,0.090909091
AGRI_GRZ_SHP,45,0.090909091
AGRI_GRZ_SHP,75,0.045454545
AGRI_GRZ_SHP,105,0.045454545
AGRI_GRZ_SHP,135,0.090909091
AGRI_GRZ_SHP,165,0.090909091
AGRI_GRZ_SHP,195,0.090909091
AGRI_GRZ_SHP,225,0.090909091
AGRI_GRZ_SHP,255,0.090909091
AGRI_GRZ_SHP,285,0.090909091
AGRI_GRZ_SHP,315,0.090909091
AGRI_GRZ_SHP,345,0.090909091
AGRI_HOU_CAT,15,0.181818182
AGRI_HOU_CAT,45,0.181818182
AGRI_HOU_CAT,75,0.045454545
AGRI_HOU_CAT,105,0
AGRI_HOU_CAT,135,0
AGRI_HOU_CAT,165,0
AGRI_HOU_CAT,195,0
AGRI_HOU_CAT,225,0
AGRI_HOU_CAT,255,0.045454545
AGRI_HOU_CAT,285,0.181818182
AGRI_HOU_CAT,315,0.181818182
AGRI_HOU_CAT,345,0.181818182
AGRI_HOU_MLI,15,0.083333333
AGRI_HOU_MLI,45,0.083333333
AGRI_HOU_MLI,75,0.083333333
AGRI_HOU_MLI,105,0.083333333
AGRI_HOU_MLI,135,0.083333333
AGRI_HOU_MLI,165,0.083333333
AGRI_HOU_MLI,195,0.083333333
AGRI_HOU_MLI,225,0.083333333
AGRI_HOU_MLI,255,0.083333333
AGRI_HOU_MLI,285,0.083333333
AGRI_HOU_MLI,315,0.083333333
AGRI_HOU_MLI,345,0.083333333
AGRI_HOU_PIG,15,0.083333333
AGRI_HOU_PIG,45,0.083333333
AGRI_HOU_PIG,75,0.083333333
AGRI_HOU_PIG,105,0.083333333
AGRI_HOU_PIG,135,0.083333333
AGRI_HOU_PIG,165,0.083333333
AGRI_HOU_PIG,195,0.083333333
AGRI_HOU_PIG,225,0.083333333
AGRI_HOU_PIG,255,0.083333333
AGRI_HOU_PIG,285,0.083333333
AGRI_HOU_PIG,315,0.083333333
AGRI_HOU_PIG,345,0.083333333
AGRI_HOU_POU,15,0.083333333
AGRI_HOU_POU,45,0.083333333
AGRI_HOU_POU,75,0.083333333
AGRI_HOU_POU,105,0.083333333
AGRI_HOU_POU,135,0.083333333
AGRI_HOU_POU,165,0.083333333
AGRI_HOU_POU,195,0.083333333
AGRI_HOU_POU,225,0.083333333
AGRI_HOU_POU,255,0.083333333
AGRI_HOU_POU,285,0.083333333
AGRI_HOU_POU,315,0.083333333
AGRI_HOU_POU,345,0.083333333
AGRI_HOU_SHP,15,0
AGRI_HOU_SHP,45,0
AGRI_HOU_SHP,75,0.5
AGRI_HOU_SHP,105,0.5
AGRI_HOU_SHP,135,0
AGRI_HOU_SHP,165,0
AGRI_HOU_SHP,195,0
AGRI_HOU_SHP,225,0
AGRI_HOU_SHP,255,0
AGRI_HOU_SHP,285,0
AGRI_HOU_SHP,315,0
AGRI_HOU_SHP,345,0
AGRI_SPR_BIO,15,0.013536524
AGRI_SPR_BIO,45,0.057103735
AGRI_SPR_BIO,75,0.057103735
AGRI_SPR_BIO,105,0.057103735
AGRI_SPR_BIO,135,0.006887536
AGRI_SPR_BIO,165,0.006887536
AGRI_SPR_BIO,195,0.006887536
AGRI_SPR_BIO,225,0.270066769
AGRI_SPR_BIO,255,0.409455441
AGRI_SPR_BIO,285,0.087894405
AGRI_SPR_BIO,315,0.013536524
AGRI_SPR_BIO,345,0.013536524
AGRI_SPR_CAT,15,0.031094892
AGRI_SPR_CAT,45,0.155811854
AGRI_SPR_CAT,75,0.155811854
AGRI_SPR_CAT,105,0.155811854
AGRI_SPR_CAT,135,0.066458883
AGRI_SPR_CAT,165,0.066458883
AGRI_SPR_CAT,195,0.066458883
AGRI_SPR_CAT,225,0.077349788
AGRI_SPR_CAT,255,0.111559607
AGRI_SPR_CAT,285,0.050993716
AGRI_SPR_CAT,315,0.031094892
AGRI_SPR_CAT,345,0.031094892
AGRI_SPR_FER,15,0
AGRI_SPR_FER,45,0.041995484
AGRI_SPR_FER,75,0.276003365
AGRI_SPR_FER,105,0.396873116
AGRI_SPR_FER,135,0.180121653
AGRI_SPR_FER,165,0.054605893
AGRI_SPR_FER,195,0.028090908
AGRI_SPR_FER,225,0.014170891
AGRI_SPR_FER,255,0.00724077
AGRI_SPR_FER,285,0.000742608
AGRI_SPR_FER,315,0.000155311
AGRI_SPR_FER,345,0
AGRI_SPR_NMD,15,0.020406593
AGRI_SPR_NMD,45,0.172440236
AGRI_SPR_NMD,75,0.172440236
AGRI_SPR_NMD,105,0.172440236
AGRI_SPR_NMD,135,0.040776361
AGRI_SPR_NMD,165,0.040776361
AGRI_SPR_NMD,195,0.040776361
AGRI_SPR_NMD,225,0.118494643
AGRI_SPR_NMD,255,0.148804314
AGRI_SPR_NMD,285,0.031831476
AGRI_SPR_NMD,315,0.020406593
AGRI_SPR_NMD,345,0.020406593
AGRI_SPR_OTH,15,0.024207709
AGRI_SPR_OTH,45,0.102563165
AGRI_SPR_OTH,75,0.102563165
AGRI_SPR_OTH,105,0.102563165
AGRI_SPR_OTH,135,0.064040051
AGRI_SPR_OTH,165,0.064040051
AGRI_SPR_OTH,195,0.064040051
AGRI_SPR_OTH,225,0.161485158
AGRI_SPR_OTH,255,0.204505816
AGRI_SPR_OTH,285,0.06157625
AGRI_SPR_OTH,315,0.024207709
AGRI_SPR_OTH,345,0.024207709
AGRI_SPR_PIG,15,0.008776289
AGRI_SPR_PIG,45,0.123637887
AGRI_SPR_PIG,75,0.123637887
AGRI_SPR_PIG,105,0.123637887
AGRI_SPR_PIG,135,0.013781789
AGRI_SPR_PIG,165,0.013781789
AGRI_SPR_PIG,195,0.013781789
AGRI_SPR_PIG,225,0.295545804
AGRI_SPR_PIG,255,0.207714111
AGRI_SPR_PIG,285,0.05815219
AGRI_SPR_PIG,315,0.008776289
AGRI_SPR_PIG,345,0.008776289
AGRI_SPR_POU,15,0.005495719
AGRI_SPR_POU,45,0.099621833
AGRI_SPR_POU,75,0.099621833
AGRI_SPR_POU,105,0.099621833
AGRI_SPR_POU,135,0.028795213
AGRI_SPR_POU,165,0.028795213
AGRI_SPR_POU,195,0.028795213
AGRI_SPR_POU,225,0.239674263
AGRI_SPR_POU,255,0.301787189
AGRI_SPR_POU,285,0.056800254
AGRI_SPR_POU,315,0.005495719
AGRI_SPR_POU,345,0.005495719
AGRI_STO_CAT,15,0.181818182
AGRI_STO_CAT,45,0.181818182
AGRI_STO_CAT,75,0.045454545
AGRI_STO_CAT,105,0
AGRI_STO_CAT,135,0
AGRI_STO_CAT,165,0
AGRI_STO_CAT,195,0
AGRI_STO_CAT,225,0
AGRI_STO_CAT,255,0.045454545
AGRI_STO_CAT,285,0.181818182
AGRI_STO_CAT,315,0.181818182
AGRI_STO_CAT,345,0.181818182
AGRI_STO_MLI,15,0.083333333
AGRI_STO_MLI,45,0.083333333
AGRI_STO_MLI,75,0.083333333
AGRI_STO_MLI,105,0.083333333
AGRI_STO_MLI,135,0.083333333
AGRI_STO_MLI,165,0.083333333
AGRI_STO_MLI,195,0.083333333
AGRI_STO_MLI,225,0.083333333
AGRI_STO_MLI,255,0.083333333
AGRI_STO_MLI,285,0.083333333
AGRI_STO_MLI,315,0.083333333
AGRI_STO_MLI,345,0.083333333
AGRI_STO_PIG,15,0.083333333
AGRI_STO_PIG,45,0.083333333
AGRI_STO_PIG,75,0.083333333
AGRI_STO_PIG,105,0.083333333
AGRI_STO_PIG,135,0.083333333
AGRI_STO_PIG,165,0.083333333
AGRI_STO_PIG,195,0.083333333
AGRI_STO_PIG,225,0.083333333
AGRI_STO_PIG,255,0.083333333
AGRI_STO_PIG,285,0.083333333
AGRI_STO_PIG,315,0.083333333
AGRI_STO_PIG,345,0.083333333
AGRI_STO_POU,15,0.083333333
AGRI_STO_POU,45,0.083333333
AGRI_STO_POU,75,0.083333333
AGRI_STO_POU,105,0.083333333
AGRI_STO_POU,135,0.083333333
AGRI_STO_POU,165,0.083333333
AGRI_STO_POU,195,0.083333333
AGRI_STO_POU,225,0.083333333
AGRI_STO_POU,255,0.083333333
AGRI_STO_POU,285,0.083333333
AGRI_STO_POU,315,0.083333333
AGRI_STO_POU,345,0.083333333
AGRI_STO_SHP,15,0
AGRI_STO_SHP,45,0
AGRI_STO_SHP,75,0.5
AGRI_STO_SHP,105,0.5
AGRI_STO_SHP,135,0
AGRI_STO_SHP,165,0
AGRI_STO_SHP,195,0
AGRI_STO_SHP,225,0
AGRI_STO_SHP,255,0
AGRI_STO_SHP,285,0
AGRI_STO_SHP,315,0
AGRI_STO_SHP,345,0
AGRI_YRD_CAT,15,0.181818182
AGRI_YRD_CAT,45,0.181818182
AGRI_YRD_CAT,75,0.045454545
AGRI_YRD_CAT,105,0
AGRI_YRD_CAT,135,0
AGRI_YRD_CAT,165,0
AGRI_YRD_CAT,195,0
AGRI_YRD_CAT,225,0
AGRI_YRD_CAT,255,0.045454545
AGRI_YRD_CAT,285,0.181818182
AGRI_YRD_CAT,315,0.181818182
AGRI_YRD_CAT,345,0.181818182
