time,N
1,1.03985784299273
2,1.03947606728592
3,1.03909773513308
4,1.03872188984733
5,1.03834757474175
6,1.03797383312945
7,1.03759970832354
8,1.03722424363712
9,1.03684648238328
10,1.03646546787513
11,1.03608024342578
12,1.03568985234832
13,1.03529333795586
14,1.03488974356149
15,1.03447811247833
16,1.03405748801947
17,1.03362691349802
18,1.03318543222708
19,1.03273208751974
20,1.03226592268912
21,1.03178598104832
22,1.03129130591043
23,1.03078094058855
24,1.0302539283958
25,1.02970931264528
26,1.02914613665008
27,1.0285634437233
28,1.02796027717806
29,1.02733568032745
30,1.02668869648458
31,1.02601836896254
32,1.02532374107443
33,1.02460385613337
34,1.02385775745246
35,1.02308448834479
36,1.02228309212346
37,1.02145261210159
38,1.02059209159227
39,1.0197005739086
40,1.01877710236369
41,1.01782072027064
42,1.01683053271009
43,1.01580675361375
44,1.01475055603981
45,1.01366314467144
46,1.01254572419183
47,1.01139949928415
48,1.01022567463158
49,1.00902545491731
50,1.00780004482452
51,1.00655064903637
52,1.00527847223606
53,1.00398471910675
54,1.00267059433164
55,1.0013373025939
56,0.999986048576709
57,0.998618036963245
58,0.99723447243669
59,0.995836559680223
60,0.994425503377024
61,0.993002508210271
62,0.991568778863144
63,0.990125520018822
64,0.988673936360485
65,0.987215232571313
66,0.985750613334484
67,0.984281283333179
68,0.982808447250576
69,0.981333309769856
70,0.979857075574196
71,0.978380949346778
72,0.97690613577078
73,0.975433839529382
74,0.973965265305763
75,0.972501617783102
76,0.97104410164458
77,0.969593921573374
78,0.968152282252666
79,0.966720388365634
80,0.965299444595458
81,0.963890655625317
82,0.962495226008988
83,0.961114231415056
84,0.959748376773077
85,0.958398300758374
86,0.957064642046267
87,0.955748039312079
88,0.954449131231132
89,0.953168556478746
90,0.951906953730243
91,0.950664961660945
92,0.949443218946175
93,0.948242364261252
94,0.947063036281499
95,0.945905873682237
96,0.944771515138789
97,0.943660599326476
98,0.942573764920618
99,0.941511650596539
100,0.94047489502956
101,0.939464136895001
102,0.938480014868185
103,0.937523167624434
104,0.93659423383907
105,0.935693852187412
106,0.934822661344784
107,0.933981299986507
108,0.933170406787903
109,0.932390620424293
110,0.931642579570998
111,0.930926922903341
112,0.930244289096644
113,0.929595316826226
114,0.928980644767412
115,0.928400911595521
116,0.927856755985876
117,0.927348816613797
118,0.926877732154608
119,0.926444141283629
120,0.926048682676183
121,0.92569199500759
122,0.925374716953172
123,0.925097422258043
124,0.924859929853652
125,0.924661571694888
126,0.924501671620366
127,0.9243795534687
128,0.924294541078503
129,0.92424595828839
130,0.924233128936975
131,0.924255376862871
132,0.924312025904694
133,0.924402399901056
134,0.924525822690573
135,0.924681618111857
136,0.924869110003523
137,0.925087622204186
138,0.925336478552458
139,0.925615002886955
140,0.925922519046289
141,0.926258350869076
142,0.92662182219393
143,0.927012256859463
144,0.927428978704291
145,0.927871311567028
146,0.928338579286286
147,0.928830105700682
148,0.929345214648828
149,0.929883229969338
150,0.930443475500827
151,0.931025275081909
152,0.931627952551198
153,0.932250831747307
154,0.932893236508851
155,0.933554490674444
156,0.9342339180827
157,0.934930842572232
158,0.935644587981656
159,0.936374478149585
160,0.937119836914633
161,0.937879988115414
162,0.938654255590542
163,0.9394419639019
164,0.940242555052063
165,0.941055717316475
166,0.941881169980707
167,0.942718632330329
168,0.943567823650913
169,0.944428463228031
170,0.945300270347252
171,0.94618296429415
172,0.947076264354295
173,0.947979889813258
174,0.948893559956611
175,0.949816994069925
176,0.95074991143877
177,0.95169203134872
178,0.952643073085344
179,0.953602755934214
180,0.954570799180901
181,0.955546922110977
182,0.956530844010013
183,0.95752228416358
184,0.95852096185725
185,0.959526596376593
186,0.960538907007181
187,0.961557613034586
188,0.962582433744377
189,0.963613088422128
190,0.964649296353409
191,0.965690776823791
192,0.966737249118846
193,0.967788432524145
194,0.968844046325259
195,0.969903809807759
196,0.970967442257218
197,0.972034662959205
198,0.973105191199293
199,0.974178746263052
200,0.975255047436054
201,0.976333814003871
202,0.977414765252073
203,0.978497620466231
204,0.979582114099216
205,0.980668101057896
206,0.981755493690307
207,0.982844204698241
208,0.983934146783493
209,0.985025232647854
210,0.986117374993119
211,0.987210486521078
212,0.988304479933526
213,0.989399267932255
214,0.990494763219058
215,0.991590878495727
216,0.992687526464057
217,0.993784619825839
218,0.994882071282867
219,0.995979793536933
220,0.99707769928983
221,0.998175701243352
222,0.99927371209929
223,1.00037164455944
224,1.00146941132559
225,1.00256692509953
226,1.00366409858307
227,1.00476084447799
228,1.00585707548607
229,1.00695270430913
230,1.00804764364895
231,1.00914180620732
232,1.01023510468603
233,1.01132745178689
234,1.01241876021167
235,1.01350894266218
236,1.0145979118402
237,1.01568558044754
238,1.01677186118598
239,1.01785666675731
240,1.01893990986333
241,1.02002150320584
242,1.02110135948661
243,1.02217939140746
244,1.02325550789558
245,1.02432939140305
246,1.02540037334549
247,1.02646775494185
248,1.02753083741107
249,1.02858892197208
250,1.02964130984383
251,1.03068730224525
252,1.03172620039529
253,1.03275730551289
254,1.03377991881698
255,1.03479334152651
256,1.03579687486042
257,1.03678982003765
258,1.03777147827713
259,1.03874115079781
260,1.03969813881863
261,1.04064174355852
262,1.04157126623644
263,1.04248600807131
264,1.04338527028208
265,1.04426835408769
266,1.04513456070707
267,1.04598319135918
268,1.04681354726295
269,1.04762492963731
270,1.04841663970121
271,1.0491879786736
272,1.0499382477734
273,1.05066674821956
274,1.05137278123103
275,1.05205564802673
276,1.05271464982562
277,1.05334908784662
278,1.05395826330869
279,1.05454147743075
