time,N
1,0.851582095476132
2,0.852416445255405
3,0.853318549224501
4,0.854286417897204
5,0.8553180617873
6,0.856411491408575
7,0.857564717274814
8,0.858775749899802
9,0.860042599797324
10,0.861363277481167
11,0.862735793465115
12,0.864158158262954
13,0.865628382388468
14,0.867144476355445
15,0.868704450677668
16,0.870306315868924
17,0.871948082442997
18,0.873627760913673
19,0.875343361794738
20,0.877092895599977
21,0.878874372843174
22,0.880685804038117
23,0.882525199698589
24,0.884390570338377
25,0.886279926471264
26,0.888191278611039
27,0.890122637271485
28,0.892072012966387
29,0.894037416209532
30,0.896016857514704
31,0.898008347395689
32,0.900009896366273
33,0.90201951494024
34,0.904035213631377
35,0.906055002953468
36,0.908076893420299
37,0.910098895545654
38,0.912119019843321
39,0.914135276827083
40,0.916145677010728
41,0.918148230908038
42,0.920141036847075
43,0.922123769597733
44,0.924097467509947
45,0.926063213894559
46,0.928022092062413
47,0.92997518532435
48,0.931923576991213
49,0.933868350373844
50,0.935810588783086
51,0.937751375529781
52,0.939691793924772
53,0.941632927278901
54,0.943575858903011
55,0.945521672107943
56,0.947471450204541
57,0.949426276503647
58,0.951387234316103
59,0.953355406952752
60,0.955331877724436
61,0.957317729941998
62,0.95931404691628
63,0.961321911958125
64,0.963342408378374
65,0.965376619487872
66,0.967425628597458
67,0.969490519017978
68,0.971572374060272
69,0.973672277035183
70,0.975791311253554
71,0.977930560026227
72,0.980091106664045
73,0.98227403447785
74,0.984480426778484
75,0.98671136687679
76,0.988967938083611
77,0.991251223709788
78,0.993562307066165
79,0.995902271463583
80,0.998272200212885
81,1.00067317662491
82,1.00310628354742
83,1.00557214259115
84,1.00807004861577
85,1.01059905937922
86,1.01315823263942
87,1.01574662615429
88,1.01836329768176
89,1.02100730497974
90,1.02367770580617
91,1.02637355791897
92,1.02909391907606
93,1.03183784703536
94,1.03460439955481
95,1.03739263439232
96,1.04020160930581
97,1.04303038205322
98,1.04587801039246
99,1.04874355208147
100,1.05162606487815
101,1.05452460654045
102,1.05743823482627
103,1.06036600749356
104,1.06330698230022
105,1.06626021700418
106,1.06922476936337
107,1.07219969713572
108,1.07518405807913
109,1.07817690995155
110,1.08117731051089
111,1.08418431751508
112,1.08719698872204
113,1.0902143818897
114,1.09323555477597
115,1.09625956513879
116,1.09928547073607
117,1.10231232932575
118,1.10533919866574
119,1.10836513651397
120,1.11138920062836
121,1.11441044876684
122,1.11742793868733
123,1.12044059113828
124,1.12344573413305
125,1.12643966811393
126,1.12941867639707
127,1.13237904229857
128,1.13531704913458
129,1.13822898022122
130,1.14111111887462
131,1.1439597484109
132,1.14677115214618
133,1.14954161339661
134,1.15226741547829
135,1.15494484170737
136,1.15757017539996
137,1.1601396998722
138,1.16264969844021
139,1.16509645442012
140,1.16747625112805
141,1.16978537188014
142,1.1720200999925
143,1.17417671878127
144,1.17625151156257
145,1.17824076165253
146,1.18014075236728
147,1.18194776702294
148,1.18365808893564
149,1.18526800142151
150,1.18677378779667
151,1.18817173137725
152,1.18945811547938
153,1.19062922341919
154,1.1916813385128
155,1.19261074407633
156,1.19341372342593
157,1.1940865598777
158,1.19462553674779
159,1.19502693735231
160,1.19528704500739
161,1.19540214302917
162,1.19536851473376
163,1.19518245849945
164,1.19484271842309
165,1.19435316726761
166,1.19371832358618
167,1.19294270593193
168,1.19203083285803
169,1.19098722291761
170,1.18981639466384
171,1.18852286664985
172,1.1871111574288
173,1.18558578555383
174,1.1839512695781
175,1.18221212805476
176,1.18037287953695
177,1.17843804257782
178,1.17641213573053
179,1.17429967754822
180,1.17210518658404
181,1.16983318139115
182,1.16748818052268
183,1.1650747025318
184,1.16259726597164
185,1.16006038939536
186,1.15746859135611
187,1.15482639040703
188,1.15213830510129
189,1.14940885399201
190,1.14664255563237
191,1.14384392857549
192,1.14101749137454
193,1.13816776258267
194,1.13529926075302
195,1.13241650443873
196,1.12952401219297
197,1.12662630256888
198,1.12372789411961
199,1.12083330539831
200,1.11794705495812
201,1.11507366135221
202,1.11221764313371
203,1.10938351885577
204,1.10657541285757
205,1.10379431875264
206,1.10103973719836
207,1.09831115965761
208,1.09560807759328
209,1.09292998246823
210,1.09027636574536
211,1.08764671888754
212,1.08504053335765
213,1.08245730061859
214,1.07989651213322
215,1.07735765936444
216,1.07484023377511
217,1.07234372682813
218,1.06986762998637
219,1.06741143471271
220,1.06497463247004
221,1.06255671472124
222,1.06015717292919
223,1.05777549855676
224,1.05541118306685
225,1.05306371792233
226,1.05073259458608
227,1.04841730452098
228,1.04611733918993
229,1.04383219005579
230,1.04156134858144
231,1.03930430622978
232,1.03706055446368
233,1.03482958474601
234,1.03261088853968
235,1.03040395730754
236,1.02820828251249
237,1.02602335561741
238,1.02384866808518
239,1.02168371137867
240,1.01952797696078
241,1.01738095629438
242,1.01524214084235
243,1.01311102206757
244,1.01098709426749
245,1.00887002181272
246,1.00675973268737
247,1.00465617755195
248,1.00255930706698
249,1.00046907189298
250,0.99838542269046
251,0.996308310119944
252,0.994237684841948
253,0.99217349751699
254,0.990115698805589
255,0.988064239368262
256,0.986019069865527
257,0.983980140957902
258,0.981947403305905
259,0.979920807570053
260,0.977900304410864
261,0.975885844488857
262,0.97387737846455
263,0.971874856998459
264,0.969878230751103
265,0.967887450382999
266,0.965902466554667
267,0.963923229926623
268,0.961949691159385
269,0.959981800913471
270,0.9580195098494
271,0.956062768627689
272,0.954111527908855
273,0.952165738353417
274,0.950225350621892
275,0.9482903153748
276,0.946360583272656
277,0.944436104975979
278,0.942516831145288
279,0.940602712441099
280,0.938693699523931
281,0.936789743054301
282,0.934890793692728
283,0.93299680209973
284,0.931107718935823
285,0.929223570844351
286,0.927344809645983
287,0.925472034971726
288,0.923605846600992
289,0.921746844313193
290,0.919895627887739
291,0.918052797104042
292,0.916218951741514
293,0.914394691579566
294,0.912580616397609
295,0.910777325975056
296,0.908985420091317
297,0.907205498525803
