
"Gas","NFR/CRF Group","Source","Activity","Units","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Waste oils","kilotonne","0.0233094605801611","0.0227738389327872","0.0220795145750803","0.0235078389680774","0.0207305415372497","0.0196791360812935","0.0200362171795428","0.0204131361165836","0.0202544334062506","0.0204329739553753","0.0177747035572973","0.0166042710685914","0.0164058926806751","0.0162273521315505","0.0162273521315505","0.0161876764539672","0.0159297845496761","0.0164257305194667","0.0168423251340909","0.0166439467461746","0.0166647055792398","0.0157180475947297","0.0166195107965065","0.017393432793902","0.0165883745293723","0.0142019884275116","0.0175577279628642","0.286979498954236","0.264238593420214","0.19162410918983","0.177027803304917","0.133084475629457","0.087269904392019","0.0944893267417058","0.0898968526530455","0.0776121194550762","0","0","0","0.0280101865580024","0.0389830421237105","0.033866593807783","0.0302162575226332","0.0262440423840735","0.0257638592428007","0.0221227402099529","0.0182745926229164","0.0251573336574952","0.0191556069301874","0.0195658169079071"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Poultry litter","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0026367312882478","0.00720257184382718","0.016848118180485","0.016848118180485","0.016848118180485","0.0177746508304854","0.0196475083091211","0.0722017899593797","0.0528513994671152","0.0538952022556424","0.0378316527728534","0.0319187215011863","0.038479423437347","0.0224176841960175","0.00161449450047499","0.00335536167870654","0.00389211950224105","0.00171977702098626","0.00311113368484628","0.00185124950534887","0.00294590163915387","0.00257608217749386","0.00691915161134327","0.00698752678964092","0.0183352145054925","0.00646806554972601","0.00674862523361679","0.00698524732837074"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Power stations","Liquid bio-fuels","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0487198582540456","0.3908204303737","0.303255243375973","0.125420408152971","0.0767518115643915","0.0220091812560703","0.0645445173819992","0.0442747028498739","0.0207566562708159","0.0138225076233827","0.00425310798958767","0.00686462132428909","0.00169703678818795","0.00272953409420568","0.000640219784932441","0.000909659021580838"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Heat supply","Landfill gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0106418309457581","0.0124196427037553","0.0141589825106439","0.0150283937174378","0.0130411681019089","0.00621008004852804","0.00782470086114533","0.00625148058218489","0.00687248858703769","0.0064170827168123","0.00563047257733209","0.00563047257733209","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562219247060072","0.00562237297692746","0.00562237297692746","0.00562237297692746","0.00562237297692746","0.00562237297692746"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1a","Heat supply","Sewage gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00762074850335617","0.00732218935056182","0.00747369633666331","0.0093961211169033","0.0093961211169033","0.00734409466608534","0.0112537450618543","0.0126361628813527","0.0126361628813527","0.0125713620460637","0.0116857506304476","0.0117073509088772","0.0104286144258412","0.0106618974328815","0.0115410287649688","0.0113466262591018","0.0113466262591018","0.0114287073171346","0.00953436289885314","0.0106878177669971","0.0107418184630713","0.0110053418599132","0.0124741607931302","0.0138932990859591","0.0137658574432241","0.0147551501953026","0.0146341886360965","0.0156860553205605","0.0162181012600566","0.0173526320163091","0.0176746831485019","0.0186480852600612"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Fuel oil","kilotonne","1.99863634814319","1.87021987228879","1.95054214676142","2.14936456690665","2.09482475090671","1.86526170719788","1.77353565301617","1.69271756203444","1.82609220297975","1.91633080763419","1.90591866094329","1.61437855359817","1.59801660879819","1.33176314341667","1.25590321752585","1.12748674167145","1.09773775112603","1.00353261439886","1.01047404552613","1.0322899719261","1.04171048559882","1.14236123694416","1.17260604399867","1.21127973170772","1.25292831847131","1.18004329163502","1.16442507159868","1.16635875598413","1.11062898036238","0.884152405829108","0.498943188335539","0.562714893379171","0.485154839453985","0.399527881899344","0.397398866079492","0.302798982130374","0.336898162539784","0.351254038501815","0.184805233076513","0.183903746074049","0.111393258222699","0.149627466431292","0.118944991011363","0.11019933942514","0.0469983559420165","0.0724981038368461","0.0839174987068873","0.0513488932257007","0.130469160790871","0.0224492398773145"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Gas oil","kilotonne","0.0951404547838201","0.0935807751972001","0.12165500775636","0.12321468734298","0.13569212403594","0.17234459432151","0.15830747804193","0.155967958662","0.14972924031552","0.12555420672291","0.13569212403594","0.15128891990214","0.10293885271692","0.05692830491163","0.0467903875986","0.04133150904543","0.03509279069895","0.0545887855317001","0.0616073436714901","0.0538089457383901","0.0530291059450801","0.05146942635846","0.05146942635846","0.0553686253250101","0.0662863824313501","0.0787638191243101","0.0904614160239601","0.119549440314423","0.12633404651622","0.0916374549497067","0.108851821088398","0.0253136890197894","0.0183470433307692","0.0615468203687886","0.0711711899555877","0.0616086330525476","0.0229541673361898","0","0","0","0","0.000239756447701972","2.14833792676128e-05","0","0","0","5.64244594791067e-06","3.86139502682423e-06","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","LPG","kilotonne","0.00117587371549355","0.00136294453386752","0.00176381057324033","0.00211122780736342","0.00205777900211371","0.00189743258636459","0.00203105459948886","0.00208450340473857","0.000454314844622508","0.000320692831498241","0.000213795220998827","8.01732078745603e-05","0.000213795220998827","0.000855180883995309","0.0012025981181184","0.000988802897119577","0.000213795220998827","0.000267244026248534","0.000186803574347725","0.000218872857497549","0.000217017623811906","0.000214294177761523","0.000203351496343913","0.000163228331146011","7.56868798051336e-05","0.000112162484530499","0.000125542660311896","0.000138081383077259","0.000474195136729903","0.000483474347400943","0.000390483978718921","0.000354957241140524","5.79289106922961e-05","9.409879879381e-05","0.000114981336181635","0.000204215752119106","0.00035588848113719","0.000361826649601879","3.06311918991074e-05","3.61730478885575e-05","2.94323001868178e-05","0.000100212002238614","8.63581289759277e-05","5.36280316967746e-05","9.01923967345184e-05","5.83169776117965e-05","7.47177236509493e-05","5.73849669119336e-05","0.0001110538437605","2.58070059768044e-05"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Refinery miscellaneous","kilotonne","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.0236908277789575","0.00810475687174863","0.00187032850886507","0.00249377134515342","0.00436409985401849","0.0211970564338041","0.0249377134515342","0.0268080419603993","0.0293018133055527","0.0274314847966877","0.019326727924939","0.0187032850886507","0.0130922995620555","0.0268080419603993","0.0286783704692644","0.0361596845047246","0.0361596845047246","0.0199501707612274","0.0336659131595712","0","0","0","0.00948879996830879","0.0160213010268134","0.00378406382466207","0","0","0","0","0","0","0","0","0","0","0.0279525349832156","0","0.0218016407395225","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Naphtha","kilotonne","0.151202585054787","0.151202585054787","0.151202585054787","0.151202585054787","0.151202585054787","0.151202585054787","0.151202585054787","0.151202585054787","0.151202585054787","0.133851468737024","0.103280454272395","0.0677519780026913","0.0685782216368704","0.0380072071722414","0.030571014464629","0.0214823344886582","0.0347022326355248","0.030571014464629","0.0247873090253748","0.0173511163177624","0.0908802400856888","0.0941852146224055","0.0933589709882263","0.0900539964515097","0.0826178037438972","0.0693979055970306","0.0693979055970306","0.0834440473780764","0.0834440473780764","0.0884465560890259","0.069594273362397","0.0654721028436988","0.0409701708386465","0.0313421935762441","0.0356360448375276","0.027731254588228","0.0469324898562455","0.0477206009296852","0.0329200881611957","0.00540715952104111","0.0555109982009749","0.048292292718675","0.105019672940708","0.0549189627856412","0.0943931890704756","0.0535049047899442","0.028601983119306","0.031898317276937","0.0581552979144001","0.0171469990242196"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Natural gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00196358692661515","0.000749263432524203","0.000206693360696332","0.000258366700870415","0.000284203370957456","0.000284203370957456","0.000258366700870415","0.000239840414037552","0.000246012777634106","0.00171062648247371","0.00215944549256604","0.00170445411887716","0.00216649962239068","0.00262325452853572","0.00275287416406337","0.00330926864763464","0.00373543194696551","0.00409241916839941","0.00435149249398104","0.00341520684928854","0.00275484394899414","0.00303327171950154","0.0037783521361998","0.00696365121496207","0.00725105341135435","0.0038656336449902","0.0045135181507751","0.00389030716800583","0.00702398457055238","0.00741006350474074","0.00712656397697126","0.00838345084560667","0.00588994389300028","0.00813848449202308","0.00519605015816103","0.0142937460083057","0.0041209979089606"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","OPG","kilotonne","0.113334893666757","0.134548560423409","0.129860457272768","0.138299042943923","0.1363065991049","0.117788591659866","0.136072193947368","0.133259332056983","0.135368978474772","0.126461582488553","0.114741324611949","0.100091002266195","0.106771549255859","0.108412385358583","0.108881195673648","0.113686501403055","0.131735698533025","0.129743254694002","0.142630850255115","0.14922115125913","0.151812570250274","0.147981565263846","0.146317997336546","0.156007480720799","0.150896808097986","0.161442069214072","0.170599473413668","0.160903349365919","0.152663711505163","0.151007676142008","0.124596063946458","0.0918826045240612","0.0697114664060165","0.0522511303870486","0.0725572454899716","0.0582516491597653","0.107270236998461","0.0971543836573805","0.0941862819823388","0.110098310595221","0.0751624401233495","0.112450021993156","0.096307572250671","0.0899965804131637","0.0859684324578855","0.0646580618522001","0.0983577574520858","0.0685981361513491","0.174208466600392","0.0447272785433127"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Petrol","kilotonne","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0.000600096","0","0","0.000600096","0","0.000600096","0","0","0","0","0","0","0","0","0","0","0","0.001200192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1b","Refineries - combustion","Petroleum coke","kilotonne","0.201582865179914","0.22006288165854","0.243427027207725","0.263587045578025","0.256122296364978","0.245765173181974","0.267951585554678","0.25872023688618","0.278343347639485","0.311126008583691","0.288858540772532","0.300610815450643","0.379784034334763","0.47503931330472","0.54555296137339","0.548027124463519","0.553593991416308","0.568438969957081","0.614210987124463","0.624107639484978","0.603695793991415","0.645138025751072","0.647612188841201","0.661838626609441","0.586376652360514","0.70946626609442","0.690910042918454","0.731733733905578","0.736682060085836","0.720599999999999","0.6666","0.542999999999999","0.583110000000001","0.595800000000001","0.572639999999999","0.621600000000001","0.547647154121406","0.45156212033716","0.480412820926541","0.677988355155069","0.431822204499817","0.561692960117769","0.469262746342896","0.452836864793672","0.352447818460597","0.372011316435384","0.392222267406022","0.468012690218852","0.411498390394775","0.31271290980337"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Blast furnace gas","kilotonne","0.00596235905329442","0.00462596823100429","0.00292977987963605","0.00221018482147983","0.00231298411550215","0.00179898764539056","0.00251858270354678","0.00267278164458026","0.0026213819975691","0.00282698058561373","0.000925193646200858","0.00133639082229013","0.00149058976332361","0.00179898764539056","0.00149058976332361","0.00164478870435708","0.00169618835136824","0.00179898764539056","0.00205551818575107","0.00215899563708154","0.00205025662042918","0.00185557870351931","0.0017240395704721","0.00171877800515021","0.00183102473201717","0.00187311725459227","0.00196782543038627","0.00199413325699571","0.00190293279141631","0.00189942508120172","0.00185382484841202","0.00113825196463519","0.000893644070096226","0.000757665406351931","0.000520894966866953","0.00049946003255645","0.000940792944388066","0.00123220463510586","0.00112001689665148","0.000887248745212148","0.00128333686421965","0.00115287970911325","0.00117804528460877","0.00131768585056747","0.00124699061923828","0.00112468930361412","0.00110899640424361","0.000997963232060872","0.00105966045085356","0.000983353989326062"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Coke oven gas","kilotonne","0.0204857726444445","0.0212200297284748","0.0194210998726007","0.0227252567507369","0.0194578127268022","0.0206693369154521","0.0202287826650339","0.0181728628297492","0.0154561116188372","0.0162637944112705","0.0133634789293509","0.0115278362192752","0.0109037176978495","0.0105365891558344","0.00826039219534054","0.0109771434062525","0.0106834405726404","0.0104631634474314","0.00983881108616995","0.00938658154681327","0.00965215678876234","0.00881158609372541","0.00765658433392802","0.00687614388235127","0.00709035787467811","0.00666624382145923","0.0079449636360515","0.00782697701974249","0.00907221414592275","0.00842328775622318","0.00885696829184549","0.00752563282403433","0.00680747459855334","0.00712065173562232","0.00689743381287554","0.00688868333718179","0.00682665275023349","0.00674094477258893","0.00693480675296876","0.00619859303029733","0.00615556625573958","0.00610926383688614","0.00608431830736728","0.00580890966365821","0.00593912201723331","0.00507800226886114","0.00250099972475198","0.00246457657095424","0.00238724634128856","0.00219612808936201"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Colliery methane","kilotonne","0.000327088662798283","0.000233634759141631","9.34539036566524e-05","9.34539036566524e-05","9.34539036566524e-05","0.000140180855484979","0.000140180855484979","0.000233634759141631","0.000186907807313305","0.000140180855484979","0.000233634759141631","0.000327088662798283","0.000280361710969957","0.000186907807313305","4.67269518283262e-05","0.000186907807313305","4.67269518283262e-05","4.67269518283262e-05","4.62379982832618e-05","4.62379982832618e-05","4.62379982832618e-05","4.62379982832618e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PM2.5 (Particulate Matter < 2.5&micro;m)","1A1c","Coke production","Natural gas","kilotonne","5.46511122244197e-06","1.0977745151166e-05","1.71556969678396e-05","1.82011965060459e-05","1.84388100374564e-05","1.74408332055322e-05","2.07198999389974e-05","2.30009898405384e-05","2.11951270018184e-05","2.5567215979772e-05","2.14327405332289e-05","1.94367868693806e-05","1.7345787792968e-05","1.85338554500206e-05","2.13376951206647e-05","2.13376951206647e-05","1.99120139322016e-05","2.20980584211784e-05","2.11954945568715e-05","2.22041088644512e-05","2.20435737897722e-05","2.03749819529562e-05","2.25527456427947e-05","2.52591399825865e-05","3.29615804343606e-05","1.9083020251472e-05","3.9900860525805e-05","2.60223003429163e-05","1.21437401600276e-05","2.25526602971941e-05","2.94919403886385e-05","1.56133802057498e-05","0","1.73482002286109e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
