
"Gas","NFR/CRF Group","Source","Activity","Units","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Carbon Dioxide as Carbon","1A2gvii","Industrial off-road mobile machinery","Petrol","kilotonne","134.499329209216","127.767350270694","127.627100709475","129.450345005325","135.481076137751","137.584819556039","137.584819556039","137.584819556039","137.584819556039","137.584819556039","137.584819556039","137.584819556039","137.584819556039","137.584819556039","151.206100174086","147.269018313764","151.236778734037","156.603822360942","147.780327646273","129.795694180417","144.838594619903","147.139486616195","131.29060167285","133.199489847551","148.797833217967","158.512710535643","167.714574156369","176.775765200448","177.058994595246","183.878766521429"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Burning oil","kilotonne","392.563","450.116000000001","448.398","473.309","481.899","547.183000000001","640.814000000001","672.346006582376","721.309006582376","1039.99800658238","1126.94598658237","1340.28830126958","1106.17990009975","1103.27967244789","1258.56992078147","1275.997686218","1317.615110928","1225.899516","1237.25443943","1252.39298054272","1276.4910082","1126.52519904999","1142.43934229001","1186.390862416","1096.01635304562","1087.338904114","1317.37936247788","1286.29373989772","1312.62253814986","1296.10123131869"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Coal","kilotonne","1015.2079899198","1033.91432570112","1314.41938117627","590.961908190385","423.044980896629","633.20150246044","195.701308887361","266.820403098278","193.17057628486","308.799557096757","344.831377190312","239.904018865105","247.633320643699","275.186165753766","239.331874102548","307.527976920734","320.852940789549","204.497925027115","372.096711703206","469.25469278477","661.206835250241","583.132400296937","723.985808070488","1065.96394431294","988.005798377946","741.790671392762","674.089353176273","549.220165751591","435.215768697364","374.327235245494"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Coke","kilotonne","43.8736217126919","23.9659144648966","69.6910181828854","91.173774559036","23.8858280360618","0","0","17.2688876257771","53.6414997402656","51.4699018009148","17.9323993802783","15.1272995104943","28.9212868769556","13.2992883443945","14.768974362631","0","10.8827461168523","0","10.0777330175472","0","0","0","0","7.75194667797131","8.46599323375016","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Coke oven gas","kilotonne","20.425496548962","16.529303565634","15.7421938720324","10.4685589249015","10.2324260168211","6.2181665794528","8.28252438484532","8.9569749662114","4.65844676828817","5.01929495361486","13.6346950815245","28.5852735474222","12.7901630713133","10.0370707654451","12.8809783393987","11.7295491976948","10.0975997579745","11.1063594951935","10.1351356645276","12.5520640909552","10.6178310928025","9.80619443437664","9.88232095774747","8.95914888795111","8.49799231042798","0.0534075221263621","0.0532046283314425","0.0514568785337332","0.0519138347292881","0.0526650188909524"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Colliery methane","kilotonne","27.5495226984165","22.3803158808032","21.9103879882929","13.2754629634161","1.82097058347743","11.9244202724489","11.7481973127576","11.7481973127576","10.5733775814818","8.81114798456819","7.04891838765455","6.16780358919773","5.28668879074091","4.40557399228409","3.81816412664621","3.05849307464097","2.63498395754717","2.37459552926583","2.0803923103987","1.78290787817394","1.54292187920667","1.31589096800426","1.14487609535308","0.931801956103362","0.773109424500613","0.657294600908757","0.558571559201693","0.474785825321439","0.403567951523223","0.34303275879474"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Fuel oil","kilotonne","1461.4322719579","2235.0124508003","2144.61175787901","1689.78352945853","1378.72062490117","1008.74915159619","857.387750265513","383.921104230669","317.784797545946","103.947418996537","80.657205513386","296.933573600714","65.5031773235744","91.6188140559842","253.524253383981","502.749934431144","272.200544691953","300.602507295776","164.750923806305","233.415565957263","353.255451104551","138.93571967323","36.9590571986665","16.6290852420122","107.756570328364","101.732220448685","161.473184140038","241.148333076941","173.731807956037","100.024098655878"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Gas oil","kilotonne","1226.90936873224","1342.25678619243","1346.69948281594","1298.0036625216","1149.49810643434","1009.04115948198","1135.91011019985","995.698547998428","1055.19911678434","939.121441444993","1072.0685260425","764.956749315919","353.146570791845","264.98080321243","136.151753839074","473.278784320775","252.024396665373","241.572467888615","77.0016978656754","55.2701038149194","65.144415405879","40.4582338906429","32.0542736561466","36.265834135122","40.0885781267611","46.3498882643325","40.6396491605616","41.8722877755682","50.6024209752244","38.3795070008907"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","LPG","kilotonne","496.554434336887","566.115320547009","485.888008887354","519.925239069448","577.265234098294","610.295888447686","692.037836134395","633.331976491602","601.646115910546","605.861754935452","573.396499578423","581.483001454416","514.588046259119","732.643017104934","682.473856025601","691.510552458823","733.502483460663","737.276131947723","568.889364608774","534.558126133114","529.993789178055","592.546659814564","388.421373581081","244.464474384337","483.061626665991","640.884037076341","475.448489023602","482.638623337725","508.136107270009","515.815474567725"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Natural gas","kilotonne","3368.73807520492","3601.75935158651","2781.15820154059","2270.92505258397","2213.71361972817","1890.75458462402","2256.8209259557","2650.764187124","2932.05216252021","3039.01281370282","3505.62360668652","3360.63992732515","3038.40753594718","2979.48015634312","2820.94583341372","2928.25134379017","2904.2222929521","2675.65578628337","2579.34379014973","2147.37749499263","2238.95169093828","2191.89023496281","2001.00760978837","2052.75592436437","1989.95222085565","2259.68360831363","2353.35944347999","2328.38679872677","2394.16107217555","2287.15701469146"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","OPG","kilotonne","35.9142387377907","46.474249275749","42.7501875884497","35.9142387377907","61.3194814812846","68.2574594192669","72.4971287028748","52.3989148050482","49.5733828031933","53.1656569193667","57.7206604986746","58.5684371900916","51.6784554352709","54.0278027072483","54.3737934091931","51.0295764400434","46.6196127990098","37.2673224239616","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Petroleum coke","kilotonne","0","0","57.1561274092973","58.7425107094431","60.7550293690365","90.9664093548463","94.9855527158425","82.0364092318638","80.4137439664343","79.8699724132273","79.6146028126194","70.7071806639514","58.5024869871299","58.6331061228168","63.0570916419198","74.4163234255307","56.0352537595132","56.8873572268148","42.2720656540879","40.2104784666464","31.0241502185695","31.241063695935","43.1009802779526","77.1829986929448","67.6171231828189","25.4527981288416","17.4206677423682","21.1628466055362","32.4552272408816","26.9575119044142"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","SSF","kilotonne","50.56","16.59","16.59","26.07","54.51","49.77","41.87","52.9299999999999","36.34","24.49","28.44","38.71","25.2459667013527","16.59","12.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Town gas","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Lubricants","kilotonne","186.574012869016","175.903084829871","185.992256875025","193.870982732731","193.404224287618","220.510044031136","216.90574984059","223.180205006669","205.043606511369","196.451318800142","193.360449722489","198.522661184082","189.17909769923","192.509146498394","196.110968589211","160.852872356085","129.275832791895","135.454431141207","115.209509894448","126.760632137789","144.082461163625","122.041560857982","102.530693687989","108.8039103416","108.46716226046","102.146464287462","101.567650160762","103.236676964438","92.0814325289573","89.4019149235758"
"Carbon Dioxide as Carbon","1A2gviii","Other industrial combustion","Waste solvent","kilotonne","19.0082503997203","16.8935975317962","16.7951468534551","17.2613005573446","17.8526727857522","20.6474662916654","22.2204069675245","23.0257279723296","23.6293237517823","23.4642411012393","23.3862095917242","20.7952602158589","17.275803515324","17.4475643055912","18.7303533295056","18.0309318781222","18.5717919399142","20.8987579942374","19.0538753623636","16.2712345328182","20.0196724363636","18.1930275307853","18.042503096728","17.1876957736364","16.57360569","15.5392754482943","8.62487712545452","10.5597234300127","11.7157985454546","10.5997405418182"
"Carbon Dioxide as Carbon","1A2gviii","Autogenerators","Natural gas","kilotonne","138.876645767858","147.499581400811","139.706431727897","207.058676952984","204.3173839736","682.296366802419","768.526578272149","898.511294852528","1165.62359955814","1240.59102004782","1406.82017563736","1100.12631175788","1232.37403919386","1143.80787499978","1143.43338731709","1162.29875832575","980.508184098413","954.017599084867","773.090856915321","658.868858700731","670.765750885388","644.90135347514","643.674908815227","631.78375304305","569.553835629662","523.249293086552","536.828760850893","622.880656336842","618.99663088385","490.214759919297"
"Carbon Dioxide as Carbon","1A2gviii","Autogeneration - exported to grid","Natural gas","kilotonne","52.5137425974742","50.8515077876909","53.1695912687878","113.131005694885","111.106021953609","254.978678768525","256.175526090717","299.503764950842","285.975820505271","322.049363947244","427.26997390501","428.906100075434","362.213987037905","575.296885824706","455.149601038085","361.826553137043","372.184629138503","530.594304781289","533.783247992408","607.557773635134","525.264588003283","505.518840761966","548.436869132185","439.581007387367","387.166465737684","419.154003414919","420.985450848192","456.504812878395","455.174127953637","398.790439858069"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - TOL","Aviation spirit","kilotonne","1.41251887159561","1.23758025409594","1.42076653461565","1.38536780760416","1.67999952351306","1.69246028773219","1.91146709555208","2.05961598620926","1.95003148278469","2.41079392092882","2.69868959111306","3.14030003330286","2.70716976803339","2.52899119531853","2.59718315537495","2.71697965992507","2.67458314916642","1.98818708603099","1.8403530670812","1.32301986388435","1.42185599386468","1.44050355272624","1.09799664802491","1.03512928988355","1.20894035366109","0.751301954991533","0.677028664084207","0.55829976314249","0.528794762380096","0.344770563441847"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - TOL","Aviation turbine fuel","kilotonne","13.6741388145622","12.3236969820838","12.3242699930316","12.593505921429","12.0504212062978","12.449425425972","13.3191358687309","14.5298822834229","15.9095243057217","14.5667938490098","16.9606303943541","17.0239177786611","18.294529010134","19.2925280611261","21.3924574730211","21.3004572001526","19.8964311924775","20.9836106407883","20.8071070001141","18.8927269576666","20.1872544547294","19.4755059726055","18.5641069075924","16.8237804400757","16.4476496662276","16.1447593307355","14.9585002631801","15.5982299704562","15.0923025590064","15.9895931858877"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - TOL","Aviation spirit","kilotonne","0","0.00299184275564978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - TOL","Aviation turbine fuel","kilotonne","1.70456550367107","1.48500791321838","1.51460251198139","1.6153680576218","1.49994848346373","1.3421584645741","1.1422946152115","1.07504076387743","1.13110717919884","1.11023337509503","1.20656444294635","1.25107241936195","1.33121157375617","1.46398929705318","1.72859067776345","1.89322586051502","1.72396267844264","1.4122309043666","1.76161683320773","1.66733400661703","1.42778752263686","1.73412952619974","1.64135221262774","1.73044569525318","1.83512509524987","1.84525125430906","2.37276527943438","2.41394380229697","1.69581459853681","1.95474873001428"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL","Aviation spirit","kilotonne","0.0208366618674061","0.0370822296180664","0.036632473360932","0.0285981067812781","0.0246538406717937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL","Aviation turbine fuel","kilotonne","1.04294678057251","0.735899783182938","0.677709726836754","0.730244051222434","0.706103138888687","0.675698117904491","0.630880647723221","0.607487425628724","0.717405929332508","0.432372583663645","0.81661315492511","0.818485350876947","0.700862405060729","0.718620792504988","0.837869655807544","0.906464707984137","0.917588087309663","0.97231774739947","1.05069049681902","1.06543181419764","0.977332205828468","0.648055558111571","0.53650121517228","0.516695312141332","0.517979123771097","0.497733457844015","0.450264688099898","0.496741938922398","0.467529886705398","0.459772881392797"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - TOL","Aviation spirit","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - TOL","Aviation turbine fuel","kilotonne","1.12371916833596","0.866834600226181","0.419771647573679","0.565390759061266","0.590658510377322","0.666224258679025","0.764515677010633","0.629580415288932","0.759049546478696","0.770056504085492","0.853897646730105","0.766928144648405","0.851873142960901","0.82104445784182","0.963962566132928","1.08301340828634","1.55283138547244","1.5361256669797","1.48383240711216","1.44388647441597","1.39038665832973","1.34278876760104","1.32667129070499","1.33745079570201","1.29631973380114","1.28293463737225","1.27598442480482","1.30058559188111","1.28125950075106","1.33104671311105"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic take off and landing","Aviation spirit","kilotonne","14.7306666785723","15.0687133667863","16.7652640631782","15.131929481455","18.6251612567606","19.4456780202971","22.3934945687395","26.5859361583601","25.4729876282926","32.0395985156619","39.5569450201939","45.1354357915455","35.9192287768782","34.1946250293934","37.4938057497733","37.6374639879467","32.3710950710662","22.3807544994969","20.0994360045221","14.1948885788787","15.0476873472569","14.7231670286206","12.3238075326541","10.666635677525","12.9627847071434","8.15893048567379","8.75882832941817","9.14647373180258","8.18214083819979","6.27813478419821"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic take off and landing","Aviation turbine fuel","kilotonne","107.296418372838","104.809201600374","103.864689740685","103.461549378417","94.2181090447678","99.3843430666633","112.874835767087","114.431803857194","122.808513638659","137.782953700999","146.62790437913","150.973427583284","152.294815157247","156.549943203387","164.997313247186","182.820749137291","175.869398100525","167.024049315049","155.431163081669","136.564476471418","127.645186972154","120.73343508072","114.534284745535","118.213007486222","108.012694338714","109.710469237215","103.286957527378","110.277405127796","103.709643782505","98.821360974181"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - Cruise","Aviation spirit","kilotonne","1.53650426316421","1.1280471381205","1.51858480556712","1.82265548898496","1.29791287082991","1.25513320297285","1.32016139169175","1.32960383470798","1.3706623087564","1.31294332565303","1.13986297328232","1.10132542624985","1.24405403689932","1.30808725351775","1.47264355064855","1.79859506810409","1.67629085170593","1.36201710204691","1.19356702704397","1.00083092495191","0.870370142473872","0.950321468941423","0.886605185867851","0.884853190394856","0.721882171104603","0.462233836152128","0.373457151620729","0.135387187010481","0.04642590474562","0.0929350472571708"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and CDs - Cruise","Aviation turbine fuel","kilotonne","34.6197804873448","30.32902986704","31.7236883432593","33.8592797481205","31.3533033888443","31.5068211844485","32.5379692673936","34.3002538698409","36.491582399051","35.6128278129498","39.6371762645002","39.8570977251952","40.9751426867791","41.2522384407741","47.1602105501169","47.5017830354826","43.5266092933239","44.7708580892209","44.0837595259521","39.670710672774","42.168104562049","41.3054353835975","39.7365671692752","34.7763416077342","35.4363935337936","33.8636461892666","33.0609935624675","35.7907986980646","34.2001539704911","35.2599277292022"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - Cruise","Aviation spirit","kilotonne","0","0.0795799591248067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Gibraltar - Cruise","Aviation turbine fuel","kilotonne","13.3287497881805","11.6198337422761","12.2445515761641","12.2265066142691","11.3588368140018","10.5943048761462","9.22486255172212","8.78910590803813","9.42396465711991","9.39587901322222","9.98515972149799","10.2642470771629","10.7724073833893","11.7340575037848","14.1201044537335","15.3936505646571","13.7992622613128","11.0304007346982","13.8314511934632","13.5678229765308","11.8919779987666","14.8473080376998","14.2182836931756","14.4023055579438","15.203024495775","15.3288658095438","19.5983754880025","19.8749740027919","13.6411845238995","15.7691170747675"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise","Aviation spirit","kilotonne","0.0763167283250537","0.138406794515235","0.122108941121484","0.0935753453204998","0.0949964560270805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise","Aviation turbine fuel","kilotonne","16.8818071410981","9.98528527132921","11.6980922644335","15.3545373144577","10.4874096212848","7.72643437268103","6.80288171653233","6.8455496730284","13.4798736788099","1.83283370564092","5.12025752932268","10.8233490960801","10.4068583960987","10.4600062628566","11.0267822980064","11.307244162722","11.2464081094151","11.2278760868297","11.3252692011004","11.5269006413715","11.7497876718606","3.74183558101639","0.98401714409329","1.04473087252571","0.96232694927403","0.926206142087056","0.928520469618182","1.0305451734005","0.911700459768639","0.954382167667715"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - Cruise","Aviation spirit","kilotonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carbon Dioxide as Carbon","1A3a","Aircraft between UK and Bermuda - Cruise","Aviation turbine fuel","kilotonne","22.4911423214592","17.068160952243","8.43261756769195","11.276724795929","11.7604413454663","13.3412346349692","15.3278024549045","12.614341394696","14.5044665860966","14.6640750455479","15.7990612421047","15.5547540184463","15.4070224228893","14.8854436296678","17.4616870387796","19.6075588646057","28.9078871712864","28.1252183358166","26.9831537576824","26.2174045731672","26.331599554398","25.6447282429809","25.2860131018243","25.1790756728381","24.6584444268759","24.7089442239778","24.6507658029903","25.1344490622019","24.7318515424562","26.2053511123787"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic cruise","Aviation spirit","kilotonne","2.37132081758694","1.53029720245644","1.6555411772469","1.9185517384691","0.825382601260841","0.411824046536271","0.45969754773264","0.537373654366404","0.327599767181357","0.543659916893592","0.352278384464337","0.338035647315308","0.20683732004847","0.263873063987883","0.198809086607171","0.260070459527244","0.302352972384871","0.22771992040758","0.220037295008755","0.215010882358813","0.20923303468906","0.239231617074004","0.261087885423395","0.260390134762276","0.234769192705299","0.226531371860598","0.244008818897735","0.293300586377776","0.316926750937118","0.21198472132263"
"Carbon Dioxide as Carbon","1A3a","Aircraft - domestic cruise","Aviation turbine fuel","kilotonne","279.253412974368","285.846952009519","285.503104798351","276.967528434651","254.005697944947","269.330303123433","302.328450996118","310.03911012068","335.917532184368","373.684208421851","398.282233800204","414.334712157757","416.4998820399","428.736123883657","446.254054468174","495.465055176403","476.399578419815","455.80431767599","438.071143966691","387.683388802151","355.778811377326","339.892316894703","325.702162988419","331.451831052828","302.564187095044","308.51269274998","289.90071854784","310.352600317859","292.087745400277","278.474905946043"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - rural driving","Petrol","kilotonne","6957.6981499305","6904.34708486078","7021.23325659519","6771.09953921711","6582.93361087535","6372.78282364791","6573.58133626736","6581.22367790981","6421.18629614489","6444.66019868686","6361.7669122718","6265.23933787211","6302.20796348542","6108.4848695119","6022.03121519343","5868.37574355096","5680.05306640456","5533.36424354805","5201.18575938603","4897.07270175258","4597.2072049459","4343.27851712829","4114.96664316131","3936.43677149532","3803.47909723256","3675.91741134398","3684.56484406954","3636.04552718181","3583.19682119923","3612.89651619449"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - rural driving","DERV","kilotonne","296.709446417303","339.369532266024","434.162169917795","552.818727909409","741.977028137982","876.608041757143","1018.2380519345","1123.70314091504","1154.07870738007","1262.07264638751","1320.22161171045","1429.5498388237","1616.72740914425","1780.71585734764","1960.37768872565","2164.64555459332","2387.38314987597","2575.88814906481","2734.98631997596","2787.85252343618","2894.44877265576","3031.54611462846","3175.35150924279","3262.24887898105","3465.12723198101","3695.94809377436","3909.2125766724","3975.29504641819","3908.42069036558","3749.20153152233"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - urban driving","Petrol","kilotonne","8834.87792741161","8773.20802244409","8795.73738204362","8934.18154226297","8527.85472550667","8192.2726828258","8309.11555484309","8195.76719711523","8064.08835821744","8129.46032759545","8040.80029630181","7880.4715165785","7840.97396505041","7468.48041835278","7274.61361165756","7012.1206210965","6671.27995033155","6510.57129299364","6127.35532535504","5770.13241092946","5370.76201136706","5155.49526772167","4954.67760721735","4698.68577607144","4675.905849647","4639.71130487435","4544.04534314196","4488.12842708147","4388.73010730067","4415.94144502057"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - urban driving","DERV","kilotonne","400.253749137175","451.86317664325","565.892558187497","721.25569263988","917.549980739051","1052.78809187923","1184.05162964081","1272.27375664771","1302.09157472929","1417.82318107041","1474.14740190948","1574.89626702199","1749.88195864322","1882.73913117005","2035.51043311333","2222.18679719414","2398.42429091797","2581.85963786714","2633.56469184088","2703.97162495479","2821.64853020917","2963.58073164468","3169.30313223044","3248.07032940139","3290.51589318168","3342.49114894775","3441.55734791979","3491.22098459863","3469.72057647704","3384.147768548"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - motorway driving","Petrol","kilotonne","2652.55536010242","2590.38131955876","2620.30250519075","2618.72760017028","2546.84745179125","2502.37290191661","2638.47840908429","2688.15439017659","2709.99902754096","2723.03429947676","2690.14721373811","2670.63710905894","2646.32374591749","2515.92207918937","2491.9582615512","2400.6621947063","2285.68939219521","2202.16101948697","2053.16543995473","1983.94912044361","1846.78970756599","1723.20255620991","1615.98336867728","1507.32753010384","1438.59038213789","1386.74691580597","1360.5407288325","1324.88965584019","1309.35381809968","1346.66480675977"
"Carbon Dioxide as Carbon","1A3bi","Road transport - cars - motorway driving","DERV","kilotonne","160.835050867871","178.596176511823","226.486235192587","294.612245334698","394.0637427395","472.391601563043","559.197407135934","626.26311468503","660.768546751966","726.574274706559","760.043495033454","828.834582932182","927.45245977745","1011.17116427831","1130.34917126405","1250.80214651334","1380.1042756807","1497.7453214686","1567.26378007394","1573.59206725286","1593.99055007748","1709.29539651258","1826.1862182143","1891.36201602115","1941.87337469078","2028.0166998244","2079.94278368668","2069.87844210357","1989.08051339217","1897.62915848905"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - rural driving","Petrol","kilotonne","699.596918236139","685.226768103872","647.93699804901","611.676543994136","564.979420296415","498.729885374789","479.71358028834","448.493809929845","427.161155198232","360.383524081833","312.384907825545","267.692027105846","229.853977318819","195.710308406517","171.46118600948","149.529463116191","148.7077334965","140.986148779677","127.761247311945","112.150984314344","101.13695929817","91.4677254347267","82.1099210504083","77.4610223139612","73.6529394436136","70.0348502212601","66.7273490094084","62.87457856347","59.7724964630846","61.066726440678"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - rural driving","DERV","kilotonne","484.653979312875","559.542454002695","629.53450845623","694.145261471539","806.848352757785","873.777314487457","982.214843910802","1086.97948675193","1162.08194529338","1222.48842907272","1270.57565877067","1329.50372540024","1396.94176793345","1469.75787818567","1519.22203161458","1595.45895926297","1640.29150516652","1755.52520149825","1688.75098391118","1684.00341556212","1736.62908871238","1736.79049267434","1742.19900973671","1789.23241471957","1887.99983646702","2018.66665070642","2190.48200805392","2236.49514139476","2249.51456271699","2191.145852619"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - urban driving","Petrol","kilotonne","994.171833488524","968.76446581274","890.962551261823","814.368714652494","748.98421740546","658.434378376666","608.792727369869","559.756164396677","517.93953246933","443.631769621287","381.323695293167","322.782253778781","276.961002146602","240.804488851801","214.354332603022","183.896441570938","181.097570560562","164.849241436578","149.09072402821","130.253471183071","118.98282570163","110.06669031915","100.490100629154","92.5603709545737","87.9261146308043","81.2170843406864","75.8598369861343","70.3537895541653","65.8660313973058","65.7918160638658"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - urban driving","DERV","kilotonne","502.210140598753","577.924632189669","632.143736435466","675.121448908747","780.497710299072","841.015424528154","910.950175771044","992.286215654745","1032.76836082377","1105.48982171358","1142.27171556483","1180.05992637068","1241.42541364079","1333.09055583726","1407.90833640895","1469.84011284458","1495.95112488287","1544.15977826734","1455.60229904044","1428.49019995503","1497.9726129583","1527.04531057175","1553.51811392309","1565.93727549764","1660.22483829663","1735.60884577791","1856.58844977679","1882.03588172128","1877.37820841664","1809.4941304641"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - motorway driving","Petrol","kilotonne","261.384441539407","240.165370164648","233.632249091097","241.7294278223","225.353445438958","209.074004394903","206.482937075728","195.9870022219","183.707409074711","152.530058141118","135.235004977419","116.461422882997","99.4290359665286","84.546974827097","77.2954903633267","67.3989246973537","68.8887536933246","63.1522414554835","56.2930396952932","49.9398539606518","43.7704068297216","41.1651886157063","39.2404325580737","37.11177898916","34.682733361697","32.740349302749","30.580816288989","29.0166259218204","27.4857066986638","28.202050616362"
"Carbon Dioxide as Carbon","1A3bii","Road transport - LGVs - motorway driving","DERV","kilotonne","205.74851877984","224.323385502638","260.226406467266","315.140964635911","370.420359180433","421.799870893915","488.097663430607","549.170802530846","578.610484048496","600.975717345716","639.861504956949","672.952179238892","701.180391500507","736.946370039493","798.173302529069","840.561578629213","884.614736874976","917.504781047182","864.15714068925","868.864358913793","875.903686046176","899.29204422461","939.915890362528","955.477001021281","976.132134158548","1020.05420194585","1072.93932840745","1092.61743585862","1086.8351762351","1058.72693220123"
"Carbon Dioxide as Carbon","1A3biii","Road transport - buses and coaches - rural driving","DERV","kilotonne","398.09597875648","347.431726341192","327.434528001563","329.497717135807","329.622197638374","332.44629353189","337.333089077209","335.348540885041","316.703160878354","321.970779405204","317.543673998356","311.98805824676","330.328932529153","325.122930277251","291.976461710909","278.679869826641","288.288894492493","303.429121995574","273.433967666345","276.678544277433","276.277552557399","250.888958003917","235.715835403789","245.103870275011","248.388089527263","240.127546800551","225.622008020834","226.333419761593","211.516367629017","195.893984480932"
"Carbon Dioxide as Carbon","1A3biii","Road transport - HGV articulated - rural driving","DERV","kilotonne","1095.3703587182","1079.40043530743","1100.82952908135","1070.57895557201","1117.88246382368","1114.49839076504","1146.47879776673","1156.97018353703","1153.73526206633","1131.13392584442","1110.42786294177","1109.46409121931","1149.84236715471","1155.53925285296","1163.02260557905","1176.27543741837","1200.05890378081","1226.29677996072","1153.21990267216","1058.98355403176","1072.64653167545","1041.33244773235","1045.74778659464","1043.15609831725","1056.20743770529","1123.67122386825","1170.54606302261","1211.82644977341","1232.091940566","1200.49767704592"
"Carbon Dioxide as Carbon","1A3biii","Road transport - HGV rigid - rural driving","DERV","kilotonne","1213.49596503048","1159.83620073991","1166.94480603494","1108.5859434726","1137.41060531728","1109.64286171882","1102.01390820702","1087.80361247877","1072.34766100513","1047.11797681344","1018.038374391","1010.31352920286","1051.28314246839","1070.49489966082","1061.81477956612","1093.95031467466","1093.36844891552","1123.31956052754","1028.37104486903","938.295782323449","953.555006672109","918.690108447208","902.563729753429","898.495419887751","903.740286053641","942.474684296838","988.465213753209","982.873319265331","937.497569983579","891.405682165046"
"Carbon Dioxide as Carbon","1A3biii","Road transport - buses and coaches - urban driving","DERV","kilotonne","915.207297712865","1014.85696522043","1008.82587351433","1016.12227671524","1029.50697026932","1043.96789305424","1053.81103651011","1053.54538169934","1030.30010696649","991.112463759202","913.233770382198","892.229675804487","873.830441793542","913.718973334827","893.767906822872","904.558188038532","895.341547000171","919.470681499794","801.790885734636","798.484644075352","821.342248616181","761.494803534966","732.761753982594","740.53373562536","738.936698906807","716.958738327043","685.829281839664","642.170626773058","612.39552638585","575.629653707326"
