sector,wday,coeff,coeff_l,coeff_u
1,1,1.00134023266559,0.998857446187477,1.00382301914371
1,2,1.02362227449407,1.02124775351011,1.02599679547803
1,3,1.03030887429631,1.02816874941109,1.03244899918152
1,4,1.02746552855076,1.02546701139735,1.02946404570416
1,5,1.00319683616598,1.00105671128076,1.00533696105119
1,6,0.965232175825031,0.96285765484107,0.967606696808993
1,7,0.948834078002268,0.946351291524151,0.951316864480385
2,1,1.01016252726101,1.01006101857624,1.01026403594578
2,2,1.00355215247883,1.00345415941357,1.00365014554408
2,3,0.993160757271576,0.993072510241173,0.993249004301978
2,4,0.988858121877359,0.988776219307734,0.988940024446984
2,5,0.994721831496029,0.994633584465627,0.994810078526432
2,6,1.00285656770282,1.00275857463757,1.00295456076807
2,7,1.00668804191238,1.00658653322761,1.00678955059715
3,1,1.08384758115915,1.07741526247533,1.09027989984298
3,2,1.08444951851857,1.07845408798609,1.09044494905105
3,3,1.08110671861498,1.07568474198984,1.08652869524011
3,4,1.05804809029606,1.05290927157752,1.06318690901459
3,5,0.994592441913159,0.989170465288022,1.0000144185383
3,6,0.898246300029801,0.89225086949732,0.904241730562281
3,7,0.799709349468286,0.793277030784463,0.806141668152108
4,1,1.07441440606742,1.07008560833976,1.07874320379508
4,2,1.07972352091179,1.07561846149379,1.08382858032978
4,3,1.0775123888706,1.07380909852572,1.08121567921548
4,4,1.05763437583625,1.05415797333525,1.06111077833724
4,5,1.00027443606458,0.996571145719708,1.00397772640946
4,6,0.906457739880376,0.902352680462384,0.910562799298368
4,7,0.803983132368983,0.799654334641324,0.808311930096642
5,1,1.07600075466869,1.06686417104768,1.0851373382897
5,2,1.08774117358233,1.07940547766107,1.09607686950359
5,3,1.08733994253617,1.07977031401801,1.09490957105432
5,4,1.06218907706066,1.0549437291318,1.06943442498952
5,5,0.997070341783476,0.989500713265321,1.00463997030163
5,6,0.897957389209753,0.88962169328849,0.906293085131016
5,7,0.791701321158923,0.782564737537917,0.800837904779928
6,1,0.997186400417722,0.996701371672213,0.997671429163231
6,2,0.998124267081979,0.997743859555747,0.998504674608211
6,3,0.999062133648857,0.998761315385618,0.999362951912095
6,4,1.0000000001006,0.999730855781132,1.00026914442007
6,5,1.00093786649239,1.00063704822915,1.00123868475563
6,6,1.0018757329009,1.00149532537467,1.00225614042713
6,7,1.00281359935755,1.00232857061204,1.00329862810306
7,1,1.01142822021403,1.0060622968595,1.01679414356855
7,2,1.03267134137222,1.02756803227428,1.03777465047015
7,3,1.05209084669821,1.04748856230344,1.05669313109299
7,4,1.06617521636128,1.06186243127436,1.07048800144821
7,5,1.03908344480144,1.03448116040667,1.04368572919621
7,6,0.953842740124341,0.948739431026409,0.958946049222273
7,7,0.844708190428476,0.839342267073955,0.850074113782998
8,1,0.985183605400887,0.981030402551595,0.98933680825018
8,2,1.00787416484173,1.00415305528293,1.01159527440053
8,3,1.01986756111468,1.01647337010389,1.02326175212548
8,4,1.02030064077291,1.01703036562122,1.0235709159246
8,5,1.0108075278252,1.0074133368144,1.01420171883599
8,6,0.991451032239583,0.987729922680782,0.995172141798384
8,7,0.964515467805004,0.960362264955711,0.968668670654296
9,1,0.995832762806672,0.995438316884781,0.996227208728564
9,2,0.999423951311634,0.999061937864067,0.9997859647592
9,3,1.00166788966905,1.00133956288963,1.00199621644848
9,4,1.00194424527039,1.0016307711042,1.00225771943657
9,5,1.00102612640417,1.00069779962474,1.0013544531836
9,6,1.00019939790454,0.999837384456972,1.0005614113521
9,7,0.999905626633545,0.999511180711653,1.00030007255544
10,1,1.0025961399425,1.00135468271443,1.00383759717056
10,2,1.00173077568911,1.00075745536144,1.00270409601679
10,3,1.0008654039585,1.00009537202647,1.00163543589054
10,4,1.00000002047135,0.99931069692971,1.00068934401299
10,5,0.999134625291923,0.998364593359888,0.999904657223959
10,6,0.998269221477103,0.997295901149427,0.999242541804778
10,7,0.997403813169515,0.996162355941446,0.998645270397584
11,1,0.998391103289093,0.997064461957852,0.999717744620335
11,2,0.999596823458291,0.998646117653364,1.00054752926322
11,3,1.00065513045008,0.999716413607059,1.0015938472931
11,4,1.00127443031522,1.00034841528951,1.00220044534093
11,5,1.00113587221716,1.00019715537414,1.00207458906018
11,6,1.00018841584167,0.99923771003674,1.00113912164659
11,7,0.998758224428491,0.997431583097249,1.00008486575973
