sector,wday,coeff,coeff_l,coeff_u
1,1,1.02123615382818,1.01743429179897,1.02503801585739
1,2,1.04242278963984,1.03876833801504,1.04607724126464
1,3,1.04005893909178,1.03676678096331,1.04335109722025
1,4,1.04492179045733,1.04185750580493,1.04798607510973
1,5,1.01206141002439,1.00876925189593,1.01535356815286
1,6,0.935917432167465,0.932262980542668,0.939571883792261
1,7,0.90338148479102,0.899579622761807,0.907183346820232
2,1,1.01013058113083,1.01002270857777,1.01023845368389
2,2,1.00345355945693,1.0033494249745,1.00355769393935
2,3,0.993141871337558,0.993048093550484,0.993235649124631
2,4,0.988876031631835,0.988788994772085,0.988963068491585
2,5,0.99479094747013,0.994697169683057,0.994884725257204
2,6,1.00298421405699,1.00288007957456,1.00308834853941
2,7,1.00662279491573,1.00651492236267,1.00673066746879
3,1,1.07130082991505,1.06762919297652,1.07497246685357
3,2,1.09075475972669,1.08724961216976,1.09425990728362
3,3,1.09005758245846,1.0868978536071,1.09321731130981
3,4,1.06319612646446,1.06024207181091,1.066150181118
3,5,0.997978189400519,0.994818460549163,1.00113791825187
3,6,0.897602644374788,0.894097496817857,0.901107791931718
3,7,0.789109867660046,0.785438230721521,0.79278150459857
4,1,1.03506008819179,1.02916161587925,1.04095856050432
4,2,1.04245211517603,1.03721389214811,1.04769033820394
4,3,1.04320845752842,1.03841856705904,1.04799834799779
4,4,1.03025110859127,1.02562381451114,1.0348784026714
4,5,0.997682719469131,0.992892828999755,1.00247260993851
4,6,0.950374641619515,0.945136418591602,0.955612864647427
4,7,0.900970869423857,0.895072397111319,0.906869341736395
5,1,1.08053154377101,1.07493848171122,1.0861246058308
5,2,1.08923825040841,1.08400372096946,1.09447277984735
5,3,1.08685383219427,1.0821230638502,1.09158460053835
5,4,1.05679659864547,1.05232246671894,1.06127073057201
5,5,0.990529313559403,0.985798545215328,0.995260081903478
5,6,0.8980742985839,0.892839769144954,0.903308828022845
5,7,0.797976162837536,0.792383100777747,0.803569224897325
6,1,1.04711399926613,1.02098639314834,1.07324160538392
6,2,1.04793592837851,1.02741012928036,1.06846172747666
6,3,1.05167529323899,1.03197034296375,1.07138024351423
6,4,1.04628407709853,1.02705383543207,1.065514318765
6,5,1.01095012438936,0.991245174114124,1.0306550746646
6,6,0.941168481269377,0.920642682171226,0.961694280367528
6,7,0.854872096359106,0.828744490241317,0.880999702476895
7,1,1.05688437631675,1.04916293256857,1.06460582006492
7,2,1.08813639156649,1.08076851336135,1.09550426977163
7,3,1.11056025055141,1.10391812411905,1.11720237698377
7,4,1.11592223998664,1.10971064694219,1.1221338330311
7,5,1.04760699915518,1.04096487272282,1.05424912558754
7,6,0.886259869474598,0.878891991269458,0.893627747679737
7,7,0.69462987294893,0.686908429200755,0.702351316697105
8,1,0.98749179199829,0.984055948142056,0.990927635854523
8,2,1.00833495589597,1.00520558222422,1.01146432956771
8,3,1.01965175380752,1.0168089008394,1.02249460677564
8,4,1.02068096059309,1.01795803768081,1.02340388350538
8,5,1.01125963706058,1.00841678409246,1.0141024900287
8,6,0.990544564133801,0.987415190462052,0.99367393780555
8,7,0.962036336510758,0.958600492654524,0.965472180366991
9,1,0.99738244252489,0.996919230297763,0.997845654752018
9,2,0.999680444171547,0.999276382506482,1.00008450583661
9,3,1.00124604427825,1.00087448775285,1.00161760080366
9,4,1.00147658097002,1.00111609054871,1.00183707139133
9,5,1.00070676980556,1.00033521328016,1.00107832633097
9,6,0.999914245146794,0.999510183481729,1.00031830681186
9,7,0.999593473102936,0.999130260875809,1.00005668533006
10,1,1.00246236739358,1.00039705319901,1.00452768158814
10,2,1.00164158563406,1.00002234927532,1.00326082199279
10,3,1.00082080023479,0.999539759080819,1.00210184138876
10,4,1.00000001010414,0.998853237440283,1.001146782768
10,5,0.999179214754415,0.997898173600443,1.00046025590839
10,6,0.99835841367359,0.996739177314853,0.999977650032327
10,7,0.997537608205429,0.995472294010864,0.999602922399994
11,1,0.997399968097625,0.997053525193468,0.997746411001781
11,2,0.998984275902055,0.998677243668299,0.99929130813581
11,3,1.00050388117022,1.00022295778825,1.0007848045522
11,4,1.00158876159464,1.00131722101731,1.00186030217196
11,5,1.00171943464755,1.00143851126557,1.00200035802952
11,6,1.00073592858593,1.00042889635217,1.00104296081968
11,7,0.999067750001988,0.998721307097832,0.999414192906145
