Profile_ID,hour,wday,N
OFFR_OTH,7,5,0.058886633
OFFR_OTH,7,6,0.058886633
OFFR_OTH,7,7,0.058886633
OFFR_OTH,8,1,0.058886633
OFFR_OTH,8,2,0.058886633
OFFR_OTH,8,3,0.058886633
OFFR_OTH,8,4,0.058886633
OFFR_OTH,8,5,0.058886633
OFFR_OTH,8,6,0.058886633
OFFR_OTH,8,7,0.058886633
OFFR_OTH,9,1,0.058886633
OFFR_OTH,9,2,0.058886633
OFFR_OTH,9,3,0.058886633
OFFR_OTH,9,4,0.058886633
OFFR_OTH,9,5,0.058886633
OFFR_OTH,9,6,0.058886633
OFFR_OTH,9,7,0.058886633
OFFR_OTH,10,1,0.058886633
OFFR_OTH,10,2,0.058886633
OFFR_OTH,10,3,0.058886633
OFFR_OTH,10,4,0.058886633
OFFR_OTH,10,5,0.058886633
OFFR_OTH,10,6,0.058886633
OFFR_OTH,10,7,0.058886633
OFFR_OTH,11,1,0.058886633
OFFR_OTH,11,2,0.058886633
OFFR_OTH,11,3,0.058886633
OFFR_OTH,11,4,0.058886633
OFFR_OTH,11,5,0.058886633
OFFR_OTH,11,6,0.058886633
OFFR_OTH,11,7,0.058886633
OFFR_OTH,12,1,0.058886633
OFFR_OTH,12,2,0.058886633
OFFR_OTH,12,3,0.058886633
OFFR_OTH,12,4,0.058886633
OFFR_OTH,12,5,0.058886633
OFFR_OTH,12,6,0.058886633
OFFR_OTH,12,7,0.058886633
OFFR_OTH,13,1,0.058886633
OFFR_OTH,13,2,0.058886633
OFFR_OTH,13,3,0.058886633
OFFR_OTH,13,4,0.058886633
OFFR_OTH,13,5,0.058886633
OFFR_OTH,13,6,0.058886633
OFFR_OTH,13,7,0.058886633
OFFR_OTH,14,1,0.058886633
OFFR_OTH,14,2,0.058886633
OFFR_OTH,14,3,0.058886633
OFFR_OTH,14,4,0.058886633
OFFR_OTH,14,5,0.058886633
OFFR_OTH,14,6,0.058886633
OFFR_OTH,14,7,0.058886633
OFFR_OTH,15,1,0.058886633
OFFR_OTH,15,2,0.058886633
OFFR_OTH,15,3,0.058886633
OFFR_OTH,15,4,0.058886633
OFFR_OTH,15,5,0.058886633
OFFR_OTH,15,6,0.058886633
OFFR_OTH,15,7,0.058886633
OFFR_OTH,16,1,0.058886633
OFFR_OTH,16,2,0.058886633
OFFR_OTH,16,3,0.058886633
OFFR_OTH,16,4,0.058886633
OFFR_OTH,16,5,0.058886633
OFFR_OTH,16,6,0.058886633
OFFR_OTH,16,7,0.058886633
OFFR_OTH,17,1,0.058886633
OFFR_OTH,17,2,0.058886633
OFFR_OTH,17,3,0.058886633
OFFR_OTH,17,4,0.058886633
OFFR_OTH,17,5,0.058886633
OFFR_OTH,17,6,0.058886633
OFFR_OTH,17,7,0.058886633
OFFR_OTH,18,1,0.058886633
OFFR_OTH,18,2,0.058886633
OFFR_OTH,18,3,0.058886633
OFFR_OTH,18,4,0.058886633
OFFR_OTH,18,5,0.058886633
OFFR_OTH,18,6,0.058886633
OFFR_OTH,18,7,0.058886633
OFFR_OTH,19,1,0.058788331
OFFR_OTH,19,2,0.058788331
OFFR_OTH,19,3,0.058788331
OFFR_OTH,19,4,0.058788331
OFFR_OTH,19,5,0.058788331
OFFR_OTH,19,6,0.058788331
OFFR_OTH,19,7,0.058788331
OFFR_OTH,20,1,0.0423635
OFFR_OTH,20,2,0.0423635
OFFR_OTH,20,3,0.0423635
OFFR_OTH,20,4,0.0423635
OFFR_OTH,20,5,0.0423635
OFFR_OTH,20,6,0.0423635
OFFR_OTH,20,7,0.0423635
OFFR_OTH,21,1,0.030772518
OFFR_OTH,21,2,0.030772518
OFFR_OTH,21,3,0.030772518
OFFR_OTH,21,4,0.030772518
OFFR_OTH,21,5,0.030772518
OFFR_OTH,21,6,0.030772518
OFFR_OTH,21,7,0.030772518
OFFR_OTH,22,1,0.024220536
OFFR_OTH,22,2,0.024220536
OFFR_OTH,22,3,0.024220536
OFFR_OTH,22,4,0.024220536
OFFR_OTH,22,5,0.024220536
OFFR_OTH,22,6,0.024220536
OFFR_OTH,22,7,0.024220536
OFFR_OTH,23,1,0.01620686
OFFR_OTH,23,2,0.01620686
OFFR_OTH,23,3,0.01620686
OFFR_OTH,23,4,0.01620686
OFFR_OTH,23,5,0.01620686
OFFR_OTH,23,6,0.01620686
OFFR_OTH,23,7,0.01620686
