Pollutant,sector,wday,hour,coeff,coeff_l,coeff_u
SOx,2,5,0,0.774954615421858,0.772247581088474,0.777661649755241
SOx,2,6,0,0.778660420067163,0.775867847639603,0.781452992494722
SOx,2,7,0,0.787289590323299,0.784541729906822,0.790037450739777
SOx,2,1,1,0.625344210853728,0.62261649913859,0.628071922568866
SOx,2,2,1,0.620900747070328,0.618212317871898,0.623589176268757
SOx,2,3,1,0.620255800536467,0.617703231805088,0.622808369267846
SOx,2,4,1,0.620557194711389,0.618086022961836,0.623028366460941
SOx,2,5,1,0.621007191037279,0.618459673010822,0.623554709063736
SOx,2,6,1,0.627248035810096,0.624604619194116,0.629891452426076
SOx,2,7,1,0.641780186649454,0.639172138382811,0.644388234916097
SOx,2,1,2,0.53148438322953,0.52840416504255,0.53456460141651
SOx,2,2,2,0.52592773033536,0.522874234689965,0.528981225980756
SOx,2,3,2,0.525121209972271,0.522185408615449,0.528057011329094
SOx,2,4,2,0.525498110268076,0.522633380803997,0.528362839732156
SOx,2,5,2,0.526060840945879,0.523130848586942,0.528990833304816
SOx,2,6,2,0.533865159796972,0.530862789070386,0.536867530523557
SOx,2,7,2,0.552037946153797,0.549092855710825,0.55498303659677
SOx,2,1,3,0.48201805074992,0.478904769116601,0.485131332383238
SOx,2,2,3,0.475874721062708,0.472787084376618,0.478962357748798
SOx,2,3,3,0.474983047498735,0.472011632305481,0.47795446269199
SOx,2,4,3,0.475399741292722,0.472498582949309,0.478300899636135
SOx,2,5,3,0.476021885620376,0.473056349893228,0.478987421347523
SOx,2,6,3,0.484650192012644,0.481614251871505,0.487686132153782
SOx,2,7,3,0.504741678749628,0.501764975338381,0.507718382160875
SOx,2,1,4,0.480942148602833,0.478064424934305,0.483819872271361
SOx,2,2,4,0.474786058583702,0.471942012507674,0.47763010465973
SOx,2,3,4,0.473892532921401,0.471176012069972,0.476609053772831
SOx,2,4,4,0.474310092231548,0.471670168466126,0.47695001599697
SOx,2,5,4,0.474933528817395,0.472222383078912,0.477644674555878
SOx,2,6,4,0.483579757095525,0.480783329107622,0.486376185083429
SOx,2,7,4,0.503712975930993,0.500961496665816,0.506464455196169
SOx,2,1,5,0.552981805436248,0.549759387152103,0.556204223720393
SOx,2,2,5,0.547680114616012,0.544479887097701,0.550880342134323
SOx,2,3,5,0.54691060072217,0.543821964291979,0.549999237152361
SOx,2,4,5,0.547270207283255,0.544249287005431,0.550291127561079
SOx,2,5,5,0.547807117564604,0.544724592543297,0.550889642585912
SOx,2,6,5,0.555253342189224,0.552106696333063,0.558399988045386
SOx,2,7,5,0.572592286413576,0.569511234125784,0.575673338701369
SOx,2,1,6,0.711911645512606,0.70897262971779,0.714850661307421
SOx,2,2,6,0.708494882161634,0.705587370285237,0.711402394038032
SOx,2,3,6,0.707998956058115,0.705215836255756,0.710782075860474
SOx,2,4,6,0.708230710522935,0.70552241094285,0.71093901010302
SOx,2,5,6,0.708576731336724,0.705799118425016,0.711354344248431
SOx,2,6,6,0.713375575377834,0.710516744202471,0.716234406553198
SOx,2,7,6,0.724549948078742,0.721739865544446,0.727360030613039
SOx,2,1,7,0.903769468847945,0.900735093289612,0.906803844406278
SOx,2,2,7,0.902628162901476,0.899622029475066,0.905634296327887
SOx,2,3,7,0.902462508054237,0.899576168714845,0.905348847393631
SOx,2,4,7,0.902539921302288,0.899725821621349,0.905354020983228
SOx,2,5,7,0.902655503088855,0.899774874878071,0.905536131299638
SOx,2,6,7,0.904258467262167,0.901302665765193,0.907214268759142
SOx,2,7,7,0.907991057641299,0.905089798732105,0.910892316550492
SOx,2,1,8,1.051724152442,1.04855398541503,1.05489431946898
SOx,2,2,8,1.05233760725776,1.04919126564974,1.05548394886578
SOx,2,3,8,1.05242664715465,1.04939407073793,1.05545922357136
SOx,2,4,8,1.05238503733918,1.0494213658758,1.05534870880257
SOx,2,5,8,1.0523229118383,1.0492963359059,1.0553494877707
SOx,2,6,8,1.05146131456489,1.04836765240297,1.05455497672682
SOx,2,7,8,1.04945503785144,1.04642394458238,1.05248613112049
SOx,2,1,9,1.11968349603012,1.11681326062893,1.1225537314313
SOx,2,2,9,1.12110295702735,1.11826666917153,1.12393924488317
SOx,2,3,9,1.12130898468837,1.11860061503476,1.12401735434197
SOx,2,4,9,1.12121270455716,1.11858115590751,1.1238442532068
SOx,2,5,9,1.12106895358615,1.11836594291692,1.12377196425538
SOx,2,6,9,1.11907532065099,1.1162865209868,1.12186412031517
SOx,2,7,9,1.11443303653934,1.11168871703469,1.11717735604399
SOx,2,1,10,1.13473727603725,1.13153366064212,1.13794089143238
SOx,2,2,10,1.13633527671865,1.13315443640436,1.13951611703294
SOx,2,3,10,1.13656721852144,1.13349874289885,1.13963569414404
SOx,2,4,10,1.13645882828347,1.13345849097956,1.13945916558739
SOx,2,5,10,1.13629699632749,1.13323459222209,1.1393594004329
SOx,2,6,10,1.13405260441038,1.13092502115674,1.13718018766401
SOx,2,7,10,1.12882641419583,1.12576333992303,1.13188948846863
SOx,2,1,11,1.12728222606404,1.12429616062005,1.13026829150803
SOx,2,2,11,1.12879180893496,1.12583562049679,1.13174799737313
SOx,2,3,11,1.12901091733499,1.1261768120803,1.13184502258968
SOx,2,4,11,1.12890852435824,1.12614793946672,1.13166910924977
SOx,2,5,11,1.12875564660821,1.12592714912784,1.13158414408859
SOx,2,6,11,1.12663543750371,1.12372874476209,1.12954213024532
SOx,2,7,11,1.12169841380911,1.11884334567194,1.12455348194628
SOx,2,1,12,1.11081475177639,1.1078286863324,1.11380081722038
SOx,2,2,12,1.11212902837494,1.10917283993677,1.1150852168131
SOx,2,3,12,1.11231978904681,1.10948568379212,1.1151538943015
SOx,2,4,12,1.11223064343196,1.10947005854044,1.11499122832348
SOx,2,5,12,1.11209754464476,1.10926904716438,1.11492604212513
SOx,2,6,12,1.11025164319492,1.10734495045331,1.11315833593654
SOx,2,7,12,1.10595335998486,1.10309829184769,1.10880842812203
SOx,2,1,13,1.09083419238353,1.0876305769884,1.09403780777866
SOx,2,2,13,1.09191149708786,1.08873065677356,1.09509233740215
SOx,2,3,13,1.09206786247505,1.08899938685245,1.09513633809764
SOx,2,4,13,1.09199479034521,1.0889944530413,1.09499512764913
SOx,2,5,13,1.09188569006164,1.08882328595624,1.09494809416705
SOx,2,6,13,1.09037261563132,1.08724503237769,1.09350019888495
SOx,2,7,13,1.08684933847044,1.08378626419764,1.08991241274324
SOx,2,1,14,1.08289499488941,1.08002475948823,1.08576523029059
SOx,2,2,14,1.08387813973406,1.08104185187824,1.08671442758988
SOx,2,3,14,1.08402083828878,1.08131246863517,1.08672920794238
SOx,2,4,14,1.08395415289564,1.08132260424599,1.08658570154528
SOx,2,5,14,1.08385458832406,1.08115157765483,1.08655759899329
SOx,2,6,14,1.08247376141431,1.07968496175012,1.0852625610785
SOx,2,7,14,1.07925842989012,1.07651411038547,1.08200274939477
SOx,2,1,15,1.12374122620277,1.1205710591758,1.12691139322975
SOx,2,2,15,1.1252088123794,1.12206247077138,1.12835515398743
SOx,2,3,15,1.1254218251694,1.12238924875269,1.12845440158611
SOx,2,4,15,1.12532228077197,1.12235860930858,1.12828595223536
SOx,2,5,15,1.12517365609095,1.12214708015855,1.12820023202335
SOx,2,6,15,1.12311243134253,1.1200187691806,1.12620609350445
SOx,2,7,15,1.1183127559703,1.11528166270125,1.12134384923936
SOx,2,1,16,1.24634606853018,1.24331169297185,1.24938044408851
SOx,2,2,16,1.24926776323078,1.24626162980437,1.25227389665719
SOx,2,3,16,1.24969183259693,1.24680549325754,1.25257817193632
SOx,2,4,16,1.24949365797313,1.24667955829219,1.25230775765407
SOx,2,5,16,1.24919777351345,1.24631714530267,1.25207840172423
SOx,2,6,16,1.24509425337943,1.24213845188245,1.2480500548764
SOx,2,7,16,1.23553898069908,1.23263772178988,1.23844023960827
SOx,2,1,17,1.40882892981627,1.40588991402146,1.41176794561109
SOx,2,2,17,1.4136776912551,1.4107701793787,1.41658520313149
SOx,2,3,17,1.4143814647156,1.41159834491324,1.41716458451796
SOx,2,4,17,1.41405257974557,1.41134428016549,1.41676087932566
SOx,2,5,17,1.41356153831057,1.41078392539886,1.41633915122227
SOx,2,6,17,1.40675145299083,1.40389262181546,1.40961028416619
SOx,2,7,17,1.39089379418053,1.38808371164624,1.39370387671483
SOx,2,1,18,1.52104256979799,1.51782015151385,1.52426498808214
SOx,2,2,18,1.5272221988217,1.52402197130339,1.53042242634001
SOx,2,3,18,1.52811914105273,1.52503050462254,1.53120777748292
SOx,2,4,18,1.52769998512354,1.52467906484572,1.53072090540137
SOx,2,5,18,1.52707416470695,1.52399163968565,1.53015668972826
SOx,2,6,18,1.51839487589749,1.51524823004133,1.52154152175365
SOx,2,7,18,1.49818467379362,1.49510362150582,1.50126572608141
SOx,2,1,19,1.5180398120353,1.51516208836677,1.52091753570383
SOx,2,2,19,1.52418382798227,1.52133978190624,1.5270278740583
SOx,2,3,19,1.52507560115341,1.52235908030198,1.52779212200484
SOx,2,4,19,1.52465886081135,1.52201893704592,1.52729878457677
SOx,2,5,19,1.52403664698512,1.52132550124664,1.52674779272361
SOx,2,6,19,1.51540737674105,1.51261094875314,1.51820380472895
SOx,2,7,19,1.49531364562203,1.49256216635685,1.4980651248872
SOx,2,1,20,1.40967685561803,1.40656357398471,1.41279013725135
SOx,2,2,20,1.41453567356125,1.41144803687516,1.41762331024734
SOx,2,3,20,1.41524090667305,1.4122694914798,1.41821232186631
SOx,2,4,20,1.41491133958385,1.41201018124043,1.41781249792726
SOx,2,5,20,1.41441927971137,1.41145374398422,1.41738481543852
SOx,2,6,20,1.40759507003146,1.40455912989032,1.41063101017259
SOx,2,7,20,1.39170452187043,1.38872781845919,1.39468122528168
SOx,2,1,21,1.22013192896075,1.21705171077377,1.22321214714773
SOx,2,2,21,1.22274272073881,1.21968922509341,1.22579621638421
SOx,2,3,21,1.22312166410146,1.22018586274464,1.22605746545828
SOx,2,4,21,1.22294457760493,1.22007984814086,1.22580930706901
SOx,2,5,21,1.22268017875641,1.21975018639747,1.22561017111535
SOx,2,6,21,1.21901332176932,1.21601095104273,1.2220156924959
SOx,2,7,21,1.21047484328082,1.20752975283785,1.21341993372379
SOx,2,1,22,0.990709943087679,0.987982231372542,0.993437654802817
SOx,2,2,22,0.990599761868994,0.987911332670565,0.993288191067424
SOx,2,3,22,0.990583769616429,0.98803120088505,0.993136338347809
SOx,2,4,22,0.990591243060372,0.988120071310819,0.993062414809925
SOx,2,5,22,0.990602401279727,0.98805488325327,0.993149919306184
SOx,2,6,22,0.990757150798619,0.988113734182638,0.993400567414599
SOx,2,7,22,0.991117493577957,0.988509445311314,0.9937255418446
SOx,2,1,23,0.777529931547742,0.774655992769287,0.780403870326198
SOx,2,2,23,0.774891409147459,0.772051284284963,0.777731534009955
SOx,2,3,23,0.774508440823753,0.771796039528688,0.777220842118819
SOx,2,4,23,0.774687408251105,0.772051717028078,0.777323099474131
SOx,2,5,23,0.774954615421858,0.772247581088475,0.777661649755241
SOx,2,6,23,0.778660420067163,0.775867847639603,0.781452992494722
SOx,2,7,23,0.7872895903233,0.784541729906822,0.790037450739777
SOx,3,1,0,0.875193958634987,0.874961194583655,0.875426722686319
SOx,3,2,0,0.875197015708742,0.874980058642769,0.875413972774716
SOx,3,3,0,0.875200080668339,0.874992406194226,0.875407755142451
SOx,3,4,0,0.875203159777293,0.874998532310824,0.875407787243761
SOx,3,5,0,0.875206253357313,0.874998589154921,0.875413917559704
SOx,3,6,0,0.875209356301088,0.874992420687957,0.87542629191422
SOx,3,7,0,0.875212462697656,0.874979733156517,0.875445192238794
SOx,3,1,1,0.897163423013489,0.896946959119015,0.897379886907962
SOx,3,2,1,0.897165941954056,0.896966572344505,0.897365311563606
SOx,3,3,1,0.897168467392328,0.896979240228397,0.897357694556259
SOx,3,4,1,0.897171004489263,0.896985125513338,0.897356883465188
SOx,3,5,1,0.897173553509939,0.896984335705312,0.897362771314565
SOx,3,6,1,0.897176110246079,0.896976760350312,0.897375460141845
SOx,3,7,1,0.89717866982722,0.896962238026236,0.897395101628203
SOx,3,1,2,0.933807868253339,0.933552607942735,0.934063128563943
SOx,3,2,2,0.933809489602968,0.933568556929341,0.934050422276594
SOx,3,3,2,0.933811115134931,0.933578507455056,0.934043722814805
SOx,3,4,2,0.933812748171147,0.933582857971508,0.934042638370786
SOx,3,5,2,0.933814388882237,0.933581792707297,0.934046985057178
SOx,3,6,2,0.93381603455949,0.933575125709427,0.934056943409552
SOx,3,7,2,0.933817682067964,0.933562459602906,0.934072904533022
SOx,3,1,3,0.966321033435696,0.966062214269746,0.966579852601646
SOx,3,2,3,0.966321858388429,0.966077158576234,0.966566558200623
SOx,3,3,3,0.966322685469158,0.966086178201303,0.966559192737014
SOx,3,4,3,0.966323516368099,0.966089681450616,0.966557351285581
SOx,3,5,3,0.966324351172063,0.966087855602018,0.966560846742108
SOx,3,6,3,0.96632518850284,0.966080512886706,0.966569864118974
SOx,3,7,3,0.966326026765355,0.966067245972596,0.966584807558114
SOx,3,1,4,0.988859445917071,0.988626267853505,0.989092623980637
SOx,3,2,4,0.98885971880046,0.988642317639557,0.989077119961362
SOx,3,3,4,0.988859992387762,0.988651854034714,0.989068130740809
SOx,3,4,4,0.988860267238077,0.988655169024221,0.989065365451934
SOx,3,5,4,0.988860543380122,0.988652415321739,0.989068671438505
SOx,3,6,4,0.988860820358004,0.988643440693856,0.989078200022152
SOx,3,7,4,0.988861097644092,0.988627954152102,0.989094241136082
SOx,3,1,5,1.01056597869534,1.01029548032137,1.01083647706931
SOx,3,2,5,1.01056571988594,1.01030869906014,1.01082274071175
SOx,3,3,5,1.01056546040894,1.01031622740363,1.01081469341425
SOx,3,4,5,1.01056519973406,1.01031850180783,1.01081189766029
SOx,3,5,5,1.01056493783407,1.010315717156,1.01081415851215
SOx,3,6,5,1.01056467514136,1.01030767972993,1.01082167055279
SOx,3,7,5,1.01056441215633,1.01029395388715,1.01083487042552
SOx,3,1,6,1.03884170665642,1.03860179206275,1.03908162125008
SOx,3,2,6,1.03884075524444,1.03861614422165,1.03906536626723
SOx,3,3,6,1.03883980137827,1.03862414363025,1.03905545912629
SOx,3,4,6,1.03883884310857,1.03862611837951,1.03905156783764
SOx,3,5,6,1.03883788033525,1.03862223325381,1.03905352741669
SOx,3,6,6,1.03883691464777,1.03861232583464,1.03906150346089
SOx,3,7,6,1.03883594788572,1.0385960688624,1.03907582690903
SOx,3,1,7,1.06666982157904,1.06641951871464,1.06692012444345
SOx,3,2,7,1.06666818852859,1.06643251423267,1.06690386282452
SOx,3,3,7,1.06666655126563,1.06643939432347,1.06689370820778
SOx,3,4,7,1.06666490644425,1.06644053271321,1.0668892801753
SOx,3,5,7,1.06666325389262,1.0664361081858,1.06689039959943
SOx,3,6,7,1.06666159633898,1.06642594534667,1.06689724733129
SOx,3,7,7,1.0666599369409,1.06640967118704,1.06691020269476
SOx,3,1,8,1.08216590376294,1.08190098227229,1.08243082525359
SOx,3,2,8,1.0821638911422,1.08191274601072,1.08241503627368
SOx,3,3,8,1.08216187332982,1.08191870382154,1.0824050428381
SOx,3,4,8,1.08215984620223,1.08191927535414,1.08240041705032
SOx,3,5,8,1.08215780954763,1.08191465206668,1.08240096702858
SOx,3,6,8,1.08215576672841,1.08190464643031,1.08240688702651
SOx,3,7,8,1.08215372163605,1.08188883942334,1.08241860384877
SOx,3,1,9,1.0821212275242,1.08188887610644,1.08235357894197
SOx,3,2,9,1.08211921599779,1.08190270166657,1.082335730329
SOx,3,3,9,1.08211719928256,1.08190998735295,1.08232441121216
SOx,3,4,9,1.08211517325718,1.08191101521527,1.08231933129908
SOx,3,5,9,1.08211313770997,1.08190593602921,1.08232033939073
SOx,3,6,9,1.0821110960015,1.08189460307935,1.08232758892366
SOx,3,7,9,1.08210905202113,1.08187673505238,1.08234136898988
SOx,3,1,10,1.07678219315517,1.07651369849122,1.07705068781912
SOx,3,2,10,1.07678031240625,1.07652540110393,1.07703522370857
SOx,3,3,10,1.07677842680587,1.07653136970491,1.07702548390682
SOx,3,4,10,1.07677653250062,1.07653203292948,1.07702103207176
