Pollutant,sector,wday,hour,coeff,coeff_l,coeff_u
NOx,1,7,5,0.916629225518265,0.914319012778211,0.91893943825832
NOx,1,1,6,0.959146268808633,0.957211515687958,0.961081021929308
NOx,1,2,6,0.959340907523652,0.957449175003436,0.961232640043867
NOx,1,3,6,0.958995405825526,0.95717435823478,0.960816453416273
NOx,1,4,6,0.958972701123467,0.957203609983233,0.960741792263701
NOx,1,5,6,0.958207946731837,0.956351927438182,0.960063966025493
NOx,1,6,6,0.956324272996348,0.954292186491591,0.958356359501105
NOx,1,7,6,0.955476885407832,0.953368357437746,0.957585413377919
NOx,1,1,7,1.00156289032335,0.999565934413879,1.00355984623282
NOx,1,2,7,1.00155544427239,0.999600734470739,1.00351015407405
NOx,1,3,7,1.00156866170064,0.999681180003895,1.00345614339739
NOx,1,4,7,1.00156953028616,0.999732051251022,1.00340700932129
NOx,1,5,7,1.00159878654265,0.999675057331296,1.003522515754
NOx,1,6,7,1.00167084790321,0.999571111621143,1.00377058418527
NOx,1,7,7,1.00170326535502,0.999526947691978,1.00387958301806
NOx,1,1,8,1.03246892353197,1.03038326072077,1.03455458634317
NOx,1,2,8,1.03231423240903,1.0302698243638,1.03435864045425
NOx,1,3,8,1.03258882344122,1.03060705068311,1.03457059619932
NOx,1,4,8,1.03260686823697,1.03067255454646,1.03454118192747
NOx,1,5,8,1.03321466466433,1.03119483361029,1.03523449571837
NOx,1,6,8,1.03471173376165,1.03251564422229,1.03690782330101
NOx,1,7,8,1.0353852037731,1.03311221176881,1.0376581957774
NOx,1,1,9,1.04400795233122,1.04211813706687,1.04589776759557
NOx,1,2,9,1.04379828601574,1.04195209594514,1.04564447608635
NOx,1,3,9,1.0441704630928,1.04239759120064,1.04594333498495
NOx,1,4,9,1.04419492077186,1.0424755161979,1.04591432534582
NOx,1,5,9,1.04501872006339,1.04321180164251,1.04682563848427
NOx,1,6,9,1.04704782784722,1.04506466273926,1.04903099295519
NOx,1,7,9,1.04796064025172,1.04590108634761,1.05002019415583
NOx,1,1,10,1.04449159129498,1.04238410144917,1.04659908114079
NOx,1,2,10,1.04427962078687,1.04221316044905,1.04634608112469
NOx,1,3,10,1.04465588801868,1.04265098788306,1.04666078815431
NOx,1,4,10,1.04468061448295,1.04272258668019,1.04663864228571
NOx,1,5,10,1.04551346717085,1.04347006459726,1.04755686974444
NOx,1,6,10,1.04756487446043,1.04534509649487,1.04978465242599
NOx,1,7,10,1.04848771849835,1.04619093900794,1.05078449798876
NOx,1,1,11,1.0428657768314,1.04090035421099,1.04483119945181
NOx,1,2,11,1.04266155216262,1.04073875958177,1.04458434474348
NOx,1,3,11,1.04302406981413,1.04117023168011,1.04487790794815
NOx,1,4,11,1.04304789272242,1.04124502876615,1.04485075667869
NOx,1,5,11,1.04385031125621,1.0419608717042,1.04573975080822
NOx,1,6,11,1.04582675589453,1.04376130487899,1.04789220691007
NOx,1,7,11,1.0467158773089,1.04457392517873,1.04885782943907
NOx,1,1,12,1.04206874273753,1.04010332011711,1.04403416535794
NOx,1,2,12,1.04186831536431,1.03994552278345,1.04379110794517
NOx,1,3,12,1.04222409246544,1.04037025433142,1.04407793059946
NOx,1,4,12,1.04224747241733,1.04044460846106,1.04405033637361
NOx,1,5,12,1.04303497100854,1.04114553145653,1.04492441056055
NOx,1,6,12,1.04497466619596,1.04290921518041,1.0470401172115
NOx,1,7,12,1.04584725553898,1.04370530340881,1.04798920766915
NOx,1,1,13,1.04217650681075,1.04006901696493,1.04428399665656
NOx,1,2,13,1.04197556601904,1.03990910568122,1.04404202635687
NOx,1,3,13,1.04233225448541,1.04032735434979,1.04433715462103
NOx,1,4,13,1.04235569432782,1.04039766652507,1.04431372213058
NOx,1,5,13,1.04314521019006,1.04110180761647,1.04518861276365
NOx,1,6,13,1.04508987413671,1.04287009617115,1.04730965210227
NOx,1,7,13,1.04596469872081,1.0436679192304,1.04826147821122
NOx,1,1,14,1.04368433607464,1.0417945208103,1.04557415133899
NOx,1,2,14,1.04347621155842,1.04163002148782,1.04532240162903
NOx,1,3,14,1.04384565179938,1.04207277990722,1.04561852369153
NOx,1,4,14,1.0438699296268,1.04215052505284,1.04558933420076
NOx,1,5,14,1.0446876710395,1.04288075261862,1.04649458946038
NOx,1,6,14,1.04670185760499,1.04471869249703,1.04868502271296
NOx,1,7,14,1.04760795756509,1.04554840366098,1.0496675114692
NOx,1,1,15,1.04800366115021,1.04591799833901,1.05008932396141
NOx,1,2,15,1.04777495814928,1.04573055010406,1.04981936619451
NOx,1,3,15,1.04818092710144,1.04619915434334,1.05016269985955
NOx,1,4,15,1.04820760541925,1.04627329172874,1.05014191910976
NOx,1,5,15,1.04910620169451,1.04708637064046,1.05112603274855
NOx,1,6,15,1.05131954263251,1.04912345309315,1.05351563217187
NOx,1,7,15,1.05231523398005,1.05004224197575,1.05458822598434
NOx,1,1,16,1.05629365286276,1.05429669695329,1.05829060877223
NOx,1,2,16,1.05602545399971,1.05407074419805,1.05798016380136
NOx,1,3,16,1.05650153175541,1.05461405005867,1.05838901345216
NOx,1,4,16,1.056532817285,1.05469533824987,1.05837029632014
NOx,1,5,16,1.05758659663372,1.05566286742237,1.05951032584508
NOx,1,6,16,1.06018217045967,1.0580824341776,1.06228190674173
NOx,1,7,16,1.06134981271307,1.05917349505003,1.06352613037611
NOx,1,1,17,1.06543988708749,1.06350513396681,1.06737464020816
NOx,1,2,17,1.06512811298113,1.06323638046091,1.06701984550134
NOx,1,3,17,1.06568154081879,1.06386049322805,1.06750258840954
NOx,1,4,17,1.065717909422,1.06394881828176,1.06748700056223
NOx,1,5,17,1.06694290012856,1.06508688083491,1.06879891942222
NOx,1,6,17,1.06996018626046,1.06792809975571,1.07199227276522
NOx,1,7,17,1.07131753959135,1.06920901162127,1.07342606756144
NOx,1,1,18,1.06957159693355,1.06745178094265,1.07169141292445
NOx,1,2,18,1.06924013819443,1.06716122756708,1.07131904882178
NOx,1,3,18,1.06982850807353,1.06781055949092,1.07184645665614
NOx,1,4,18,1.06986717289885,1.06789577163288,1.07183857416482
NOx,1,5,18,1.07116950643697,1.06911280483182,1.07322620804211
NOx,1,6,18,1.07437729642476,1.07214414444091,1.07661044840861
NOx,1,7,18,1.07582034963032,1.07351013689026,1.07813056237037
NOx,1,1,19,1.06358406809507,1.06168937544807,1.06547876074207
NOx,1,2,19,1.06328113563459,1.06143000062977,1.06513227063941
NOx,1,3,19,1.06381886873411,1.0620407602401,1.06559697722812
NOx,1,4,19,1.06385420595497,1.06212939647049,1.06557901543944
NOx,1,5,19,1.06504445697722,1.06323220138991,1.06685671256453
NOx,1,6,19,1.06797617546593,1.06598769854248,1.06996465238937
NOx,1,7,19,1.06929503542216,1.06723016606068,1.07135990478364
NOx,1,1,20,1.04470832416984,1.04265966455485,1.04675698378482
NOx,1,2,20,1.04449532108509,1.04248831452089,1.0465023276493
NOx,1,3,20,1.04487342123581,1.04293092074035,1.04681592173128
NOx,1,4,20,1.04489826815065,1.04300425557264,1.04679228072867
NOx,1,5,20,1.04573517793231,1.04375537333201,1.04771498253261
NOx,1,6,20,1.04779657828769,1.04564066517075,1.04995249140464
NOx,1,7,20,1.04872391779623,1.0464912525258,1.05095658306665
NOx,1,1,21,1.01106428841315,1.00903749487731,1.013091081949
NOx,1,2,21,1.01101157501791,1.00902667998916,1.01299647004666
NOx,1,3,21,1.01110514616365,1.00918589250033,1.01302439982698
NOx,1,4,21,1.01111129520719,1.00924115867469,1.0129814317397
NOx,1,5,21,1.01131841125039,1.00936229991829,1.01327452258249
NOx,1,6,21,1.01182856072457,1.00969639967211,1.01396072177704
NOx,1,7,21,1.01205805605838,1.00984922082548,1.01426689129129
NOx,1,1,22,0.969235952643538,0.967439667675551,0.971032237611526
NOx,1,2,22,0.969382521254816,0.967631255143779,0.971133787365853
NOx,1,3,22,0.969122348431113,0.967450295276691,0.970794401585535
NOx,1,4,22,0.969105251130353,0.967490118205322,0.970720384055384
NOx,1,5,22,0.968529368839211,0.966825205295988,0.970233532382435
NOx,1,6,22,0.967110907751012,0.965229709329751,0.968992106172272
NOx,1,7,22,0.966472800260162,0.96451517731759,0.968430423202734
NOx,1,1,23,0.93312850167468,0.931236722165196,0.935020281184164
NOx,1,2,23,0.933447096381353,0.931598914802999,0.935295277959707
NOx,1,3,23,0.932881561348105,0.931106580309926,0.934656542386285
NOx,1,4,23,0.932844397118513,0.931122815485847,0.934565978751178
NOx,1,5,23,0.931592607611708,0.92978353954041,0.933401675683007
NOx,1,6,23,0.928509313102861,0.926524008730505,0.930494617475218
NOx,1,7,23,0.927122265309335,0.925060570736339,0.929183959882331
NOx,10,1,0,0.665911982969956,0.665640267120584,0.666183698819327
NOx,10,2,0,0.665994421692959,0.665741468533268,0.666247374852651
NOx,10,3,0,0.666076830201767,0.665834620432436,0.666319039971098
NOx,10,4,0,0.66615921056535,0.665920501283961,0.666397919846739
NOx,10,5,0,0.666241562750539,0.66599947246927,0.666483653031807
NOx,10,6,0,0.666323888419301,0.666071184775351,0.666576592063251
NOx,10,7,0,0.666406185416797,0.66613487150533,0.666677499328264
NOx,10,1,1,0.667657650131324,0.667404919402081,0.667910380860567
NOx,10,2,1,0.667739658097867,0.66750720695705,0.667972109238684
NOx,10,3,1,0.66782163600809,0.667600912845777,0.668042359170402
NOx,10,4,1,0.667903585920151,0.667686698460144,0.668120473380157
NOx,10,5,1,0.667985507801054,0.66776489352693,0.668206122075178
NOx,10,6,1,0.668067403304084,0.667835181455595,0.668299625152574
NOx,10,7,1,0.66814927028566,0.667896913410427,0.668401627160893
NOx,10,1,2,0.666208087372459,0.665910165900302,0.666506008844616
NOx,10,2,2,0.666290453029481,0.66600955155986,0.666571354499102
NOx,10,3,2,0.666372788499087,0.666101534844037,0.666644042154137
NOx,10,4,2,0.666455095848413,0.666186976962933,0.666723214733893
NOx,10,5,2,0.666537375044319,0.666266255205398,0.66680849488324
NOx,10,6,2,0.666619627747301,0.666339003361938,0.666900252132664
NOx,10,7,2,0.666701851804428,0.666404371035058,0.666999332573797
NOx,10,1,3,0.663866794051111,0.663564727286671,0.664168860815552
NOx,10,2,3,0.663949737439814,0.663664445422821,0.664235029456807
NOx,10,3,3,0.664032650429359,0.663756854819945,0.664308446038773
NOx,10,4,3,0.664115535101382,0.663842824295332,0.664388245907432
NOx,10,5,3,0.664198391422511,0.663922731869884,0.664474050975138
NOx,10,6,3,0.664281221064888,0.663996210463036,0.66456623166674
NOx,10,7,3,0.664364021860481,0.664062401930786,0.664665641790176
NOx,10,1,4,0.6717126834462,0.671440486972586,0.671984879919813
NOx,10,2,4,0.67179369080287,0.671540221693414,0.672047159912326
NOx,10,3,4,0.671874668469948,0.671631920180785,0.672117416759111
NOx,10,4,4,0.671955618480481,0.671716363069443,0.672194873891518
NOx,10,5,4,0.672036540801874,0.671793912266439,0.672279169337309
NOx,10,6,4,0.672117437067241,0.671864217982465,0.672370656152018
NOx,10,7,4,0.672198305159154,0.671926511334413,0.672470098983896
NOx,10,1,5,0.710969969629584,0.710654294754197,0.711285644504972
NOx,10,2,5,0.71104128995656,0.710741634014504,0.711340945898616
NOx,10,3,5,0.711112584144288,0.710821962016356,0.71140320627222
NOx,10,4,5,0.711183853982697,0.710896164838536,0.711471543126858
NOx,10,5,5,0.711255099443093,0.710964620686236,0.71154557819995
NOx,10,6,5,0.711326321963297,0.711026961605113,0.71162568232148
NOx,10,7,5,0.711397519679087,0.711082311768355,0.711712727589819
NOx,10,1,6,0.798896560805296,0.79861651731933,0.799176604291262
NOx,10,2,6,0.798946184586676,0.798684310790961,0.799208058382391
NOx,10,3,6,0.798995790180698,0.798744282943654,0.799247297417742
NOx,10,4,6,0.799045378832772,0.798797245452667,0.799293512212877
NOx,10,5,6,0.799094950522932,0.798843567360621,0.799346333685243
NOx,10,6,6,0.799144506251597,0.798882890771036,0.799406121732159
NOx,10,7,6,0.799194044721665,0.798914415492329,0.799473673951002
NOx,10,1,7,0.927393768202537,0.927101622625088,0.927685913779985
NOx,10,2,7,0.927411684334593,0.927136913243939,0.927686455425246
NOx,10,3,7,0.927429593900299,0.927164690629758,0.92769449717084
NOx,10,4,7,0.927447497349297,0.927185801698072,0.927709193000522
NOx,10,5,7,0.927465394674379,0.927200622087165,0.927730167261593
NOx,10,6,7,0.927483286236735,0.927208786183267,0.927757786290204
NOx,10,7,7,0.927501171568061,0.92720945814936,0.927792884986761
NOx,10,1,8,1.07955540286486,1.07924622575699,1.07986457997272
NOx,10,2,8,1.07953577197274,1.07924296564736,1.07982857829812
NOx,10,3,8,1.07951614827544,1.07923259037292,1.07979970617796
NOx,10,4,8,1.07949653128028,1.07921597663748,1.07977708592307
NOx,10,5,8,1.07947692099516,1.07919350297876,1.07976033901156
NOx,10,6,8,1.07945731702432,1.07916479952627,1.07974983452236
NOx,10,7,8,1.07943771988088,1.07912900012579,1.07974643963597
NOx,10,1,9,1.2389205102879,1.2386492767579,1.23919174381791
NOx,10,2,9,1.2388615548607,1.23860911961114,1.23911399011026
NOx,10,3,9,1.23880262104095,1.23856095193716,1.23904429014474
NOx,10,4,9,1.23874370734904,1.2385055464088,1.23898186828929
NOx,10,5,9,1.2386848138087,1.23844326392625,1.23892636369116
NOx,10,6,9,1.23862593923138,1.23837375298669,1.23887812547608
NOx,10,7,9,1.2385670851581,1.23829625285252,1.23883791746368
NOx,10,1,10,1.38973196759681,1.38941862719136,1.39004530800227
NOx,10,2,10,1.38963579831182,1.38933860142263,1.38993299520101
NOx,10,3,10,1.38953966427334,1.38925157704223,1.38982775150446
NOx,10,4,10,1.38944356306781,1.38915843362548,1.38972869251014
NOx,10,5,10,1.38934749473392,1.38905954962335,1.38963543984448
NOx,10,6,10,1.38925145733289,1.38895455360193,1.38954836106384
NOx,10,7,10,1.38915545337846,1.38884257648438,1.38946833027254
NOx,10,1,11,1.51588877291057,1.51560274242257,1.51617480339857
NOx,10,2,11,1.51576147348801,1.51549321000083,1.5160297369752
NOx,10,3,11,1.51563422072132,1.51537607031433,1.51589237112831
NOx,10,4,11,1.51550701141565,1.51525215018612,1.51576187264517
NOx,10,5,11,1.51537984562221,1.5151218225672,1.51563786867722
NOx,10,6,11,1.51525272077465,1.51498472190548,1.51552071964382
NOx,10,7,11,1.5151256402004,1.51484003282536,1.51541124757545
NOx,10,1,12,1.5980781166033,1.5977920861153,1.5983641470913
NOx,10,2,12,1.59793053634398,1.59766227285679,1.59819879983116
NOx,10,3,12,1.59778301017354,1.59752485976656,1.59804116058053
NOx,10,4,12,1.59763553438817,1.59738067315864,1.59789039561769
NOx,10,5,12,1.59748810904722,1.59723008599221,1.59774613210224
NOx,10,6,12,1.59734073117549,1.59707273230632,1.59760873004466
NOx,10,7,12,1.59719340463052,1.59690779725547,1.59747901200557
NOx,10,1,13,1.6155219832764,1.61520864287095,1.61583532368186
NOx,10,2,13,1.6153700986122,1.615072901723,1.61566729550139
NOx,10,3,13,1.61521826961446,1.61493018238335,1.61550635684558
NOx,10,4,13,1.61506649247134,1.61478136302901,1.61535162191367
NOx,10,5,13,1.61491476724395,1.61462682213338,1.61520271235451
NOx,10,6,13,1.61476309087027,1.61446618713931,1.61505999460123
NOx,10,7,13,1.61461146732039,1.6142985904263,1.61492434421447
NOx,10,1,14,1.55821725579613,1.55794602226612,1.55848848932614
NOx,10,2,14,1.55807951150307,1.55782707625351,1.55833194675263
NOx,10,3,14,1.55794181769397,1.55770014859017,1.55818348679776
NOx,10,4,14,1.55780417091184,1.5575660099716,1.55804233185208
NOx,10,5,14,1.55766657121212,1.55742502132966,1.55790812109457
NOx,10,6,14,1.55752901581786,1.55727682957317,1.55778120206256
NOx,10,7,14,1.55739150832953,1.55712067602396,1.55766234063511
NOx,10,1,15,1.4387755339921,1.43846635688423,1.43908471109997
NOx,10,2,15,1.4386672628394,1.43837445651402,1.43896006916478
NOx,10,3,15,1.4385590313686,1.43827547346608,1.43884258927112
NOx,10,4,15,1.43845083686243,1.43817028221963,1.43873139150522
NOx,10,5,15,1.43834267936444,1.43805926134803,1.43862609738084
NOx,10,6,15,1.43823455669187,1.43794203919383,1.43852707418991
NOx,10,7,15,1.43812647167481,1.43781775191972,1.43843519142989
NOx,10,1,16,1.27358428606611,1.27329214048866,1.27387643164356
NOx,10,2,16,1.27351677709234,1.27324200600169,1.273791548183
NOx,10,3,16,1.27344929286095,1.2731843895904,1.27371419613149
NOx,10,4,16,1.27338183167764,1.27312013602642,1.27364352732887
NOx,10,5,16,1.27331439356959,1.27304962098238,1.2735791661568
NOx,10,6,16,1.27324697717581,1.27297247712234,1.27352147722928
NOx,10,7,16,1.2731795842609,1.2728878708422,1.2734712976796
NOx,10,1,17,1.0898221618487,1.08954211836274,1.09010220533467
NOx,10,2,17,1.08979999755683,1.08953812376112,1.09006187135255
NOx,10,3,17,1.08977784138828,1.08952633415124,1.09002934862533
NOx,10,4,17,1.08975569278679,1.08950755940669,1.0900038261669
NOx,10,5,17,1.08973355176129,1.08948216859898,1.0899849349236
NOx,10,6,17,1.08971141786493,1.08944980238437,1.08997303334549
NOx,10,7,17,1.08968929167706,1.08940966244773,1.0899689209064
NOx,10,1,18,0.921621631925717,0.92130595705033,0.921937306801105
NOx,10,2,18,0.921640972375676,0.92134131643362,0.921940628317732
NOx,10,3,18,0.921660305737265,0.921369683609333,0.921950927865197
NOx,10,4,18,0.921679632495873,0.921391943351712,0.921967321640034
NOx,10,5,18,0.921698952643719,0.921408473886862,0.921989431400575
NOx,10,6,18,0.921718266570706,0.921418906212522,0.922017626928889
NOx,10,7,18,0.9217375737713,0.921422365860568,0.922052781682032
NOx,10,1,19,0.795032220323111,0.794760023849497,0.795304416796725
NOx,10,2,19,0.795082797659478,0.794829328550022,0.795336266768934
NOx,10,3,19,0.795133356459003,0.79489060816984,0.795376104748166
NOx,10,4,19,0.79518389799103,0.794944642579993,0.795423153402068
NOx,10,5,19,0.795234422235209,0.794991793699774,0.795477050770644
NOx,10,6,19,0.795284930211181,0.795031711126405,0.795538149295958
NOx,10,7,19,0.795335420596921,0.795063626772179,0.795607214421662
NOx,10,1,20,0.712519033487807,0.712216966723366,0.712821100252248
NOx,10,2,20,0.712589971571662,0.712304679554669,0.712875263588655
NOx,10,3,20,0.712660883656362,0.712385088046948,0.712936679265777
NOx,10,4,20,0.712731771522246,0.712459060716196,0.713004482328296
NOx,10,5,20,0.71280263514077,0.712526975588143,0.713078294693397
NOx,10,6,20,0.712873475942051,0.712588465340199,0.713158486543903
NOx,10,7,20,0.712944292071858,0.712642672142163,0.713245912001553
NOx,10,1,21,0.67185955784203,0.671561636369873,0.672157479314187
NOx,10,2,21,0.671940528956342,0.671659627486722,0.672221430425963
NOx,10,3,21,0.672021470394345,0.671750216739295,0.672292724049395
NOx,10,4,21,0.672102384188176,0.671834265302696,0.672370503073656
NOx,10,5,21,0.672183270305255,0.671912150466334,0.672454390144176
NOx,10,6,21,0.672264130377966,0.671983505992602,0.672544754763329
NOx,10,7,21,0.672344962289827,0.672047481520458,0.672642443059196
NOx,10,1,22,0.662342085600029,0.662089354870786,0.662594816329272
NOx,10,2,22,0.662425405221974,0.662192954081157,0.662657856362791
NOx,10,3,22,0.662508694306869,0.662287971144556,0.662729417469181
NOx,10,4,22,0.662591954945793,0.662375067485787,0.662808842405799
NOx,10,5,22,0.662675187105223,0.662454572831099,0.662895801379347
NOx,10,6,22,0.662758392464886,0.662526170616396,0.662990614313376
NOx,10,7,22,0.662841568846915,0.662589211971682,0.663093925722148
NOx,10,1,23,0.665911982969956,0.665640267120584,0.666183698819327
NOx,10,2,23,0.665994421692959,0.665741468533268,0.666247374852651
NOx,10,3,23,0.666076830201767,0.665834620432436,0.666319039971098
NOx,10,4,23,0.66615921056535,0.665920501283961,0.666397919846739
NOx,10,5,23,0.666241562750539,0.66599947246927,0.666483653031807
NOx,10,6,23,0.666323888419301,0.666071184775351,0.666576592063251
NOx,10,7,23,0.666406185416797,0.66613487150533,0.666677499328264
NOx,11,1,0,0.963444547090566,0.961322326321777,0.965566767859356
NOx,11,2,0,0.963442787238933,0.961463955298671,0.965421619179195
NOx,11,3,0,0.963441038730606,0.961551966540239,0.965330110920973
NOx,11,4,0,0.963439310129495,0.961580791933821,0.965297828325169
NOx,11,5,0,0.963437601934257,0.96154835215798,0.965326851710534
NOx,11,6,0,0.963435907315879,0.961456702967262,0.965415111664496
NOx,11,7,0,0.963434218014458,0.961311397592865,0.965557038436051
NOx,11,1,1,0.963487905512244,0.961502815451431,0.965472995573058
NOx,11,2,1,0.963486147747971,0.961655169000488,0.965317126495454
NOx,11,3,1,0.963484401313549,0.961750836437001,0.965217966190097
NOx,11,4,1,0.963482674762732,0.961782471818892,0.965182877706572
NOx,11,5,1,0.963480968593585,0.961747240749895,0.965214696437274
NOx,11,6,1,0.963479275985193,0.961647952654742,0.965310599315645
NOx,11,7,1,0.963477588687453,0.961491937721365,0.96546323965354
NOx,11,1,2,0.963066415970511,0.96074796116325,0.96538487077777
NOx,11,2,2,0.963064637914899,0.960876654492977,0.96525262133682
NOx,11,3,2,0.963062871319929,0.960955699586211,0.965170043053647
NOx,11,4,2,0.963061124838097,0.960981280785884,0.965140968890309
NOx,11,5,2,0.963059398973216,0.960952029150716,0.965166768795717
NOx,11,6,2,0.963057686825636,0.960869291633876,0.965246082017395
NOx,11,7,2,0.963055980050011,0.960736870142232,0.965375089957789
NOx,11,1,3,0.962681346341078,0.960326579670024,0.965036113012132
NOx,11,2,3,0.962679549747455,0.960453121851576,0.964905977643333
NOx,11,3,3,0.962677764733962,0.96053069727556,0.964824832192363
NOx,11,4,3,0.962676000043306,0.960555742208135,0.964796257878477
NOx,11,5,3,0.962674256184555,0.960526986886896,0.964821525482214
NOx,11,6,3,0.962672526186119,0.960445679285305,0.964899373086934
NOx,11,7,3,0.962670801615648,0.960315369583828,0.965026233647468
NOx,11,1,4,0.963620201620449,0.961483585958725,0.965756817282172
NOx,11,2,4,0.963618450225171,0.961624186640505,0.965612713809836
NOx,11,3,4,0.963616710118693,0.961711477586205,0.96552194265118
NOx,11,4,4,0.963614989823774,0.961740046372709,0.965489933274839
NOx,11,5,4,0.963613289836675,0.961707878199093,0.965518701474257
NOx,11,6,4,0.963611603361197,0.961616964464002,0.965606242258392
NOx,11,7,4,0.963609922177127,0.961472702795191,0.965747141559063
NOx,11,1,5,0.968079459550636,0.965629322983202,0.970529596118071
NOx,11,2,5,0.968077922832834,0.965750849902727,0.970404995762941
NOx,11,3,5,0.968076396020106,0.965825123100702,0.970327668939511
NOx,11,4,5,0.968074886590533,0.965849158009264,0.970300615171801
NOx,11,5,5,0.968073394979546,0.965821910424847,0.970324879534246
NOx,11,6,5,0.968071915223992,0.96574440434795,0.970399426100033
NOx,11,7,5,0.968070440111251,0.965619611235417,0.970521268987084
NOx,11,1,6,0.977828553492741,0.975634712252082,0.9800223947334
NOx,11,2,6,0.977827486115558,0.975772024121409,0.979882948109707
NOx,11,3,6,0.977826425618265,0.975857219820123,0.979795631416408
NOx,11,4,6,0.977825377195007,0.975885455326274,0.979765299063739
NOx,11,5,6,0.977824341148225,0.975854950231057,0.979793732065393
NOx,11,6,6,0.977823313336018,0.97576746451204,0.979879162159996
NOx,11,7,6,0.977822288748628,0.975627827618149,0.980016749879107
NOx,11,1,7,0.991963973149026,0.989684434551714,0.994243511746338
NOx,11,2,7,0.991963586278837,0.98981688701047,0.994110285547205
NOx,11,3,7,0.99196320190226,0.989898934019767,0.994027469784753
NOx,11,4,7,0.991962821901909,0.989926461537916,0.993999182265901
NOx,11,5,7,0.991962446387404,0.989897984449389,0.994026908325419
NOx,11,6,7,0.991962073857516,0.989814970588825,0.994109177126207
NOx,11,7,7,0.99196170249646,0.989681519794759,0.994241885198162
NOx,11,1,8,1.00865429566422,1.00625153213545,1.01105705919299
NOx,11,2,8,1.00865471229909,1.00637757601369,1.01093184858448
NOx,11,3,8,1.00865512624849,1.00645551514568,1.0108547373513
NOx,11,4,8,1.00865553548498,1.0064820808113,1.01082899015866
NOx,11,5,8,1.00865593989049,1.00645612200896,1.01085575777203
NOx,11,6,8,1.00865634108176,1.00637877624831,1.01093390591521
NOx,11,7,8,1.00865674101427,1.00625329856278,1.01106018346575
NOx,11,1,9,1.02614637792731,1.02401649790316,1.02827625795145
NOx,11,2,9,1.02614763666553,1.02416059189769,1.02813468143338
NOx,11,3,9,1.02614888729043,1.02425121294592,1.02804656163494
NOx,11,4,9,1.02615012367664,1.02428286173961,1.02801738561368
NOx,11,5,9,1.0261513454675,1.02425349272842,1.02804919820658
NOx,11,6,9,1.02615255754748,1.02416513882566,1.0281399762693
NOx,11,7,9,1.02615376582449,1.02402328398335,1.02828424766563
NOx,11,1,10,1.04280985652609,1.04037743080103,1.04524228225114
NOx,11,2,10,1.04281191747705,1.04050350117911,1.04512033377499
NOx,11,3,10,1.04281396514394,1.040581984215,1.04504594607289
NOx,11,4,10,1.04281598949762,1.04060977811885,1.04502220087639
