Pollutant,sector,wday,hour,coeff,coeff_l,coeff_u
CH4,10,6,4,0.668688644145817,0.668185649406543,0.669191638885092
CH4,10,7,4,0.668422402907768,0.667883275027279,0.668961530788256
CH4,10,1,5,0.711166676357434,0.710543993304022,0.711789359410846
CH4,10,2,5,0.710935508867225,0.710342715282474,0.711528302451976
CH4,10,3,5,0.710703970593962,0.710128979660774,0.711278961527149
CH4,10,4,5,0.710472057526593,0.709902696328087,0.711041418725098
CH4,10,5,5,0.710239767727856,0.709663854167283,0.710815681288429
CH4,10,6,5,0.710007103023483,0.709412405527857,0.710601800519108
CH4,10,7,5,0.709774065228212,0.709148379905743,0.71039975055068
CH4,10,1,6,0.800015857583287,0.7994637648459,0.800567950320673
CH4,10,2,6,0.799855800455179,0.799337781493847,0.80037381941651
CH4,10,3,6,0.799695486602084,0.799198072420099,0.800192900784069
CH4,10,4,6,0.799534913246808,0.799044153598655,0.80002567289496
CH4,10,5,6,0.799374079048015,0.798875866717886,0.799872291378144
CH4,10,6,6,0.799212985269819,0.798693302555776,0.799732667983862
CH4,10,7,6,0.799051633168717,0.79849687851379,0.799606387823644
CH4,10,1,7,0.928255714609737,0.927679641761061,0.928831787458414
CH4,10,2,7,0.928198294135599,0.927654749746903,0.928741838524295
CH4,10,3,7,0.928140781561405,0.92761679572884,0.928664767393969
CH4,10,4,7,0.928083175890836,0.927565460865173,0.928600890916499
CH4,10,5,7,0.928025476642689,0.927500650025253,0.928550303260126
CH4,10,6,7,0.927967684270465,0.927422394147505,0.928512974393425
CH4,10,7,7,0.927909799224932,0.927330948838504,0.928488649611359
CH4,10,1,8,1.07932414866988,1.07871433577875,1.07993396156101
CH4,10,2,8,1.07938763568076,1.07880839789695,1.07996687346457
CH4,10,3,8,1.07945122452217,1.07889024209188,1.08001220695246
CH4,10,4,8,1.07951491629569,1.07895972861181,1.08007010397957
CH4,10,5,8,1.07957871153337,1.07901682895366,1.08014059411307
CH4,10,6,8,1.07964260973378,1.07906151157707,1.08022370789048
CH4,10,7,8,1.07970661039854,1.07909385729189,1.08031936350518
CH4,10,1,9,1.23729549117909,1.23676085879192,1.23783012356626
CH4,10,2,9,1.23748541041154,1.23698607219122,1.23798474863186
CH4,10,3,9,1.23767563426656,1.23719773739008,1.23815353114304
CH4,10,4,9,1.23786616603948,1.23739523180124,1.23833710027772
CH4,10,5,9,1.23805700732189,1.23757834361464,1.23853567102915
CH4,10,6,9,1.23824815661384,1.23774721463887,1.23874909858881
CH4,10,7,9,1.23843961242439,1.23790240230483,1.23897682254395
CH4,10,1,10,1.3872434065501,1.38662534734844,1.38786146575176
CH4,10,2,10,1.38755333646145,1.3869654095621,1.3881412633608
CH4,10,3,10,1.38786376348751,1.38729379930521,1.38843372766982
CH4,10,4,10,1.38817469300596,1.38761041688655,1.38873896912536
CH4,10,5,10,1.38848612761411,1.38791524887032,1.3890570063579
CH4,10,6,10,1.38879806486418,1.38820824968458,1.38938788004378
CH4,10,7,10,1.38911050232312,1.38848946314632,1.38973154149992
CH4,10,1,11,1.51376685531,1.51320289883116,1.51433081178884
CH4,10,2,11,1.51417804814951,1.51364738312692,1.5147087131721
CH4,10,3,11,1.51458990052526,1.51407930886463,1.5151004921859
CH4,10,4,11,1.51500241957198,1.51449828733461,1.51550655180935
CH4,10,5,11,1.51541560873558,1.51490419778229,1.51592701968887
CH4,10,6,11,1.51582946476854,1.51529709537712,1.51636183415996
CH4,10,7,11,1.51624398444284,1.51567730884538,1.5168106600403
CH4,10,1,12,1.59701214588256,1.59644818940372,1.5975761023614
CH4,10,2,12,1.59748996401534,1.59695929899275,1.59802062903793
CH4,10,3,12,1.59796854854857,1.59745795688793,1.5984791402092
CH4,10,4,12,1.59844790777299,1.59794377553562,1.59895204001036
CH4,10,5,12,1.59892804569288,1.59841663473959,1.59943945664617
CH4,10,6,12,1.59940895853451,1.59887658914309,1.59994132792593
CH4,10,7,12,1.59989064254684,1.59932396694938,1.60045731814429
CH4,10,1,13,1.61507211018919,1.61445405098753,1.61569016939085
CH4,10,2,13,1.61556438259813,1.61497645569878,1.61615230949748
CH4,10,3,13,1.61605744459156,1.61548748040926,1.61662740877387
CH4,10,4,13,1.61655130471105,1.61598702859165,1.61711558083046
CH4,10,5,13,1.61704596708201,1.61647508833822,1.6176168458258
CH4,10,6,13,1.61754142781653,1.61695161263693,1.61813124299613
CH4,10,7,13,1.61803768305011,1.61741664387332,1.61865872222691
CH4,10,1,14,1.5573715974901,1.55683696510293,1.55790622987727
CH4,10,2,14,1.55781768934571,1.55731835112539,1.55831702756603
CH4,10,3,14,1.55826449671413,1.55778659983765,1.55874239359061
CH4,10,4,14,1.55871202733562,1.55824109309739,1.55918296157386
CH4,10,5,14,1.5591602849486,1.55868162124134,1.55963894865585
CH4,10,6,14,1.55960926602987,1.5591083240549,1.56011020800484
CH4,10,7,14,1.56005896707747,1.55952175695792,1.56059617719703
CH4,10,1,15,1.43712609326388,1.43651628037275,1.43773590615501
CH4,10,2,15,1.43747594673858,1.43689670895477,1.43805518452239
CH4,10,3,15,1.43782636136372,1.43726537893343,1.43838734379401
CH4,10,4,15,1.43817734320971,1.43762215552583,1.43873253089359
CH4,10,5,15,1.43852889520844,1.43796701262874,1.43909077778815
CH4,10,6,15,1.43888101459682,1.43829991644011,1.43946211275352
CH4,10,7,15,1.43923369862837,1.43862094552173,1.43984645173502
CH4,10,1,16,1.27143156464678,1.27085549179811,1.27200763749546
CH4,10,2,16,1.27164880465487,1.27110526026617,1.27219234904356
CH4,10,3,16,1.2718663931069,1.27134240727434,1.27239037893947
CH4,10,4,16,1.27208433377228,1.27156661874662,1.27260204879794
CH4,10,5,16,1.27230262847155,1.27177780185411,1.27282745508898
CH4,10,6,16,1.27252127548897,1.27197598536601,1.27306656561193
CH4,10,7,16,1.27274027311914,1.27216142273271,1.27331912350557
CH4,10,1,17,1.08766998623486,1.08711789349747,1.08822207897225
CH4,10,2,17,1.08774015282931,1.08722213386798,1.08825817179065
CH4,10,3,17,1.08781043196807,1.08731301778608,1.08830784615006
CH4,10,4,17,1.08788082486861,1.08739006522046,1.08837158451676
CH4,10,5,17,1.08795133211895,1.08745311978883,1.08844954444908
CH4,10,6,17,1.08802195316493,1.08750227045089,1.08854163587898
CH4,10,7,17,1.08809268745572,1.0875379328008,1.08864744211065
CH4,10,1,18,0.919851340967204,0.919228657913792,0.920474024020616
CH4,10,2,18,0.919787194060197,0.919194400475446,0.920379987644948
CH4,10,3,18,0.919722944264215,0.919147953331028,0.920297935197402
CH4,10,4,18,0.919658590466228,0.919089229267722,0.920227951664733
CH4,10,5,18,0.919594132128661,0.919018218568089,0.920170045689234
CH4,10,6,18,0.91952956975814,0.918934872262515,0.920124267253766
CH4,10,7,18,0.919464903858239,0.91883921853577,0.920090589180708
CH4,10,1,19,0.794003214018716,0.793466673072738,0.794539754964695
CH4,10,2,19,0.793838344676751,0.793336960264006,0.794339729089497
CH4,10,3,19,0.793673210891209,0.793193172999719,0.794153248782699
CH4,10,4,19,0.793507809801395,0.793034699561535,0.793980920041255
CH4,10,5,19,0.793342140025649,0.792861331867918,0.793822948183379
CH4,10,6,19,0.793176202866086,0.792673208126812,0.793679197605361
CH4,10,7,19,0.793009999616985,0.792470871736497,0.793549127497474
CH4,10,1,20,0.712873627325829,0.712277898845442,0.713469355806216
CH4,10,2,20,0.712643825992289,0.712079459196072,0.713208192788505
CH4,10,3,20,0.712413656066953,0.711868066933555,0.712959245200351
CH4,10,4,20,0.712183113562475,0.711643509764642,0.712722717360307
CH4,10,5,20,0.71195219655304,0.711405731970228,0.712498661135852
CH4,10,6,20,0.711720906853592,0.71115472744653,0.712287086260654
CH4,10,7,20,0.711489246268143,0.710890645480291,0.712087847055995
CH4,10,1,21,0.674511198727802,0.673923682905009,0.675098714550595
CH4,10,2,21,0.674250694059115,0.673695017229274,0.674806370888956
CH4,10,3,21,0.673989771551758,0.67345319093111,0.674526352172406
CH4,10,4,21,0.673728426685642,0.673197947767812,0.674258905603473
CH4,10,5,21,0.673466657277649,0.672929215662598,0.6740040988927
CH4,10,6,21,0.673204465385212,0.672647003854614,0.673761926915809
CH4,10,7,21,0.672941853053375,0.672351504520481,0.673532201586269
CH4,10,1,22,0.667285777833408,0.666787827668516,0.667783727998301
CH4,10,2,22,0.667019490305622,0.666559707116508,0.667479273494736
CH4,10,3,22,0.6667527756637,0.666316442595104,0.667189108732295
CH4,10,4,22,0.666485629287212,0.666057004473166,0.666914254101259
CH4,10,5,22,0.66621804894458,0.665781015738269,0.666655082150891
CH4,10,6,22,0.665950036738907,0.665488776836421,0.666411296641394
CH4,10,7,22,0.665681594760637,0.665181243726853,0.666181945794421
CH4,10,1,23,0.671195338522644,0.670659751241773,0.671730925803515
CH4,10,2,23,0.670932180008231,0.670431817898582,0.671432542117879
CH4,10,3,23,0.670668599398489,0.670189631082768,0.67114756771421
CH4,10,4,23,0.670404592127283,0.66993256890322,0.670876615351345
CH4,10,5,23,0.670140155989253,0.669660419123527,0.670619892854979
CH4,10,6,23,0.669875293062793,0.669373323910007,0.670377262215579
CH4,10,7,23,0.66961000541378,0.6690718357965,0.670148175031061
CH4,11,1,0,1.00028241334585,1.00025986059379,1.00030496609792
CH4,11,2,0,1.00028252937874,1.00026045065017,1.00030460810732
CH4,11,3,0,1.00028260895782,1.00026160050855,1.00030361740708
CH4,11,4,0,1.00028262280731,1.00026224677744,1.00030299883718
CH4,11,5,0,1.00028259035928,1.00026158329259,1.00030359742597
CH4,11,6,0,1.00028256904053,1.00026048721252,1.00030465086854
CH4,11,7,0,1.00028258840062,1.00026002166916,1.00030515513207
CH4,11,1,1,1.00028762603682,1.00026606223604,1.0003091898376
CH4,11,2,1,1.00028774421141,1.00026667752502,1.00030881089779
CH4,11,3,1,1.00028782525932,1.00026788371077,1.00030776680788
CH4,11,4,1,1.00028783936445,1.00026856532155,1.00030711340734
CH4,11,5,1,1.0002878063175,1.0002678660813,1.0003077465537
CH4,11,6,1,1.00028778460525,1.0002667149615,1.00030885424901
CH4,11,7,1,1.00028780432269,1.00026622715552,1.00030938148985
CH4,11,1,2,1.00024083563147,1.00021680561765,1.00026486564528
CH4,11,2,2,1.00024093458166,1.00021734768377,1.00026452147955
CH4,11,3,2,1.00024100244486,1.00021841339353,1.0002635914962
CH4,11,4,2,1.0002410142554,1.00021901199081,1.00026301651999
CH4,11,5,2,1.00024098658446,1.00021839901972,1.0002635741492
CH4,11,6,2,1.00024096840432,1.00021737819527,1.00026455861336
CH4,11,7,2,1.00024098491416,1.00021694000527,1.00026502982304
CH4,11,1,3,1.00017160425819,1.00014727400445,1.00019593451194
CH4,11,2,3,1.00017167476385,1.00014778180737,1.00019556772032
CH4,11,3,3,1.00017172311888,1.00014881449508,1.00019463174268
CH4,11,4,3,1.00017173153432,1.00014940126615,1.0001940618025
CH4,11,5,3,1.00017171181776,1.00014880470158,1.00019461893394
CH4,11,6,3,1.00017169886374,1.00014780255314,1.00019559517434
CH4,11,7,3,1.00017171062761,1.00014736529268,1.00019605596253
CH4,11,1,4,1.00009966219317,1.00007695400992,1.00012237037641
CH4,11,2,4,1.00009970314057,1.00007746553732,1.00012194074382
CH4,11,3,4,1.00009973122361,1.00007855577438,1.00012090667283
CH4,11,4,4,1.00009973611102,1.00007918792392,1.00012028429813
CH4,11,5,4,1.00009972466028,1.00007855060462,1.00012089871595
CH4,11,6,4,1.000099717137,1.00007747641202,1.00012195786199
CH4,11,7,4,1.00009972396908,1.0000770017101,1.00012244622806
CH4,11,1,5,1.00003337305804,1.00000833813634,1.00005840797975
CH4,11,2,5,1.00003338676976,1.00000877604005,1.00005799749948
CH4,11,3,5,1.0000333961737,1.00000973947682,1.00005705287058
CH4,11,4,5,1.00003339781031,1.00001030065564,1.00005649496498
CH4,11,5,5,1.00003339397589,1.00000973883586,1.00005704911592
CH4,11,6,5,1.00003339145663,1.00000877727204,1.00005800564123
CH4,11,7,5,1.00003339374444,1.00000834330476,1.00005844418411
CH4,11,1,6,0.999979079363388,0.99995595050573,1.00000220822105
CH4,11,2,6,0.999979070767895,0.999956403405532,1.00000173813026
CH4,11,3,6,0.999979064872831,0.999957438295637,1.00000069145003
CH4,11,4,6,0.999979063846887,0.999958051015638,1.00000007667814
CH4,11,5,6,0.999979066250575,0.999957441096629,1.00000069140452
CH4,11,6,6,0.999979067829827,0.999956397285395,1.00000173837426
CH4,11,7,6,0.999979066395669,0.999955923201519,1.00000220958982
CH4,11,1,7,0.999935357109373,0.999911601411392,0.999959112807354
CH4,11,2,7,0.99993533055007,0.999912023413799,0.999958637686342
CH4,11,3,7,0.999935312334851,0.999913015727538,0.999957608942163
CH4,11,4,7,0.999935309164776,0.999913607279647,0.999957011049904
CH4,11,5,7,0.999935316591955,0.999913021451986,0.999957611731925
CH4,11,6,7,0.999935321471702,0.99991201106355,0.999958631879855
CH4,11,7,7,0.999935317040283,0.999911546617261,0.999959087463304
CH4,11,1,8,0.999898126197566,0.999873449510446,0.999922802884686
CH4,11,2,8,0.999898084341499,0.99987383841477,0.999922330268229
CH4,11,3,8,0.999898055635269,0.999874778904153,0.999921332366385
CH4,11,4,8,0.999898050639397,0.999875342849764,0.999920758429031
CH4,11,5,8,0.999898062344242,0.999874787144971,0.999921337543514
CH4,11,6,8,0.999898070034468,0.999873820704069,0.999922319364867
CH4,11,7,8,0.999898063050783,0.999873371067743,0.999922755033822
CH4,11,1,9,0.999865936736953,0.99984327742937,0.999888596044536
CH4,11,2,9,0.999865881655463,0.999843694005531,0.999888069305395
CH4,11,3,9,0.999865843878814,0.999844720924216,0.999886966833411
CH4,11,4,9,0.999865837304377,0.999845343223849,0.999886331384905
CH4,11,5,9,0.999865852707648,0.999844731143155,0.999886974272141
CH4,11,6,9,0.999865862827783,0.999843672063124,0.999888053592442
CH4,11,7,9,0.999865853637436,0.999843180284413,0.999888526990459
CH4,11,1,10,0.9998414198598,0.999816521224169,0.999866318495432
CH4,11,2,10,0.999841354705258,0.999816882738123,0.999865826672394
CH4,11,3,10,0.999841310020188,0.999817797797231,0.999864822243145
CH4,11,4,10,0.999841302243448,0.999818353099523,0.999864251387374
