time,N
0,0.790997990158347
1,0.631829899312823
2,0.530377345753193
3,0.479634856159984
4,0.484219252080255
5,0.56218394943535
6,0.721433792470493
7,0.908896996277142
8,1.0509711062791
9,1.11408168386178
10,1.12673070425235
11,1.12018842826536
12,1.10530209762326
13,1.08326241481562
14,1.06861743581916
15,1.10405133289375
16,1.22872067008203
17,1.39958808621529
18,1.52061594009686
19,1.52282936766673
20,1.41764201859625
21,1.23160957826799
22,1.00521706345855
23,0.790997990158347
