time,N
0,1.00019501790589
1,1.00021779267788
2,1.00022474522898
3,1.0002153931613
4,1.00019014786557
5,1.00015045404614
6,1.00009842383677
7,1.00003958202062
8,0.999980597770305
9,0.999925621596729
10,0.999874898238855
11,0.999828666787082
12,0.999789789725049
13,0.999762379887417
14,0.999750448631399
15,0.999757778359857
16,0.999787625595238
17,0.999837468642254
18,0.999901057664802
19,0.999971823330716
20,1.00004245599674
21,1.0001056768797
22,1.00015713624483
23,1.00019501790589
