time,N
0,0.893361531871497
1,0.912300403856434
2,0.943670044972451
3,0.971604246771069
4,0.991167377980891
5,1.01006070335596
6,1.03448058711831
7,1.05826345082726
8,1.0710771118288
9,1.0702803994405
10,1.06515989841591
11,1.06478541552657
12,1.06835665358478
13,1.07037454040142
14,1.06661060916826
15,1.05556163548592
16,1.03637493092128
17,1.01177109401798
18,0.986774174349526
19,0.964558818759644
20,0.942869333617056
21,0.918938470432038
22,0.898237035424943
23,0.893361531871497
