time,N
1,1.19410755373158
2,1.11070361161981
3,1.00541436124455
4,0.918194210369179
5,0.853946310564407
6,0.86621089313852
7,0.909964761860024
8,0.955866154607843
9,0.986704191480343
10,0.973185498913194
11,1.03159489873896
12,1.19410755373158
