time,N
0,0.483578235003226
1,0.196966521375994
2,-0.0036052240769887
3,0.0592284001130117
4,0.39982163122992
5,0.84407066821108
6,1.2233261151427
7,1.45820285807574
8,1.50159907552362
9,1.38151024036678
10,1.2422843386875
11,1.21858352185342
12,1.28866109306682
13,1.3564518923822
14,1.36904138538287
15,1.36496505668664
16,1.38854373574968
17,1.41748889177685
18,1.3865665499767
19,1.25804996952822
20,1.07539737282221
21,0.893506555158359
22,0.712182880960231
23,0.483578235003226
