sector,wday,hour,coeff,coeff_l,coeff_u
1,1,0,0.881290234978146,0.875810071990172,0.886770397966119
1,2,0,0.889635065735019,0.884157058338148,0.895113073131891
1,3,0,0.890827215735202,0.885351030437742,0.896303401032662
1,4,0,0.894086342080285,0.888609343407119,0.89956334075345
1,5,0,0.894618026295803,0.889147429589519,0.900088623002087
1,6,0,0.934691196319829,0.929241645597109,0.94014074704255
1,7,0,0.936229366341066,0.930780608050607,0.941678124631525
1,1,1,0.846646081622572,0.841658262116378,0.851633901128766
1,2,1,0.86327697621992,0.858290276845134,0.868263675594706
1,3,1,0.863759923098833,0.858774171081209,0.868745675116456
1,4,1,0.867451387264122,0.862465212291991,0.872437562236252
1,5,1,0.872341899061948,0.86735905570464,0.877324742419256
1,6,1,0.913918973383226,0.908947125436211,0.918890821330242
1,7,1,0.909216815114671,0.904245382491277,0.914188247738064
1,1,2,0.833169712654913,0.827018243075728,0.839321182234099
1,2,2,0.855255986795381,0.849107538161475,0.861404435429286
1,3,2,0.855232743854936,0.849086848578687,0.861378639131184
1,4,2,0.859027515631393,0.852880480574087,0.865174550688699
1,5,2,0.864838424225818,0.858700359159543,0.870976489292094
1,6,2,0.903537951914123,0.897429357942554,0.909646545885692
1,7,2,0.897524161043603,0.891416676223288,0.903631645863919
1,1,3,0.831222915498637,0.824960581395973,0.8374852496013
1,2,3,0.854493028085905,0.848233466932563,0.860752589239247
1,3,3,0.854792842036569,0.84853562511407,0.861050058959067
1,4,3,0.857667137333557,0.851408873926324,0.86392540074079
1,5,3,0.863902188876792,0.857652163616067,0.870152214137517
1,6,3,0.895718173543868,0.889495253560591,0.901941093527144
1,7,3,0.891142793470863,0.884920894762354,0.897364692179372
1,1,4,0.841029302670279,0.835524062608103,0.846534542732455
1,2,4,0.861551277281359,0.856047410233753,0.867055144328965
1,3,4,0.862803157984826,0.85730045199992,0.868305863969732
1,4,4,0.863836679086808,0.858333454756418,0.869339903417197
1,5,4,0.871161008990344,0.865661866824983,0.876660151155705
1,6,4,0.890934107180104,0.885448423947322,0.896419790412886
1,7,4,0.887004473090011,0.881519297833351,0.892489648346669
1,1,5,0.874213792976354,0.867617424796946,0.880810161155762
1,2,5,0.890453572206677,0.883860890514827,0.897046253898525
1,3,5,0.892130806196001,0.885541239649204,0.898720372742799
1,4,5,0.89142959139469,0.884838634377215,0.898020548412165
1,5,5,0.899610946611196,0.893030928825412,0.906190964396978
1,6,5,0.899261012461032,0.892716876138939,0.905805148783124
1,7,5,0.890064759312106,0.883521971597843,0.896607547026369
1,1,6,0.937977736383512,0.932271589060718,0.943683883706307
1,2,6,0.950434232554134,0.944729837267924,0.956138627840344
1,3,6,0.951142834167082,0.945439920506724,0.956845747827439
1,4,6,0.949656551625202,0.94395297650142,0.955360126748985
1,5,6,0.957765987882108,0.952067622253685,0.963464353510531
1,6,6,0.928512569616082,0.92283138222959,0.934193757002574
1,7,6,0.904852450337775,0.899171911343289,0.910532989332262
1,1,7,1.01121567660014,1.00520600097958,1.01722535222069
1,2,7,1.01973702738892,1.0137298747182,1.02574418005965
1,3,7,1.01912765425701,1.01312263360963,1.02513267490439
1,4,7,1.01733957715313,1.01133360484943,1.02334554945683
1,5,7,1.02551622952736,1.01951774463953,1.03151471441519
1,6,7,0.970854730823742,0.964880813897124,0.976828647750361
1,7,7,0.931007268339172,0.925034275101776,0.936980261576568
1,1,8,1.06328158428331,1.05684656571959,1.06971660284702
1,2,8,1.06616157327973,1.0597299428975,1.07259320366196
1,3,8,1.06557014120231,1.05914137377447,1.07199890863014
1,4,8,1.06305449093492,1.05662444561695,1.06948453625289
1,5,8,1.07308839133034,1.06666839897428,1.07950838368639
1,6,8,1.01306986922973,1.00668284261362,1.01945689584584
1,7,8,0.966410456690099,0.960024668847503,0.972796244532695
1,1,9,1.08152661252237,1.07604570028273,1.08700752476201
1,2,9,1.07726822005033,1.07178860988985,1.0827478302108
1,3,9,1.07827350828119,1.07279499957618,1.0837520169862
1,4,9,1.07446092466095,1.06898192417884,1.07993992514307
1,5,9,1.08795195454711,1.08247682885056,1.09342708024366
1,6,9,1.04531046089881,1.03984814003268,1.05077278176494
1,7,9,1.00541229504701,0.999950458343917,1.01087413175011
1,1,10,1.08121286150469,1.07467528869733,1.08775043431206
1,2,10,1.07126322033632,1.06472927978738,1.07779716088526
1,3,10,1.07345012540832,1.06691925368184,1.07998099713481
1,4,10,1.06881485419551,1.06228261273106,1.07534709565996
1,5,10,1.08431816659025,1.07779669881066,1.09083963436984
1,6,10,1.06296110703232,1.05647493928966,1.06944727477498
1,7,10,1.03689271435433,1.03040787224276,1.04337755646589
1,1,11,1.07854356803563,1.07268740874463,1.08439972732662
1,2,11,1.06704386394281,1.06118987404643,1.07289785383919
1,3,11,1.068146186405,1.06229403014032,1.07399834266968
1,4,11,1.06412348853484,1.05827051376171,1.06997646330797
1,5,11,1.07738123031202,1.07153469725707,1.08322776336697
1,6,11,1.06304414443891,1.05721877848087,1.06886951039695
1,7,11,1.05100897048346,1.0451844012597,1.05683353970722
1,1,12,1.07812864820658,1.07227248891559,1.08398480749758
1,2,12,1.06805950544632,1.06220551554994,1.0739134953427
1,3,12,1.06662196504772,1.06076980878304,1.0724741213124
1,4,12,1.06414117168109,1.05828819690796,1.06999414645422
1,5,12,1.07187287323202,1.06602634017707,1.07771940628697
1,6,12,1.05201394121042,1.04618857525238,1.05783930716846
1,7,12,1.05179954183746,1.0459749726137,1.05762411106122
1,1,13,1.07905510816571,1.07251753535835,1.08559268097308
1,2,13,1.0704060921199,1.06387215157096,1.07694003266884
1,3,13,1.0670480686993,1.06051719697281,1.07357894042579
1,4,13,1.065836334602,1.05930409313755,1.07236857606645
1,5,13,1.06754086133522,1.06101939355563,1.07406232911481
1,6,13,1.04080574704524,1.03431957930258,1.04729191478791
1,7,13,1.04990627518274,1.04342143307117,1.0563911172943
1,1,14,1.08128893299988,1.07580802076023,1.08676984523952
1,2,14,1.07229123713358,1.0668116269731,1.07777084729405
1,3,14,1.06878900696863,1.06331049826361,1.07426751567364
1,4,14,1.06790263083729,1.06242363035518,1.0733816313194
1,5,14,1.06496324076275,1.0594881150662,1.0704383664593
1,6,14,1.03762338058509,1.03216105971896,1.04308570145121
1,7,14,1.05338108015332,1.04791924345023,1.05884291685642
1,1,15,1.08671072303442,1.0802757044707,1.09314574159813
1,2,15,1.07644584956591,1.07001421918368,1.08287747994815
1,3,15,1.07379164287387,1.06736287544604,1.08022041030171
1,4,15,1.07273927913532,1.06630923381735,1.07916932445329
1,5,15,1.06652358725403,1.06010359489797,1.07294357961008
1,6,15,1.04488476790148,1.03849774128537,1.05127179451759
1,7,15,1.06475928552958,1.05837349768699,1.07114507337218
1,1,16,1.09693018049128,1.09092050487073,1.10293985611184
1,2,16,1.0855730929707,1.07956594029997,1.09158024564142
1,3,16,1.08379281300067,1.07778779235329,1.08979783364805
1,4,16,1.08265192669554,1.07664595439184,1.08865789899924
1,5,16,1.0742113568016,1.06821287191378,1.08020984168943
1,6,16,1.06348116826249,1.05750725133587,1.06945508518911
1,7,16,1.085186911574,1.0792139183366,1.09115990481139
