sector,wday,coeff,coeff_l,coeff_u
1,1,1.02464267660386,1.02009507668603,1.0291902765217
1,2,1.04224998186452,1.03789050229282,1.04660946143622
1,3,1.03816344326646,1.03423518977218,1.04209169676073
1,4,1.04149252952069,1.03782970906488,1.0451553499765
1,5,1.00983571888223,1.00590746538795,1.01376397237651
1,6,0.937561480245613,0.933202000673911,0.941920959817314
1,7,0.906054169616624,0.901506569698787,0.910601769534461
2,1,1.01006393046221,1.00991685844729,1.01021100247713
2,2,1.00343518344334,1.00329322895432,1.00357713793235
2,3,0.993219818403286,0.99309198052592,0.993347656280652
2,4,0.988953509712293,0.988834849086094,0.989072170338493
2,5,0.994874670949191,0.994746833071825,0.995002508826557
2,6,1.00305708866076,1.00291513417175,1.00319904314978
2,7,1.00639579836892,1.006248726354,1.00654287038384
3,1,1.07219458242193,1.06795239624245,1.07643676860141
3,2,1.07761800474121,1.07359877403852,1.08163723544389
3,3,1.07700768332633,1.07338141624355,1.08063395040911
3,4,1.05617178394679,1.05276582558414,1.05957774230944
3,5,0.997557691003676,0.993931423920895,1.00118395808646
3,6,0.907317522367374,0.903298291664689,0.911336753070059
3,7,0.81213273219269,0.807890546013212,0.816374918372168
4,1,1.057971181821,1.05198380596203,1.06395855767996
4,2,1.06632195659362,1.06079516357666,1.07184874961059
4,3,1.06708670928118,1.0620799171369,1.07209350142547
4,4,1.04809023741013,1.04332233240468,1.05285814241558
4,5,0.998288858546551,0.993282066402268,1.00329565069083
4,6,0.922749250283108,0.917222457266144,0.928276043300072
4,7,0.839491806064405,0.833504430205439,0.845479181923371
5,1,1.00820758799578,1.00448396417591,1.01193121181565
5,2,1.01009249221534,1.00715332771798,1.0130316567127
5,3,1.01055306064133,1.00773726776879,1.01336885351387
5,4,1.00773072302717,1.00498266844366,1.01047877761068
5,5,1.00008275447769,0.997266961605147,1.00289854735023
5,6,0.988312410633157,0.985373246135797,0.991251575130518
5,7,0.975020971009528,0.971297347189659,0.978744594829397
6,1,1.04644379289565,1.01975359980832,1.07313398598299
6,2,1.05223385111592,1.03119465014292,1.07327305208891
6,3,1.05770866330419,1.0375407840309,1.07787654257749
6,4,1.05055441856279,1.03087192611301,1.07023691101257
6,5,1.01120303873678,0.991035159463487,1.03137091801007
6,6,0.936515694241997,0.915476493268998,0.957554895214996
6,7,0.845340541142673,0.818650348055338,0.872030734230009
7,1,1.01913817432311,1.01438007408677,1.02389627455945
7,2,1.03918740786879,1.03463390273435,1.04374091300323
7,3,1.06158677927511,1.05748302157717,1.06569053697306
7,4,1.07814185209524,1.07431118430298,1.0819725198875
7,5,1.0447362788366,1.04063252113865,1.04884003653455
7,6,0.943175023459135,0.938621518324693,0.947728528593577
7,7,0.814034484142012,0.809276383905672,0.818792584378352
8,1,1.00154177391556,0.995806718285206,1.00727682954591
8,2,1.00515776949112,1.00016134120005,1.01015419778218
8,3,1.00698995378123,1.0023935303707,1.01158637719176
8,4,1.00496443793899,1.00050379359674,1.00942508228124
8,5,1.00469793385489,1.00010151044436,1.00929435726541
8,6,1.0000347513972,0.995038323106139,1.00503117968827
8,7,0.97661337962101,0.970878323990659,0.982348435251362
9,1,1.00116670836999,1.00072927425874,1.00160414248124
9,2,1.00173617042779,1.00137769809135,1.00209464276423
9,3,1.00171694895971,1.00137914704385,1.00205475087556
9,4,1.00093951442236,1.00060980669455,1.00126922215018
9,5,0.999611403043466,0.999273601127612,0.999949204959321
9,6,0.998115769066102,0.99775729672966,0.998474241402544
9,7,0.996713485710583,0.996276051599332,0.997150919821835
10,1,0.998162475155682,0.996926817268821,0.999398133042542
10,2,0.998775009373542,0.997806236565666,0.999743782181419
10,3,0.99938753602875,0.998621101070348,1.00015397098715
10,4,1.00000004467934,0.999313940317615,1.00068614904106
10,5,1.0006125270463,0.999846092087895,1.0013789620047
10,6,1.00122498346278,1.0002562106549,1.00219375627065
10,7,1.00183742425362,1.00060176636676,1.00307308214048
11,1,0.997125653846303,0.996656939910531,0.997594367782076
11,2,0.998860632851565,0.998453303835409,0.999267961867721
11,3,1.00053815248501,1.00016311534566,1.00091318962435
11,4,1.00173236073144,1.00136822801527,1.0020964934476
11,5,1.00193150143799,1.00155646429864,1.00230653857733
11,6,1.00089236389963,1.00048503488348,1.00129969291579
11,7,0.99891933474807,0.998450620812297,0.999388048683842
