GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.00426130199443068,genYr
A_PublicPower,ENER_COG,0.0138728482584942,genYr
A_PublicPower,ENER_COA,0.241981446109617,genYr
A_PublicPower,ENER_OTH,0.333250969832765,genYr
A_PublicPower,ENER_GAS,0.232170901494728,genYr
A_PublicPower,ENER_BIO,0.174462532309966,genYr
B_Industry,MISC_ANY,0.0310130562962377,genYr
B_Industry,INDU_MAN_CAP,0.000586276442808103,genYr
B_Industry,INDU_MIN_GEN,2.72633583149752e-05,genYr
B_Industry,INDU_MAN_PET,0.0677590569814294,genYr
B_Industry,INDU_MAN_IRO,0.216678753689127,genYr
B_Industry,INDU_PRO_GEN,0.357563457490898,genYr
B_Industry,INDU_MAN_MET,0.0103869265657097,genYr
B_Industry,INDU_MAN_CHE,0.075854715169439,genYr
B_Industry,INDU_MAN_PAP,0.0260640609708052,genYr
B_Industry,INDU_MAN_FAB,0.0102321917743898,genYr
I_Offroad,OFFR_OTH,0.966485589812182,genYr
B_Industry,INDU_MAN_GEN,0.20383424126084,genYr
H_Aviation,AVIA_INT_ALL,0.453573398826888,genYr
H_Aviation,AVIA_DOM_ALL,0.546426601173112,genYr
F_RoadTransport,ROAD_CAT_RUR,0.164190996205455,genYr
F_RoadTransport,ROAD_CAT_URB,0.201066444995378,genYr
F_RoadTransport,ROAD_CAT_MOT,0.0681050755180621,genYr
F_RoadTransport,ROAD_CAT_ALL,0.367860389238649,genYr
F_RoadTransport,ROAD_LGV_RUR,0.0132662626242251,genYr
F_RoadTransport,ROAD_LGV_URB,0.0206402617915877,genYr
F_RoadTransport,ROAD_LGV_MOT,0.00763767844291845,genYr
F_RoadTransport,ROAD_LGV_ALL,0.0147274704400013,genYr
F_RoadTransport,ROAD_BUS_RUR,0.00319965027193683,genYr
F_RoadTransport,ROAD_HGV_RUR,0.0265421803770494,genYr
F_RoadTransport,ROAD_BUS_URB,0.0115403086258274,genYr
F_RoadTransport,ROAD_HGV_URB,0.0126085519858451,genYr
F_RoadTransport,ROAD_BUS_MOT,0.000842631522973438,genYr
F_RoadTransport,ROAD_HGV_MOT,0.0256912392217351,genYr
F_RoadTransport,ROAD_CYC_RUR,0.0233263083921325,genYr
F_RoadTransport,ROAD_CYC_URB,0.0345441152318337,genYr
F_RoadTransport,ROAD_CYC_MOT,0.00421043511438975,genYr
I_Offroad,RAIL_GEN,0.015422167487333,genYr
G_Shipping,SHIP_CTP,0.102838697417576,genYr
G_Shipping,SHIP_REC,0.350001391232483,genYr
G_Shipping,SHIP_MIS,0.547159911349941,genYr
I_Offroad,AVIA_DOM_ALL,0.00649040806466393,genYr
C_OtherStationaryComb,STAT_PIC_GEN,0.0386568816622269,genYr
C_OtherStationaryComb,RAIL_GEN,3.99171274713871e-06,genYr
C_OtherStationaryComb,STAT_DOM_GEN,0.955064319521844,genYr
C_OtherStationaryComb,MISC_ANY,0.00627480710318175,genYr
I_Offroad,SHIP_FIS,0.00154612355236916,genYr
I_Offroad,MISC_ANY,0.00863750961366623,genYr
I_Offroad,SHIP_MIL,0.00141820146978574,genYr
D_Fugitive,INDU_MAN_CAP,0.455979421903074,genYr
D_Fugitive,INDU_MAN_IRO,0.00144797709659984,genYr
D_Fugitive,INDU_MAN_PET,0.521134490182592,genYr
D_Fugitive,INDU_EXT_PAG,0.0214381108177339,genYr
E_Solvents,SOLV_OTH,1,genYr
J_Waste,WAST_GEN,1,genYr
M_Other,WAST_GEN,1,genYr
N_Natural,MISC_ANY,1,genYr
O_AviCruise,AVIA_INT_ALL,0.845135371627711,genYr
O_AviCruise,AVIA_DOM_ALL,0.154864628372289,genYr
P_IntShipping,SHIP_CTP,1,genYr
