GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.0212255842011665,genYr
A_PublicPower,ENER_COG,0.0236929015509302,genYr
A_PublicPower,ENER_COA,0.334252582278002,genYr
A_PublicPower,ENER_OTH,0.236928875451348,genYr
A_PublicPower,ENER_GAS,0.211916101076351,genYr
A_PublicPower,ENER_BIO,0.171983955442203,genYr
B_Industry,MISC_ANY,0.150301391881866,genYr
B_Industry,INDU_MAN_CAP,0.0132888204286733,genYr
B_Industry,INDU_MIN_GEN,0.000502990920826757,genYr
B_Industry,INDU_MAN_PET,0.271217219991876,genYr
B_Industry,INDU_MAN_IRO,0.0188654309631962,genYr
B_Industry,INDU_PRO_GEN,0.12113775662238,genYr
B_Industry,INDU_MAN_MET,0.00427538579323862,genYr
B_Industry,INDU_MAN_CHE,0.034316435907468,genYr
B_Industry,INDU_MAN_PAP,0.0139564144610196,genYr
B_Industry,INDU_MAN_FAB,0.0208452728068928,genYr
I_Offroad,OFFR_OTH,0.533102035048853,genYr
B_Industry,INDU_MAN_GEN,0.351292880222563,genYr
H_Aviation,AVIA_INT_ALL,0.871853361537746,genYr
H_Aviation,AVIA_DOM_ALL,0.128146638462254,genYr
F_RoadTransport,ROAD_CAT_RUR,0.180259075301092,genYr
F_RoadTransport,ROAD_CAT_URB,0.19241276185392,genYr
F_RoadTransport,ROAD_CAT_MOT,0.0860103366399245,genYr
F_RoadTransport,ROAD_CAT_ALL,0.0330393170387965,genYr
F_RoadTransport,ROAD_LGV_RUR,0.116068235909539,genYr
F_RoadTransport,ROAD_LGV_URB,0.100094616609431,genYr
F_RoadTransport,ROAD_LGV_MOT,0.0553863988866824,genYr
F_RoadTransport,ROAD_LGV_ALL,0.0161564681490122,genYr
F_RoadTransport,ROAD_BUS_RUR,0.0102503379942848,genYr
F_RoadTransport,ROAD_HGV_RUR,0.0697554498399913,genYr
F_RoadTransport,ROAD_BUS_URB,0.0384204486643574,genYr
F_RoadTransport,ROAD_HGV_URB,0.0407332438005698,genYr
F_RoadTransport,ROAD_BUS_MOT,0.00260910408973016,genYr
F_RoadTransport,ROAD_HGV_MOT,0.0570374092552263,genYr
F_RoadTransport,ROAD_CYC_RUR,0.000749372057211319,genYr
F_RoadTransport,ROAD_CYC_URB,0.000862642353904063,genYr
F_RoadTransport,ROAD_CYC_MOT,0.000154781556326942,genYr
I_Offroad,RAIL_GEN,0.169370933729795,genYr
G_Shipping,SHIP_CTP,0.906691192240197,genYr
G_Shipping,SHIP_REC,0.00641137020623359,genYr
G_Shipping,SHIP_MIS,0.086897437553569,genYr
I_Offroad,AVIA_DOM_ALL,0.0214977643610976,genYr
C_OtherStationaryComb,STAT_PIC_GEN,0.465979192865527,genYr
C_OtherStationaryComb,RAIL_GEN,0.00019303746374737,genYr
C_OtherStationaryComb,STAT_DOM_GEN,0.520525436612925,genYr
C_OtherStationaryComb,MISC_ANY,0.0133023330578013,genYr
I_Offroad,SHIP_FIS,0.130027535433735,genYr
I_Offroad,MISC_ANY,0.0339262852968416,genYr
I_Offroad,SHIP_MIL,0.112075446129678,genYr
D_Fugitive,INDU_MAN_CAP,0.0181604080150236,genYr
D_Fugitive,INDU_MAN_IRO,0.0253980912751204,genYr
D_Fugitive,INDU_MAN_PET,0.928249598970216,genYr
D_Fugitive,INDU_EXT_PAG,0.0281919017396402,genYr
E_Solvents,SOLV_OTH,1,genYr
K_AgriLivestock,AGRI_HOU_CAT,0.697627971113669,genYr
K_AgriLivestock,AGRI_STO_CAT,0,genYr
K_AgriLivestock,AGRI_YRD_CAT,0,genYr
K_AgriLivestock,AGRI_HOU_SHP,0,genYr
K_AgriLivestock,AGRI_STO_SHP,0.0111095909275921,genYr
K_AgriLivestock,AGRI_HOU_PIG,0.104378614878254,genYr
K_AgriLivestock,AGRI_STO_PIG,0,genYr
K_AgriLivestock,AGRI_HOU_MLI,0.0168602705637353,genYr
K_AgriLivestock,AGRI_STO_MLI,0,genYr
K_AgriLivestock,AGRI_HOU_POU,0.17002355251675,genYr
K_AgriLivestock,AGRI_STO_POU,0,genYr
L_AgriOther,AGRI_SPR_FER,0.66335631317965,genYr
L_AgriOther,AGRI_SPR_PIG,0.010449320971497,genYr
L_AgriOther,AGRI_SPR_POU,0.0356706710694357,genYr
L_AgriOther,AGRI_SPR_CAT,0.114954754797574,genYr
L_AgriOther,AGRI_SPR_OTH,0.003265165753402,genYr
L_AgriOther,AGRI_SPR_BIO,0.0348492982132655,genYr
L_AgriOther,AGRI_SPR_NMD,0.0293968891323719,genYr
L_AgriOther,AGRI_GRZ_PIG,0.00151998755913925,genYr
L_AgriOther,AGRI_GRZ_POU,0.000998219051861554,genYr
L_AgriOther,AGRI_GRZ_CAT,0.0684992800126438,genYr
L_AgriOther,AGRI_GRZ_SHP,0.0345363686862157,genYr
L_AgriOther,AGRI_GRZ_MLI,0.00250373157294413,genYr
L_AgriOther,MISC_ANY,0,genYr
J_Waste,WAST_GEN,1,genYr
M_Other,WAST_GEN,0.260317876830243,genYr
M_Other,AGRI_GRZ_MLI,0.359896557118172,genYr
M_Other,AGRI_HOU_MLI,0.215601873483094,genYr
M_Other,AGRI_SPR_OTH,0.164183692568492,genYr
M_Other,AGRI_STO_MLI,0,genYr
M_Other,AGRI_YRD_CAT,0,genYr
N_Natural,MISC_ANY,1,genYr
O_AviCruise,AVIA_INT_ALL,0.969657470454221,genYr
O_AviCruise,AVIA_DOM_ALL,0.0303425295457787,genYr
P_IntShipping,SHIP_CTP,1,genYr
