GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.0908337609059738,genYr
A_PublicPower,ENER_OTH,0.909166239094026,genYr
B_Industry,INDU_PRO_GEN,0.254711715407522,genYr
I_Offroad,OFFR_OTH,0.676439904142736,genYr
B_Industry,INDU_MAN_GEN,0.0316632566707845,genYr
F_RoadTransport,ROAD_CAT_RUR,0.413123362618283,genYr
F_RoadTransport,ROAD_CAT_URB,0.10662497085616,genYr
F_RoadTransport,ROAD_CAT_MOT,0.278769770354064,genYr
F_RoadTransport,ROAD_CAT_ALL,0.0813936214050172,genYr
F_RoadTransport,ROAD_LGV_RUR,0.0302278299272367,genYr
F_RoadTransport,ROAD_LGV_URB,0.0140261071487092,genYr
F_RoadTransport,ROAD_LGV_MOT,0.0145171087212121,genYr
F_RoadTransport,ROAD_LGV_ALL,0.006893067398097,genYr
F_RoadTransport,ROAD_BUS_RUR,0.00181122963586406,genYr
F_RoadTransport,ROAD_HGV_RUR,0.0194421035267249,genYr
F_RoadTransport,ROAD_BUS_URB,0.00358844781797276,genYr
F_RoadTransport,ROAD_HGV_URB,0.00596445222910575,genYr
F_RoadTransport,ROAD_BUS_MOT,0.000465299192310482,genYr
F_RoadTransport,ROAD_HGV_MOT,0.0213543043847911,genYr
F_RoadTransport,ROAD_CYC_RUR,0.000743181966506417,genYr
F_RoadTransport,ROAD_CYC_URB,0.00092680193138961,genYr
F_RoadTransport,ROAD_CYC_MOT,0.000128340886555485,genYr
I_Offroad,RAIL_GEN,0.201808258557186,genYr
G_Shipping,SHIP_CTP,0.892796934596793,genYr
G_Shipping,SHIP_REC,0.0107605780728763,genYr
G_Shipping,SHIP_MIS,0.0964424873303306,genYr
I_Offroad,AVIA_DOM_ALL,0.0376278495889966,genYr
C_OtherStationaryComb,STAT_DOM_GEN,1,genYr
I_Offroad,SHIP_FIS,0.0454152893130723,genYr
I_Offroad,SHIP_MIL,0.0387086983980099,genYr
D_Fugitive,INDU_MAN_CAP,0.950910732722161,genYr
D_Fugitive,MISC_ANY,0.049089267277839,genYr
B_Industry,INDU_MAN_CHE,0.487337272353986,genYr
B_Industry,INDU_MAN_MET,0.000580723477713197,genYr
E_Solvents,SOLV_OTH,1,genYr
B_Industry,INDU_MAN_PAP,0.0018418539349159,genYr
B_Industry,INDU_MAN_FAB,0.223865178155078,genYr
K_AgriLivestock,AGRI_HOU_CAT,0.519928208868149,genYr
K_AgriLivestock,AGRI_YRD_CAT,0.172282222032612,genYr
K_AgriLivestock,AGRI_STO_CAT,0.0518012162101824,genYr
K_AgriLivestock,AGRI_HOU_SHP,0.0224321442248632,genYr
K_AgriLivestock,AGRI_HOU_PIG,0.114651835776329,genYr
K_AgriLivestock,AGRI_HOU_MLI,0.00642018695110813,genYr
K_AgriLivestock,AGRI_HOU_POU,0.103555795059763,genYr
K_AgriLivestock,AGRI_STO_POU,0.00892839087699314,genYr
L_AgriOther,AGRI_SPR_FER,0.307033169895677,genYr
L_AgriOther,AGRI_SPR_PIG,0.0297523494973774,genYr
L_AgriOther,AGRI_SPR_POU,0.12723949267442,genYr
L_AgriOther,AGRI_SPR_CAT,0.264943646693,genYr
L_AgriOther,AGRI_SPR_OTH,0.0109884016512952,genYr
L_AgriOther,AGRI_SPR_BIO,0.0326090100194995,genYr
L_AgriOther,AGRI_SPR_NMD,0.0854600477810256,genYr
L_AgriOther,AGRI_GRZ_PIG,0.00787330780964338,genYr
L_AgriOther,AGRI_GRZ_POU,0.0072388070567468,genYr
L_AgriOther,AGRI_GRZ_CAT,0.0619651542185086,genYr
L_AgriOther,AGRI_GRZ_SHP,0.0613388220615187,genYr
L_AgriOther,AGRI_GRZ_MLI,0.00355779064128774,genYr
L_AgriOther,MISC_ANY,0,genYr
J_Waste,WAST_GEN,1,genYr
M_Other,MISC_ANY,0.697607680436264,genYr
M_Other,AGRI_GRZ_MLI,0.0825429138363911,genYr
M_Other,AGRI_HOU_MLI,0.153114415924111,genYr
M_Other,AGRI_SPR_OTH,0.0667349898032338,genYr
M_Other,AGRI_YRD_CAT,0,genYr
N_Natural,AGRI_BUR_ALL,0.0302707443358147,genYr
N_Natural,MISC_ANY,0.969729255664185,genYr
P_IntShipping,SHIP_CTP,1,genYr
