GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.00471920793109861,2019
A_PublicPower,ENER_COG,0.0152562895783571,2019
A_PublicPower,ENER_COA,0.199958439179163,2019
A_PublicPower,ENER_OTH,0.3241669967302,2019
A_PublicPower,ENER_GAS,0.281784649710523,2019
A_PublicPower,ENER_BIO,0.174114416870659,2019
B_Industry,MISC_ANY,0.0302800431886906,2019
B_Industry,INDU_MAN_CAP,0.000561709884885929,2019
B_Industry,INDU_MIN_GEN,2.68968392362016e-05,2019
B_Industry,INDU_MAN_PET,0.0711095141306493,2019
B_Industry,INDU_MAN_IRO,0.203735512182182,2019
B_Industry,INDU_PRO_GEN,0.347588972560571,2019
B_Industry,INDU_MAN_MET,0.00897488824144261,2019
B_Industry,INDU_MAN_CHE,0.0904312463395446,2019
B_Industry,INDU_MAN_PAP,0.0264833013158473,2019
B_Industry,INDU_MAN_FAB,0.00996709466786616,2019
I_Offroad,OFFR_OTH,0.966523218475962,2019
B_Industry,INDU_MAN_GEN,0.210840820649084,2019
H_Aviation,AVIA_INT_ALL,0.492851679974469,2019
H_Aviation,AVIA_DOM_ALL,0.507148320025531,2019
F_RoadTransport,ROAD_CAT_RUR,0.176922098739441,2019
F_RoadTransport,ROAD_CAT_URB,0.211946556926456,2019
F_RoadTransport,ROAD_CAT_MOT,0.0747859438407963,2019
F_RoadTransport,ROAD_CAT_ALL,0.356588664723052,2019
F_RoadTransport,ROAD_LGV_RUR,0.0122406407451592,2019
F_RoadTransport,ROAD_LGV_URB,0.0181636049300879,2019
F_RoadTransport,ROAD_LGV_MOT,0.00705988952564052,2019
F_RoadTransport,ROAD_LGV_ALL,0.0129556083415494,2019
F_RoadTransport,ROAD_BUS_RUR,0.00306895306616314,2019
F_RoadTransport,ROAD_HGV_RUR,0.0227244233493888,2019
F_RoadTransport,ROAD_BUS_URB,0.0110795290282234,2019
F_RoadTransport,ROAD_HGV_URB,0.0108324212548067,2019
F_RoadTransport,ROAD_BUS_MOT,0.000916386942692706,2019
F_RoadTransport,ROAD_HGV_MOT,0.0212713955293712,2019
F_RoadTransport,ROAD_CYC_RUR,0.0224056844890144,2019
F_RoadTransport,ROAD_CYC_URB,0.0329357023434213,2019
F_RoadTransport,ROAD_CYC_MOT,0.00410249622473618,2019
I_Offroad,RAIL_GEN,0.0152781587925217,2019
G_Shipping,SHIP_CTP,0.0967118114382563,2019
G_Shipping,SHIP_REC,0.349573769344479,2019
G_Shipping,SHIP_MIS,0.553714419217264,2019
I_Offroad,AVIA_DOM_ALL,0.00661967045225838,2019
C_OtherStationaryComb,STAT_PIC_GEN,0.0380454689497869,2019
C_OtherStationaryComb,RAIL_GEN,5.2848304925562e-06,2019
C_OtherStationaryComb,STAT_DOM_GEN,0.955458796509462,2019
C_OtherStationaryComb,MISC_ANY,0.0064904497102582,2019
I_Offroad,SHIP_FIS,0.00138296233481878,2019
I_Offroad,MISC_ANY,0.00859149348789332,2019
I_Offroad,SHIP_MIL,0.00160449645654585,2019
D_Fugitive,INDU_MAN_CAP,0.436341700943349,2019
D_Fugitive,INDU_MAN_IRO,0.000885887605364502,2019
D_Fugitive,INDU_MAN_PET,0.539651022941605,2019
D_Fugitive,INDU_EXT_PAG,0.0231213885096823,2019
E_Solvents,SOLV_OTH,1,2019
J_Waste,WAST_GEN,1,2019
M_Other,WAST_GEN,1,2019
N_Natural,MISC_ANY,1,2019
O_AviCruise,AVIA_INT_ALL,0.848948980362927,2019
O_AviCruise,AVIA_DOM_ALL,0.151051019637073,2019
P_IntShipping,SHIP_CTP,1,2019
