GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.00507660406146092,genYr
A_PublicPower,ENER_COG,0.0329878560202794,genYr
A_PublicPower,ENER_COA,0.768794947489842,genYr
A_PublicPower,ENER_OTH,0.113999722821204,genYr
A_PublicPower,ENER_GAS,0.00861762317454186,genYr
A_PublicPower,ENER_BIO,0.0705232464326727,genYr
B_Industry,MISC_ANY,0.324007729728729,genYr
B_Industry,INDU_MAN_CAP,0.0117739601637783,genYr
B_Industry,INDU_MIN_GEN,0,genYr
B_Industry,INDU_MAN_PET,0.0266824924339779,genYr
B_Industry,INDU_MAN_IRO,0.0389517389016681,genYr
B_Industry,INDU_PRO_GEN,0.229291719333293,genYr
B_Industry,INDU_MAN_MET,0.0176722714069542,genYr
B_Industry,INDU_MAN_CHE,0.0296520939488663,genYr
B_Industry,INDU_MAN_PAP,0.0494133117016871,genYr
B_Industry,INDU_MAN_FAB,0.015687928705082,genYr
I_Offroad,OFFR_OTH,0.0183328646293865,genYr
B_Industry,INDU_MAN_GEN,0.256866753675964,genYr
H_Aviation,AVIA_INT_ALL,0.842357237086829,genYr
H_Aviation,AVIA_DOM_ALL,0.157642762913171,genYr
F_RoadTransport,ROAD_CAT_RUR,0.231785758781318,genYr
F_RoadTransport,ROAD_CAT_URB,0.253972973009592,genYr
F_RoadTransport,ROAD_CAT_MOT,0.0994125679162152,genYr
F_RoadTransport,ROAD_LGV_RUR,0.0726496188123592,genYr
F_RoadTransport,ROAD_LGV_URB,0.0695366310155707,genYr
F_RoadTransport,ROAD_LGV_MOT,0.0325912726831256,genYr
F_RoadTransport,ROAD_BUS_RUR,0.00788864719002282,genYr
F_RoadTransport,ROAD_HGV_RUR,0.0811112456010444,genYr
F_RoadTransport,ROAD_BUS_URB,0.0224671152324582,genYr
F_RoadTransport,ROAD_HGV_URB,0.0306872079935011,genYr
F_RoadTransport,ROAD_BUS_MOT,0.00209718540805059,genYr
F_RoadTransport,ROAD_HGV_MOT,0.0877121244745456,genYr
F_RoadTransport,ROAD_CAT_ALL,0.000532301166206753,genYr
F_RoadTransport,ROAD_CYC_RUR,0.00137320362305041,genYr
F_RoadTransport,ROAD_CYC_URB,0.00588463279177903,genYr
F_RoadTransport,ROAD_CYC_MOT,0.00029751430116097,genYr
I_Offroad,RAIL_GEN,0.0635369646169863,genYr
G_Shipping,SHIP_CTP,0.999619811355714,genYr
G_Shipping,SHIP_REC,5.96183478123792e-05,genYr
G_Shipping,SHIP_MIS,0.00032057029647331,genYr
I_Offroad,AVIA_DOM_ALL,0.000872707088022113,genYr
C_OtherStationaryComb,STAT_PIC_GEN,0.0456169313252017,genYr
C_OtherStationaryComb,RAIL_GEN,5.91680466083776e-07,genYr
C_OtherStationaryComb,STAT_DOM_GEN,0.892852452524621,genYr
C_OtherStationaryComb,INDU_PRO_GEN,0.0567609659984266,genYr
C_OtherStationaryComb,MISC_ANY,0.00476905847128453,genYr
I_Offroad,SHIP_FIS,0.429262432817117,genYr
I_Offroad,MISC_ANY,0.192343844752612,genYr
I_Offroad,SHIP_MIL,0.295651186095876,genYr
D_Fugitive,INDU_MAN_CAP,0.936359434055118,genYr
D_Fugitive,INDU_MAN_IRO,0.0157272074469219,genYr
D_Fugitive,INDU_MAN_PET,0.0478678039329106,genYr
D_Fugitive,INDU_EXT_PAG,4.55545650494595e-05,genYr
E_Solvents,SOLV_OTH,1,genYr
J_Waste,WAST_GEN,1,genYr
O_AviCruise,AVIA_INT_ALL,0.964350337594438,genYr
O_AviCruise,AVIA_DOM_ALL,0.0356496624055625,genYr
P_IntShipping,SHIP_CTP,1,genYr
