GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.0194918861352431,genYr
A_PublicPower,ENER_COG,0.0232808818935863,genYr
A_PublicPower,ENER_COA,0.342042837623223,genYr
A_PublicPower,ENER_OTH,0.330799665176857,genYr
A_PublicPower,ENER_GAS,0.14913054457739,genYr
A_PublicPower,ENER_BIO,0.135254184593701,genYr
B_Industry,MISC_ANY,0.217502805860812,genYr
B_Industry,INDU_MAN_CAP,0.00427281416459735,genYr
B_Industry,INDU_MIN_GEN,0.0389376439161946,genYr
B_Industry,INDU_MAN_PET,0.0624304539803376,genYr
B_Industry,INDU_MAN_IRO,0.0711015990876721,genYr
B_Industry,INDU_PRO_GEN,0.158291903079839,genYr
B_Industry,INDU_MAN_MET,0.00568084405635087,genYr
B_Industry,INDU_MAN_CHE,0.098338620042962,genYr
B_Industry,INDU_MAN_PAP,0.0212837454241092,genYr
B_Industry,INDU_MAN_FAB,0.133748030712689,genYr
I_Offroad,OFFR_OTH,0.559153475083984,genYr
B_Industry,INDU_MAN_GEN,0.188411539674437,genYr
H_Aviation,AVIA_INT_ALL,0.762574588509792,genYr
H_Aviation,AVIA_DOM_ALL,0.237425411490209,genYr
F_RoadTransport,ROAD_CAT_RUR,0.211562090975929,genYr
F_RoadTransport,ROAD_CAT_URB,0.197178860321191,genYr
F_RoadTransport,ROAD_CAT_MOT,0.0967180780492855,genYr
F_RoadTransport,ROAD_CAT_ALL,0.14908649481247,genYr
F_RoadTransport,ROAD_LGV_RUR,0.0541338594808541,genYr
F_RoadTransport,ROAD_LGV_URB,0.0510741279068582,genYr
F_RoadTransport,ROAD_LGV_MOT,0.0231351604981418,genYr
F_RoadTransport,ROAD_LGV_ALL,0.0102540563545284,genYr
F_RoadTransport,ROAD_BUS_RUR,0.0057192251747878,genYr
F_RoadTransport,ROAD_HGV_RUR,0.0497614914325189,genYr
F_RoadTransport,ROAD_BUS_URB,0.01694964871134,genYr
F_RoadTransport,ROAD_HGV_URB,0.0215525188273837,genYr
F_RoadTransport,ROAD_BUS_MOT,0.00137927342122328,genYr
F_RoadTransport,ROAD_HGV_MOT,0.0474879822091554,genYr
F_RoadTransport,ROAD_CYC_RUR,0.00619533452549472,genYr
F_RoadTransport,ROAD_CYC_URB,0.0123220328154685,genYr
F_RoadTransport,ROAD_CYC_MOT,0.00106876195781236,genYr
I_Offroad,RAIL_GEN,0.180210048069625,genYr
G_Shipping,SHIP_CTP,0.693776464796643,genYr
G_Shipping,SHIP_REC,0.0915656949790885,genYr
G_Shipping,SHIP_MIS,0.214657840224268,genYr
I_Offroad,AVIA_DOM_ALL,0.0141350345278847,genYr
C_OtherStationaryComb,STAT_PIC_GEN,0.108319739761042,genYr
C_OtherStationaryComb,RAIL_GEN,3.21541068645501e-05,genYr
C_OtherStationaryComb,STAT_DOM_GEN,0.822438461209554,genYr
C_OtherStationaryComb,MISC_ANY,0.0160439977694852,genYr
I_Offroad,SHIP_FIS,0.11731083223692,genYr
I_Offroad,MISC_ANY,0.0438839013122645,genYr
I_Offroad,SHIP_MIL,0.0853067087693217,genYr
D_Fugitive,INDU_MAN_CAP,0.311858479166672,genYr
D_Fugitive,INDU_MAN_IRO,0.00508715167708734,genYr
D_Fugitive,INDU_MAN_PET,0.29677294942264,genYr
D_Fugitive,INDU_EXT_PAG,0.00984993471000878,genYr
E_Solvents,SOLV_OTH,0.765687381476161,genYr
J_Waste,WAST_GEN,1,genYr
M_Other,WAST_GEN,0.362628117189115,genYr
N_Natural,MISC_ANY,0.970474065671952,genYr
O_AviCruise,AVIA_INT_ALL,0.919906292662336,genYr
O_AviCruise,AVIA_DOM_ALL,0.0800937073376637,genYr
P_IntShipping,SHIP_CTP,1,genYr
D_Fugitive,MISC_ANY,0.200893226531307,genYr
K_AgriLivestock,AGRI_HOU_CAT,0.484728667689923,genYr
K_AgriLivestock,AGRI_YRD_CAT,0.079777789670022,genYr
K_AgriLivestock,AGRI_STO_CAT,0.0497878126682867,genYr
K_AgriLivestock,AGRI_HOU_SHP,0.0126855602048273,genYr
K_AgriLivestock,AGRI_HOU_PIG,0.0628469620000606,genYr
K_AgriLivestock,AGRI_HOU_MLI,0.00636189378052368,genYr
K_AgriLivestock,AGRI_HOU_POU,0.292365103777453,genYr
K_AgriLivestock,AGRI_STO_POU,0.00389312796206793,genYr
L_AgriOther,AGRI_SPR_FER,0.48122006052858,genYr
L_AgriOther,AGRI_SPR_PIG,0.0148009846095597,genYr
L_AgriOther,AGRI_SPR_POU,0.198951707058995,genYr
L_AgriOther,AGRI_SPR_CAT,0.147345471397894,genYr
L_AgriOther,AGRI_SPR_OTH,0.00583556062178601,genYr
L_AgriOther,AGRI_SPR_BIO,0.0262513485984996,genYr
L_AgriOther,AGRI_SPR_NMD,0.0446964883771721,genYr
L_AgriOther,AGRI_GRZ_PIG,0.00243692909664773,genYr
L_AgriOther,AGRI_GRZ_POU,0.00213695490302848,genYr
L_AgriOther,AGRI_GRZ_CAT,0.0395447246577169,genYr
L_AgriOther,AGRI_GRZ_SHP,0.0252086903105182,genYr
L_AgriOther,AGRI_GRZ_MLI,0.00159174000854762,genYr
L_AgriOther,MISC_ANY,0.00997933983105506,genYr
M_Other,MISC_ANY,0.369780842861727,genYr
M_Other,AGRI_GRZ_MLI,0.0789335515793426,genYr
M_Other,AGRI_HOU_MLI,0.110082266508244,genYr
M_Other,AGRI_SPR_OTH,0.0531356214994273,genYr
M_Other,AGRI_YRD_CAT,0,genYr
N_Natural,AGRI_BUR_ALL,0.0295259343280477,genYr
F_RoadTransport,ROAD_CYC_ALL,0.044421002525557,genYr
D_Fugitive,INDU_MIN_GEN,0.171777395469862,genYr
D_Fugitive,WAST_GEN,0.00376086302242323,genYr
E_Solvents,MISC_ANY,0.00345432375982297,genYr
E_Solvents,SOLV_IND,0.230858294764016,genYr
K_AgriLivestock,AGRI_STO_SHP,0.00713100882000278,genYr
K_AgriLivestock,AGRI_STO_PIG,0,genYr
K_AgriLivestock,AGRI_STO_MLI,0.000422073426833131,genYr
M_Other,AGRI_STO_MLI,0.0254396003621445,genYr
C_OtherStationaryComb,INDU_PRO_GEN,0.0531656471530542,genYr
