GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.0324268532136283,2020
A_PublicPower,ENER_COG,0.0264266222693393,2020
A_PublicPower,ENER_COA,0.10854314308114,2020
A_PublicPower,ENER_OTH,0.391543343389272,2020
A_PublicPower,ENER_GAS,0.236585177369972,2020
A_PublicPower,ENER_BIO,0.204474860676649,2020
B_Industry,MISC_ANY,0.143408830325654,2020
B_Industry,INDU_MAN_CAP,0.0123097128883479,2020
B_Industry,INDU_MIN_GEN,0.000330388656382708,2020
B_Industry,INDU_MAN_PET,0.273315146504159,2020
B_Industry,INDU_MAN_IRO,0.0167094589401798,2020
B_Industry,INDU_PRO_GEN,0.113960289052149,2020
B_Industry,INDU_MAN_MET,0.0039498031692956,2020
B_Industry,INDU_MAN_CHE,0.0328776100118753,2020
B_Industry,INDU_MAN_PAP,0.0139447909937296,2020
B_Industry,INDU_MAN_FAB,0.0208155372242748,2020
I_Offroad,OFFR_OTH,0.532832193562979,2020
B_Industry,INDU_MAN_GEN,0.368378432233952,2020
H_Aviation,AVIA_INT_ALL,0.879028200178875,2020
H_Aviation,AVIA_DOM_ALL,0.120971799821125,2020
F_RoadTransport,ROAD_CAT_RUR,0.182805037044579,2020
F_RoadTransport,ROAD_CAT_URB,0.205588111791195,2020
F_RoadTransport,ROAD_CAT_MOT,0.0780855955713432,2020
F_RoadTransport,ROAD_CAT_ALL,0.0323171140962942,2020
F_RoadTransport,ROAD_LGV_RUR,0.132008102900636,2020
F_RoadTransport,ROAD_LGV_URB,0.112542796405647,2020
F_RoadTransport,ROAD_LGV_MOT,0.0654722141480648,2020
F_RoadTransport,ROAD_LGV_ALL,0.020002760800061,2020
F_RoadTransport,ROAD_BUS_RUR,0.00748143513264631,2020
F_RoadTransport,ROAD_HGV_RUR,0.0545038495947447,2020
F_RoadTransport,ROAD_BUS_URB,0.0272100472578183,2020
F_RoadTransport,ROAD_HGV_URB,0.0363528248848628,2020
F_RoadTransport,ROAD_BUS_MOT,0.00112020725376544,2020
F_RoadTransport,ROAD_HGV_MOT,0.0428810689902024,2020
F_RoadTransport,ROAD_CYC_RUR,0.00070429239787085,2020
F_RoadTransport,ROAD_CYC_URB,0.000820427535876647,2020
F_RoadTransport,ROAD_CYC_MOT,0.000104114194392291,2020
I_Offroad,RAIL_GEN,0.144690261415357,2020
G_Shipping,SHIP_CTP,0.904660214795813,2020
G_Shipping,SHIP_REC,0.00755726995434519,2020
G_Shipping,SHIP_MIS,0.0877825152498418,2020
I_Offroad,AVIA_DOM_ALL,0.0200064762721074,2020
C_OtherStationaryComb,STAT_PIC_GEN,0.457211559680675,2020
C_OtherStationaryComb,RAIL_GEN,7.93758564133027e-05,2020
C_OtherStationaryComb,STAT_DOM_GEN,0.530648446372401,2020
C_OtherStationaryComb,MISC_ANY,0.0120606180905107,2020
I_Offroad,SHIP_FIS,0.144242370543967,2020
I_Offroad,MISC_ANY,0.0395768600802081,2020
I_Offroad,SHIP_MIL,0.118651838125382,2020
D_Fugitive,INDU_MAN_CAP,0.0155430203862591,2020
D_Fugitive,INDU_MAN_IRO,0.0168472602114166,2020
D_Fugitive,INDU_MAN_PET,0.962639370795362,2020
D_Fugitive,INDU_EXT_PAG,0.00497034860696193,2020
E_Solvents,SOLV_OTH,1,2020
K_AgriLivestock,AGRI_HOU_CAT,0.692122456807926,2020
K_AgriLivestock,AGRI_STO_CAT,0,2020
K_AgriLivestock,AGRI_YRD_CAT,0,2020
K_AgriLivestock,AGRI_HOU_SHP,0,2020
K_AgriLivestock,AGRI_STO_SHP,0.0112018451903968,2020
K_AgriLivestock,AGRI_HOU_PIG,0.106280024651494,2020
K_AgriLivestock,AGRI_STO_PIG,0,2020
K_AgriLivestock,AGRI_HOU_MLI,0.0160523301916851,2020
K_AgriLivestock,AGRI_STO_MLI,0,2020
K_AgriLivestock,AGRI_HOU_POU,0.174343343158498,2020
K_AgriLivestock,AGRI_STO_POU,0,2020
L_AgriOther,AGRI_SPR_FER,0.64639439772,2020
L_AgriOther,AGRI_SPR_PIG,0.011040917698757,2020
L_AgriOther,AGRI_SPR_POU,0.0372283146895874,2020
L_AgriOther,AGRI_SPR_CAT,0.119551702721029,2020
L_AgriOther,AGRI_SPR_OTH,0.00331675864327436,2020
L_AgriOther,AGRI_SPR_BIO,0.037714283181254,2020
L_AgriOther,AGRI_SPR_NMD,0.0343595046464553,2020
L_AgriOther,AGRI_GRZ_PIG,0.00159396101675494,2020
L_AgriOther,AGRI_GRZ_POU,0.00107188680610495,2020
L_AgriOther,AGRI_GRZ_CAT,0.06954968041106,2020
L_AgriOther,AGRI_GRZ_SHP,0.0357224884505725,2020
L_AgriOther,AGRI_GRZ_MLI,0.00245610401515098,2020
L_AgriOther,MISC_ANY,0,2020
J_Waste,WAST_GEN,1,2020
M_Other,WAST_GEN,0.238767407355818,2020
M_Other,AGRI_GRZ_MLI,0.370382060842049,2020
M_Other,AGRI_HOU_MLI,0.221883384840699,2020
M_Other,AGRI_SPR_OTH,0.168967146961434,2020
M_Other,AGRI_STO_MLI,0,2020
M_Other,AGRI_YRD_CAT,0,2020
N_Natural,MISC_ANY,1,2020
O_AviCruise,AVIA_INT_ALL,0.971161467186947,2020
O_AviCruise,AVIA_DOM_ALL,0.028838532813053,2020
P_IntShipping,SHIP_CTP,1,2020
