GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.0199141749828885,2019
A_PublicPower,ENER_COG,0.0264409522392913,2019
A_PublicPower,ENER_COA,0.245155705815499,2019
A_PublicPower,ENER_OTH,0.379919550537672,2019
A_PublicPower,ENER_GAS,0.173590064429403,2019
A_PublicPower,ENER_BIO,0.154979551995247,2019
B_Industry,MISC_ANY,0.220317162705495,2019
B_Industry,INDU_MAN_CAP,0.00394013605417967,2019
B_Industry,INDU_MIN_GEN,0.0384486917183655,2019
B_Industry,INDU_MAN_PET,0.064768722345446,2019
B_Industry,INDU_MAN_IRO,0.0628981132644579,2019
B_Industry,INDU_PRO_GEN,0.158047540322811,2019
B_Industry,INDU_MAN_MET,0.00551412569072303,2019
B_Industry,INDU_MAN_CHE,0.101861949828751,2019
B_Industry,INDU_MAN_PAP,0.0213368651534933,2019
B_Industry,INDU_MAN_FAB,0.133099520780735,2019
I_Offroad,OFFR_OTH,0.551687601591375,2019
B_Industry,INDU_MAN_GEN,0.189767172135543,2019
H_Aviation,AVIA_INT_ALL,0.779357671659237,2019
H_Aviation,AVIA_DOM_ALL,0.220642328340763,2019
F_RoadTransport,ROAD_CAT_RUR,0.215678515723198,2019
F_RoadTransport,ROAD_CAT_URB,0.203145007690387,2019
F_RoadTransport,ROAD_CAT_MOT,0.0994960720784127,2019
F_RoadTransport,ROAD_CAT_ALL,0.15335480248606,2019
F_RoadTransport,ROAD_LGV_RUR,0.0550214422440351,2019
F_RoadTransport,ROAD_LGV_URB,0.0499462301344895,2019
F_RoadTransport,ROAD_LGV_MOT,0.0233688191291683,2019
F_RoadTransport,ROAD_LGV_ALL,0.00966461090658394,2019
F_RoadTransport,ROAD_BUS_RUR,0.00522021223247708,2019
F_RoadTransport,ROAD_HGV_RUR,0.0454171621757649,2019
F_RoadTransport,ROAD_BUS_URB,0.0154920662801033,2019
F_RoadTransport,ROAD_HGV_URB,0.0189763425672582,2019
F_RoadTransport,ROAD_BUS_MOT,0.00140810672265113,2019
F_RoadTransport,ROAD_HGV_MOT,0.043332531468314,2019
F_RoadTransport,ROAD_CYC_RUR,0.00596768177919125,2019
F_RoadTransport,ROAD_CYC_URB,0.0115981086249654,2019
F_RoadTransport,ROAD_CYC_MOT,0.00104464248651221,2019
I_Offroad,RAIL_GEN,0.181353798195334,2019
G_Shipping,SHIP_CTP,0.687631641704555,2019
G_Shipping,SHIP_REC,0.0919869240608424,2019
G_Shipping,SHIP_MIS,0.220381434234602,2019
I_Offroad,AVIA_DOM_ALL,0.0130902508585895,2019
C_OtherStationaryComb,STAT_PIC_GEN,0.109994278101152,2019
C_OtherStationaryComb,RAIL_GEN,1.92098816887967e-05,2019
C_OtherStationaryComb,STAT_DOM_GEN,0.840302172250539,2019
C_OtherStationaryComb,MISC_ANY,0.01651662791382,2019
I_Offroad,SHIP_FIS,0.110737102935361,2019
I_Offroad,MISC_ANY,0.0426197548612237,2019
I_Offroad,SHIP_MIL,0.100511491558118,2019
D_Fugitive,INDU_MAN_CAP,0.312145162757457,2019
D_Fugitive,INDU_MAN_IRO,0.00384510963769511,2019
D_Fugitive,INDU_MAN_PET,0.3081600824788,2019
D_Fugitive,INDU_EXT_PAG,0.0119333128854159,2019
E_Solvents,SOLV_OTH,0.757988904512464,2019
J_Waste,WAST_GEN,1,2019
M_Other,WAST_GEN,0.362476580211318,2019
N_Natural,MISC_ANY,0.970683304301883,2019
O_AviCruise,AVIA_INT_ALL,0.920812679430272,2019
O_AviCruise,AVIA_DOM_ALL,0.0791873205697275,2019
P_IntShipping,SHIP_CTP,1,2019
D_Fugitive,MISC_ANY,0.193801976329685,2019
K_AgriLivestock,AGRI_HOU_CAT,0.479894605237778,2019
K_AgriLivestock,AGRI_YRD_CAT,0.0793234074188387,2019
K_AgriLivestock,AGRI_STO_CAT,0.0490067699787507,2019
K_AgriLivestock,AGRI_HOU_SHP,0.0128555249721611,2019
K_AgriLivestock,AGRI_HOU_PIG,0.0637308776269729,2019
K_AgriLivestock,AGRI_HOU_MLI,0.00628251036267648,2019
K_AgriLivestock,AGRI_HOU_POU,0.297251569565775,2019
K_AgriLivestock,AGRI_STO_POU,0.00390107437350166,2019
L_AgriOther,AGRI_SPR_FER,0.477090543538307,2019
L_AgriOther,AGRI_SPR_PIG,0.0142318073192145,2019
L_AgriOther,AGRI_SPR_POU,0.206185874543681,2019
L_AgriOther,AGRI_SPR_CAT,0.143308296999043,2019
L_AgriOther,AGRI_SPR_OTH,0.00576761219664254,2019
L_AgriOther,AGRI_SPR_BIO,0.0268667636473207,2019
L_AgriOther,AGRI_SPR_NMD,0.0473108091464751,2019
L_AgriOther,AGRI_GRZ_PIG,0.00243347627839403,2019
L_AgriOther,AGRI_GRZ_POU,0.00222808436732682,2019
L_AgriOther,AGRI_GRZ_CAT,0.0381166772532794,2019
L_AgriOther,AGRI_GRZ_SHP,0.0254257159727729,2019
L_AgriOther,AGRI_GRZ_MLI,0.00155366010807979,2019
L_AgriOther,MISC_ANY,0.00948067862946352,2019
M_Other,MISC_ANY,0.366550871562252,2019
M_Other,AGRI_GRZ_MLI,0.0801338767535874,2019
M_Other,AGRI_HOU_MLI,0.111083612384777,2019
M_Other,AGRI_SPR_OTH,0.0539845198840803,2019
M_Other,AGRI_YRD_CAT,0,2019
N_Natural,AGRI_BUR_ALL,0.029316695698117,2019
F_RoadTransport,ROAD_CYC_ALL,0.0418676452704282,2019
D_Fugitive,INDU_MIN_GEN,0.166748109786761,2019
D_Fugitive,WAST_GEN,0.00336624612418547,2019
E_Solvents,MISC_ANY,0.00362785534173435,2019
E_Solvents,SOLV_IND,0.238383240145802,2019
K_AgriLivestock,AGRI_STO_SHP,0.00734353365189364,2019
K_AgriLivestock,AGRI_STO_PIG,0,2019
K_AgriLivestock,AGRI_STO_MLI,0.000410126811652472,2019
M_Other,AGRI_STO_MLI,0.025770539203985,2019
C_OtherStationaryComb,INDU_PRO_GEN,0.0331677118527995,2019
