GNFR,Profile_ID,emis_sec_frac,year
A_PublicPower,MISC_ANY,0.0223319248260242,2019
A_PublicPower,ENER_COG,0.0299222948463944,2019
A_PublicPower,ENER_COA,0.0699610447537814,2019
A_PublicPower,ENER_OTH,0.440973270516813,2019
A_PublicPower,ENER_GAS,0.0625253740509124,2019
A_PublicPower,ENER_BIO,0.374286091006075,2019
B_Industry,MISC_ANY,0.126033515814545,2019
B_Industry,INDU_MAN_CAP,0.000113975920001105,2019
B_Industry,INDU_MIN_GEN,0.0314505765713281,2019
B_Industry,INDU_MAN_PET,0.0227126225594848,2019
B_Industry,INDU_MAN_IRO,0.0910753203379653,2019
B_Industry,INDU_PRO_GEN,0.109540198724329,2019
B_Industry,INDU_MAN_MET,0.00724151083739498,2019
B_Industry,INDU_MAN_CHE,0.00854992669391964,2019
B_Industry,INDU_MAN_PAP,0.0392655956449036,2019
B_Industry,INDU_MAN_FAB,0.0112885499121151,2019
I_Offroad,OFFR_OTH,0.831080711235362,2019
B_Industry,INDU_MAN_GEN,0.552728206984013,2019
H_Aviation,AVIA_INT_ALL,0.851704915072423,2019
H_Aviation,AVIA_DOM_ALL,0.148295084927577,2019
F_RoadTransport,ROAD_CAT_RUR,0.23829487659047,2019
F_RoadTransport,ROAD_CAT_URB,0.262113436554316,2019
F_RoadTransport,ROAD_CAT_MOT,0.082866694530693,2019
F_RoadTransport,ROAD_CAT_ALL,0.043390558021051,2019
F_RoadTransport,ROAD_LGV_RUR,0.0732220642694861,2019
F_RoadTransport,ROAD_LGV_URB,0.0704718303061088,2019
F_RoadTransport,ROAD_LGV_MOT,0.0295113928949969,2019
F_RoadTransport,ROAD_LGV_ALL,0.0098998752996584,2019
F_RoadTransport,ROAD_BUS_RUR,0.00756232692935359,2019
F_RoadTransport,ROAD_HGV_RUR,0.0672860479114117,2019
F_RoadTransport,ROAD_BUS_URB,0.0192272408938538,2019
F_RoadTransport,ROAD_HGV_URB,0.0245869324293387,2019
F_RoadTransport,ROAD_BUS_MOT,0.00191562743424259,2019
F_RoadTransport,ROAD_HGV_MOT,0.0647954304222915,2019
F_RoadTransport,ROAD_CYC_RUR,0.00184928986199308,2019
F_RoadTransport,ROAD_CYC_URB,0.00271296116084195,2019
F_RoadTransport,ROAD_CYC_MOT,0.000293414489892579,2019
I_Offroad,RAIL_GEN,0.0736580394178337,2019
G_Shipping,SHIP_CTP,0.683073439366498,2019
G_Shipping,SHIP_REC,0.00570299590839955,2019
G_Shipping,SHIP_MIS,0.311223564725103,2019
I_Offroad,AVIA_DOM_ALL,0.0144416455394321,2019
C_OtherStationaryComb,STAT_PIC_GEN,0.0268137941047098,2019
C_OtherStationaryComb,RAIL_GEN,2.96602586836749e-06,2019
C_OtherStationaryComb,STAT_DOM_GEN,0.952159360555225,2019
C_OtherStationaryComb,MISC_ANY,0.0210238793141973,2019
I_Offroad,SHIP_FIS,0.0356728838317341,2019
I_Offroad,MISC_ANY,0.0139345767219997,2019
I_Offroad,SHIP_MIL,0.0312121432536383,2019
D_Fugitive,INDU_MIN_GEN,0.0113561985883758,2019
D_Fugitive,INDU_MAN_CAP,0.400756193097553,2019
D_Fugitive,INDU_MAN_IRO,0.000242048232322959,2019
D_Fugitive,INDU_MAN_PET,0.587645560081748,2019
E_Solvents,SOLV_IND,0.179526214647258,2019
E_Solvents,SOLV_OTH,0.820473785352742,2019
K_AgriLivestock,AGRI_HOU_CAT,0.648918627957791,2019
K_AgriLivestock,AGRI_HOU_SHP,0.0126281635955537,2019
K_AgriLivestock,AGRI_HOU_PIG,0.0127522944962252,2019
K_AgriLivestock,AGRI_HOU_MLI,0.0049156042816061,2019
K_AgriLivestock,AGRI_HOU_POU,0.320785309668824,2019
L_AgriOther,AGRI_SPR_FER,1,2019
J_Waste,WAST_GEN,1,2019
M_Other,WAST_GEN,0.985039499673334,2019
M_Other,AGRI_HOU_MLI,0.014960500326666,2019
N_Natural,MISC_ANY,1,2019
O_AviCruise,AVIA_INT_ALL,0.967300836626006,2019
O_AviCruise,AVIA_DOM_ALL,0.0326991633739943,2019
P_IntShipping,SHIP_CTP,1,2019
